,sampledate,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,X15,X16,X17,X18,X19,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,X1,lakeid,year4,group,depth,ph,alk,dic,tic,doc,toc,no3no2,no2,nh4,o2,totnf,totnuf,totpf,totpuf,drsif
285,10/18/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4625,SP,1993,iceoff,0,7.4,NA,8.28,8.43,3.18,3.25,0,NA,0,9.8,145,177,2,13,2410
286,11/10/1993,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4647,SP,1993,iceoff,0,7.32,645,8.61,8.76,3.11,3.29,2,NA,55,10.1,199,249,5,13,2800
287,01/12/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4669,SP,1994,iceon,0,8.02,NA,8.74,8.78,3.28,3.35,2,NA,26,13.9,194,288,5,14,3064
288,02/21/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4691,SP,1994,iceon,0,7.74,728,9.42,9.73,4.48,3.69,20,NA,14,13.6,281,204,9,16,3374
289,02/21/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4692,SP,1994,iceon,0,7.74,725,9.69,9.68,3.42,3.52,22,NA,8,13.6,191,251,5,7,3436
290,02/21/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4693,SP,1994,iceon,0,7.74,728,9.42,9.73,4.48,3.69,20,NA,14,NA,281,204,9,16,3374
291,02/21/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4694,SP,1994,iceon,0,7.74,725,9.69,9.68,3.42,3.52,22,NA,8,NA,191,251,5,7,3436
292,03/28/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4714,SP,1994,iceon,0,7.47,NA,4.89,5.43,1.83,1.87,76,NA,54,10,287,562,7,38,1828
293,05/05/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4736,SP,1994,iceoff,0,7.59,605,8.33,8.47,2.94,3.05,2,NA,1,11.7,222,402,11,23,3077
294,05/16/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4758,SP,1994,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.1,NA,NA,NA,NA,NA
295,06/01/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4778,SP,1994,iceoff,0,7.62,NA,7.87,8.04,3.14,3.15,2,NA,27,9.5,184,615,0,6,2993
296,06/01/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4779,SP,1994,iceoff,0,7.51,NA,7.98,8.1,3.24,3.34,1,NA,36,9.5,191,696,2,5,3044
297,06/01/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4780,SP,1994,iceoff,0,7.62,NA,7.87,8.04,3.14,3.15,2,NA,27,NA,184,615,0,6,2993
298,06/01/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4781,SP,1994,iceoff,0,7.51,NA,7.98,8.1,3.24,3.34,1,NA,36,NA,191,696,2,5,3044
299,06/15/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4800,SP,1994,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
300,06/27/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4820,SP,1994,iceoff,0,8.17,NA,7.89,8.31,3.34,4.98,2,NA,34,8.2,176,187,0,0,2964
301,07/12/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4842,SP,1994,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
302,07/27/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4862,SP,1994,iceoff,0,7.83,NA,7.84,7.69,4.18,3.69,15,NA,22,8.7,90,107,0,1,3004
303,08/09/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4884,SP,1994,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
304,08/24/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4904,SP,1994,iceoff,0,8.09,621,7.72,7.72,3.35,3.41,1,NA,19,8.5,119,291,0,0,2886
305,09/06/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4927,SP,1994,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
306,09/06/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4928,SP,1994,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
307,09/21/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4947,SP,1994,iceoff,0,8.08,NA,7.7,7.74,3.3,3.37,1,NA,8,8.6,189,248,1,2,2648
308,10/03/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4969,SP,1994,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
309,10/17/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4989,SP,1994,iceoff,0,7.8,NA,8.1,8.3,3.33,3.47,1,NA,8,9.6,338,138,3,3,2539
310,11/01/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5012,SP,1994,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
311,11/16/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5032,SP,1994,iceoff,0,7.36,634,8.56,8.63,2.98,3.04,2,NA,62,9.5,436,525,12,16,2977
312,11/16/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5033,SP,1994,iceoff,0,7.37,625,8.61,8.72,3.02,3.01,2,NA,35,9.5,460,440,11,17,2923
313,11/16/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5034,SP,1994,iceoff,0,7.36,634,8.56,8.63,2.98,3.04,2,NA,62,NA,436,525,12,16,2977
314,11/16/1994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5035,SP,1994,iceoff,0,7.37,625,8.61,8.72,3.02,3.01,2,NA,35,NA,460,440,11,17,2923
315,01/09/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5054,SP,1995,iceon,0,7.49,NA,9.71,9.69,3.49,3.31,14,NA,19,15.4,250,233,6,10,3480
316,02/20/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5076,SP,1995,iceon,0,8.23,740,9.5,9.57,3.66,3.57,1,NA,17,17,260,310,6,13,3426
317,03/24/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5098,SP,1995,iceon,0,7.68,NA,4.33,4.24,1.73,1.68,28,NA,53,11.3,210,190,0,1,1462
318,05/02/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5120,SP,1995,iceoff,0,7.73,618,8.48,8.59,3.25,3.31,0,NA,2,13.3,145,177,3,4,3181
319,05/15/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5142,SP,1995,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.7,NA,NA,NA,NA,NA
320,05/31/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5162,SP,1995,iceoff,0,7.91,NA,7.94,8.03,3.17,3.11,1,NA,20,10.4,163,165,2,3,2940
321,06/14/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5184,SP,1995,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.2,NA,NA,NA,NA,NA
322,06/27/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5204,SP,1995,iceoff,0,7.99,NA,8.14,8.22,3.36,3.4,1,NA,13,7.9,191,222,1,2,2850
323,07/11/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5226,SP,1995,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
324,07/24/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5246,SP,1995,iceoff,0,8.31,NA,8.08,8.09,3.79,3.58,0,NA,7,8.4,167,210,0,3,2661
325,08/07/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5268,SP,1995,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
326,08/22/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5288,SP,1995,iceoff,0,8.22,625,8.36,8.4,3.57,3.66,1,NA,8,8,211,204,0,2,2733
327,09/06/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5310,SP,1995,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.4,NA,NA,NA,NA,NA
328,09/19/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5329,SP,1995,iceoff,0,8.07,NA,8.47,8.57,3.43,3.45,0,NA,4,8.9,123,136,2,3,2655
329,10/03/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5351,SP,1995,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.4,NA,NA,NA,NA,NA
330,10/18/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5371,SP,1995,iceoff,0,7.79,NA,8.53,8.74,3.39,3.5,1,NA,14,9.7,166,166,1,5,2489
331,10/31/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5393,SP,1995,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
332,11/13/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5413,SP,1995,iceoff,0,7.36,642,8.94,9.03,3.19,3.34,2,NA,46,10.7,180,188,2,7,4697
333,11/13/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5414,SP,1995,iceoff,0,7.5,635,8.95,9.02,3.18,3.22,NA,NA,NA,10.7,175,209,2,9,4697
334,11/13/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5415,SP,1995,iceoff,0,7.36,642,8.94,9.03,3.19,3.34,2,NA,46,NA,180,188,2,7,4697
335,11/13/1995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5416,SP,1995,iceoff,0,7.5,635,8.95,9.02,3.18,3.22,NA,NA,NA,NA,175,209,2,9,4697
336,01/24/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5435,SP,1996,iceon,0,7.3,NA,9.51,9.69,3.2,3.01,12,NA,44,11.2,186,205,4,8,2977
337,02/21/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5457,SP,1996,iceon,0,7.38,713,10.28,10.19,3.33,3.55,67,NA,20,11.2,290,277,4,10,3153
338,04/01/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5479,SP,1996,iceon,0,7.45,NA,10.03,10.11,3.43,3.43,109,NA,23,10.9,302,415,4,12,3153
339,05/14/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5501,SP,1996,iceoff,0,7.31,619,8.7,8.81,3.23,2.92,62,NA,52,10.3,286,366,2,11,2801
340,05/29/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5523,SP,1996,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.6,NA,NA,NA,NA,NA
341,06/10/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5543,SP,1996,iceoff,0,8.04,NA,7.9,7.96,3.23,3.21,1,NA,5,9.6,182,159,2,30,2508
342,06/26/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5565,SP,1996,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
343,07/10/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5585,SP,1996,iceoff,0,8.31,NA,7.74,8,3.47,4.07,0,NA,15,8.4,152,226,0,4,2626
344,07/25/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5607,SP,1996,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
345,08/08/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5627,SP,1996,iceoff,0,8.16,592,7.61,7.74,3.48,3.51,5,NA,46,8.4,284,198,1,3,2572
346,08/20/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5649,SP,1996,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
347,09/05/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5669,SP,1996,iceoff,0,8.13,NA,7.75,7.83,3.52,3.56,4,NA,19,8.2,148,159,4,5,3630
348,09/18/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5691,SP,1996,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.3,NA,NA,NA,NA,NA
349,09/30/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5711,SP,1996,iceoff,0,8.14,NA,7.92,8.08,3.42,3.48,0,NA,16,9.5,162,172,1,2,2539
350,10/15/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5733,SP,1996,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.9,NA,NA,NA,NA,NA
351,11/06/1996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5753,SP,1996,iceoff,0,7.45,618,8.74,8.81,3.34,3.56,4,NA,32,9.3,120,120,3,6,3084
352,01/14/1997,Peanut,47,NA,84.9851,3994.2997,0.067913128,NA,13.66966527,16.61,1161.71787,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5775,SP,1997,iceon,0,7.47,NA,9.01,9.09,3.39,3.4,16,NA,84,12,216,252,2,10,2646
353,02/17/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5797,SP,1997,iceon,0,7.24,640,8.89,8.97,3.65,3.62,47,NA,42,11.3,262,309,3,4,2589
354,03/25/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5819,SP,1997,iceon,0,7.36,NA,9.45,9.57,3.54,3.42,77,NA,9,12.1,286,366,2,11,2703
355,05/06/1997,Peanut,11,NA,84.9851,934.8361,0.001688644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5841,SP,1997,iceoff,0,7.54,617,8.5,8.72,3.12,3.28,24,NA,23,11.4,160,222,0,22,2777
356,05/21/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5863,SP,1997,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.4,NA,NA,NA,NA,NA
357,06/04/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5882,SP,1997,iceoff,0,7.86,NA,8.1,8.14,3.24,3.17,2,NA,8,9.5,159,154,3,4,3009
358,06/18/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5904,SP,1997,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.7,NA,NA,NA,NA,NA
359,07/01/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5923,SP,1997,iceoff,0,8.05,NA,7.91,7.97,3.51,3.51,0,NA,25,8.5,92,115,0,2,2603
360,07/17/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5945,SP,1997,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA,NA
361,07/29/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5964,SP,1997,iceoff,0,8.07,NA,7.8,NA,3.5,NA,0,NA,30,8.1,144,159,0,1,2429
362,08/13/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5986,SP,1997,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.5,NA,NA,NA,NA,NA
363,08/28/1997,Peanut,2,NA,84.9851,169.9702,0.002296778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6005,SP,1997,iceoff,0,8.21,598,7.85,7.96,3.59,3.71,0,NA,48,8.9,92,96,1,3,2242
364,09/09/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6027,SP,1997,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA,NA
365,09/24/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6046,SP,1997,iceoff,0,8.01,NA,8.07,8.14,3.54,3.54,0,NA,24,9.1,167,152,4,6,2436
366,10/07/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6068,SP,1997,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.1,NA,NA,NA,NA,NA
367,10/24/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6087,SP,1997,iceoff,0,7.63,NA,8.22,8.37,3.39,3.39,0,NA,7,9.7,161,198,3,6,2637
368,11/10/1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6109,SP,1997,iceoff,0,7.39,641,8.58,8.74,3.29,3.5,2,NA,21,9.4,43,40,3,9,2757
369,01/12/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6131,SP,1998,iceon,0,7.97,NA,10,10.79,3.92,4.04,5,NA,29,19.7,253,292,5,16,3103
370,02/23/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6153,SP,1998,iceon,0,7.92,674,8.14,8.26,3.3,3.27,92,NA,79,14,311,276,5,6,2871
371,03/18/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6175,SP,1998,iceon,0,8.58,NA,8.27,8.59,3.77,3.76,162,NA,18,17,398,403,13,15,2755
372,04/20/1998,Peanut,2,NA,84.9851,169.9702,0.000935601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15%,6196,SP,1998,iceoff,0,7.67,617,8.25,8.51,3.34,3.07,1,NA,4,11.6,234,270,4,10,2580
373,05/05/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6218,SP,1998,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.7,NA,NA,NA,NA,NA
374,05/19/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6237,SP,1998,iceoff,0,8.11,NA,7.99,8.16,3.18,3.19,0,NA,5,9.5,195,205,2,4,2522
375,06/01/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6259,SP,1998,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.9,NA,NA,NA,NA,NA
376,06/15/1998,Peanut,12,NA,84.9851,1019.8212,0.006073627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6278,SP,1998,iceoff,0,8.06,NA,7.98,8.35,3.27,4.23,1,NA,7,9.5,168,168,0,3,2396
377,06/29/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6300,SP,1998,iceoff,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.2,NA,NA,NA,NA,NA
378,07/14/1998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6319,SP,1998,iceoff,0,8.12,NA,8.06,8.21,3.47,3.37,1,NA,7,8.3,130,142,1,3,2300
