sampledate,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,,,,,,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage
02/18/2004,Peanut,14,,84.9851,1189.7914,0.122547826,,,,,,,,,,,,,,,,,,,
02/18/2004,TotalBiovolume,,,,9708.792357,,,,,,,,,,,,,,,,,,,,
04/30/2004,Microcystis (small),488,100,3.156457729,1540.351372,0.012352049,,,,,,,,,,,,,,,,,,,
04/30/2004,Lindavia (Lindavia affinis),1,,44.42277385,44.42277385,0.000356225,,,,"95.7, 43.7",,,,,,,,,,,,,,,
04/30/2004,Tabellaria,1,,431.1835917,431.1835917,0.003457653,,,,,,,,,,,,,"103.3, 43.7 (Dinobryon to left of FOV)",,,,,,
04/30/2004,Small Cocconeis,74,,152.6421331,11295.51785,0.090578547,,,,,,,,,,,,,,,,,,,
04/30/2004,Chroococcus,4,,220,880,0.007056704,,,,,,,,,,,,,,,,,,,
04/30/2004,Planktolyngabia,22,,314.1592654,6911.503839,0.05542322,,,,,,,,,,,,,,,,,,,
04/30/2004,Cryptomonad,48,,195.2354,9371.2992,0.075148273,,,,,,,,,,,,,,,,,,,
04/30/2004,Naked Dinoflagellate,11,,7003.540037,77038.9404,0.617773826,,,,,,,,,,,,,,,,,,,
04/30/2004,Cyclotella ocellata,1,,113.0973355,113.0973355,0.000906925,,,,,,,,,,,,,,,,,,,
04/30/2004,Small cocconeis,8,,152.6421331,1221.137065,0.009792275,,,,,,,,,,,,,,,,,,,
04/30/2004,Dinobryon,10,,1034.087,10340.87,0.082923244,,,,,,,,,,,,,,,,,,,
04/30/2004,Fragilaria,4,,311.155,1244.62,0.009980585,,,,,,,,,,,,,,,,,,,
04/30/2004,Aphanothece bacilloidea,4,,,0,0,,,,,,,,,,,,,,,,,,,
04/30/2004,Flagellated green,7,,87.26957,610.88699,0.004898691,,,,,,,,,,,,,,,,,,,
04/30/2004,Segmented green,33,,41.7167,1376.6511,0.011039339,,,,,,,,,,,,,,,,,,,
04/30/2004,Peanut,6,,84.9851,509.9106,0.004088964,,,,,,,,,,,,,,,,,,,
04/30/2004,Mallomonas,1,,24,24,0.000192456,,,,,,,,,,,,,,,,,,,
04/30/2004,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.014031023,,,,,,,,,,,,,,,,,,,
04/30/2004,TotalBiovolume,,,,124704.1185,,,,,,,,,,,,,,,,,,,,
06/22/2004,Microcystis (small),248,100,3.156457729,782.8015167,0.009665296,,,,,,,,,,,,,,,,,,,
06/22/2004,Small cocconeis,56,,152.6421331,8547.959454,0.10554215,,,,"94.9, 38.1",,,,,,,,,,"Ignore, actually bacteria",,,,,
06/22/2004,Cyanobium,571,,,0,0,,,,"94.9, 38.1",,,,,,,,,"95.8, 38.1","Ignore, actually bacteria",172.8 um,,,,
06/22/2004,Lindavia affinis,3,,44.42277385,133.2683216,0.001645472,,,,"94.9, 38.1",,,,,,,,,"95.8, 38.1","Ignore, actually bacteria",172.8 um,,,,
06/22/2004,?11,1,,1545.356039,1545.356039,0.019080601,,,,"94.9, 38.1",,,,,,,,,"95.8, 38.1",,172.8 um,,,,
06/22/2004,Discostella stelligera,2,,350.7702735,701.540547,0.008661962,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Statospore,1,,,0,0,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Asterocapsa,1,,3879.43376,3879.43376,0.047899593,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Cosmarium (Croococcus cf. kidneys),4,,,0,0,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Tabellaria,1,,431.1835917,431.1835917,0.005323849,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,unID pennate diatom with stauros,1,,,0,0,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Limnothrix,36,,5.642771,203.139756,0.002508178,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Planktolyngabia,26,,314.1592654,8168.1409,0.100852509,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Cryptomonad,28,,195.2354,5466.5912,0.067496318,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Naked Dinoflagellate,2,,7003.540037,14007.08007,0.172946229,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.021603972,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Dinobryon,20,,1034.087,20681.74,0.255358642,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Fragilaria,16,,311.155,4978.48,0.061469581,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Lindavia comensis (C. Comensis),69,,44.42277385,3065.171396,0.037845849,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Flagellated green,16,,87.26957,1396.31312,0.017240359,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Asterionella,8,,545.5867498,4364.693998,0.05389113,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Segmented green,20,,41.7167,834.334,0.01030157,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,Mallomonas,2.25,,24,54,0.000666741,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
06/22/2004,TotalBiovolume,,,,80990.95401,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
07/21/2004,Tabellaria,8,,431.1835917,3449.468734,0.088648292,,,,"111.2, 38.1",,,,,,,,,,,,,,,
07/21/2004,Lindavia affinis,3,,44.42277385,133.2683216,0.003424878,,,,,,,,,,,,,"94.8, 37.9",,Full,,,,
07/21/2004,?17,2,,13.86662358,27.73324717,0.00071272,,,,,,,,,,,,,,,,,,,
07/21/2004,Epithemia,1,,252.8982086,252.8982086,0.00649926,,,,,,,,,,,,,,,,,,,
07/21/2004,?11,2,,1545.356039,3090.712078,0.079428563,,,,,,,,,,,,,,,,,,,
07/21/2004,Asterocapsa,1,,3879.43376,3879.43376,0.099698012,,,,,,,,,,,,,,,,,,,
07/21/2004,Cocconeis,1,,152.6421331,152.6421331,0.003922768,,,,,,,,,,,,,,,,,,,
07/21/2004,Limnothrix,347,,5.642771,1958.041537,0.050319934,,,,,,,,,,,,,,,,,,,
07/21/2004,Microcystis,10,,3.156457729,31.56457729,0.000811182,,,,,,,,,,,,,,,,,,,
07/21/2004,Cryptomonad,31,,195.2354,6052.2974,0.155538683,,,,,,,,,,,,,,,,,,,
07/21/2004,Perdinium,1,,,0,0,,,,,,,,,,,,,,,,,,,
07/21/2004,Small cocconeis,11,,152.6421331,1679.063464,0.043150444,,,,,,,,,,,,,,,,,,,
07/21/2004,Dinobryon,10,,1034.087,10340.87,0.265751201,,,,,,,,,,,,,,,,,,,
07/21/2004,Fragilaria,4,,311.155,1244.62,0.031985632,,,,,,,,,,,,,,,,,,,
07/21/2004,Lindavia comensis,22,,44.42277385,977.3010248,0.025115771,,,,,,,,,,,,,,,,,,,
07/21/2004,Cf. Elakatothrix,9,,2.597609,23.378481,0.000600806,,,,,,,,,,,,,,,,,,,
07/21/2004,Cyanobacteria diachloros,3,,87.26957,261.80871,0.006728252,,,,,,,,,,,,,,,,,,,
07/21/2004,Flagellated green,10,,87.26957,872.6957,0.022427507,,,,,,,,,,,,,,,,,,,
07/21/2004,Asterionella,2,,545.5867498,1091.1735,0.028042193,,,,,,,,,,,,,,,,,,,
07/21/2004,Segmented green,19,,41.7167,792.6173,0.020369563,,,,,,,,,,,,,,,,,,,
07/21/2004,Peanut,8,,84.9851,679.8808,0.017472334,,,,,,,,,,,,,,,,,,,
07/21/2004,Mallomonas colony,2,,24,48,0.001233557,,,,,,,,,,,,,,,,,,,
07/21/2004,Aulacoseira,6,,312.0629482,1872.377689,0.048118448,,,,,,,,,,,,,,,,,,,
07/21/2004,TotalBiovolume,,,,38911.84667,,,,,,,,,,,,,,,,,,,,
08/16/2004,unID pennate diatom,2,100,,0,0,1,,,,,,,,,,,,,,,,,,
08/16/2004,Tabellaria,3,,431.1835917,1293.550775,0.037154791,,,,"111.8, 37.9",,,,,,,,,,,,,,,
08/16/2004,?17,2,,13.86662358,27.73324717,0.000796585,,,,,,,,,,,,,"95.2, 37.9",,Full,,,,
08/16/2004,Microcystis,73,,3.156457729,230.4214142,0.006618418,,,,,,,,,,,,,,,,,,,
08/16/2004,?11,1,,1545.356039,1545.356039,0.044387419,,,,,,,,,,,,,,,,,,,
08/16/2004,unID bacilliariales diatom,1,,,0,0,,,,,,,,,,,,,,,,,,,
08/16/2004,Cosmarium,4,,,0,0,,,,,,,,,,,,,,,,,,,
08/16/2004,Limnothrix,273,,5.642771,1540.476483,0.044247264,,,,,,,,,,,,,,,,,,,
08/16/2004,Planktolyngabia,15,,314.1592654,4712.388981,0.13535443,,,,,,,,,,,,,,,,,,,
08/16/2004,Cryptomonad,17,,195.2354,3319.0018,0.095332028,,,,,,,,,,,,,,,,,,,
08/16/2004,Naked Dinoflagellate,2,,7003.540037,14007.08007,0.402326793,,,,,,,,,,,,,,,,,,,
08/16/2004,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.050257569,,,,,,,,,,,,,,,,,,,
08/16/2004,Small Cocconeis,2,,152.6421331,305.2842662,0.008768711,,,,,,,,,,,,,,,,,,,
08/16/2004,Dinobryon,3,,1034.087,3102.261,0.08910656,,,,,,,,,,,,,,,,,,,
08/16/2004,Lindavia comensis,13,,44.42277385,577.4960601,0.016587478,,,,,,,,,,,,,,,,,,,
08/16/2004,Cf. Elakatothrix,26,,2.597609,67.537834,0.001939896,,,,,,,,,,,,,,,,,,,
08/16/2004,Flagellated green,4,,87.26957,349.07828,0.010026611,,,,,,,,,,,,,,,,,,,
08/16/2004,Segmented green,43,,41.7167,1793.8181,0.051524021,,,,,,,,,,,,,,,,,,,
08/16/2004,Peanut,2,,84.9851,169.9702,0.004882071,,,,,,,,,,,,,,,,,,,
08/16/2004,Mallomonas colony,1,,24,24,0.000689354,,,,,,,,,,,,,,,,,,,
08/16/2004,TotalBiovolume,,,,34815.18089,,,,,,,,,,,,,,,,,,,,
11/10/2004,Tabellaria,9,100,431.1835917,3880.652325,0.096673564,1,,,,,,,,,,,,,,,,,,
11/10/2004,Actinastrum falcatus,1,,,0,0,,,,"94.8, 37.9",,,,,,,,,,,,,,,
11/10/2004,?17,6,,13.86662358,83.19974151,0.002072645,,,,,,,,,,,,,"111.8, 37.9",,Full,,,,
11/10/2004,Cf. Ulnaria,1,,,0,0,,,,,,,,,,,,,,,,,,,
11/10/2004,Limnothrix,41,,5.642771,231.353611,0.005763407,,,,,,,,,,,,,,,,,,,
11/10/2004,Microcystis,33,,3.156457729,104.1631051,0.002594878,,,,,,,,,,,,,,,,,,,
11/10/2004,Cryptomonad,21,,195.2354,4099.9434,0.102136473,,,,,,,,,,,,,,,,,,,
11/10/2004,Naked Dinoflagellate,3,,7003.540037,21010.62011,0.52340982,,,,,,,,,,,,,,,,,,,
11/10/2004,Dinobryon,3,,1034.087,3102.261,0.07728253,,,,,,,,,,,,,,,,,,,
11/10/2004,Fragilaria crotonensis,12,,311.155,3733.86,0.093016721,,,,,,,,,,,,,,,,,,,
11/10/2004,Lindavia comensis,10,,44.42277385,444.2277385,0.011066459,,,,,,,,,,,,,,,,,,,
11/10/2004,Cyanobacteria diachloros,4,,87.26957,349.07828,0.008696126,,,,,,,,,,,,,,,,,,,
11/10/2004,Flagellated green,7,,87.26957,610.88699,0.01521822,,,,,,,,,,,,,,,,,,,
11/10/2004,Segmented green,58,,41.7167,2419.5686,0.060275516,,,,,,,,,,,,,,,,,,,
11/10/2004,Mallomonas,3,,24,72,0.001793641,,,,,,,,,,,,,,,,,,,
11/10/2004,TotalBiovolume,,,,40141.8149,,,,,,,,,,,,,,,,,,,,
04/20/2005,?11,5,100,1545.356039,7726.780195,0.063912072,1,,,"113.0, 37.9",,,,,,,,,,,,,,,
04/20/2005,Cf. Tetraedron victoriae,1,,47.2472,47.2472,0.000390805,,,,,,,,,,,,,"101.5, 37.95",,,,,,
04/20/2005,Planktothrix cells,74,,15.74954,1165.46596,0.009640153,,,,,,,,,,,,,,,,,,,
04/20/2005,Microcystis,175,,3.156457729,552.3801026,0.004569013,,,,,,,,,,,,,,,,,,,
04/20/2005,Limnothrix,21,,5.642771,118.498191,0.000980158,,,,,,,,,,,,,,,,,,,
04/20/2005,Cryptomonad,61,,195.2354,11909.3594,0.098508281,,,,,,,,,,,,,,,,,,,
04/20/2005,Naked Dinoflagellate,7,,7003.540037,49024.78026,0.405508531,,,,,,,,,,,,,,,,,,,
04/20/2005,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.014472864,,,,,,,,,,,,,,,,,,,
04/20/2005,Cf. Cryptomonad (NEW CATEGORY),102,,,0,0,,,,,,,,,,,,,,,,,,,
04/20/2005,Small Cocconeis,14,,152.6421331,2136.989863,0.017676114,,,,,,,,,,,,,,,,,,,
04/20/2005,Dinobryon,34,,1034.087,35158.958,0.290817365,,,,,,,,,,,,,,,,,,,
04/20/2005,Fragilaria,17,,311.155,5289.635,0.043753223,,,,,,,,,,,,,,,,,,,
04/20/2005,Discostella stelligera,1,,350.7702735,350.7702735,0.002901397,,,,,,,,,,,,,,,,,,,
04/20/2005,Flagellated green,17,,87.26957,1483.58269,0.012271456,,,,,,,,,,,,,,,,,,,
04/20/2005,Asterionella,2,,545.5867498,1091.1735,0.009025643,,,,,,,,,,,,,,,,,,,
04/20/2005,Segmented green,68,,41.7167,2836.7356,0.023464062,,,,,,,,,,,,,,,,,,,
04/20/2005,Peanut,3,,84.9851,254.9553,0.002108863,,,,,,,,,,,,,,,,,,,
04/20/2005,TotalBiovolume,,,,120897.0379,,,,,,,,,,,,,,,,,,,,
06/13/2005,Cf. Komvophoron / Trichormus,51,100,9.7808535,498.8235285,,1,,,,,,,,,,,,,,,,,,
06/13/2005,?17,4,,13.86662358,55.46649434,0.000491542,,,,"95.8, 37.9",,,,,,,,,,,,,,,
06/13/2005,Planktothrix cells,377,,15.74954,5937.57658,0.052618533,,,,,,,,,,,,,,,,,,,
06/13/2005,unID cilliate,3,,,0,0,,,,,,,,,,,,,,,,,,,
06/13/2005,Small green filament,6,,,0,0,,,,,,,,,,,,,,,,,,,
06/13/2005,Tabellaria,1,,431.1835917,431.1835917,0.003821129,,,,,,,,,,,,,,,,,,,
06/13/2005,Stephanodiscus hantzschii,4,,154.4537325,617.81493,0.005475048,,,,,,,,,,,,,,,,,,,
06/13/2005,?11,2,,1545.356039,3090.712078,0.02738975,,,,,,,,,,,,,,,,,,,
06/13/2005,Planktolyngabia,7,,314.1592654,2199.114858,0.019488456,,,,,,,,,,,,,,,,,,,
06/13/2005,Cryptomonad,20,,195.2354,3904.708,0.034603344,,,,,,,,,,,,,,,,,,,
06/13/2005,Naked Dinoflagellate,3,,7003.540037,21010.62011,0.186195159,,,,,,,,,,,,,,,,,,,
06/13/2005,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.015505995,,,,,,,,,,,,,,,,,,,
06/13/2005,Cf. Cryptomonad,3,,195.2354,585.7062,0.005190502,,,,,,,,,,,,,,,,,,,
06/13/2005,Dinobryon,32,,1034.087,33090.784,0.293249021,,,,,,,,,,,,,,,,,,,
06/13/2005,Fragilaria,108,,311.155,33604.74,0.297803676,,,,,,,,,,,,,,,,,,,
06/13/2005,Cyanobacteria diachloros,8,,87.26957,698.15656,0.006187032,,,,,,,,,,,,,,,,,,,
06/13/2005,Flagellated green,19,,87.26957,1658.12183,0.0146942,,,,,,,,,,,,,,,,,,,
06/13/2005,Segmented green,42,,41.7167,1752.1014,0.015527043,,,,,,,,,,,,,,,,,,,
06/13/2005,Discostella stelligera,7,,350.7702735,2455.391915,0.021759571,,,,,,,,,,,,,,,,,,,
06/13/2005,TotalBiovolume,,,,112841.9249,,,,,,,,,,,,,,,,,,,,
07/12/2005,?17,5,100,13.86662358,69.33311792,0.00104222,1,,,,,,,,,,,,,,,,,,
07/12/2005,Mallomonas colony,5.7,,24,136.8,0.002056386,,,,"112.5, 38.4",,,,,,,,,"95.9, 38.3",,,,,,
07/12/2005,Planktothrix cells,440,,15.74954,6929.7976,0.104169164,,,,,,,,,,,,,,,,,,,
07/12/2005,Cf. Ulnaria,2,,,0,0,,,,,,,,,,,,,,,,,,,
07/12/2005,unID Ciliate,1,,,0,0,,,,,,,,,,,,,,,,,,,
07/12/2005,?11,1,,1545.356039,1545.356039,0.023229892,,,,,,,,,,,,,,Same biovol as ?11,,,,,
07/12/2005,Limnothrix,30,,5.642771,169.28313,0.002544675,,,,,,,,,,,,,,,,,,,
07/12/2005,Microcyctis,52,,3.156457729,164.1358019,0.0024673,,,,,,,,,,,,,,,,,,,
07/12/2005,Cf. Komvophoron / Trichormus,120,,9.7808535,1173.70242,0.01764317,,,,,,,,,,,,,,,,,,,
07/12/2005,Cryptomonad,44,,195.2354,8590.3576,0.129130809,,,,,,,,,,,,,,,,,,,
07/12/2005,Naked Dinoflagellate,2,,7003.540037,14007.08007,0.21055533,,,,,,,,,,,,,,,,,,,
07/12/2005,Armored Dinoflagellate,8,,874.8631698,6998.905358,0.105207996,,,,,,,,,,,,,,,,,,,
07/12/2005,Cf. Cryptomonad,15,,195.2354,2928.531,0.044021867,,,,,,,,,,,,,,,,,,,
07/12/2005,Dinobryon,8,,1034.087,8272.696,0.124355699,,,,,,,,,,,,,,,,,,,
07/12/2005,Fragilaria,11,,311.155,3422.705,0.051450322,,,,,,,,,,,,,,,,,,,
07/12/2005,Cyanobacteria diachloros,3,,87.26957,261.80871,0.003935525,,,,,,,,,,,,,,,,,,,
07/12/2005,Flagellated green,32,,87.26957,2792.62624,0.041978938,,,,,,,,,,,,,,,,,,,
07/12/2005,Asterionella,5,,545.5867498,2727.933749,0.041006476,,,,,,,,,,,,,,,,,,,
07/12/2005,Segmented green,108,,41.7167,4505.4036,0.067725517,,,,,,,,,,,,,,,,,,,
07/12/2005,Peanut,5,,84.9851,424.9255,0.006387507,,,,,,,,,,,,,,,,,,,
07/12/2005,Discostella stelligera,4,,350.7702735,1403.081094,0.021091205,,,,,,,,,,,,,,,,,,,
07/12/2005,TotalBiovolume,,,,66524.46203,,,,,,,,,,,,,,,,,,,,
08/09/2005,Chroococcus,106,100,220,23320,0.645624087,1,,,,,,,,,,,,,,,,,,
08/09/2005,Cosmarium,2,,,0,0,,,,"95.4, 38.3",,,,,,,,,,,,,,,
08/09/2005,Cf. Staurosira,1,,122.9580095,122.9580095,0.003404145,,,,,,,,,,,,,"111.2, 38.4",,,,,,
08/09/2005,Cryptomonad,6,,195.2354,1171.4124,0.032431049,,,,,,,,,,,,,,diatoms.org,,,,,
08/09/2005,Armored Dinoflagellate,7,,874.8631698,6124.042189,0.169546704,,,,,,,,,,,,,,,,,,,
08/09/2005,Dinobryon,1,,1034.087,1034.087,0.028629137,,,,,,,,,,,,,,,,,,,
08/09/2005,Lindavia comensis,36,,44.42277385,1599.219859,0.04427508,,,,,,,,,,,,,,,,,,,
08/09/2005,Cyanobacteria diachloros,2,,87.26957,174.53914,0.00483219,,,,,,,,,,,,,,,,,,,
08/09/2005,Flagellated green,12,,87.26957,1047.23484,0.028993141,,,,,,,,,,,,,,,,,,,
08/09/2005,Segmented green,18,,41.7167,750.9006,0.020789001,,,,,,,,,,,,,,,,,,,
08/09/2005,Peanut,5,,84.9851,424.9255,0.011764243,,,,,,,,,,,,,,,,,,,
08/09/2005,Discostella ,1,,350.7702735,350.7702735,0.009711224,,,,,,,,,,,,,,,,,,,
08/09/2005,TotalBiovolume,,,,36120.08981,,,,,,,,,,,,,,,,,,,,
11/15/2005,Cf. Cymbella,1,100,,0,0,1,,,"110.7, 37.1",,,,,,,,,"94.6, 37.1",,,,,,
11/15/2005,Mallomonas colony,2,,24,48,0.001270857,,,,,,,,,,,,,,,,,,,
11/15/2005,?11,1,,1545.356039,1545.356039,0.040915139,,,,,,,,,,,,,,,,,,,
11/15/2005,Stephanodiscus niagarae,1,,154.4537325,154.4537325,0.004089346,,,,,,,,,,,,,,,,,,,
11/15/2005,?17,1,,13.86662358,13.86662358,0.000367135,,,,,,,,,,,,,,,,,,,
11/15/2005,Limnothrix,13,,5.642771,73.356023,0.001942188,,,,,,,,,,,,,,,,,,,
11/15/2005,Cryptomonad,29,,195.2354,5661.8266,0.149903592,,,,,,,,,,,,,,,,,,,
11/15/2005,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.185427051,,,,,,,,,,,,,,,,,,,
11/15/2005,Armored Dinoflagellate,3,,874.8631698,2624.589509,0.069489128,,,,,,,,,,,,,,,,,,,
11/15/2005,Cf. Cryptomonad,1,,195.2354,195.2354,0.005169089,,,,,,,,,,,,,,,,,,,
11/15/2005,Dinobryon,5,,1034.087,5170.435,0.136893415,,,,,,,,,,,,,,,,,,,
11/15/2005,Fragilaria,1,,311.155,311.155,0.008238199,,,,,,,,,,,,,,,,,,,
11/15/2005,Lindavia comensis,175,,44.42277385,7773.985425,0.205825509,,,,,,,,,,,,,,,,,,,
11/15/2005,Flagellated green,10,,87.26957,872.6957,0.023105656,,,,,,,,,,,,,,,,,,,
11/15/2005,Asterionella,1,,545.5867498,545.5867498,0.014445058,,,,,,,,,,,,,,,,,,,
11/15/2005,Segmented green,59,,41.7167,2461.2853,0.065165455,,,,,,,,,,,,,,,,,,,
11/15/2005,Peanut,39,,84.9851,3314.4189,0.087753182,,,,,,,,,,,,,,,,,,,
11/15/2005,TotalBiovolume,,,,37769.78604,,,,,,,,,,,,,,,,,,,,
02/13/2006,Planktothrix strand,5,,,0,0,,,,,,,,,,,,,,,,,,,
02/13/2006,?17,1,100,13.86662358,13.86662358,0.001031342,1,,,"95.5, 37.2",,,,,,,,,"111.8, 37.1",,,,,,
02/13/2006,Cf. Aphanocapsa inserta colony,1,,,0,0,,,,,,,,,,,,,,,,,,,
02/13/2006,Limnothrix,13,,5.642771,73.356023,0.005455915,,,,,,,,,,,,,,Use biovol for Aphanacapsa,,,,,
02/13/2006,Microcystis,4,,3.156457729,12.62583092,0.000939057,,,,,,,,,,,,,,,,,,,
02/13/2006,Cryptomonad,12,,195.2354,2342.8248,0.174249546,,,,,,,,,,,,,,,,,,,
02/13/2006,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.520894125,,,,,,,,,,,,,,,,,,,
02/13/2006,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.130137354,,,,,,,,,,,,,,,,,,,
02/13/2006,Lindavia comensis,4,,44.42277385,177.6910954,0.013215923,,,,,,,,,,,,,,,,,,,
02/13/2006,Elakatothrix,3,,2.597609,7.792827,0.000579598,,,,,,,,,,,,,,,,,,,
02/13/2006,Flagellated green,1,,87.26957,87.26957,0.006490747,,,,,,,,,,,,,,,,,,,
02/13/2006,Asterionella,2,,545.5867498,1091.1735,0.081156938,,,,,,,,,,,,,,,,,,,
02/13/2006,Segmented green,9,,41.7167,375.4503,0.027924429,,,,,,,,,,,,,,,,,,,
02/13/2006,Peanut,6,,84.9851,509.9106,0.037925026,,,,,,,,,,,,,,,,,,,
02/13/2006,TotalBiovolume,,,,13445.22755,,,,,,,,,,,,,,,,,,,,
04/20/2006,Cf. Actinastrum falcatus,14,100,,0,0,1,,,"111.6, 37.1",,,,,,,,,"95.3, 37.1",Estimate as equal to 20 Planktothrix cells,,,,,
04/20/2006,Tetraedron victoriae,1,,47.2472,47.2472,0.000446014,,,,,,,,,,,,,,,,,,,
04/20/2006,Synura colony,1,,24,24,0.00022656,,,,,,,,,,,,,,,,,,,
04/20/2006,Navicula,1,,186.6048309,186.6048309,0.00176155,,,,,,,,,,,,,,,,,,,
04/20/2006,?11,1,,1545.356039,1545.356039,0.014588161,,,,,,,,,,,,,,,,,,,
04/20/2006,Microcystis,13,,3.156457729,41.03395048,0.00038736,,,,,,,,,,,,,,,,,,,
04/20/2006,Cryptomonad,88,,195.2354,17180.7152,0.16218595,,,,,,,,,,,,,,,,,,,
04/20/2006,Naked Dinoflagellate,4,,7003.540037,28014.16015,0.264453669,,,,,,,,,,,,,,,,,,,
04/20/2006,Armored Dinoflagellate,47,,874.8631698,41118.56898,0.388159287,,,,,,,,,,,,,,,,,,,
04/20/2006,Cf. Cryptomonad,3,,195.2354,585.7062,0.005529066,,,,,,,,,,,,,,,,,,,
04/20/2006,Small Cocconeis,12,,152.6421331,1831.705597,0.017291301,,,,,,,,,,,,,,,,,,,
04/20/2006,Dinobryon,6,,1034.087,6204.522,0.058570687,,,,,,,,,,,,,,,,,,,
04/20/2006,Cf. Elakatothrix,1,,2.597609,2.597609,2.45E-05,,,,,,,,,,,,,,,,,,,
04/20/2006,Flagellated green,29,,87.26957,2530.81753,0.023890917,,,,,,,,,,,,,,,,,,,
04/20/2006,Segmented green,122,,41.7167,5089.4374,0.048044289,,,,,,,,,,,,,,,,,,,
04/20/2006,Peanut,18,,84.9851,1529.7318,0.014440668,,,,,,,,,,,,,,,,,,,
04/20/2006,TotalBiovolume,,,,105932.2045,,,,,,,,,,,,,,,,,,,,
06/16/2006,Lindavia affinis,3,100,44.42277385,133.2683216,0.001396031,1,,,,,,,,,,,,,,,,,,
06/16/2006,Large Cryptomonad-esque cell husks,4,,195.2354,780.9416,0.008180629,,,,"95.9, 37.0",,,,,,,,,"103.9, 37.1",,,,,,
06/16/2006,Nitzschioid diatom,2,,,0,0,,,,,,,,,,,,,,,,,,,
06/16/2006,Mallomonas colony,18.4,,24,441.6,0.00462591,,,,,,,,,,,,,,,,,,,
06/16/2006,Cf. Actinastrum falcatus,1,,,0,0,,,,,,,,,,,,,,,,,,,
06/16/2006,Limnothrix,5,,5.642771,28.213855,0.00029555,,,,,,,,,,,,,,,,,,,
06/16/2006,Microcystis,8,,3.156457729,25.25166183,0.00026452,,,,,,,,,,,,,,,,,,,
06/16/2006,Cryptomonad,20,,195.2354,3904.708,0.040903145,,,,,,,,,,,,,,,,,,,
06/16/2006,Armored Dinoflagellate,6,,874.8631698,5249.179019,0.054986937,,,,,,,,,,,,,,,,,,,
06/16/2006,Small Cocconeis,29,,152.6421331,4426.62186,0.046370371,,,,,,,,,,,,,,,,,,,
06/16/2006,Dinobryon,68,,1034.087,70317.916,0.736604104,,,,,,,,,,,,,,,,,,,
06/16/2006,Fragilaria,11,,311.155,3422.705,0.035854,,,,,,,,,,,,,,,,,,,
06/16/2006,Lindavia comensis,18,,44.42277385,799.6099294,0.008376186,,,,,,,,,,,,,,,,,,,
06/16/2006,Cyanobacteria diachloros,2,,87.26957,174.53914,0.001828357,,,,,,,,,,,,,,,,,,,
06/16/2006,Flagellated green,16,,87.26957,1396.31312,0.014626855,,,,,,,,,,,,,,,,,,,
06/16/2006,Asterionella,7,,545.5867498,3819.107249,0.040006448,,,,,,,,,,,,,,,,,,,
06/16/2006,Segmented green,13,,41.7167,542.3171,0.005680956,,,,,,,,,,,,,,,,,,,
06/16/2006,TotalBiovolume,,,,95462.29186,,,,,,,,,,,,,,,,,,,,
07/12/2006,Mallomonas colony,5,100,24,120,0.002153397,1,,,,,,,,,,,,,,,,,,
