,lakeid,year4,sample_date,species_code,species_name,density,individuals_measured,avg_length,group
5935,SP,2012,4/2/12,63001,POLYARTHRA DOLICHOPTERA,12.32,NA,NA,iceoff
5936,SP,2012,4/2/12,63004,POLYARTHRA REMATA,1.12,NA,NA,iceoff
5937,SP,2012,4/2/12,63005,POLYARTHRA VULGARIS,19.04,NA,NA,iceoff
5938,SP,2012,4/2/12,63400,SYNCHAETA,10.08,NA,NA,iceoff
5939,SP,2012,5/2/12,10000,COPEPOD NAUPLII,40.6,NA,NA,iceoff
5940,SP,2012,5/2/12,20000,CYCLOPOID,1.96,5,0.38,iceoff
5941,SP,2012,5/2/12,20302,DIACYCLOPS THOMASI,28.28,44,0.67,iceoff
5942,SP,2012,5/2/12,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.4,5,0.47,iceoff
5943,SP,2012,5/2/12,30000,CALANOID,8.4,28,0.71,iceoff
5944,SP,2012,5/2/12,30801,SKISTODIAPTOMUS OREGONENSIS,0.56,2,1.09,iceoff
5945,SP,2012,5/2/12,50700,BOSMINIDAE,1.96,7,0.4,iceoff
5946,SP,2012,5/2/12,51104,DAPHNIA LONGIREMIS,0.28,1,0.88,iceoff
5947,SP,2012,5/2/12,60202,ASCOMORPHA OVALIS,1.4,NA,NA,iceoff
5948,SP,2012,5/2/12,60300,ASPLANCHNA,12.6,NA,NA,iceoff
5949,SP,2012,5/2/12,60900,CONOCHILUS,57.4,NA,NA,iceoff
5950,SP,2012,5/2/12,61402,FILINIA TERMINALIS,113.4,NA,NA,iceoff
5951,SP,2012,5/2/12,61502,GASTROPUS STYLIFER,1.4,NA,NA,iceoff
5952,SP,2012,5/2/12,61702,KELLICOTTIA LONGISPINA,92.4,NA,NA,iceoff
5953,SP,2012,5/2/12,61801,KERATELLA COCHLEARIS,74.2,NA,NA,iceoff
5954,SP,2012,5/2/12,61803,KERATELLA CRASSA,1.4,NA,NA,iceoff
5955,SP,2012,5/2/12,61804,KERATELLA EARLINAE,2.8,NA,NA,iceoff
5956,SP,2012,5/2/12,61806,KERATELLA QUADRATA,22.4,NA,NA,iceoff
5957,SP,2012,5/2/12,63001,POLYARTHRA DOLICHOPTERA,126,NA,NA,iceoff
5958,SP,2012,5/2/12,63004,POLYARTHRA REMATA,9.8,NA,NA,iceoff
5959,SP,2012,5/2/12,63005,POLYARTHRA VULGARIS,56,NA,NA,iceoff
5960,SP,2012,5/2/12,63400,SYNCHAETA,2.8,NA,NA,iceoff
5961,SP,2012,5/2/12,63612,TRICHOCERCA MULTICRINIS,1.4,NA,NA,iceoff
5962,SP,2012,5/31/12,10000,COPEPOD NAUPLII,92.4,NA,NA,iceoff
5963,SP,2012,5/31/12,20000,CYCLOPOID,7.56,20,0.42,iceoff
5964,SP,2012,5/31/12,20302,DIACYCLOPS THOMASI,5.6,17,0.65,iceoff
5965,SP,2012,5/31/12,20901,TROPOCYCLOPS PRASINUS MEXICANUS,0.28,NA,NA,iceoff
5966,SP,2012,5/31/12,30000,CALANOID,9.52,30,0.57,iceoff
5967,SP,2012,5/31/12,30402,LEPTODIAPTOMUS MINUTUS,4.2,15,0.79,iceoff
5968,SP,2012,5/31/12,30801,SKISTODIAPTOMUS OREGONENSIS,1.4,5,1.04,iceoff
5969,SP,2012,5/31/12,50700,BOSMINIDAE,27.16,20,0.3,iceoff
5970,SP,2012,5/31/12,51100,DAPHNIA,0.28,1,0.42,iceoff
5971,SP,2012,5/31/12,51103,DAPHNIA MENDOTAE,0.28,1,0.62,iceoff
5972,SP,2012,5/31/12,60202,ASCOMORPHA OVALIS,1.12,NA,NA,iceoff
5973,SP,2012,5/31/12,60300,ASPLANCHNA,1.68,NA,NA,iceoff
5974,SP,2012,5/31/12,60600,COLLOTHECA,3.36,NA,NA,iceoff
5975,SP,2012,5/31/12,60900,CONOCHILUS,52.08,NA,NA,iceoff
5976,SP,2012,5/31/12,61402,FILINIA TERMINALIS,49.28,NA,NA,iceoff
5977,SP,2012,5/31/12,61502,GASTROPUS STYLIFER,3.92,NA,NA,iceoff
5978,SP,2012,5/31/12,61702,KELLICOTTIA LONGISPINA,76.72,NA,NA,iceoff
5979,SP,2012,5/31/12,61801,KERATELLA COCHLEARIS,62.16,NA,NA,iceoff
5980,SP,2012,5/31/12,61804,KERATELLA EARLINAE,5.04,NA,NA,iceoff
5981,SP,2012,5/31/12,61806,KERATELLA QUADRATA,12.88,NA,NA,iceoff
5982,SP,2012,5/31/12,61918,LECANE TENUISETA,0.56,NA,NA,iceoff
5983,SP,2012,5/31/12,63001,POLYARTHRA DOLICHOPTERA,2.8,NA,NA,iceoff
5984,SP,2012,5/31/12,63004,POLYARTHRA REMATA,12.32,NA,NA,iceoff
5985,SP,2012,5/31/12,63005,POLYARTHRA VULGARIS,13.44,NA,NA,iceoff
5986,SP,2012,5/31/12,63400,SYNCHAETA,0.56,NA,NA,iceoff
5987,SP,2012,5/31/12,63612,TRICHOCERCA MULTICRINIS,2.8,NA,NA,iceoff
5988,SP,2012,6/27/12,10000,COPEPOD NAUPLII,9.24,NA,NA,iceoff
5989,SP,2012,6/27/12,20000,CYCLOPOID,0.56,2,0.33,iceoff
5990,SP,2012,6/27/12,20302,DIACYCLOPS THOMASI,7.56,21,0.67,iceoff
5991,SP,2012,6/27/12,20901,TROPOCYCLOPS PRASINUS MEXICANUS,3.36,12,0.44,iceoff
5992,SP,2012,6/27/12,30000,CALANOID,19.6,34,0.55,iceoff
5993,SP,2012,6/27/12,30402,LEPTODIAPTOMUS MINUTUS,5.6,13,0.78,iceoff
5994,SP,2012,6/27/12,30801,SKISTODIAPTOMUS OREGONENSIS,1.12,4,1.05,iceoff
5995,SP,2012,6/27/12,50700,BOSMINIDAE,12.04,20,0.3,iceoff
5996,SP,2012,6/27/12,51100,DAPHNIA,1.12,4,0.5,iceoff
5997,SP,2012,6/27/12,51104,DAPHNIA LONGIREMIS,4.48,15,0.57,iceoff
5998,SP,2012,6/27/12,51202,DIAPHANOSOMA BIRGEI,3.92,14,0.63,iceoff
5999,SP,2012,6/27/12,60200,ASCOMORPHA,0.56,NA,NA,iceoff
6000,SP,2012,6/27/12,60600,COLLOTHECA,1.12,NA,NA,iceoff
6001,SP,2012,6/27/12,60900,CONOCHILUS,5.6,NA,NA,iceoff
6002,SP,2012,6/27/12,61402,FILINIA TERMINALIS,6.16,NA,NA,iceoff
6003,SP,2012,6/27/12,61502,GASTROPUS STYLIFER,2.8,NA,NA,iceoff
6004,SP,2012,6/27/12,61702,KELLICOTTIA LONGISPINA,27.72,NA,NA,iceoff
6005,SP,2012,6/27/12,61801,KERATELLA COCHLEARIS,12.88,NA,NA,iceoff
6006,SP,2012,6/27/12,61803,KERATELLA CRASSA,2.24,NA,NA,iceoff
6007,SP,2012,6/27/12,61804,KERATELLA EARLINAE,0.56,NA,NA,iceoff
6008,SP,2012,6/27/12,61806,KERATELLA QUADRATA,0.28,NA,NA,iceoff
6009,SP,2012,6/27/12,61918,LECANE TENUISETA,3.64,NA,NA,iceoff
6010,SP,2012,6/27/12,63004,POLYARTHRA REMATA,1.68,NA,NA,iceoff
6011,SP,2012,6/27/12,63005,POLYARTHRA VULGARIS,10.64,NA,NA,iceoff
6012,SP,2012,6/27/12,63612,TRICHOCERCA MULTICRINIS,1.96,NA,NA,iceoff
6013,SP,2012,7/25/12,10000,COPEPOD NAUPLII,5.04,NA,NA,iceoff
6014,SP,2012,7/25/12,20302,DIACYCLOPS THOMASI,0.84,3,0.8,iceoff
6015,SP,2012,7/25/12,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.8,10,0.4,iceoff
6016,SP,2012,7/25/12,30000,CALANOID,2.52,9,0.58,iceoff
6017,SP,2012,7/25/12,30402,LEPTODIAPTOMUS MINUTUS,4.76,16,0.72,iceoff
6018,SP,2012,7/25/12,50700,BOSMINIDAE,1.68,6,0.34,iceoff
6019,SP,2012,7/25/12,51104,DAPHNIA LONGIREMIS,5.88,21,0.62,iceoff
6020,SP,2012,7/25/12,51202,DIAPHANOSOMA BIRGEI,1.96,5,0.48,iceoff
6021,SP,2012,7/25/12,60200,ASCOMORPHA,0.28,NA,NA,iceoff
6022,SP,2012,7/25/12,60202,ASCOMORPHA OVALIS,1.12,NA,NA,iceoff
6023,SP,2012,7/25/12,60900,CONOCHILUS,12.6,NA,NA,iceoff
6024,SP,2012,7/25/12,61402,FILINIA TERMINALIS,0.56,NA,NA,iceoff
6025,SP,2012,7/25/12,61501,GASTROPUS HYPTOPUS,0.56,NA,NA,iceoff
6026,SP,2012,7/25/12,61502,GASTROPUS STYLIFER,1.12,NA,NA,iceoff
6027,SP,2012,7/25/12,61702,KELLICOTTIA LONGISPINA,11.2,NA,NA,iceoff
6028,SP,2012,7/25/12,61801,KERATELLA COCHLEARIS,26.88,NA,NA,iceoff
6029,SP,2012,7/25/12,61803,KERATELLA CRASSA,1.4,NA,NA,iceoff
6030,SP,2012,7/25/12,61804,KERATELLA EARLINAE,0.84,NA,NA,iceoff
6031,SP,2012,7/25/12,61918,LECANE TENUISETA,3.64,NA,NA,iceoff
6032,SP,2012,7/25/12,62900,PLOESOMA,0.28,NA,NA,iceoff
6033,SP,2012,7/25/12,63003,POLYARTHRA MAJOR,4.2,NA,NA,iceoff
6034,SP,2012,7/25/12,63004,POLYARTHRA REMATA,1.12,NA,NA,iceoff
6035,SP,2012,7/25/12,63005,POLYARTHRA VULGARIS,5.04,NA,NA,iceoff
6036,SP,2012,7/25/12,63612,TRICHOCERCA MULTICRINIS,0.28,NA,NA,iceoff
6037,SP,2012,8/23/12,10000,COPEPOD NAUPLII,16.8,NA,NA,iceoff
6038,SP,2012,8/23/12,20000,CYCLOPOID,0.84,3,0.32,iceoff
6039,SP,2012,8/23/12,20302,DIACYCLOPS THOMASI,1.68,5,0.76,iceoff
6040,SP,2012,8/23/12,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.96,6,0.42,iceoff
6041,SP,2012,8/23/12,30000,CALANOID,4.76,15,0.71,iceoff
6042,SP,2012,8/23/12,30801,SKISTODIAPTOMUS OREGONENSIS,0.56,2,0.95,iceoff
6043,SP,2012,8/23/12,50700,BOSMINIDAE,1.96,7,0.31,iceoff
6044,SP,2012,8/23/12,51000,CHYDORUS,0.28,1,0.25,iceoff
6045,SP,2012,8/23/12,51100,DAPHNIA,0.28,1,0.39,iceoff
6046,SP,2012,8/23/12,51101,DAPHNIA AMBIGUA,0.56,2,0.81,iceoff
6047,SP,2012,8/23/12,51103,DAPHNIA MENDOTAE,0.56,2,0.76,iceoff
6048,SP,2012,8/23/12,51104,DAPHNIA LONGIREMIS,2.24,8,0.57,iceoff
6049,SP,2012,8/23/12,51105,DAPHNIA PARVULA,NA,NA,NA,iceoff
6050,SP,2012,8/23/12,51202,DIAPHANOSOMA BIRGEI,0.28,1,0.46,iceoff
6051,SP,2012,8/23/12,60600,COLLOTHECA,1.68,NA,NA,iceoff
6052,SP,2012,8/23/12,60900,CONOCHILUS,1.12,NA,NA,iceoff
6053,SP,2012,8/23/12,61402,FILINIA TERMINALIS,2.8,NA,NA,iceoff
6054,SP,2012,8/23/12,61502,GASTROPUS STYLIFER,0.56,NA,NA,iceoff
6055,SP,2012,8/23/12,61701,KELLICOTTIA BOSTONIENSIS,1.12,NA,NA,iceoff
6056,SP,2012,8/23/12,61702,KELLICOTTIA LONGISPINA,1.12,NA,NA,iceoff
6057,SP,2012,8/23/12,61801,KERATELLA COCHLEARIS,88.48,NA,NA,iceoff
6058,SP,2012,8/23/12,61803,KERATELLA CRASSA,2.24,NA,NA,iceoff
6059,SP,2012,8/23/12,61804,KERATELLA EARLINAE,2.24,NA,NA,iceoff
6060,SP,2012,8/23/12,61806,KERATELLA QUADRATA,0.56,NA,NA,iceoff
6061,SP,2012,8/23/12,61918,LECANE TENUISETA,1.12,NA,NA,iceoff
6062,SP,2012,8/23/12,62900,PLOESOMA,1.12,NA,NA,iceoff
6063,SP,2012,8/23/12,63001,POLYARTHRA DOLICHOPTERA,0.56,NA,NA,iceoff
6064,SP,2012,8/23/12,63004,POLYARTHRA REMATA,46.48,NA,NA,iceoff
6065,SP,2012,8/23/12,63005,POLYARTHRA VULGARIS,20.72,NA,NA,iceoff
6066,SP,2012,8/23/12,63400,SYNCHAETA,24.64,NA,NA,iceoff
6067,SP,2012,8/23/12,63612,TRICHOCERCA MULTICRINIS,4.48,NA,NA,iceoff
6068,SP,2012,9/17/12,10000,COPEPOD NAUPLII,8.68,NA,NA,iceoff
6069,SP,2012,9/17/12,20000,CYCLOPOID,1.68,6,0.31,iceoff
6070,SP,2012,9/17/12,20302,DIACYCLOPS THOMASI,5.32,17,0.59,iceoff
6071,SP,2012,9/17/12,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.68,6,0.32,iceoff
6072,SP,2012,9/17/12,30000,CALANOID,3.36,12,0.7,iceoff
6073,SP,2012,9/17/12,30402,LEPTODIAPTOMUS MINUTUS,0.56,2,0.76,iceoff
6074,SP,2012,9/17/12,30801,SKISTODIAPTOMUS OREGONENSIS,0.28,1,1.04,iceoff
6075,SP,2012,9/17/12,50700,BOSMINIDAE,1.4,4,0.26,iceoff
6076,SP,2012,9/17/12,51100,DAPHNIA,0.56,2,0.38,iceoff
6077,SP,2012,9/17/12,51103,DAPHNIA MENDOTAE,1.12,4,0.71,iceoff
6078,SP,2012,9/17/12,51104,DAPHNIA LONGIREMIS,0.56,2,0.57,iceoff
6079,SP,2012,9/17/12,60202,ASCOMORPHA OVALIS,0.84,NA,NA,iceoff
6080,SP,2012,9/17/12,60600,COLLOTHECA,0.56,NA,NA,iceoff
6081,SP,2012,9/17/12,60900,CONOCHILUS,8.68,NA,NA,iceoff
6082,SP,2012,9/17/12,61402,FILINIA TERMINALIS,2.24,NA,NA,iceoff
6083,SP,2012,9/17/12,61702,KELLICOTTIA LONGISPINA,1.4,NA,NA,iceoff
6084,SP,2012,9/17/12,61801,KERATELLA COCHLEARIS,6.72,NA,NA,iceoff
6085,SP,2012,9/17/12,61803,KERATELLA CRASSA,6.72,NA,NA,iceoff
6086,SP,2012,9/17/12,61804,KERATELLA EARLINAE,2.24,NA,NA,iceoff
6087,SP,2012,9/17/12,63004,POLYARTHRA REMATA,10.92,NA,NA,iceoff
6088,SP,2012,9/17/12,63005,POLYARTHRA VULGARIS,10.08,NA,NA,iceoff
6089,SP,2012,9/17/12,63400,SYNCHAETA,5.04,NA,NA,iceoff
6090,SP,2012,10/19/12,10000,COPEPOD NAUPLII,10.64,NA,NA,iceoff
6091,SP,2012,10/19/12,20000,CYCLOPOID,2.24,6,0.31,iceoff
6092,SP,2012,10/19/12,20302,DIACYCLOPS THOMASI,2.52,8,0.58,iceoff
6093,SP,2012,10/19/12,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.52,8,0.45,iceoff
6094,SP,2012,10/19/12,30000,CALANOID,1.4,4,0.59,iceoff
6095,SP,2012,10/19/12,30402,LEPTODIAPTOMUS MINUTUS,1.68,4,0.79,iceoff
6096,SP,2012,10/19/12,30801,SKISTODIAPTOMUS OREGONENSIS,0.28,1,1.04,iceoff
6097,SP,2012,10/19/12,50700,BOSMINIDAE,5.04,15,0.3,iceoff
6098,SP,2012,10/19/12,51100,DAPHNIA,0.28,1,0.45,iceoff
6099,SP,2012,10/19/12,51104,DAPHNIA LONGIREMIS,0.28,1,0.56,iceoff
6100,SP,2012,10/19/12,60800,CONOCHILOIDES,0.28,NA,NA,iceoff
6101,SP,2012,10/19/12,60900,CONOCHILUS,5.88,NA,NA,iceoff
6102,SP,2012,10/19/12,61402,FILINIA TERMINALIS,1.12,NA,NA,iceoff
6103,SP,2012,10/19/12,61501,GASTROPUS HYPTOPUS,0.56,NA,NA,iceoff
6104,SP,2012,10/19/12,61502,GASTROPUS STYLIFER,0.56,NA,NA,iceoff
6105,SP,2012,10/19/12,61702,KELLICOTTIA LONGISPINA,3.64,NA,NA,iceoff
6106,SP,2012,10/19/12,61801,KERATELLA COCHLEARIS,3.64,NA,NA,iceoff
6107,SP,2012,10/19/12,61803,KERATELLA CRASSA,12.88,NA,NA,iceoff
6108,SP,2012,10/19/12,61804,KERATELLA EARLINAE,7.84,NA,NA,iceoff
6109,SP,2012,10/19/12,61806,KERATELLA QUADRATA,0.28,NA,NA,iceoff
6110,SP,2012,10/19/12,61918,LECANE TENUISETA,0.28,NA,NA,iceoff
6111,SP,2012,10/19/12,63004,POLYARTHRA REMATA,25.2,NA,NA,iceoff
6112,SP,2012,10/19/12,63005,POLYARTHRA VULGARIS,1.4,NA,NA,iceoff
6113,SP,2012,10/19/12,63400,SYNCHAETA,5.04,NA,NA,iceoff
6114,SP,2012,11/12/12,10000,COPEPOD NAUPLII,8.68,NA,NA,iceoff
6115,SP,2012,11/12/12,20000,CYCLOPOID,1.96,7,0.38,iceoff
6116,SP,2012,11/12/12,20302,DIACYCLOPS THOMASI,5.6,19,0.63,iceoff
6117,SP,2012,11/12/12,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.68,6,0.45,iceoff
6118,SP,2012,11/12/12,50700,BOSMINIDAE,3.36,12,0.32,iceoff
6119,SP,2012,11/12/12,51000,CHYDORUS,0.28,1,0.22,iceoff
6120,SP,2012,11/12/12,51100,DAPHNIA,0.56,2,0.45,iceoff
6121,SP,2012,11/12/12,51103,DAPHNIA MENDOTAE,0.28,1,0.7,iceoff
6122,SP,2012,11/12/12,51104,DAPHNIA LONGIREMIS,1.4,5,0.62,iceoff
6123,SP,2012,11/12/12,51105,DAPHNIA PARVULA,0.28,1,0.71,iceoff
6124,SP,2012,11/12/12,60200,ASCOMORPHA,0.56,NA,NA,iceoff
6125,SP,2012,11/12/12,60300,ASPLANCHNA,0.84,NA,NA,iceoff
6126,SP,2012,11/12/12,60800,CONOCHILOIDES,0.28,NA,NA,iceoff
6127,SP,2012,11/12/12,60900,CONOCHILUS,11.48,NA,NA,iceoff
6128,SP,2012,11/12/12,61402,FILINIA TERMINALIS,6.16,NA,NA,iceoff
6129,SP,2012,11/12/12,61501,GASTROPUS HYPTOPUS,0.28,NA,NA,iceoff
6130,SP,2012,11/12/12,61502,GASTROPUS STYLIFER,0.56,NA,NA,iceoff
6131,SP,2012,11/12/12,61701,KELLICOTTIA BOSTONIENSIS,0.28,NA,NA,iceoff
6132,SP,2012,11/12/12,61702,KELLICOTTIA LONGISPINA,7,NA,NA,iceoff
6133,SP,2012,11/12/12,61801,KERATELLA COCHLEARIS,8.96,NA,NA,iceoff
6134,SP,2012,11/12/12,61803,KERATELLA CRASSA,11.2,NA,NA,iceoff
6135,SP,2012,11/12/12,61804,KERATELLA EARLINAE,10.64,NA,NA,iceoff
6136,SP,2012,11/12/12,61806,KERATELLA QUADRATA,0.28,NA,NA,iceoff
6137,SP,2012,11/12/12,61918,LECANE TENUISETA,0.28,NA,NA,iceoff
6138,SP,2012,11/12/12,63003,POLYARTHRA MAJOR,0.28,NA,NA,iceoff
6139,SP,2012,11/12/12,63004,POLYARTHRA REMATA,16.8,NA,NA,iceoff
6140,SP,2012,11/12/12,63005,POLYARTHRA VULGARIS,7.84,NA,NA,iceoff
6141,SP,2012,11/12/12,63400,SYNCHAETA,6.44,NA,NA,iceoff
6142,SP,2013,2/25/13,10000,COPEPOD NAUPLII,11.76,NA,NA,iceon
6143,SP,2013,2/25/13,20000,CYCLOPOID,0.28,1,0.37,iceon
6144,SP,2013,2/25/13,20302,DIACYCLOPS THOMASI,5.32,16,0.68,iceon
6145,SP,2013,2/25/13,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.68,6,0.5,iceon
6146,SP,2013,2/25/13,50700,BOSMINIDAE,2.24,8,0.44,iceon
6147,SP,2013,2/25/13,51100,DAPHNIA,2.52,9,0.51,iceon
6148,SP,2013,2/25/13,51104,DAPHNIA LONGIREMIS,0.84,3,0.7,iceon
6149,SP,2013,2/25/13,51105,DAPHNIA PARVULA,0.28,1,0.89,iceon
6150,SP,2013,2/25/13,60300,ASPLANCHNA,13.44,NA,NA,iceon
6151,SP,2013,2/25/13,61402,FILINIA TERMINALIS,6.16,NA,NA,iceon
6152,SP,2013,2/25/13,61702,KELLICOTTIA LONGISPINA,50.4,NA,NA,iceon
6153,SP,2013,2/25/13,61801,KERATELLA COCHLEARIS,32.48,NA,NA,iceon
6154,SP,2013,2/25/13,61804,KERATELLA EARLINAE,7.84,NA,NA,iceon
6155,SP,2013,2/25/13,61805,KERATELLA HIEMALIS,1.68,NA,NA,iceon
6156,SP,2013,2/25/13,61806,KERATELLA QUADRATA,1.12,NA,NA,iceon
6157,SP,2013,2/25/13,63001,POLYARTHRA DOLICHOPTERA,34.72,NA,NA,iceon
6158,SP,2013,2/25/13,63004,POLYARTHRA REMATA,1.68,NA,NA,iceon
6159,SP,2013,2/25/13,63005,POLYARTHRA VULGARIS,18.48,NA,NA,iceon
6160,SP,2013,5/16/13,10000,COPEPOD NAUPLII,12.88,NA,NA,iceoff
6161,SP,2013,5/16/13,20000,CYCLOPOID,1.12,3,0.39,iceoff
6162,SP,2013,5/16/13,20302,DIACYCLOPS THOMASI,0.84,3,0.59,iceoff
6163,SP,2013,5/16/13,50700,BOSMINIDAE,0.28,1,0.33,iceoff
6164,SP,2013,5/16/13,51000,CHYDORUS,0.28,NA,NA,iceoff
6165,SP,2013,5/16/13,51104,DAPHNIA LONGIREMIS,0.56,2,0.97,iceoff
6166,SP,2013,5/16/13,60200,ASCOMORPHA,1.12,NA,NA,iceoff
6167,SP,2013,5/16/13,60800,CONOCHILOIDES,0.56,NA,NA,iceoff
6168,SP,2013,5/16/13,60900,CONOCHILUS,14,NA,NA,iceoff
6169,SP,2013,5/16/13,61402,FILINIA TERMINALIS,6.16,NA,NA,iceoff
6170,SP,2013,5/16/13,61702,KELLICOTTIA LONGISPINA,22.4,NA,NA,iceoff
6171,SP,2013,5/16/13,61801,KERATELLA COCHLEARIS,86.24,NA,NA,iceoff
6172,SP,2013,5/16/13,61804,KERATELLA EARLINAE,1.12,NA,NA,iceoff
6173,SP,2013,5/16/13,61805,KERATELLA HIEMALIS,2.24,NA,NA,iceoff
6174,SP,2013,5/16/13,61806,KERATELLA QUADRATA,0.56,NA,NA,iceoff
6175,SP,2013,5/16/13,61918,LECANE TENUISETA,6.16,NA,NA,iceoff
6176,SP,2013,5/16/13,63001,POLYARTHRA DOLICHOPTERA,49.84,NA,NA,iceoff
6177,SP,2013,5/16/13,63005,POLYARTHRA VULGARIS,1.12,NA,NA,iceoff
6178,SP,2013,5/16/13,63400,SYNCHAETA,26.88,NA,NA,iceoff
6179,SP,2013,6/11/13,10000,COPEPOD NAUPLII,21.84,NA,NA,iceoff
6180,SP,2013,6/11/13,20000,CYCLOPOID,3.92,13,0.42,iceoff
6181,SP,2013,6/11/13,20302,DIACYCLOPS THOMASI,6.16,21,0.66,iceoff
6182,SP,2013,6/11/13,20901,TROPOCYCLOPS PRASINUS MEXICANUS,1.68,4,0.49,iceoff
6183,SP,2013,6/11/13,30000,CALANOID,1.12,4,0.69,iceoff
6184,SP,2013,6/11/13,30402,LEPTODIAPTOMUS MINUTUS,1.4,5,0.88,iceoff
6185,SP,2013,6/11/13,50700,BOSMINIDAE,0.84,3,0.31,iceoff
6186,SP,2013,6/11/13,51000,CHYDORUS,0.28,1,0.21,iceoff
6187,SP,2013,6/11/13,51100,DAPHNIA,0.56,2,0.43,iceoff
6188,SP,2013,6/11/13,51104,DAPHNIA LONGIREMIS,0.56,2,0.71,iceoff
6189,SP,2013,6/11/13,60300,ASPLANCHNA,10.64,NA,NA,iceoff
6190,SP,2013,6/11/13,60800,CONOCHILOIDES,0.56,NA,NA,iceoff
6191,SP,2013,6/11/13,60900,CONOCHILUS,15.12,NA,NA,iceoff
6192,SP,2013,6/11/13,61402,FILINIA TERMINALIS,4.48,NA,NA,iceoff
6193,SP,2013,6/11/13,61502,GASTROPUS STYLIFER,2.24,NA,NA,iceoff
6194,SP,2013,6/11/13,61702,KELLICOTTIA LONGISPINA,47.04,NA,NA,iceoff
6195,SP,2013,6/11/13,61801,KERATELLA COCHLEARIS,95.2,NA,NA,iceoff
6196,SP,2013,6/11/13,61803,KERATELLA CRASSA,2.24,NA,NA,iceoff
6197,SP,2013,6/11/13,61804,KERATELLA EARLINAE,4.48,NA,NA,iceoff
6198,SP,2013,6/11/13,61805,KERATELLA HIEMALIS,0.56,NA,NA,iceoff
6199,SP,2013,6/11/13,61806,KERATELLA QUADRATA,5.6,NA,NA,iceoff
6200,SP,2013,6/11/13,63001,POLYARTHRA DOLICHOPTERA,61.6,NA,NA,iceoff
6201,SP,2013,6/11/13,63004,POLYARTHRA REMATA,15.12,NA,NA,iceoff
6202,SP,2013,6/11/13,63005,POLYARTHRA VULGARIS,19.6,NA,NA,iceoff
6203,SP,2013,6/11/13,63400,SYNCHAETA,6.72,NA,NA,iceoff
6204,SP,2013,7/8/13,10000,COPEPOD NAUPLII,35.84,NA,NA,iceoff
6205,SP,2013,7/8/13,20000,CYCLOPOID,4.2,11,0.38,iceoff
6206,SP,2013,7/8/13,20302,DIACYCLOPS THOMASI,12.04,39,0.67,iceoff
6207,SP,2013,7/8/13,20901,TROPOCYCLOPS PRASINUS MEXICANUS,2.52,9,0.42,iceoff
6208,SP,2013,7/8/13,30000,CALANOID,10.36,28,0.47,iceoff
6209,SP,2013,7/8/13,30201,EPISCHURA LACUSTRIS,0.28,1,0.57,iceoff
6210,SP,2013,7/8/13,30402,LEPTODIAPTOMUS MINUTUS,4.48,16,0.79,iceoff
6211,SP,2013,7/8/13,50700,BOSMINIDAE,9.24,20,0.29,iceoff
6212,SP,2013,7/8/13,51000,CHYDORUS,0.84,3,0.24,iceoff
6213,SP,2013,7/8/13,51103,DAPHNIA MENDOTAE,0.28,1,0.93,iceoff
6214,SP,2013,7/8/13,51104,DAPHNIA LONGIREMIS,0.84,3,0.71,iceoff
6215,SP,2013,7/8/13,51202,DIAPHANOSOMA BIRGEI,0.28,1,0.76,iceoff
6216,SP,2013,7/8/13,60200,ASCOMORPHA,0.56,NA,NA,iceoff
6217,SP,2013,7/8/13,60202,ASCOMORPHA OVALIS,0.56,NA,NA,iceoff
6218,SP,2013,7/8/13,60300,ASPLANCHNA,1.12,NA,NA,iceoff
6219,SP,2013,7/8/13,60800,CONOCHILOIDES,1.12,NA,NA,iceoff
6220,SP,2013,7/8/13,60900,CONOCHILUS,27.44,NA,NA,iceoff
6221,SP,2013,7/8/13,61402,FILINIA TERMINALIS,10.08,NA,NA,iceoff
6222,SP,2013,7/8/13,61501,GASTROPUS HYPTOPUS,11.76,NA,NA,iceoff
6223,SP,2013,7/8/13,61502,GASTROPUS STYLIFER,2.8,NA,NA,iceoff
6224,SP,2013,7/8/13,61702,KELLICOTTIA LONGISPINA,29.68,NA,NA,iceoff
6225,SP,2013,7/8/13,61801,KERATELLA COCHLEARIS,23.52,NA,NA,iceoff
6226,SP,2013,7/8/13,61803,KERATELLA CRASSA,9.52,NA,NA,iceoff
6227,SP,2013,7/8/13,61804,KERATELLA EARLINAE,4.48,NA,NA,iceoff
6228,SP,2013,7/8/13,61806,KERATELLA QUADRATA,7.28,NA,NA,iceoff
6229,SP,2013,7/8/13,62900,PLOESOMA,0.56,NA,NA,iceoff
6230,SP,2013,7/8/13,63001,POLYARTHRA DOLICHOPTERA,85.12,NA,NA,iceoff
6231,SP,2013,7/8/13,63004,POLYARTHRA REMATA,22.4,NA,NA,iceoff
6232,SP,2013,7/8/13,63005,POLYARTHRA VULGARIS,33.6,NA,NA,iceoff
6233,SP,2013,7/8/13,63400,SYNCHAETA,0.56,NA,NA,iceoff
6234,SP,2013,7/8/13,63612,TRICHOCERCA MULTICRINIS,1.12,NA,NA,iceoff
