sampledate,Genus,Transect Cell Count,Magnification,CellBioVol,PerBioVol,Biovolume,,# of Transects,Cell Count per cm2,Transect Length (cm),Start XY,Taxa,WaterCol,Functional,,,,,,End XY,Notes,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage
4/29/03,Fragilaria,6,,1866.93,0.026810158,311.155,,,,,,,,,,,,,,,,,,,,
6/23/03,Fragilaria,5,,1555.775,0.022341799,311.155,,1,,,,,,,,,,,,,,,,,,
7/21/03,Fragilaria,31,,9645.805,0.125466635,311.155,,,,,"95.1, 37.1",,,,,,,,,,,,,,,
8/20/03,Fragilaria crotonensis,78,,24270.09,0.342534882,311.155,,,,,,,,,,,,,,"100.9, 37.1",,,,,,
11/13/03,Fragilaria,8,,2489.24,0.024317959,311.155,,,,,,,,,,,,,,,,,,,,
4/30/04,Fragilaria,4,,1244.62,0.009980585,311.155,,,,,,,,,,,,,,,,,,,,
6/22/04,Fragilaria,16,,4978.48,0.061469581,311.155,,,,,,,,,,,,,,,,,,,,
7/21/04,Fragilaria,4,,1244.62,0.031985632,311.155,,,,,,,,,,,,,,,,,,,,
11/10/04,Fragilaria crotonensis,12,,3733.86,0.093016721,311.155,,,,,,,,,,,,,,,,,,,,
4/20/05,Fragilaria,17,,5289.635,0.043753223,311.155,,,,,,,,,,,,,,,,,,,,
6/13/05,Fragilaria,108,,33604.74,0.297803676,311.155,,,,,,,,,,,,,,,,,,,,
7/12/05,Fragilaria,11,,3422.705,0.051450322,311.155,,,,,,,,,,,,,,,,,,,,
11/15/05,Fragilaria,1,,311.155,0.008238199,311.155,,,,,"95.7, 43.7",,,,,,,,,,,,,,,
6/16/06,Fragilaria,11,,3422.705,0.035854,311.155,,,,,,,,,,,,,,"103.3, 43.7 (Dinobryon to left of FOV)",,,,,,
7/12/06,Fragilaria,9,,2800.395,0.050253011,311.155,,,,,,,,,,,,,,,,,,,,
8/9/06,Fragilaria,5,,1555.775,0.083833134,311.155,,,,,,,,,,,,,,,,,,,,
10/30/06,Fragilaria,9,,2800.395,0.056816792,311.155,,,,,,,,,,,,,,,,,,,,
2/20/07,Fragilaria,15,,4667.325,0.10719898,311.155,,,,,,,,,,,,,,,,,,,,
4/24/07,Fragilaria,21,,6534.255,0.113147566,311.155,,,,,,,,,,,,,,,,,,,,
8/13/07,Fragilaria,3,,933.465,0.010816694,311.155,,,,,,,,,,,,,,,,,,,,
11/12/07,Fragilaria,43,,13379.665,0.193266157,311.155,,,,,,,,,,,,,,,,,,,,
3/3/08,Fragilaria,2,,622.31,0.083934304,311.155,,,,,,,,,,,,,,,,,,,,
7/1/08,Fragilaria,6,,1866.93,0.013597153,311.155,,,,,,,,,,,,,,,,,,,,
8/25/08,Fragilaria,28,,8712.34,0.12170689,311.155,,,,,,,,,,,,,,,,,,,,
11/12/08,Fragilaria,22,,6845.41,0.088889493,311.155,,,,,,,,,,,,,,,,,,,,
2/24/09,Fragilaria,22,,6845.41,0.12139996,311.155,,,,,,,,,,,,,,,,,,,,
4/29/09,Fragilaria,104,,32360.12,0.099812796,311.155,,,,,,,,,,,,,,,,,,,,
11/12/98,Fragilaria,7,,2178.085785,0.014764617,311.1551121,,,,,,,,,,,,,,,,,,,,
8/23/99,Aulacoseira,29,,9049.825498,0.154511194,312.0629482,,,,,,,,,,,,,,,,,,,,
8/21/00,Aulacoseira,2,,624.1258964,0.008149028,312.0629482,,,,,,,,,,,,,,,,,,,,
11/16/00,Aulacoseira,1,,312.0629482,0.003259184,312.0629482,,,,,,,,,,,,,,,,,,,,
11/15/01,Aulacoseira cf. subarctica,68,,21220.28048,0.151695709,312.0629482,,,,,"94.9, 38.1",,,,,,,,,,"Ignore, actually bacteria",,,,,
11/15/01,Aulacoseira cf. ambigua,177,,55235.14183,0.394855007,312.0629482,,,,,"94.9, 38.1",,,,,,,,,"95.8, 38.1","Ignore, actually bacteria",172.8 um,,,,
11/15/01,Aulacoseira cf. islandica,13,,4056.818327,0.02900065,312.0629482,,,,,"94.9, 38.1",,,,,,,,,"95.8, 38.1","Ignore, actually bacteria",172.8 um,,,,
2/28/02,Aulacoseira,5,,1560.314741,0.02948127,312.0629482,,,,,"94.9, 38.1",,,,,,,,,"95.8, 38.1",,172.8 um,,,,
4/23/02,Aulacoseira,2,,624.1258964,0.004880195,312.0629482,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
6/19/02,Aulacoseira,17,,5305.070119,0.046518417,312.0629482,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
7/21/04,Aulacoseira,6,,1872.377689,0.048118448,312.0629482,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
5/6/97,Cf. Planktolyngabia,20,,6283.185307,0.01134965,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
7/14/97,Cf. Planktolyngabia,57,,195.61707,0.00264334,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
8/28/97,Cf. Planktolyngabia,14,100,823.844566,0.006394647,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
2/23/98,Cf. Planktolyngabia,5,100,169.9702,0.000935601,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
4/20/98,Cf. Planktolyngabia,2,,77038.9404,0.458811608,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
6/15/98,Cf. Planktolyngabia,18,,17907.07813,0.087600697,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
8/12/98,Cf. Planktolyngabia,87,,27331.85609,0.14101341,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
11/12/98,Cf. Planktolyngabia,1,,314.1592654,0.002129595,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
7/1/99,Cf. Planktolyngabia,11,,3455.751919,0.046105747,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
8/23/99,Cf. Planktolyngabia,3,,942.4777962,0.01609129,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
5/30/00,Cf. Planktolyngabia,1,,314.1592654,0.001024657,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
7/26/00,Cf. Planktolyngabia,2,,628.3185308,0.008078279,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
11/16/00,Cf. Planktolyngabia,1,,314.1592654,0.003281077,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
4/23/02,Cf. Planktolyngabia,1,100,314.1592654,0.002456489,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
4/23/02,Cf. Planktolyngabia,2,,628.3185308,0.004912978,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
6/19/02,Cf. Planktolyngabia,2,,628.3185308,0.005509519,314.1592654,,,,,"94.9, 38.1",,,,,,,,,"111.7, 38.1",,Full,,,,
7/17/02,Cf. Planktolyngabia,2,,628.3185308,0.008630604,314.1592654,,,,,"111.2, 38.1",,,,,,,,,,,,,,,
11/7/02,Cf. Planktolyngabia,1,,314.1592654,0.003962629,314.1592654,,,,,,,,,,,,,,"94.8, 37.9",,Full,,,,
4/29/03,Cf. Planktolyngabia,7,100,2199.114858,0.031580519,314.1592654,,,,,,,,,,,,,,,,,,,,
6/23/03,Planktolyngabia,14,,4398.229716,0.063161037,314.1592654,,,,,,,,,,,,,,,,,,,,
7/21/03,Planktolyngabia,6,,1884.955592,0.02451833,314.1592654,,,,,,,,,,,,,,,,,,,,
8/20/03,Planktolyngabia,12,,3769.911185,0.053206481,314.1592654,,,,,,,,,,,,,,,,,,,,
11/13/03,Planktolyngabia,9,,2827.433389,0.027621848,314.1592654,,,,,,,,,,,,,,,,,,,,
4/30/04,Planktolyngabia,22,,6911.503839,0.05542322,314.1592654,,,,,,,,,,,,,,,,,,,,
6/22/04,Planktolyngabia,26,,8168.1409,0.100852509,314.1592654,,,,,,,,,,,,,,,,,,,,
8/16/04,Planktolyngabia,15,,4712.388981,0.13535443,314.1592654,,,,,,,,,,,,,,,,,,,,
6/13/05,Planktolyngabia,7,,2199.114858,0.019488456,314.1592654,,,,,,,,,,,,,,,,,,,,
8/9/06,Planktolyngabia,11,,3455.751919,0.186213633,314.1592654,,,,,,,,,,,,,,,,,,,,
10/30/06,Planktolyngabia,26,,8168.1409,0.165722178,314.1592654,,,,,,,,,,,,,,,,,,,,
4/24/07,Planktolyngabia,19,,5969.026043,0.103360026,314.1592654,,,,,,,,,,,,,,,,,,,,
7/16/07,Planktolyngabia,7,,2199.114858,0.027943429,314.1592654,,,,,,,,,,,,,,,,,,,,
11/12/07,Planktolyngabia,8,,2513.274123,0.036303662,314.1592654,,,,,,,,,,,,,,,,,,,,
8/25/08,Planktolyngabia,41,,12880.52988,0.17993435,314.1592654,,,,,,,,,,,,,,,,,,,,
11/12/08,Planktolyngabia,16,,5026.548246,0.065271083,314.1592654,,,,,,,,,,,,,,,,,,,,
11/12/98,Hippodonta capitata,1,100,315.7300617,0.002140243,315.7300617,,,,,,,,,,,,,,,,,,,,
8/20/03,Cf. Hippodonta,1,,315.7300617,0.004456043,315.7300617,,,,,,,,,,,,,,,,,,,,
11/13/03,Cf. Hippodonta,1,,315.7300617,0.00308444,315.7300617,,,,,,,,,,,,,,,,,,,,
11/15/01,Discostella,1,,350.7702735,0.002507523,350.7702735,,,,,,,,,,,,,,,,,,,,
4/23/02,Discostella stelligera,45,,15784.66231,0.12342419,350.7702735,,,,,,,,,,,,,,,,,,,,
6/19/02,Discostella,30,,10523.10821,0.092273679,350.7702735,,,,,,,,,,,,,,,,,,,,
8/14/02,Discostella,1,,350.7702735,0.007649979,350.7702735,,1,,,,,,,,,,,,,,,,,,
11/7/02,Discostella,9,,3156.932462,0.039819778,350.7702735,,,,,"111.8, 37.9",,,,,,,,,,,,,,,
3/6/03,Discostella,1,,350.7702735,0.008820159,350.7702735,,,,,,,,,,,,,,"95.2, 37.9",,Full,,,,
4/29/03,Discostella,6,,2104.621641,0.030223543,350.7702735,,,,,,,,,,,,,,,,,,,,
6/23/03,Discostella,9,,3156.932462,0.045335315,350.7702735,,,,,,,,,,,,,,,,,,,,
6/22/04,Discostella stelligera,2,,701.540547,0.008661962,350.7702735,,,,,,,,,,,,,,,,,,,,
4/20/05,Discostella stelligera,1,,350.7702735,0.002901397,350.7702735,,,,,,,,,,,,,,,,,,,,
6/13/05,Discostella stelligera,7,,2455.391915,0.021759571,350.7702735,,,,,,,,,,,,,,,,,,,,
7/12/05,Discostella stelligera,4,,1403.081094,0.021091205,350.7702735,,,,,,,,,,,,,,,,,,,,
8/9/05,Discostella ,1,,350.7702735,0.009711224,350.7702735,,,,,,,,,,,,,,,,,,,,
8/23/99,Tabellaria,10,100,4311.835917,0.073617653,431.1835917,,,,,,,,,,,,,,,,,,,,
5/29/01,Tabellaria,2,100,862.3671834,0.020913109,431.1835917,,,,,,,,,,,,,,,,,,,,
6/26/01,Tabellaria,1,100,431.1835917,0.00319417,431.1835917,,,,,,,,,,,,,,,,,,,,
11/15/01,Tabellaria,11,100,4743.019509,0.033906041,431.1835917,,,,,,,,,,,,,,,,,,,,
2/28/02,Tabellaria,3,,1293.550775,0.024440915,431.1835917,,,,,,,,,,,,,,,,,,,,
6/19/02,Tabellaria,1,,431.1835917,,431.1835917,,,,,,,,,,,,,,,,,,,,
7/17/02,Tabellaria,2,,862.3671834,0.011845504,431.1835917,,,,,,,,,,,,,,,,,,,,
11/7/02,Tabellaria,2,,862.3671834,0.010877417,431.1835917,,,,,,,,,,,,,,,,,,,,
4/30/04,Tabellaria,1,,431.1835917,0.003457653,431.1835917,,,,,,,,,,,,,,,,,,,,
6/22/04,Tabellaria,1,,431.1835917,0.005323849,431.1835917,,,,,,,,,,,,,,,,,,,,
7/21/04,Tabellaria,8,,3449.468734,0.088648292,431.1835917,,,,,,,,,,,,,,,,,,,,
8/16/04,Tabellaria,3,,1293.550775,0.037154791,431.1835917,,1,,,,,,,,,,,,,,,,,,
11/10/04,Tabellaria,9,100,3880.652325,0.096673564,431.1835917,,,,,"94.8, 37.9",,,,,,,,,,,,,,,
6/13/05,Tabellaria,1,,431.1835917,0.003821129,431.1835917,,,,,,,,,,,,,,"111.8, 37.9",,Full,,,,
7/1/08,Tabellaria,1,,431.1835917,0.00314038,431.1835917,,,,,,,,,,,,,,,,,,,,
4/29/09,Tabellaria,1,,431.1835917,0.001329959,431.1835917,,,,,,,,,,,,,,,,,,,,
6/18/97,Diatoma mesodon,1,,530.1437603,0.00438669,530.1437603,,,,,,,,,,,,,,,,,,,,
2/23/99,Cf. Diatoma mesodon,6,,3180.862562,0.038197232,530.1437603,,,,,,,,,,,,,,,,,,,,
7/14/97,Asterionella,3,,6124.042189,0.082753139,545.5867498,,,,,,,,,,,,,,,,,,,,
11/10/97,Asterionella,10,,189107.2736,,545.5867498,,,,,,,,,,,,,,,,,,,,
4/20/98,Asterionella formosa,1,,24794.8958,0.147667997,545.5867498,,,,,,,,,,,,,,,,,,,,
6/15/98,Asterionella,20,100,93.513924,0.000457466,545.5867498,,,,,,,,,,,,,,,,,,,,
8/12/98,Asterionella,2,,1091.1735,0.005629698,545.5867498,,,,,,,,,,,,,,,,,,,,
5/4/99,Asterionella,1,,545.5867498,0.002400237,545.5867498,,,,,,,,,,,,,,,,,,,,
7/1/99,Asterionella,10,100,5455.867498,0.072790771,545.5867498,,,,,,,,,,,,,,,,,,,,
8/23/99,Asterionella,2,,1091.1735,0.01863003,545.5867498,,,,,,,,,,,,,,,,,,,,
4/6/00,Asterionella,26,,14185.25549,0.110268818,545.5867498,,,,,,,,,,,,,,,,,,,,
5/30/00,Asterionella,21,,11457.32175,0.037369021,545.5867498,,1,,,"113.0, 37.9",,,,,,,,,,,,,,,
8/21/00,Asterionella,2,,1091.1735,0.01424713,545.5867498,,,,,,,,,,,,,,"101.5, 37.95",,,,,,
11/16/00,Asterionella,11,,6001.454247,0.062679152,545.5867498,,,,,,,,,,,,,,,,,,,,
2/28/01,Asterionella,7,,3819.107248,0.179614672,545.5867498,,,,,,,,,,,,,,,,,,,,
8/20/01,Asterionella,2,,1091.1735,0.037233776,545.5867498,,,,,,,,,,,,,,,,,,,,
11/15/01,Asterionella,10,,5455.867498,0.03900192,545.5867498,,,,,,,,,,,,,,,,,,,,
2/28/02,Asterionella,23,,12548.49524,0.237096764,545.5867498,,,,,,,,,,,,,,,,,,,,
4/23/02,Asterionella,1,,545.5867498,0.004266078,545.5867498,,,,,,,,,,,,,,,,,,,,
6/19/02,Asterionella,1,,545.5867498,0.004784071,545.5867498,,,,,,,,,,,,,,,,,,,,
7/17/02,Asterionella,2,,1091.1735,0.014988395,545.5867498,,,,,,,,,,,,,,,,,,,,
8/14/02,Asterionella,1,,545.5867498,0.011898748,545.5867498,,,,,,,,,,,,,,,,,,,,
11/7/02,Asterionella,7,,3819.107248,0.04817208,545.5867498,,,,,,,,,,,,,,,,,,,,
3/6/03,Asterionella,3,,1636.760249,0.041156527,545.5867498,,,,,,,,,,,,,,,,,,,,
6/23/03,Asterionella,1,,545.5867498,0.007834931,545.5867498,,,,,,,,,,,,,,,,,,,,
7/21/03,Asterionella,1,,545.5867498,0.007096653,545.5867498,,,,,,,,,,,,,,,,,,,,
8/20/03,Asterionella,23,,12548.49524,0.177102653,545.5867498,,,,,,,,,,,,,,,,,,,,
6/22/04,Asterionella,8,,4364.693998,0.05389113,545.5867498,,,,,,,,,,,,,,,,,,,,
7/21/04,Asterionella,2,,1091.1735,0.028042193,545.5867498,,,,,,,,,,,,,,,,,,,,
4/20/05,Asterionella,2,,1091.1735,0.009025643,545.5867498,,1,,,,,,,,,,,,,,,,,,
7/12/05,Asterionella,5,,2727.933749,0.041006476,545.5867498,,,,,"95.8, 37.9",,,,,,,,,,,,,,,
11/15/05,Asterionella,1,,545.5867498,0.014445058,545.5867498,,,,,,,,,,,,,,,,,,,,
2/13/06,Asterionella,2,,1091.1735,0.081156938,545.5867498,,,,,,,,,,,,,,,,,,,,
6/16/06,Asterionella,7,,3819.107249,0.040006448,545.5867498,,,,,,,,,,,,,,,,,,,,
2/20/07,Asterionella,3,,1636.760249,0.03759306,545.5867498,,,,,,,,,,,,,,,,,,,,
4/24/07,Asterionella,1,,545.5867498,0.009447414,545.5867498,,,,,,,,,,,,,,,,,,,,
7/16/07,Asterionella,4,,2182.346999,0.027730366,545.5867498,,,,,,,,,,,,,,,,,,,,
8/13/07,Asterionella,2,,1091.1735,0.01264417,545.5867498,,,,,,,,,,,,,,,,,,,,
7/1/08,Asterionella,15,,8183.801247,0.059603947,545.5867498,,,,,,,,,,,,,,,,,,,,
8/25/08,Asterionella,1,,545.5867498,0.007621565,545.5867498,,,,,,,,,,,,,,,,,,,,
11/12/08,Asterionella,9,,4910.280748,0.063761318,545.5867498,,,,,,,,,,,,,,,,,,,,
2/24/09,Asterionella,15,,8183.801247,0.145135667,545.5867498,,,,,,,,,,,,,,,,,,,,
5/6/97,Armored Dinoflagellate,206,,180221.813,0.32554418,874.8631698,,,,,,,,,,,,,,,,,,,,
6/18/97,Armored Dinoflagellate,9,,7873.768528,0.065151733,874.8631698,,,,,,,,,,,,,,,,,,,,
7/14/97,Armored Dinoflagellate,8,,88.84554771,0.001200555,874.8631698,,,,,,,,,,,,,,,,,,,,
8/28/97,Armored Dinoflagellate,7,,1244.62,0.009660689,874.8631698,,,,,,,,,,,,,,,,,,,,
11/10/97,Armored Dinoflagellate,12,,5911.945,0.031262388,874.8631698,,,,,,,,,,,,,,,,,,,,
2/23/98,Armored Dinoflagellate,21,,21280.6586,0.117139414,874.8631698,,,,,,,,,,,,,,,,,,,,
4/20/98,Armored Dinoflagellate,71,,2178.085,0.01297176,874.8631698,,,,,,,,,,,,,,,,,,,,
6/15/98,Armored Dinoflagellate,15,,1770.334484,0.008660404,874.8631698,,1,,,,,,,,,,,,,,,,,,
8/12/98,Armored Dinoflagellate,14,,12248.08438,0.063191616,874.8631698,,,,,"112.5, 38.4",,,,,,,,,"95.9, 38.3",,,,,,
11/12/98,Armored Dinoflagellate,22,,19246.98974,0.130469803,874.8631698,,,,,,,,,,,,,,,,,,,,
2/23/99,Armored Dinoflagellate,7,,6124.042189,0.07354026,874.8631698,,,,,,,,,,,,,,,,,,,,
5/4/99,Armored Dinoflagellate,19,,16622.40023,0.073128065,874.8631698,,,,,,,,,,,,,,,,,,,,
7/1/99,Armored Dinoflagellate,7,,6124.042189,0.081705385,874.8631698,,,,,,,,,,,,,,,Same biovol as ?11,,,,,
8/23/99,Armored Dinoflagellate,3,,2624.589509,0.044810638,874.8631698,,,,,,,,,,,,,,,,,,,,
11/10/99,Armored Dinoflagellate,3,,2624.589509,0.089292634,874.8631698,,,,,,,,,,,,,,,,,,,,
2/22/00,Armored Dinoflagellate,5,,4374.315849,0.227410307,874.8631698,,,,,,,,,,,,,,,,,,,,
4/6/00,Armored Dinoflagellate,12,,10498.35804,0.081608789,874.8631698,,,,,,,,,,,,,,,,,,,,
5/30/00,Armored Dinoflagellate,4,,3499.452679,0.01141376,874.8631698,,,,,,,,,,,,,,,,,,,,
8/21/00,Armored Dinoflagellate,1,,874.8631698,0.01142283,874.8631698,,,,,,,,,,,,,,,,,,,,
5/29/01,Armored Dinoflagellate,1,,874.8631698,0.021216147,874.8631698,,,,,,,,,,,,,,,,,,,,
8/20/01,Armored Dinoflagellate,1,,874.8631698,0.029852686,874.8631698,,,,,,,,,,,,,,,,,,,,
11/15/01,Armored Dinoflagellate,1,,874.8631698,0.006254064,874.8631698,,,,,,,,,,,,,,,,,,,,
2/28/02,Armored Dinoflagellate,1,,874.8631698,0.016530048,874.8631698,,,,,,,,,,,,,,,,,,,,
4/23/02,Armored Dinoflagellate,12,,10498.35804,0.082089266,874.8631698,,,,,,,,,,,,,,,,,,,,
6/19/02,Armored Dinoflagellate,1,,874.8631698,0.007671388,874.8631698,,,,,,,,,,,,,,,,,,,,
11/7/02,Armored Dinoflagellate,13,,11373.22121,0.143455443,874.8631698,,,,,,,,,,,,,,,,,,,,
3/6/03,Armored Dinoflagellate,2,,1749.72634,0.043997072,874.8631698,,,,,,,,,,,,,,,,,,,,
4/29/03,Armored Dinoflagellate,4,,3499.452679,0.050254097,874.8631698,,,,,,,,,,,,,,,,,,,,
6/23/03,Armored Dinoflagellate,7,,6124.042189,0.087944669,874.8631698,,,,,,,,,,,,,,,,,,,,
7/21/03,Armored Dinoflagellate,1,,874.8631698,0.011379676,874.8631698,,1,,,,,,,,,,,,,,,,,,
11/13/03,Armored Dinoflagellate,12,,10498.35804,0.102560877,874.8631698,,,,,"95.4, 38.3",,,,,,,,,,,,,,,
4/30/04,Armored Dinoflagellate,2,,1749.72634,0.014031023,874.8631698,,,,,,,,,,,,,,"111.2, 38.4",,,,,,
6/22/04,Armored Dinoflagellate,2,,1749.72634,0.021603972,874.8631698,,,,,,,,,,,,,,,diatoms.org,,,,,
8/16/04,Armored Dinoflagellate,2,,1749.72634,0.050257569,874.8631698,,,,,,,,,,,,,,,,,,,,
4/20/05,Armored Dinoflagellate,2,,1749.72634,0.014472864,874.8631698,,,,,,,,,,,,,,,,,,,,
6/13/05,Armored Dinoflagellate,2,,1749.72634,0.015505995,874.8631698,,,,,,,,,,,,,,,,,,,,
7/12/05,Armored Dinoflagellate,8,,6998.905358,0.105207996,874.8631698,,,,,,,,,,,,,,,,,,,,
8/9/05,Armored Dinoflagellate,7,,6124.042189,0.169546704,874.8631698,,,,,,,,,,,,,,,,,,,,
11/15/05,Armored Dinoflagellate,3,,2624.589509,0.069489128,874.8631698,,,,,,,,,,,,,,,,,,,,
2/13/06,Armored Dinoflagellate,2,,1749.72634,0.130137354,874.8631698,,,,,,,,,,,,,,,,,,,,
4/20/06,Armored Dinoflagellate,47,,41118.56898,0.388159287,874.8631698,,,,,,,,,,,,,,,,,,,,
6/16/06,Armored Dinoflagellate,6,,5249.179019,0.054986937,874.8631698,,,,,,,,,,,,,,,,,,,,
7/12/06,Armored Dinoflagellate,3,,2624.589509,0.047098186,874.8631698,,1,,,"110.7, 37.1",,,,,,,,,"94.6, 37.1",,,,,,
8/9/06,Armored Dinoflagellate,1,,874.8631698,0.047142114,874.8631698,,,,,,,,,,,,,,,,,,,,
10/30/06,Armored Dinoflagellate,4,,3499.452679,0.070999867,874.8631698,,,,,,,,,,,,,,,,,,,,
4/24/07,Armored Dinoflagellate,2,,1749.72634,0.03029837,874.8631698,,,,,,,,,,,,,,,,,,,,
6/19/07,Armored Dinoflagellate,1,,874.8631698,0.013698734,874.8631698,,,,,,,,,,,,,,,,,,,,
11/12/07,Armored Dinoflagellate,1,,874.8631698,0.012637196,874.8631698,,,,,,,,,,,,,,,,,,,,
5/13/08,Armored Dinoflagellate,7,,6124.042189,0.060265235,874.8631698,,,,,,,,,,,,,,,,,,,,
7/1/08,Armored Dinoflagellate,4,,3499.452679,0.02548708,874.8631698,,,,,,,,,,,,,,,,,,,,
11/12/08,Armored Dinoflagellate,1,,874.8631698,0.011360334,874.8631698,,,,,,,,,,,,,,,,,,,,
4/29/09,Armored Dinoflagellate,1,,874.8631698,0.002698462,874.8631698,,,,,,,,,,,,,,,,,,,,
5/4/99,Placoneis,1,,910.8753375,0.004007276,910.8753375,,,,,,,,,,,,,,,,,,,,
8/23/99,Placoneis,1,,910.8753375,0.015551729,910.8753375,,,,,,,,,,,,,,,,,,,,
5/30/00,Cf. Placoneis,2,,1821.750675,0.005941793,910.8753375,,,,,,,,,,,,,,,,,,,,
11/15/01,Placoneis,1,,910.8753375,0.006511501,910.8753375,,,,,,,,,,,,,,,,,,,,
11/16/00,Cyclostephanos,1,,950.7757895,0.009929897,950.7757895,,,,,,,,,,,,,,,,,,,,
2/24/09,Dinobryon small,22,,22661.914,0.401897834,1030.087,,,,,,,,,,,,,,,,,,,,
6/18/97,Dinobryon,57,,58942.959,0.487725274,1034.087,,,,,,,,,,,,,,,,,,,,
7/14/97,Dinobryon,4,,376.988,0.002926165,1034.087,,,,,,,,,,,,,,,,,,,,
11/10/97,Dinobryon,2,,131.95,0.000697752,1034.087,,,,,,,,,,,,,,,,,,,,
2/23/98,Dinobryon,2,,181669.4978,,1034.087,,1,,,"95.5, 37.2",,,,,,,,,"111.8, 37.1",,,,,,
4/20/98,Dinobryon,7,,12,7.15E-05,1034.087,,,,,,,,,,,,,,,,,,,,
6/15/98,Dinobryon,21,,6998.905358,0.03423836,1034.087,,,,,,,,,,,,,,,Use biovol for Aphanacapsa,,,,,
8/12/98,Dinobryon,11,,11374.957,0.058686884,1034.087,,,,,,,,,,,,,,,,,,,,
11/12/98,Dinobryon,1,,1034.087,0.007009778,1034.087,,,,,,,,,,,,,,,,,,,,
5/4/99,Dinobryon,4,,4136.348,0.018197319,1034.087,,,,,,,,,,,,,,,,,,,,
7/1/99,Dinobryon,11,,11374.957,0.15176173,1034.087,,,,,,,,,,,,,,,,,,,,
4/6/00,Dinobryon,14,,14477.218,0.112538383,1034.087,,,,,,,,,,,,,,,,,,,,
5/30/00,Dinobryon,233,,240942.271,0.785853532,1034.087,,,,,,,,,,,,,,,,,,,,
7/26/00,Dinobryon,9,,9306.783,0.11965713,1034.087,,,,,,,,,,,,,,,,,,,,
8/21/00,Dinobryon,29,,29988.523,0.391551297,1034.087,,,,,,,,,,,,,,,,,,,,
11/16/00,Cyclotella,57,,58942.959,0.615599912,1034.087,,,,,,,,,,,,,,,,,,,,
4/30/01,Dinobryon,2,,2068.174,0.072797022,1034.087,,,,,,,,,,,,,,,,,,,,
5/29/01,Dinobryon,2,,2068.174,0.05015491,1034.087,,,,,,,,,,,,,,,,,,,,
6/26/01,Dinobryon,105,,108579.135,0.804344612,1034.087,,1,,,"111.6, 37.1",,,,,,,,,"95.3, 37.1",Estimate as equal to 20 Planktothrix cells,,,,,
11/15/01,Dinobryon,6,,6204.522,0.044353766,1034.087,,,,,,,,,,,,,,,,,,,,
2/28/02,Dinobryon,12,,12409.044,0.234461911,1034.087,,,,,,,,,,,,,,,,,,,,
4/23/02,Dinobryon,8,,8272.696,0.064686262,1034.087,,,,,,,,,,,,,,,,,,,,
6/19/02,Dinobryon,2,,2068.174,0.018135138,1034.087,,,,,,,,,,,,,,,,,,,,
7/17/02,Dinobryon,4,,4136.348,0.056817013,1034.087,,,,,,,,,,,,,,,,,,,,
11/7/02,Dinobryon,1,,1034.087,0.013043394,1034.087,,,,,,,,,,,,,,,,,,,,
4/29/03,Dinobryon,1,,1034.087,0.014850067,1034.087,,,,,,,,,,,,,,,,,,,,
6/23/03,Dinobryon,5,,5170.435,0.074250337,1034.087,,,,,,,,,,,,,,,,,,,,
7/21/03,Dinobryon,8,,8272.696,0.107606087,1034.087,,,,,,,,,,,,,,,,,,,,
11/13/03,Dinobryon,12,,12409.044,0.121226808,1034.087,,,,,,,,,,,,,,,,,,,,
4/30/04,Dinobryon,10,,10340.87,0.082923244,1034.087,,,,,,,,,,,,,,,,,,,,
6/22/04,Dinobryon,20,,20681.74,0.255358642,1034.087,,,,,,,,,,,,,,,,,,,,
7/21/04,Dinobryon,10,,10340.87,0.265751201,1034.087,,,,,,,,,,,,,,,,,,,,
8/16/04,Dinobryon,3,,3102.261,0.08910656,1034.087,,,,,,,,,,,,,,,,,,,,
11/10/04,Dinobryon,3,,3102.261,0.07728253,1034.087,,,,,,,,,,,,,,,,,,,,
