"lakeid","year4","sample_date","station","species_code","species_name","density","individuals_measured","avg_length"
"TR",1982,"1982-10-04",2,51800,"HOLOPEDIUM",0.17,,
"TR",1982,"1982-10-04",2,51801,"HOLOPEDIUM GIBBERUM",0.42,,
"TR",1982,"1982-10-04",2,60300,"ASPLANCHNA",1.54,,
"TR",1982,"1982-10-04",2,60900,"CONOCHILUS",0.35,,
"TR",1982,"1982-10-04",2,60902,"CONOCHILUS UNICORNIS",0.15,,
"TR",1982,"1982-10-04",2,61400,"FILINIA",0.87,,
"TR",1982,"1982-10-04",2,61500,"GASTROPUS",1.18,,
"TR",1982,"1982-10-04",2,61702,"KELLICOTTIA LONGISPINA",1.84,,
"TR",1982,"1982-10-04",2,61801,"KERATELLA COCHLEARIS",3.05,,
"TR",1982,"1982-10-04",2,61803,"KERATELLA CRASSA",3.54,,
"TR",1982,"1982-10-04",2,61805,"KERATELLA HIEMALIS",0.18,,
"TR",1982,"1982-10-04",2,61809,"KERATELLA TESTUDO",0.14,,
"TR",1982,"1982-10-04",2,62400,"MONOSTYLA",3.07,,
"TR",1982,"1982-10-04",2,63001,"POLYARTHRA DOLICHOPTERA",0.61,,
"TR",1982,"1982-10-04",2,63003,"POLYARTHRA MAJOR",1.66,,
"TR",1982,"1982-10-04",2,63005,"POLYARTHRA VULGARIS",2.22,,
"TR",1982,"1982-10-04",2,63600,"TRICHOCERCA",0.31,,
"TR",1982,"1982-10-04",2,69920,"UNKNOWN",0.14,,
"TR",1982,"1982-10-21",2,10000,"COPEPOD NAUPLII",4.96,,
"TR",1982,"1982-10-21",2,20000,"CYCLOPOID",4.36,,
"TR",1982,"1982-10-21",2,20101,"ACANTHOCYCLOPS VERNALIS",0.26,,
"TR",1982,"1982-10-21",2,20300,"DIACYCLOPS",0.31,,
"TR",1982,"1982-10-21",2,20302,"DIACYCLOPS THOMASI",2.09,,
"TR",1982,"1982-10-21",2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.21,,
"TR",1982,"1982-10-21",2,30402,"LEPTODIAPTOMUS MINUTUS",1.06,,
"TR",1982,"1982-10-21",2,50700,"BOSMINIDAE",4.67,,
"TR",1982,"1982-10-21",2,51000,"CHYDORUS",0.60,,
"TR",1982,"1982-10-21",2,51104,"DAPHNIA LONGIREMIS",0.77,,
"TR",1982,"1982-10-21",2,51107,"DAPHNIA RETROCURVA",0.57,,
"TR",1982,"1982-10-21",2,51801,"HOLOPEDIUM GIBBERUM",0.24,,
"TR",1982,"1982-10-21",2,60300,"ASPLANCHNA",1.35,,
"TR",1982,"1982-10-21",2,60900,"CONOCHILUS",0.37,,
"TR",1982,"1982-10-21",2,60902,"CONOCHILUS UNICORNIS",1.42,,
"TR",1982,"1982-10-21",2,61400,"FILINIA",0.38,,
"TR",1982,"1982-10-21",2,61500,"GASTROPUS",0.13,,
"TR",1982,"1982-10-21",2,61702,"KELLICOTTIA LONGISPINA",1.90,,
"TR",1982,"1982-10-21",2,61801,"KERATELLA COCHLEARIS",8.66,,
"TR",1982,"1982-10-21",2,61803,"KERATELLA CRASSA",2.91,,
"TR",1982,"1982-10-21",2,61805,"KERATELLA HIEMALIS",0.19,,
"TR",1982,"1982-10-21",2,61806,"KERATELLA QUADRATA",0.15,,
"TR",1982,"1982-10-21",2,61808,"KERATELLA TAUROCEPHALA",0.12,,
"TR",1982,"1982-10-21",2,62400,"MONOSTYLA",0.42,,
"TR",1982,"1982-10-21",2,62600,"NOTHOLCA",0.18,,
"TR",1982,"1982-10-21",2,63000,"POLYARTHRA",0.09,,
"TR",1982,"1982-10-21",2,63001,"POLYARTHRA DOLICHOPTERA",0.22,,
"TR",1982,"1982-10-21",2,63003,"POLYARTHRA MAJOR",0.33,,
"TR",1982,"1982-10-21",2,63005,"POLYARTHRA VULGARIS",1.11,,
"TR",1982,"1982-10-21",2,63400,"SYNCHAETA",0.09,,
"TR",1982,"1982-10-21",2,63600,"TRICHOCERCA",0.46,,
"TR",1982,"1982-10-21",2,63603,"TRICHOCERCA CYLINDRICA",0.13,,
"TR",1982,"1982-11-08",2,10000,"COPEPOD NAUPLII",9.72,,
"TR",1982,"1982-11-08",2,20000,"CYCLOPOID",3.38,,
"TR",1982,"1982-11-08",2,20302,"DIACYCLOPS THOMASI",6.41,,
"TR",1982,"1982-11-08",2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",2.35,,
"TR",1982,"1982-11-08",2,30000,"CALANOID",0.19,,
"TR",1982,"1982-11-08",2,30402,"LEPTODIAPTOMUS MINUTUS",0.75,,
"TR",1982,"1982-11-08",2,50700,"BOSMINIDAE",19.32,,
"TR",1982,"1982-11-08",2,51000,"CHYDORUS",0.09,,
"TR",1982,"1982-11-08",2,51801,"HOLOPEDIUM GIBBERUM",0.19,,
"TR",1982,"1982-11-08",2,60300,"ASPLANCHNA",0.18,,
"TR",1982,"1982-11-08",2,60902,"CONOCHILUS UNICORNIS",2.32,,
"TR",1982,"1982-11-08",2,61400,"FILINIA",0.05,,
"TR",1982,"1982-11-08",2,61500,"GASTROPUS",1.37,,
"TR",1982,"1982-11-08",2,61702,"KELLICOTTIA LONGISPINA",4.74,,
"TR",1982,"1982-11-08",2,61801,"KERATELLA COCHLEARIS",13.62,,
"TR",1982,"1982-11-08",2,61803,"KERATELLA CRASSA",20.82,,
"TR",1982,"1982-11-08",2,61806,"KERATELLA QUADRATA",0.12,,
"TR",1982,"1982-11-08",2,61900,"LECANE",0.76,,
"TR",1982,"1982-11-08",2,63001,"POLYARTHRA DOLICHOPTERA",1.32,,
"TR",1982,"1982-11-08",2,63005,"POLYARTHRA VULGARIS",4.18,,
"TR",1982,"1982-11-08",2,63400,"SYNCHAETA",3.03,,
"TR",1982,"1982-11-08",2,63600,"TRICHOCERCA",0.28,,
"TR",1982,"1982-11-29",2,10000,"COPEPOD NAUPLII",29.30,,
"TR",1982,"1982-11-29",2,20000,"CYCLOPOID",3.70,,
"TR",1982,"1982-11-29",2,20302,"DIACYCLOPS THOMASI",2.04,,
"TR",1982,"1982-11-29",2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",1.26,,
"TR",1982,"1982-11-29",2,30400,"DIAPTOMID",0.25,,
"TR",1982,"1982-11-29",2,30402,"LEPTODIAPTOMUS MINUTUS",0.96,,
"TR",1982,"1982-11-29",2,50700,"BOSMINIDAE",4.36,,
"TR",1982,"1982-11-29",2,51000,"CHYDORUS",0.34,,
"TR",1982,"1982-11-29",2,51104,"DAPHNIA LONGIREMIS",0.25,,
"TR",1982,"1982-11-29",2,60300,"ASPLANCHNA",2.65,,
"TR",1982,"1982-11-29",2,60900,"CONOCHILUS",1.26,,
"TR",1982,"1982-11-29",2,60902,"CONOCHILUS UNICORNIS",0.50,,
"TR",1982,"1982-11-29",2,61400,"FILINIA",0.40,,
"TR",1982,"1982-11-29",2,61500,"GASTROPUS",3.54,,
"TR",1982,"1982-11-29",2,61702,"KELLICOTTIA LONGISPINA",8.07,,
"TR",1982,"1982-11-29",2,61801,"KERATELLA COCHLEARIS",28.76,,
"TR",1982,"1982-11-29",2,61803,"KERATELLA CRASSA",24.89,,
"TR",1982,"1982-11-29",2,61805,"KERATELLA HIEMALIS",0.55,,
"TR",1982,"1982-11-29",2,61900,"LECANE",0.37,,
"TR",1982,"1982-11-29",2,62600,"NOTHOLCA",0.39,,
"TR",1982,"1982-11-29",2,63000,"POLYARTHRA",1.70,,
"TR",1982,"1982-11-29",2,63005,"POLYARTHRA VULGARIS",12.89,,
"TR",1982,"1982-11-29",2,63400,"SYNCHAETA",0.73,,
"TR",1982,"1982-11-29",2,63600,"TRICHOCERCA",0.80,,
"TR",1983,"1983-01-10",2,10000,"COPEPOD NAUPLII",41.42,,
"TR",1983,"1983-01-10",2,20302,"DIACYCLOPS THOMASI",1.18,,
"TR",1983,"1983-01-10",2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",4.73,,
"TR",1983,"1983-01-10",2,60300,"ASPLANCHNA",3.55,,
"TR",1983,"1983-01-10",2,61702,"KELLICOTTIA LONGISPINA",8.28,,
"TR",1983,"1983-01-10",2,61801,"KERATELLA COCHLEARIS",57.98,,
"TR",1983,"1983-01-10",2,61803,"KERATELLA CRASSA",5.92,,
"TR",1983,"1983-01-10",2,61805,"KERATELLA HIEMALIS",1.18,,
"TR",1983,"1983-01-10",2,61900,"LECANE",2.37,,
"TR",1983,"1983-01-10",2,62600,"NOTHOLCA",1.18,,
"TR",1983,"1983-01-10",2,63005,"POLYARTHRA VULGARIS",33.13,,
"TR",1983,"1983-01-10",2,63400,"SYNCHAETA",1.18,,
"TR",1983,"1983-02-16",2,10000,"COPEPOD NAUPLII",56.03,,
"TR",1983,"1983-02-16",2,20101,"ACANTHOCYCLOPS VERNALIS",4.31,,
"TR",1983,"1983-02-16",2,20302,"DIACYCLOPS THOMASI",11.49,,
"TR",1983,"1983-02-16",2,50700,"BOSMINIDAE",4.31,,
"TR",1983,"1983-02-16",2,61402,"FILINIA TERMINALIS",2.87,,
"TR",1983,"1983-02-16",2,61702,"KELLICOTTIA LONGISPINA",14.37,,
"TR",1983,"1983-02-16",2,61801,"KERATELLA COCHLEARIS",25.86,,
"TR",1983,"1983-02-16",2,61803,"KERATELLA CRASSA",5.75,,
"TR",1983,"1983-02-16",2,62600,"NOTHOLCA",1.44,,
"TR",1983,"1983-02-16",2,63001,"POLYARTHRA DOLICHOPTERA",2.87,,
"TR",1983,"1983-02-16",2,63003,"POLYARTHRA MAJOR",1.44,,
"TR",1983,"1983-02-16",2,63005,"POLYARTHRA VULGARIS",44.54,,
"TR",1983,"1983-03-29",2,10000,"COPEPOD NAUPLII",55.85,,
"TR",1983,"1983-03-29",2,20302,"DIACYCLOPS THOMASI",3.79,,
"TR",1983,"1983-03-29",2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",6.63,,
"TR",1983,"1983-03-29",2,50700,"BOSMINIDAE",0.95,,
"TR",1983,"1983-03-29",2,60300,"ASPLANCHNA",0.95,,
"TR",1983,"1983-03-29",2,60900,"CONOCHILUS",1.89,,
"TR",1983,"1983-03-29",2,61400,"FILINIA",3.79,,
"TR",1983,"1983-03-29",2,61702,"KELLICOTTIA LONGISPINA",15.15,,
"TR",1983,"1983-03-29",2,61801,"KERATELLA COCHLEARIS",3.79,,
"TR",1983,"1983-03-29",2,61805,"KERATELLA HIEMALIS",6.63,,
"TR",1983,"1983-03-29",2,62600,"NOTHOLCA",19.88,,
"TR",1983,"1983-03-29",2,63004,"POLYARTHRA REMATA",0.95,,
"TR",1983,"1983-03-29",2,63005,"POLYARTHRA VULGARIS",31.24,,
"TR",1983,"1983-03-29",2,63400,"SYNCHAETA",13.25,,
"TR",1983,"1983-05-09",2,10000,"COPEPOD NAUPLII",13.11,,
"TR",1983,"1983-05-09",2,20101,"ACANTHOCYCLOPS VERNALIS",1.31,,
"TR",1983,"1983-05-09",2,20302,"DIACYCLOPS THOMASI",26.21,,
"TR",1983,"1983-05-09",2,30402,"LEPTODIAPTOMUS MINUTUS",2.62,,
"TR",1983,"1983-05-09",2,60300,"ASPLANCHNA",3.93,,
"TR",1983,"1983-05-09",2,60900,"CONOCHILUS",9.17,,
"TR",1983,"1983-05-09",2,61402,"FILINIA TERMINALIS",9.17,,
"TR",1983,"1983-05-09",2,61500,"GASTROPUS",3.93,,
"TR",1983,"1983-05-09",2,61702,"KELLICOTTIA LONGISPINA",31.45,,
"TR",1983,"1983-05-09",2,61801,"KERATELLA COCHLEARIS",6.55,,
"TR",1983,"1983-05-09",2,61805,"KERATELLA HIEMALIS",11.80,,
"TR",1983,"1983-05-09",2,61806,"KERATELLA QUADRATA",1.31,,
"TR",1983,"1983-05-09",2,62600,"NOTHOLCA",19.66,,
"TR",1983,"1983-05-09",2,63001,"POLYARTHRA DOLICHOPTERA",20.97,,
"TR",1983,"1983-05-09",2,63004,"POLYARTHRA REMATA",15.73,,
"TR",1983,"1983-05-09",2,63005,"POLYARTHRA VULGARIS",45.87,,
"TR",1983,"1983-05-24",2,10000,"COPEPOD NAUPLII",17.99,,
"TR",1983,"1983-05-24",2,20302,"DIACYCLOPS THOMASI",21.77,,
"TR",1983,"1983-05-24",2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",0.95,,
"TR",1983,"1983-05-24",2,30801,"SKISTODIAPTOMUS OREGONENSIS",5.68,,
"TR",1983,"1983-05-24",2,50700,"BOSMINIDAE",0.95,,
"TR",1983,"1983-05-24",2,60300,"ASPLANCHNA",22.72,,
"TR",1983,"1983-05-24",2,60900,"CONOCHILUS",24.61,,
"TR",1983,"1983-05-24",2,61400,"FILINIA",1.89,,
"TR",1983,"1983-05-24",2,61502,"GASTROPUS STYLIFER",0.95,,
"TR",1983,"1983-05-24",2,61702,"KELLICOTTIA LONGISPINA",80.46,,
"TR",1983,"1983-05-24",2,61801,"KERATELLA COCHLEARIS",28.40,,
"TR",1983,"1983-05-24",2,61805,"KERATELLA HIEMALIS",3.79,,
"TR",1983,"1983-05-24",2,61806,"KERATELLA QUADRATA",0.95,,
"TR",1983,"1983-05-24",2,62600,"NOTHOLCA",11.36,,
"TR",1983,"1983-05-24",2,63001,"POLYARTHRA DOLICHOPTERA",9.47,,
"TR",1983,"1983-05-24",2,63004,"POLYARTHRA REMATA",5.68,,
"TR",1983,"1983-05-24",2,63005,"POLYARTHRA VULGARIS",158.09,,
"TR",1983,"1983-05-24",2,63400,"SYNCHAETA",0.95,,
"TR",1983,"1983-06-07",2,10000,"COPEPOD NAUPLII",28.97,,
"TR",1983,"1983-06-07",2,20101,"ACANTHOCYCLOPS VERNALIS",1.07,,
"TR",1983,"1983-06-07",2,20302,"DIACYCLOPS THOMASI",9.66,,
"TR",1983,"1983-06-07",2,30402,"LEPTODIAPTOMUS MINUTUS",5.36,,
"TR",1983,"1983-06-07",2,51000,"CHYDORUS",1.07,,
"TR",1983,"1983-06-07",2,51103,"DAPHNIA MENDOTAE",1.07,,
"TR",1983,"1983-06-07",2,60300,"ASPLANCHNA",9.66,,
"TR",1983,"1983-06-07",2,60900,"CONOCHILUS",35.41,,
"TR",1983,"1983-06-07",2,61402,"FILINIA TERMINALIS",2.15,,
"TR",1983,"1983-06-07",2,61500,"GASTROPUS",11.80,,
"TR",1983,"1983-06-07",2,61702,"KELLICOTTIA LONGISPINA",55.79,,
"TR",1983,"1983-06-07",2,61801,"KERATELLA COCHLEARIS",68.67,,
"TR",1983,"1983-06-07",2,61803,"KERATELLA CRASSA",24.68,,
"TR",1983,"1983-06-07",2,61805,"KERATELLA HIEMALIS",1.07,,
"TR",1983,"1983-06-07",2,61806,"KERATELLA QUADRATA",5.36,,
"TR",1983,"1983-06-07",2,61901,"LECANE CLARA",1.07,,
"TR",1983,"1983-06-07",2,62400,"MONOSTYLA",1.07,,
"TR",1983,"1983-06-07",2,62600,"NOTHOLCA",4.29,,
"TR",1983,"1983-06-07",2,63001,"POLYARTHRA DOLICHOPTERA",7.51,,
"TR",1983,"1983-06-07",2,63004,"POLYARTHRA REMATA",2.15,,
"TR",1983,"1983-06-07",2,63005,"POLYARTHRA VULGARIS",69.74,,
"TR",1983,"1983-06-20",2,10000,"COPEPOD NAUPLII",41.53,,
"TR",1983,"1983-06-20",2,20302,"DIACYCLOPS THOMASI",31.95,,
"TR",1983,"1983-06-20",2,20901,"TROPOCYCLOPS PRASINUS MEXICANUS",3.19,,
"TR",1983,"1983-06-20",2,30801,"SKISTODIAPTOMUS OREGONENSIS",1.07,,
"TR",1983,"1983-06-20",2,50700,"BOSMINIDAE",4.26,,
"TR",1983,"1983-06-20",2,60300,"ASPLANCHNA",7.45,,
"TR",1983,"1983-06-20",2,60900,"CONOCHILUS",99.04,,
"TR",1983,"1983-06-20",2,61400,"FILINIA",4.26,,
"TR",1983,"1983-06-20",2,61702,"KELLICOTTIA LONGISPINA",73.48,,
"TR",1983,"1983-06-20",2,61801,"KERATELLA COCHLEARIS",230.03,,
"TR",1983,"1983-06-20",2,61803,"KERATELLA CRASSA",3.19,,
"TR",1983,"1983-06-20",2,61805,"KERATELLA HIEMALIS",1.07,,
"TR",1983,"1983-06-20",2,61806,"KERATELLA QUADRATA",22.36,,
"TR",1983,"1983-06-20",2,61900,"LECANE",1.07,,
"TR",1983,"1983-06-20",2,63001,"POLYARTHRA DOLICHOPTERA",1.07,,
"TR",1983,"1983-06-20",2,63004,"POLYARTHRA REMATA",4.26,,
"TR",1983,"1983-06-20",2,63005,"POLYARTHRA VULGARIS",87.33,,
"TR",1983,"1983-06-20",2,63400,"SYNCHAETA",2.13,,
"TR",1983,"1983-07-06",2,10000,"COPEPOD NAUPLII",30.95,,
"TR",1983,"1983-07-06",2,20101,"ACANTHOCYCLOPS VERNALIS",1.07,,
"TR",1983,"1983-07-06",2,20302,"DIACYCLOPS THOMASI",26.68,,
"TR",1983,"1983-07-06",2,30402,"LEPTODIAPTOMUS MINUTUS",8.54,,
"TR",1983,"1983-07-06",2,50700,"BOSMINIDAE",7.47,,
"TR",1983,"1983-07-06",2,51107,"DAPHNIA RETROCURVA",2.13,,
"TR",1983,"1983-07-06",2,51800,"HOLOPEDIUM",5.34,,
"TR",1983,"1983-07-06",2,60300,"ASPLANCHNA",2.13,,
"TR",1983,"1983-07-06",2,60900,"CONOCHILUS",3.20,,
"TR",1983,"1983-07-06",2,61402,"FILINIA TERMINALIS",4.27,,
"TR",1983,"1983-07-06",2,61702,"KELLICOTTIA LONGISPINA",8.54,,
"TR",1983,"1983-07-06",2,61801,"KERATELLA COCHLEARIS",134.47,,
"TR",1983,"1983-07-06",2,61803,"KERATELLA CRASSA",12.81,,
"TR",1983,"1983-07-06",2,61806,"KERATELLA QUADRATA",10.67,,
"TR",1983,"1983-07-06",2,63001,"POLYARTHRA DOLICHOPTERA",2.13,,
"TR",1983,"1983-07-06",2,63004,"POLYARTHRA REMATA",6.40,,
"TR",1983,"1983-07-06",2,63005,"POLYARTHRA VULGARIS",25.61,,
"TR",1983,"1983-07-06",2,63600,"TRICHOCERCA",2.13,,
"TR",1983,"1983-08-03",2,10000,"COPEPOD NAUPLII",52.78,,
"TR",1983,"1983-08-03",2,20101,"ACANTHOCYCLOPS VERNALIS",4.33,,
"TR",1983,"1983-08-03",2,20302,"DIACYCLOPS THOMASI",12.66,,
"TR",1983,"1983-08-03",2,30402,"LEPTODIAPTOMUS MINUTUS",3.14,,
"TR",1983,"1983-08-03",2,50700,"BOSMINIDAE",5.37,,
"TR",1983,"1983-08-03",2,51000,"CHYDORUS",1.59,,
"TR",1983,"1983-08-03",2,51103,"DAPHNIA MENDOTAE",1.74,,
"TR",1983,"1983-08-03",2,51107,"DAPHNIA RETROCURVA",1.36,,
"TR",1983,"1983-08-03",2,51202,"DIAPHANOSOMA BIRGEI",3.07,,
"TR",1983,"1983-08-03",2,60300,"ASPLANCHNA",0.82,,
"TR",1983,"1983-08-03",2,60900,"CONOCHILUS",7.16,,
"TR",1983,"1983-08-03",2,60902,"CONOCHILUS UNICORNIS",5.53,,
"TR",1983,"1983-08-03",2,61402,"FILINIA TERMINALIS",4.78,,
"TR",1983,"1983-08-03",2,61500,"GASTROPUS",11.44,,
"TR",1983,"1983-08-03",2,61702,"KELLICOTTIA LONGISPINA",4.00,,
"TR",1983,"1983-08-03",2,61801,"KERATELLA COCHLEARIS",114.14,,
"TR",1983,"1983-08-03",2,61803,"KERATELLA CRASSA",10.51,,
"TR",1983,"1983-08-03",2,61806,"KERATELLA QUADRATA",7.19,,
"TR",1983,"1983-08-03",2,61809,"KERATELLA TESTUDO",0.29,,
"TR",1983,"1983-08-03",2,61901,"LECANE CLARA",0.29,,
"TR",1983,"1983-08-03",2,63001,"POLYARTHRA DOLICHOPTERA",3.86,,
"TR",1983,"1983-08-03",2,63003,"POLYARTHRA MAJOR",0.52,,
"TR",1983,"1983-08-03",2,63004,"POLYARTHRA REMATA",2.73,,
"TR",1983,"1983-08-03",2,63005,"POLYARTHRA VULGARIS",6.30,,
"TR",1983,"1983-08-03",2,63600,"TRICHOCERCA",4.95,,
"TR",1983,"1983-08-15",2,10000,"COPEPOD NAUPLII",28.29,,
"TR",1983,"1983-08-15",2,20101,"ACANTHOCYCLOPS VERNALIS",2.98,,
"TR",1983,"1983-08-15",2,20302,"DIACYCLOPS THOMASI",11.16,,
"TR",1983,"1983-08-15",2,30402,"LEPTODIAPTOMUS MINUTUS",6.40,,
"TR",1983,"1983-08-15",2,50700,"BOSMINIDAE",3.75,,
"TR",1983,"1983-08-15",2,51000,"CHYDORUS",3.21,,
"TR",1983,"1983-08-15",2,51103,"DAPHNIA MENDOTAE",3.22,,
"TR",1983,"1983-08-15",2,51107,"DAPHNIA RETROCURVA",3.47,,
"TR",1983,"1983-08-15",2,51202,"DIAPHANOSOMA BIRGEI",10.52,,
"TR",1983,"1983-08-15",2,51800,"HOLOPEDIUM",1.13,,
"TR",1983,"1983-08-15",2,60200,"ASCOMORPHA",0.35,,
"TR",1983,"1983-08-15",2,60900,"CONOCHILUS",3.87,,
"TR",1983,"1983-08-15",2,60902,"CONOCHILUS UNICORNIS",14.88,,
"TR",1983,"1983-08-15",2,61402,"FILINIA TERMINALIS",3.47,,
"TR",1983,"1983-08-15",2,61500,"GASTROPUS",4.26,,
"TR",1983,"1983-08-15",2,61702,"KELLICOTTIA LONGISPINA",0.68,,
"TR",1983,"1983-08-15",2,61801,"KERATELLA COCHLEARIS",73.04,,
"TR",1983,"1983-08-15",2,61803,"KERATELLA CRASSA",38.03,,
"TR",1983,"1983-08-15",2,61806,"KERATELLA QUADRATA",0.50,,
"TR",1983,"1983-08-15",2,61901,"LECANE CLARA",0.68,,
"TR",1983,"1983-08-15",2,62400,"MONOSTYLA",0.65,,
"TR",1983,"1983-08-15",2,63001,"POLYARTHRA DOLICHOPTERA",3.48,,
"TR",1983,"1983-08-15",2,63003,"POLYARTHRA MAJOR",0.47,,
"TR",1983,"1983-08-15",2,63004,"POLYARTHRA REMATA",1.45,,
"TR",1983,"1983-08-15",2,63005,"POLYARTHRA VULGARIS",1.49,,
"TR",1983,"1983-08-15",2,63600,"TRICHOCERCA",4.49,,
"TR",1983,"1983-09-08",2,10000,"COPEPOD NAUPLII",23.45,,
"TR",1983,"1983-09-08",2,20101,"ACANTHOCYCLOPS VERNALIS",1.36,,
"TR",1983,"1983-09-08",2,20302,"DIACYCLOPS THOMASI",6.28,,
"TR",1983,"1983-09-08",2,20601,"MESOCYCLOPS EDAX",0.24,,
"TR",1983,"1983-09-08",2,30402,"LEPTODIAPTOMUS MINUTUS",3.26,,
"TR",1983,"1983-09-08",2,50700,"BOSMINIDAE",1.63,,
"TR",1983,"1983-09-08",2,51000,"CHYDORUS",0.47,,
"TR",1983,"1983-09-08",2,51103,"DAPHNIA MENDOTAE",1.99,,
"TR",1983,"1983-09-08",2,51107,"DAPHNIA RETROCURVA",1.81,,
"TR",1983,"1983-09-08",2,51202,"DIAPHANOSOMA BIRGEI",2.05,,
"TR",1983,"1983-09-08",2,60600,"COLLOTHECA",0.24,,
"TR",1983,"1983-09-08",2,61402,"FILINIA TERMINALIS",0.65,,
"TR",1983,"1983-09-08",2,61500,"GASTROPUS",0.71,,
"TR",1983,"1983-09-08",2,61702,"KELLICOTTIA LONGISPINA",0.24,,
"TR",1983,"1983-09-08",2,61801,"KERATELLA COCHLEARIS",19.32,,
"TR",1983,"1983-09-08",2,61803,"KERATELLA CRASSA",38.89,,
"TR",1983,"1983-09-08",2,61806,"KERATELLA QUADRATA",1.30,,
"TR",1983,"1983-09-08",2,61809,"KERATELLA TESTUDO",1.39,,
"TR",1983,"1983-09-08",2,61901,"LECANE CLARA",0.24,,
"TR",1983,"1983-09-08",2,62400,"MONOSTYLA",3.71,,
"TR",1983,"1983-09-08",2,63003,"POLYARTHRA MAJOR",1.63,,
"TR",1983,"1983-09-08",2,63004,"POLYARTHRA REMATA",4.83,,
"TR",1983,"1983-09-08",2,63005,"POLYARTHRA VULGARIS",13.20,,
"TR",1983,"1983-09-08",2,63600,"TRICHOCERCA",4.92,,
"TR",1983,"1983-11-17",2,10000,"COPEPOD NAUPLII",21.79,,
"TR",1983,"1983-11-17",2,20302,"DIACYCLOPS THOMASI",7.26,,
"TR",1983,"1983-11-17",2,30402,"LEPTODIAPTOMUS MINUTUS",1.21,,
"TR",1983,"1983-11-17",2,50700,"BOSMINIDAE",2.42,,
"TR",1983,"1983-11-17",2,51000,"CHYDORUS",3.63,,
"TR",1983,"1983-11-17",2,60300,"ASPLANCHNA",1.21,,
"TR",1983,"1983-11-17",2,60900,"CONOCHILUS",4.84,,
"TR",1983,"1983-11-17",2,61500,"GASTROPUS",1.21,,
"TR",1983,"1983-11-17",2,61702,"KELLICOTTIA LONGISPINA",6.05,,
"TR",1983,"1983-11-17",2,61801,"KERATELLA COCHLEARIS",87.17,,
"TR",1983,"1983-11-17",2,61803,"KERATELLA CRASSA",25.42,,
"TR",1983,"1983-11-17",2,61806,"KERATELLA QUADRATA",1.21,,
"TR",1983,"1983-11-17",2,61809,"KERATELLA TESTUDO",3.63,,
"TR",1983,"1983-11-17",2,63004,"POLYARTHRA REMATA",15.74,,
"TR",1983,"1983-11-17",2,63005,"POLYARTHRA VULGARIS",41.16,,
"TR",1983,"1983-11-17",2,63600,"TRICHOCERCA",7.26,,
"TR",1984,"1984-02-21",2,10000,"COPEPOD NAUPLII",34.38,,
"TR",1984,"1984-02-21",2,20101,"ACANTHOCYCLOPS VERNALIS",3.13,,
"TR",1984,"1984-02-21",2,20302,"DIACYCLOPS THOMASI",4.69,,
"TR",1984,"1984-02-21",2,30402,"LEPTODIAPTOMUS MINUTUS",1.56,,
"TR",1984,"1984-02-21",2,60300,"ASPLANCHNA",1.56,,
"TR",1984,"1984-02-21",2,60900,"CONOCHILUS",1.56,,
"TR",1984,"1984-02-21",2,61702,"KELLICOTTIA LONGISPINA",20.31,,
"TR",1984,"1984-02-21",2,61801,"KERATELLA COCHLEARIS",1.56,,
"TR",1984,"1984-02-21",2,61803,"KERATELLA CRASSA",6.25,,
"TR",1984,"1984-02-21",2,61805,"KERATELLA HIEMALIS",1.56,,
"TR",1984,"1984-02-21",2,63005,"POLYARTHRA VULGARIS",46.88,,
"TR",1984,"1984-05-07",2,10000,"COPEPOD NAUPLII",11.20,,
"TR",1984,"1984-05-07",2,20101,"ACANTHOCYCLOPS VERNALIS",1.60,,
"TR",1984,"1984-05-07",2,20302,"DIACYCLOPS THOMASI",17.60,,
"TR",1984,"1984-05-07",2,30402,"LEPTODIAPTOMUS MINUTUS",3.20,,
"TR",1984,"1984-05-07",2,51000,"CHYDORUS",6.40,,
"TR",1984,"1984-05-07",2,60300,"ASPLANCHNA",4.80,,
"TR",1984,"1984-05-07",2,60900,"CONOCHILUS",17.60,,
"TR",1984,"1984-05-07",2,61402,"FILINIA TERMINALIS",16.00,,
"TR",1984,"1984-05-07",2,61500,"GASTROPUS",9.60,,
"TR",1984,"1984-05-07",2,61702,"KELLICOTTIA LONGISPINA",86.40,,
"TR",1984,"1984-05-07",2,61801,"KERATELLA COCHLEARIS",14.40,,
"TR",1984,"1984-05-07",2,61803,"KERATELLA CRASSA",1.60,,
"TR",1984,"1984-05-07",2,61805,"KERATELLA HIEMALIS",8.00,,
"TR",1984,"1984-05-07",2,61806,"KERATELLA QUADRATA",1.60,,
"TR",1984,"1984-05-07",2,61901,"LECANE CLARA",1.60,,
"TR",1984,"1984-05-07",2,62600,"NOTHOLCA",6.40,,
"TR",1984,"1984-05-07",2,63001,"POLYARTHRA DOLICHOPTERA",67.20,,
"TR",1984,"1984-05-07",2,63004,"POLYARTHRA REMATA",1.60,,
"TR",1984,"1984-05-07",2,63005,"POLYARTHRA VULGARIS",52.80,,
