group,year,month,sampledate,Genus,chloro,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,InchesSnow,whiteice,blackice,totalice,Chl,# of Transects,Start XY,End XY,,,,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,,,,,,,,,,,,
iceoff,2004,8,8/16/04,?11,,1,,1545.356039,1545.356039,0.044387419,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Cosmarium,,4,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Limnothrix,,273,,5.642771,1540.476483,0.044247264,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Planktolyngabia,,15,,314.1592654,4712.388981,0.13535443,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Cryptomonad,,17,,195.2354,3319.0018,0.095332028,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Naked Dinoflagellate,,2,,7003.540037,14007.08007,0.402326793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Armored Dinoflagellate,,2,,874.8631698,1749.72634,0.050257569,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Cocconeis,,2,,152.6421331,305.2842662,0.008768711,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Dinobryon,,3,,1034.087,3102.261,0.08910656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Lindavia,,13,,44.42277385,577.4960601,0.016587478,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Elakatothrix,,26,,2.597609,67.537834,0.001939896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Flagellated Green,,4,,87.26957,349.07828,0.010026611,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Segmented Green,,43,,41.7167,1793.8181,0.051524021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Peanut,,2,,84.9851,169.9702,0.004882071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Mallomonas Colony,,1,,24,24,0.000689354,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,TotalBiovolume,,,,,34815.18089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Tabellaria,,9,100,431.1835917,3880.652325,0.096673564,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,?17,,6,,13.86662358,83.19974151,0.002072645,,,,,,,"94.8, 37.9","111.8, 37.9",,,,Full,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Limnothrix,,41,,5.642771,231.353611,0.005763407,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Microcystis,,33,,3.156457729,104.1631051,0.002594878,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Cryptomonad,,21,,195.2354,4099.9434,0.102136473,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Naked Dinoflagellate,,3,,7003.540037,21010.62011,0.52340982,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Dinobryon,,3,,1034.087,3102.261,0.07728253,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Fragilaria,,12,,311.155,3733.86,0.093016721,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Lindavia,,10,,44.42277385,444.2277385,0.011066459,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Cyanobacteria Diachloros,,4,,87.26957,349.07828,0.008696126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Flagellated Green,,7,,87.26957,610.88699,0.01521822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Segmented Green,,58,,41.7167,2419.5686,0.060275516,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Mallomonas,,3,,24,72,0.001793641,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,TotalBiovolume,,,,,40141.8149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,?11,,5,100,1545.356039,7726.780195,0.063912072,,,,,,1,"113.0, 37.9",,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Cf. Tetraedron victoriae,,1,,47.2472,47.2472,0.000390805,,,,,,,,"101.5, 37.95",,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Planktothrix cells,,74,,15.74954,1165.46596,0.009640153,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Microcystis,,175,,3.156457729,552.3801026,0.004569013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Limnothrix,,21,,5.642771,118.498191,0.000980158,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Cryptomonad,,61,,195.2354,11909.3594,0.098508281,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Naked Dinoflagellate,,7,,7003.540037,49024.78026,0.405508531,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Armored Dinoflagellate,,2,,874.8631698,1749.72634,0.014472864,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Cf. Cryptomonad (NEW CATEGORY),,102,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Cocconeis,,14,,152.6421331,2136.989863,0.017676114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Dinobryon,,34,,1034.087,35158.958,0.290817365,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Fragilaria,,17,,311.155,5289.635,0.043753223,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Discostella,,1,,350.7702735,350.7702735,0.002901397,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Flagellated Green,,17,,87.26957,1483.58269,0.012271456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Asterionella,,2,,545.5867498,1091.1735,0.009025643,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Segmented Green,,68,,41.7167,2836.7356,0.023464062,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Peanut,,3,,84.9851,254.9553,0.002108863,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,TotalBiovolume,,,,,120897.0379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Komvophoron / Trichormus,,51,100,9.7808535,498.8235285,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,?17,,4,,13.86662358,55.46649434,0.000491542,,,,,,,"95.8, 37.9",,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Planktothrix,,377,,15.74954,5937.57658,0.052618533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Tabellaria,,1,,431.1835917,431.1835917,0.003821129,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Stephanodiscus Hantzschii,,4,,154.4537325,617.81493,0.005475048,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,?11,,2,,1545.356039,3090.712078,0.02738975,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Planktolyngabia,,7,,314.1592654,2199.114858,0.019488456,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Cryptomonad,,20,,195.2354,3904.708,0.034603344,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Naked Dinoflagellate,,3,,7003.540037,21010.62011,0.186195159,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Armored Dinoflagellate,,2,,874.8631698,1749.72634,0.015505995,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Cryptomonad,,3,,195.2354,585.7062,0.005190502,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Dinobryon,,32,,1034.087,33090.784,0.293249021,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Fragilaria,,108,,311.155,33604.74,0.297803676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Cyanobacteria diachloros,,8,,87.26957,698.15656,0.006187032,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Flagellated green,,19,,87.26957,1658.12183,0.0146942,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Segmented green,,42,,41.7167,1752.1014,0.015527043,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Discostella,,7,,350.7702735,2455.391915,0.021759571,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,TotalBiovolume,,,,,112841.9249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,?17,,5,100,13.86662358,69.33311792,0.00104222,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Mallomonas Colony,,5.7,,24,136.8,0.002056386,,,,,,,"112.5, 38.4","95.9, 38.3",,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Planktothrix Cells,,440,,15.74954,6929.7976,0.104169164,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,?11,,1,,1545.356039,1545.356039,0.023229892,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Limnothrix,,30,,5.642771,169.28313,0.002544675,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Microcyctis,,52,,3.156457729,164.1358019,0.0024673,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Komvophoron / Trichormus,,120,,9.7808535,1173.70242,0.01764317,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Cryptomonad,,59,,195.2354,11518.8886,0.173152676,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Naked Dinoflagellate,,2,,7003.540037,14007.08007,0.21055533,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Armored Dinoflagellate,,8,,874.8631698,6998.905358,0.105207996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Dinobryon,,8,,1034.087,8272.696,0.124355699,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Fragilaria,,11,,311.155,3422.705,0.051450322,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Cyanobacteria Diachloros,,3,,87.26957,261.80871,0.003935525,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Flagellated Green,,32,,87.26957,2792.62624,0.041978938,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Asterionella,,5,,545.5867498,2727.933749,0.041006476,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Segmented Green,,108,,41.7167,4505.4036,0.067725517,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Peanut,,5,,84.9851,424.9255,0.006387507,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Discostella Stelligera,,4,,350.7702735,1403.081094,0.021091205,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,TotalBiovolume,,,,,66524.46203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,8,8/9/05,Chroococcus,,106,100,220,23320,0.645624087,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,8,8/9/05,Staurosira,,1,,122.9580095,122.9580095,0.003404145,,,,,,,"95.4, 38.3","111.2, 38.4",,,,,,,,,,,,,,,,,,,,
iceoff,2005,8,8/9/05,Cryptomonad,,6,,195.2354,1171.4124,0.032431049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,8,8/9/05,Armored Dinoflagellate,,7,,874.8631698,6124.042189,0.169546704,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,8,8/9/05,Dinobryon,,1,,1034.087,1034.087,0.028629137,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,8,8/9/05,Lindavia,,36,,44.42277385,1599.219859,0.04427508,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,8,8/9/05,Cyanobacteria Diachloros,,2,,87.26957,174.53914,0.00483219,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,8,8/9/05,Flagellated Green,,12,,87.26957,1047.23484,0.028993141,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,8,8/9/05,Segmented Green,,18,,41.7167,750.9006,0.020789001,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,8,8/9/05,Peanut,,5,,84.9851,424.9255,0.011764243,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,8,8/9/05,Discostella ,,1,,350.7702735,350.7702735,0.009711224,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,8,8/9/05,TotalBiovolume,,,,,36120.08981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Cymbella,,1,100,,0,0,,,,,,1,"110.7, 37.1","94.6, 37.1",,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Mallomonas Colony,,2,,24,48,0.001270857,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,?11,,1,,1545.356039,1545.356039,0.040915139,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Stephanodiscus,,1,,154.4537325,154.4537325,0.004089346,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,?17,,1,,13.86662358,13.86662358,0.000367135,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Limnothrix,,13,,5.642771,73.356023,0.001942188,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Cryptomonad,,29,,195.2354,5661.8266,0.149903592,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Naked Dinoflagellate,,1,,7003.540037,7003.540037,0.185427051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Armored Dinoflagellate,,3,,874.8631698,2624.589509,0.069489128,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Cryptomonad,,1,,195.2354,195.2354,0.005169089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Dinobryon,,5,,1034.087,5170.435,0.136893415,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Fragilaria,,1,,311.155,311.155,0.008238199,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Lindavia,,175,,44.42277385,7773.985425,0.205825509,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Flagellated Green,,10,,87.26957,872.6957,0.023105656,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Asterionella,,1,,545.5867498,545.5867498,0.014445058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Segmented Green,,59,,41.7167,2461.2853,0.065165455,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,Peanut,,39,,84.9851,3314.4189,0.087753182,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2005,11,11/15/05,TotalBiovolume,,,,,37769.78604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,2,2/13/06,?17,,1,100,13.86662358,13.86662358,0.001031342,12.5,6,23,29,,1,"95.5, 37.2","111.8, 37.1",,,,,,,,,,,,,,,,,,,,
iceon,2006,2,2/13/06,Aphanocapsa Colony,,1,,,0,0,12.5,6,23,29,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,2,2/13/06,Limnothrix,,13,,5.642771,73.356023,0.005455915,12.5,6,23,29,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,2,2/13/06,Microcystis,,4,,3.156457729,12.62583092,0.000939057,12.5,6,23,29,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,2,2/13/06,Cryptomonad,,12,,195.2354,2342.8248,0.174249546,12.5,6,23,29,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,2,2/13/06,Naked Dinoflagellate,,1,,7003.540037,7003.540037,0.520894125,12.5,6,23,29,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,2,2/13/06,Armored Dinoflagellate,,2,,874.8631698,1749.72634,0.130137354,12.5,6,23,29,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,2,2/13/06,Lindavia ,,4,,44.42277385,177.6910954,0.013215923,12.5,6,23,29,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,2,2/13/06,Elakatothrix,,3,,2.597609,7.792827,0.000579598,12.5,6,23,29,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,2,2/13/06,Flagellated Green,,1,,87.26957,87.26957,0.006490747,12.5,6,23,29,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,2,2/13/06,Asterionella,,2,,545.5867498,1091.1735,0.081156938,12.5,6,23,29,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,2,2/13/06,Segmented Green,,9,,41.7167,375.4503,0.027924429,12.5,6,23,29,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,2,2/13/06,Peanut,,6,,84.9851,509.9106,0.037925026,12.5,6,23,29,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,2,2/13/06,TotalBiovolume,,,,,13445.22755,,12.5,6,23,29,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Actinastrum Falcatus,,14,100,,0,0,0,21,20,41,,1,"111.6, 37.1","95.3, 37.1",,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Tetraedron Victoriae,,1,,47.2472,47.2472,0.000446014,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Synura Colony,,1,,24,24,0.00022656,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Navicula,,1,,186.6048309,186.6048309,0.00176155,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,?11,,1,,1545.356039,1545.356039,0.014588161,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Microcystis,,13,,3.156457729,41.03395048,0.00038736,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Cryptomonad,,88,,195.2354,17180.7152,0.16218595,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Naked Dinoflagellate,,4,,7003.540037,28014.16015,0.264453669,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Armored Dinoflagellate,,47,,874.8631698,41118.56898,0.388159287,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Cryptomonad,,3,,195.2354,585.7062,0.005529066,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Cocconeis,,12,,152.6421331,1831.705597,0.017291301,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Dinobryon,,6,,1034.087,6204.522,0.058570687,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Elakatothrix,,1,,2.597609,2.597609,2.45214E-05,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Flagellated Green,,29,,87.26957,2530.81753,0.023890917,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Segmented Green,,122,,41.7167,5089.4374,0.048044289,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,Peanut,,18,,84.9851,1529.7318,0.014440668,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceon,2006,4,4/20/06,TotalBiovolume,,,,,105932.2045,,0,21,20,41,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Lindavia,,3,100,44.42277385,133.2683216,0.001396031,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Cryptomonad Cell,,4,,195.2354,780.9416,0.008180629,,,,,,,"95.9, 37.0","103.9, 37.1",,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Nitzschioid Diatom,,2,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Mallomonas Colony,,18.4,,24,441.6,0.00462591,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Actinastrum Falcatus,,1,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Limnothrix,,5,,5.642771,28.213855,0.00029555,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Microcystis,,8,,3.156457729,25.25166183,0.00026452,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Cryptomonad,,20,,195.2354,3904.708,0.040903145,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Armored Dinoflagellate,,6,,874.8631698,5249.179019,0.054986937,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Small Cocconeis,,29,,152.6421331,4426.62186,0.046370371,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Dinobryon,,68,,1034.087,70317.916,0.736604104,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Fragilaria,,11,,311.155,3422.705,0.035854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Lindavia,,18,,44.42277385,799.6099294,0.008376186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Cyanobacteria diachloros,,2,,87.26957,174.53914,0.001828357,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Flagellated Green,,16,,87.26957,1396.31312,0.014626855,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Asterionella,,7,,545.5867498,3819.107249,0.040006448,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,Segmented Green,,13,,41.7167,542.3171,0.005680956,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,6,6/16/06,TotalBiovolume,,,,,95462.29186,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Mallomonas Colony,,5,100,24,120,0.002153397,,,,,,1,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,?11,,1,,1545.356039,1545.356039,0.027731371,,,,,,,"113.7, 38.5",,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Naviculoid Diatom,,1,,,0,0,,,,,,,,"101.4, 38.6",,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Cryptomonad Cell,,2,,195.2354,390.4708,0.007006988,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Limnothrix,,51,,5.642771,287.781321,0.005164228,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Microcystis,,132,,3.156457729,416.6524202,0.007476816,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Planktolyngabia,,67,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Komvophoron / Trichormus,,25,,9.7808535,244.5213375,0.004387929,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Cryptomonad,,12,,195.2354,2342.8248,0.042041926,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Armored Dinoflagellate,,3,,874.8631698,2624.589509,0.047098186,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Cryptomonad,,9,,195.2354,1757.1186,0.031531445,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Dinobryon,,37,,1034.087,38261.219,0.686596519,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Fragilaria,,9,,311.155,2800.395,0.050253011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Lindavia ,,38,,44.42277385,1688.065406,0.030292287,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Elakatothrix,,46,,2.597609,119.490014,0.002144245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Flagellated Green,,21,,87.26957,1832.66097,0.032887051,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Segmented Green,,29,,41.7167,1209.7843,0.021709546,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,Peanut,,1,,84.9851,84.9851,0.001525055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,7,7/12/06,TotalBiovolume,,,,,55725.91462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Cryptomonad Cell,,1,100,195.2354,195.2354,0.010520284,,,,,,1,,"100.5, 37.4",,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Limnothrix,,118,,5.642771,665.846978,0.035879249,,,,,,,"95.2, 37.4","103.6, 33.35",,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Microcystis,,165,,3.156457729,520.8155253,0.028064211,,,,,,,"and 100.5, 33.35",,,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Planktolyngabia,,11,,314.1592654,3455.751919,0.186213633,,,,,,,,,,,,,,,,,,,,,,,,,,,,
iceoff,2006,8,8/9/06,Komvophoron / Trichormus,,34,,9.7808535,332.549019,0.017919446,,,,,,,,,,,,,,,,,,,,,,,,,,,,
