group,year,month,sampledate,Genus,Transect Cell Count,Magnification,Biovolume,CellBioVol,PerBioVol,InchesSnow,whiteice,blackice,totalice,# of Transects,Start XY,End XY,,,,Field of View scope,Field of View #,Total Cell Count,Estimated Total,Estimated Mucilage Percent Coverage,,
iceoff,2003,7,7/21/03,Cyclotella ocellata,12,,113.0973355,1357.168026,0.017653198,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Dinobryon,8,,1034.087,8272.696,0.107606087,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Fragilaria,31,,311.155,9645.805,0.125466635,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Cyclotella comensis,58,,113.0973355,6559.645459,0.08532379,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Elakatothrix,2,,2.597609,5.195218,6.75762E-05,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Flagellated green,1,,87.26957,87.26957,0.001135148,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Asterionella,1,,545.5867498,545.5867498,0.007096653,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Segmented green,12,,41.7167,500.6004,0.006511499,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,Peanut,479,,84.9851,40707.8629,0.529502573,,,,,,,,,,,,,,,,,
iceoff,2003,7,7/21/03,TotalBiovolume,,,,76879.44305,,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Chroococcus ,4,100,220,880,0.012419843,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,unID cyanobacteria,1,,87.26957,87.26957,0.001231675,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cf. Chlorallantis oblongus,3,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Lindavia affinis,2,,44.42277385,88.84554771,0.001253918,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cyclotella ocellata,8,,113.0973355,904.778684,0.012769555,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cf. Hippodonta,1,,315.7300617,315.7300617,0.004456043,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cyclotella meneghiniana,2,,113.0973355,226.194671,0.003192389,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Microcystis,527,,3.156457729,1663.453223,0.023477076,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cf. Komvophoron / Trichormus,18,,9.7808535,176.055363,0.00248475,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Staurosira construens,4,,122.9580095,491.8320379,0.006941451,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Limnothrix,162,,5.642771,914.128902,0.012901519,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Planktolyngabia,12,,314.1592654,3769.911185,0.053206481,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cf. Komvophoron / Trichormus,12,,9.7808535,117.370242,0.0016565,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cryptomonad,15,,195.2354,2928.531,0.041331698,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.098844164,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Thin rod,7,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Small cocconeis,29,,152.6421331,4426.62186,0.062474939,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Fragilaria crotonensis,78,,311.155,24270.09,0.342534882,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cyclotella comensis,68,,113.0973355,7690.618814,0.108541221,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cf. Elakatothrix,28,,2.597609,72.733052,0.001026515,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Cyanobacteria diachloros,4,,87.26957,349.07828,0.004926701,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Flagellated green,1,,87.26957,87.26957,0.001231675,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Asterionella,23,,545.5867498,12548.49524,0.177102653,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Segmented green,25,,41.7167,1042.9175,0.014719172,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Peanut,7,,84.9851,594.8957,0.008396035,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,Mallomonas c,8.5,,24,204,0.002879145,,,,,,,,,,,,,,,,,
iceoff,2003,8,8/20/03,TotalBiovolume,,,,70854.36054,,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Cf. Tetraedron victoriae,1,100,47.2472,47.2472,0.000461569,,,,,1,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Dinobryon,12,,1034.087,12409.044,0.121226808,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Cf. Anabaenopsis elenkinii (colony),4,,,0,0,,,,,,,,,,,,,,,15,,
iceoff,2003,11,11/13/03,Croococcus cf. kidneys,2,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Actinastrum falcatus,2,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,unID cyanobacteria,2,,87.26957,174.53914,0.001705113,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Cf. Hippodonta,1,,315.7300617,315.7300617,0.00308444,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,unID chrysophyte,1,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Limnothrix,24,,5.642771,135.426504,0.001323013,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Microcystis,65,,3.156457729,205.1697524,0.002004351,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Planktolyngabia,9,,314.1592654,2827.433389,0.027621848,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Cryptomonad,38,,195.2354,7418.9452,0.072477384,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Naked Dinoflagellate,1,,7003.540037,7003.540037,0.068419195,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Armored Dinoflagellate,12,,874.8631698,10498.35804,0.102560877,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Cyclotella ocellata,18,,113.0973355,2035.752039,0.01988773,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Small cocconies,4,,152.6421331,610.5685324,0.005964785,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Fragilaria,8,,311.155,2489.24,0.024317959,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Cyclotella comensis,6,,113.0973355,678.584013,0.006629243,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Cf. Elakatothrix,2,,2.597609,5.195218,5.07533E-05,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Flagellated green,4,,87.26957,349.07828,0.003410226,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Segmented green,28,,41.7167,1168.0676,0.011411121,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Peanut,635,,84.9851,53965.5385,0.52720177,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,Mallomonas,3,,24,72,0.000703385,,,,,,,,,,,,,,,,,
iceoff,2003,11,11/13/03,TotalBiovolume,,,,102362.2103,,,,,,,,,,,,,,,,,,
iceon,2004,2,2/18/04,Limnothrix,156,100,5.642771,880.272276,0.090667536,29.7,7,35,42,1,,,,,,,,,,,,
iceon,2004,2,2/18/04,Microcystis (large),143,,3.156457729,451.3734552,0.046491205,29.7,7,35,42,,"95.1, 37.1",,,,,,,,,,,
iceon,2004,2,2/18/04,Microcystis (small),189,,3.156457729,596.5705107,0.061446418,29.7,7,35,42,,,"100.9, 37.1",,,,,,,,,,
iceon,2004,2,2/18/04,Cryptomonad,7,,195.2354,1366.6478,0.140763933,29.7,7,35,42,,,,,,,,,,,,,
iceon,2004,2,2/18/04,Cyclotella ocellata,1,,113.0973355,113.0973355,0.01164896,29.7,7,35,42,,,,,,,,,,,,,
iceon,2004,2,2/18/04,Small cocconeis,32,,152.6421331,4884.548259,0.503105647,29.7,7,35,42,,,,,,,,,,,,,
iceon,2004,2,2/18/04,Cf. Elakatothrix,20,,2.597609,51.95218,0.005351045,29.7,7,35,42,,,,,,,,,,,,,
iceon,2004,2,2/18/04,Flagellated green,2,,87.26957,174.53914,0.017977431,29.7,7,35,42,,,,,,,,,,,,,
iceon,2004,2,2/18/04,Peanut,14,,84.9851,1189.7914,0.122547826,29.7,7,35,42,,,,,,,,,,,,,
iceon,2004,2,2/18/04,TotalBiovolume,,,,9708.792357,,29.7,7,35,42,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Microcystis (small),488,100,3.156457729,1540.351372,0.012352049,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Lindavia (Lindavia affinis),1,,44.42277385,44.42277385,0.000356225,,,,,,"95.7, 43.7",,,,,,,,,,,
iceoff,2004,4,4/30/04,Tabellaria,1,,431.1835917,431.1835917,0.003457653,,,,,,,"103.3, 43.7 (Dinobryon to left of FOV)",,,,,,,,,,
iceoff,2004,4,4/30/04,Small Cocconeis,74,,152.6421331,11295.51785,0.090578547,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Chroococcus,4,,220,880,0.007056704,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Planktolyngabia,22,,314.1592654,6911.503839,0.05542322,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Cryptomonad,48,,195.2354,9371.2992,0.075148273,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Naked Dinoflagellate,11,,7003.540037,77038.9404,0.617773826,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Cyclotella ocellata,1,,113.0973355,113.0973355,0.000906925,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Small cocconeis,8,,152.6421331,1221.137065,0.009792275,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Dinobryon,10,,1034.087,10340.87,0.082923244,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Fragilaria,4,,311.155,1244.62,0.009980585,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Aphanothece bacilloidea,4,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Flagellated green,7,,87.26957,610.88699,0.004898691,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Segmented green,33,,41.7167,1376.6511,0.011039339,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Peanut,6,,84.9851,509.9106,0.004088964,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Mallomonas,1,,24,24,0.000192456,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.014031023,,,,,,,,,,,,,,,,,
iceoff,2004,4,4/30/04,TotalBiovolume,,,,124704.1185,,,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Microcystis (small),248,100,3.156457729,782.8015167,0.009665296,,,,,,,,,,,,,,,,,
iceoff,2004,6,6/22/04,Small cocconeis,56,,152.6421331,8547.959454,0.10554215,,,,,,"94.9, 38.1",,,,,,,,,,,
iceoff,2004,6,6/22/04,Cyanobium,571,,,0,0,,,,,,"94.9, 38.1","95.8, 38.1",,,,172.8 um,,,,,,
iceoff,2004,6,6/22/04,Lindavia affinis,3,,44.42277385,133.2683216,0.001645472,,,,,,"94.9, 38.1","95.8, 38.1",,,,172.8 um,,,,,,
iceoff,2004,6,6/22/04,?11,1,,1545.356039,1545.356039,0.019080601,,,,,,"94.9, 38.1","95.8, 38.1",,,,172.8 um,,,,,,
iceoff,2004,6,6/22/04,Discostella stelligera,2,,350.7702735,701.540547,0.008661962,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Statospore,1,,,0,0,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Asterocapsa,1,,3879.43376,3879.43376,0.047899593,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Cosmarium (Croococcus cf. kidneys),4,,,0,0,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Tabellaria,1,,431.1835917,431.1835917,0.005323849,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,unID pennate diatom with stauros,1,,,0,0,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Limnothrix,36,,5.642771,203.139756,0.002508178,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Planktolyngabia,26,,314.1592654,8168.1409,0.100852509,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Cryptomonad,28,,195.2354,5466.5912,0.067496318,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Naked Dinoflagellate,2,,7003.540037,14007.08007,0.172946229,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.021603972,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Dinobryon,20,,1034.087,20681.74,0.255358642,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Fragilaria,16,,311.155,4978.48,0.061469581,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Lindavia comensis (C. Comensis),69,,44.42277385,3065.171396,0.037845849,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Flagellated green,16,,87.26957,1396.31312,0.017240359,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Asterionella,8,,545.5867498,4364.693998,0.05389113,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Segmented green,20,,41.7167,834.334,0.01030157,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,Mallomonas,2.25,,24,54,0.000666741,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,6,6/22/04,TotalBiovolume,,,,80990.95401,,,,,,,"94.9, 38.1","111.7, 38.1",,,,Full,,,,,,
iceoff,2004,7,7/21/04,Tabellaria,8,,431.1835917,3449.468734,0.088648292,,,,,,"111.2, 38.1",,,,,,,,,,,
iceoff,2004,7,7/21/04,Lindavia affinis,3,,44.42277385,133.2683216,0.003424878,,,,,,,"94.8, 37.9",,,,Full,,,,,,
iceoff,2004,7,7/21/04,?17,2,,13.86662358,27.73324717,0.00071272,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Epithemia,1,,252.8982086,252.8982086,0.00649926,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,?11,2,,1545.356039,3090.712078,0.079428563,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Asterocapsa,1,,3879.43376,3879.43376,0.099698012,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Cocconeis,1,,152.6421331,152.6421331,0.003922768,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Limnothrix,347,,5.642771,1958.041537,0.050319934,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Microcystis,10,,3.156457729,31.56457729,0.000811182,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Cryptomonad,31,,195.2354,6052.2974,0.155538683,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Perdinium,1,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Small cocconeis,11,,152.6421331,1679.063464,0.043150444,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Dinobryon,10,,1034.087,10340.87,0.265751201,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Fragilaria,4,,311.155,1244.62,0.031985632,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Lindavia comensis,22,,44.42277385,977.3010248,0.025115771,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Cf. Elakatothrix,9,,2.597609,23.378481,0.000600806,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Cyanobacteria diachloros,3,,87.26957,261.80871,0.006728252,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Flagellated green,10,,87.26957,872.6957,0.022427507,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Asterionella,2,,545.5867498,1091.1735,0.028042193,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Segmented green,19,,41.7167,792.6173,0.020369563,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Peanut,8,,84.9851,679.8808,0.017472334,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Mallomonas colony,2,,24,48,0.001233557,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,Aulacoseira,6,,312.0629482,1872.377689,0.048118448,,,,,,,,,,,,,,,,,
iceoff,2004,7,7/21/04,TotalBiovolume,,,,38911.84667,,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,unID pennate diatom,2,100,,0,0,,,,,1,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Tabellaria,3,,431.1835917,1293.550775,0.037154791,,,,,,"111.8, 37.9",,,,,,,,,,,
iceoff,2004,8,8/16/04,?17,2,,13.86662358,27.73324717,0.000796585,,,,,,,"95.2, 37.9",,,,Full,,,,,,
iceoff,2004,8,8/16/04,Microcystis,73,,3.156457729,230.4214142,0.006618418,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,?11,1,,1545.356039,1545.356039,0.044387419,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,unID bacilliariales diatom,1,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Cosmarium,4,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Limnothrix,273,,5.642771,1540.476483,0.044247264,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Planktolyngabia,15,,314.1592654,4712.388981,0.13535443,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Cryptomonad,17,,195.2354,3319.0018,0.095332028,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Naked Dinoflagellate,2,,7003.540037,14007.08007,0.402326793,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.050257569,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Small Cocconeis,2,,152.6421331,305.2842662,0.008768711,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Dinobryon,3,,1034.087,3102.261,0.08910656,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Lindavia comensis,13,,44.42277385,577.4960601,0.016587478,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Cf. Elakatothrix,26,,2.597609,67.537834,0.001939896,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Flagellated green,4,,87.26957,349.07828,0.010026611,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Segmented green,43,,41.7167,1793.8181,0.051524021,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Peanut,2,,84.9851,169.9702,0.004882071,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,Mallomonas colony,1,,24,24,0.000689354,,,,,,,,,,,,,,,,,
iceoff,2004,8,8/16/04,TotalBiovolume,,,,34815.18089,,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Tabellaria,9,100,431.1835917,3880.652325,0.096673564,,,,,1,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Actinastrum falcatus,1,,,0,0,,,,,,"94.8, 37.9",,,,,,,,,,,
iceoff,2004,11,11/10/04,?17,6,,13.86662358,83.19974151,0.002072645,,,,,,,"111.8, 37.9",,,,Full,,,,,,
iceoff,2004,11,11/10/04,Cf. Ulnaria,1,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Limnothrix,41,,5.642771,231.353611,0.005763407,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Microcystis,33,,3.156457729,104.1631051,0.002594878,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Cryptomonad,21,,195.2354,4099.9434,0.102136473,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Naked Dinoflagellate,3,,7003.540037,21010.62011,0.52340982,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Dinobryon,3,,1034.087,3102.261,0.07728253,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Fragilaria crotonensis,12,,311.155,3733.86,0.093016721,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Lindavia comensis,10,,44.42277385,444.2277385,0.011066459,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Cyanobacteria diachloros,4,,87.26957,349.07828,0.008696126,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Flagellated green,7,,87.26957,610.88699,0.01521822,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Segmented green,58,,41.7167,2419.5686,0.060275516,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,Mallomonas,3,,24,72,0.001793641,,,,,,,,,,,,,,,,,
iceoff,2004,11,11/10/04,TotalBiovolume,,,,40141.8149,,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,?11,5,100,1545.356039,7726.780195,0.063912072,,,,,1,"113.0, 37.9",,,,,,,,,,,
iceoff,2005,4,4/20/05,Cf. Tetraedron victoriae,1,,47.2472,47.2472,0.000390805,,,,,,,"101.5, 37.95",,,,,,,,,,
iceoff,2005,4,4/20/05,Planktothrix cells,74,,15.74954,1165.46596,0.009640153,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Microcystis,175,,3.156457729,552.3801026,0.004569013,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Limnothrix,21,,5.642771,118.498191,0.000980158,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Cryptomonad,61,,195.2354,11909.3594,0.098508281,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Naked Dinoflagellate,7,,7003.540037,49024.78026,0.405508531,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.014472864,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Cf. Cryptomonad (NEW CATEGORY),102,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Small Cocconeis,14,,152.6421331,2136.989863,0.017676114,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Dinobryon,34,,1034.087,35158.958,0.290817365,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Fragilaria,17,,311.155,5289.635,0.043753223,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Discostella stelligera,1,,350.7702735,350.7702735,0.002901397,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Flagellated green,17,,87.26957,1483.58269,0.012271456,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Asterionella,2,,545.5867498,1091.1735,0.009025643,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Segmented green,68,,41.7167,2836.7356,0.023464062,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,Peanut,3,,84.9851,254.9553,0.002108863,,,,,,,,,,,,,,,,,
iceoff,2005,4,4/20/05,TotalBiovolume,,,,120897.0379,,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Cf. Komvophoron / Trichormus,51,100,9.7808535,498.8235285,,,,,,1,,,,,,,,,,,,
iceoff,2005,6,6/13/05,?17,4,,13.86662358,55.46649434,0.000491542,,,,,,"95.8, 37.9",,,,,,,,,,,
iceoff,2005,6,6/13/05,Planktothrix cells,377,,15.74954,5937.57658,0.052618533,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,unID cilliate,3,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Small green filament,6,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Tabellaria,1,,431.1835917,431.1835917,0.003821129,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Stephanodiscus hantzschii,4,,154.4537325,617.81493,0.005475048,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,?11,2,,1545.356039,3090.712078,0.02738975,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Planktolyngabia,7,,314.1592654,2199.114858,0.019488456,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Cryptomonad,20,,195.2354,3904.708,0.034603344,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Naked Dinoflagellate,3,,7003.540037,21010.62011,0.186195159,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Armored Dinoflagellate,2,,874.8631698,1749.72634,0.015505995,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Cf. Cryptomonad,3,,195.2354,585.7062,0.005190502,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Dinobryon,32,,1034.087,33090.784,0.293249021,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Fragilaria,108,,311.155,33604.74,0.297803676,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Cyanobacteria diachloros,8,,87.26957,698.15656,0.006187032,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Flagellated green,19,,87.26957,1658.12183,0.0146942,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Segmented green,42,,41.7167,1752.1014,0.015527043,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,Discostella stelligera,7,,350.7702735,2455.391915,0.021759571,,,,,,,,,,,,,,,,,
iceoff,2005,6,6/13/05,TotalBiovolume,,,,112841.9249,,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,?17,5,100,13.86662358,69.33311792,0.00104222,,,,,1,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Mallomonas colony,5.7,,24,136.8,0.002056386,,,,,,"112.5, 38.4","95.9, 38.3",,,,,,,,,,
iceoff,2005,7,7/12/05,Planktothrix cells,440,,15.74954,6929.7976,0.104169164,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Cf. Ulnaria,2,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,unID Ciliate,1,,,0,0,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,?11,1,,1545.356039,1545.356039,0.023229892,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Limnothrix,30,,5.642771,169.28313,0.002544675,,,,,,,,,,,,,,,,,
iceoff,2005,7,7/12/05,Microcyctis,52,,3.156457729,164.1358019,0.0024673,,,,,,,,,,,,,,,,,
