"","year","month","sampledate","genus","cellcount","lakeid","depth","ph","alk","dic","tic","doc","toc","no2","totnf","totnuf","totpf","totpuf","drsif","brsif","brsiuf","tpm","chlor","phaeo","group","Characteristic","Latitude","Longitude","Area_ha","Mean Depth (m)","Maximum Depth (m)","EpiMin","EpiMax","MetaMin","MetaMax","HypoMin","HypoMax"
"333",NA,NA,2000-11-12,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"334",NA,NA,2000-11-11,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"335",NA,NA,2000-12-08,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"336",NA,NA,2000-11-27,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"337",NA,NA,2000-11-18,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"338",NA,NA,2000-12-07,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"339",NA,NA,2000-11-14,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"340",NA,NA,2000-11-06,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"341",NA,NA,2000-11-23,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"342",NA,NA,2000-11-17,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"343",NA,NA,2000-11-30,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"344",NA,NA,2000-11-16,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"345",NA,NA,2000-11-18,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"346",NA,NA,2000-12-01,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"347",NA,NA,2000-11-22,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"348",NA,NA,2000-11-18,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"349",NA,NA,2000-11-27,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"350",NA,NA,2000-11-19,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"351",NA,NA,2000-11-10,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"352",NA,NA,2000-11-23,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"353",NA,NA,2000-12-06,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"354",NA,NA,2000-11-07,NA,NA,"CB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Bog",46.008,-89.606,0.6,1.7,2.5,0,1,1,2,2,3
"355",NA,NA,NA,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"356",NA,NA,2000-12-11,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"357",NA,NA,2000-12-07,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"358",NA,NA,2000-12-03,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"359",NA,NA,2000-12-02,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"360",NA,NA,2000-11-25,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"361",NA,NA,2000-11-19,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"362",NA,NA,2000-12-03,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"363",NA,NA,2000-12-02,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"364",NA,NA,2000-11-22,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"365",NA,NA,2000-12-03,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"366",NA,NA,2000-11-27,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"367",NA,NA,2000-12-01,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"368",NA,NA,2000-12-01,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"369",NA,NA,2000-12-02,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"370",NA,NA,2000-11-24,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"371",NA,NA,2000-11-26,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"372",NA,NA,2000-11-24,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"373",NA,NA,2000-12-21,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"374",NA,NA,2000-12-17,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"375",NA,NA,2000-12-05,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"376",NA,NA,2000-12-26,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"377",NA,NA,2000-11-27,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"378",NA,NA,2000-12-03,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"379",NA,NA,2000-12-18,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"380",NA,NA,2000-12-03,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"381",NA,NA,2000-12-05,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"382",NA,NA,2000-12-03,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"383",NA,NA,2000-12-02,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"384",NA,NA,2000-12-11,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"385",NA,NA,2000-12-04,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"386",NA,NA,2000-12-05,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"387",NA,NA,2000-12-11,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"388",NA,NA,2000-11-27,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"389",NA,NA,2000-11-21,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"390",NA,NA,2000-12-28,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"391",NA,NA,2000-12-13,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"392",NA,NA,2000-12-11,NA,NA,"CR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Crystal Lake",46.003,-89.612,37.5,10.4,20.4,0,2,6,14,14,21
"393",NA,NA,2000-11-21,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"394",NA,NA,2000-12-11,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"395",NA,NA,2000-12-07,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"396",NA,NA,2000-12-03,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"397",NA,NA,2000-12-05,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"398",NA,NA,2000-11-25,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"399",NA,NA,2000-12-01,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"400",NA,NA,2000-12-03,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"401",NA,NA,2000-12-02,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"402",NA,NA,2000-11-27,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"403",NA,NA,2000-12-03,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"404",NA,NA,2000-11-29,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"405",NA,NA,2000-12-01,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"406",NA,NA,2000-11-30,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"407",NA,NA,2000-12-09,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"408",NA,NA,2000-11-24,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"409",NA,NA,2000-11-26,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"410",NA,NA,2000-12-22,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"411",NA,NA,2000-12-22,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"412",NA,NA,2000-12-17,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"413",NA,NA,2000-12-05,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"414",NA,NA,2000-12-26,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"415",NA,NA,2000-11-27,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"416",NA,NA,2000-12-03,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"417",NA,NA,2000-12-18,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"418",NA,NA,2000-12-03,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"419",NA,NA,2000-12-23,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"420",NA,NA,2000-12-03,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"421",NA,NA,2000-12-05,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"422",NA,NA,2000-12-11,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"423",NA,NA,2000-12-07,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"424",NA,NA,2000-12-06,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"425",NA,NA,2000-12-12,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"426",NA,NA,2000-11-27,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"427",NA,NA,2000-11-21,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"428",NA,NA,2000-12-28,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"429",NA,NA,2000-12-13,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"430",NA,NA,2000-12-11,NA,NA,"SP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Sparkling Lake",46.008,-89.701,63.7,10.9,20,0,2,4,14,15,21
"431",NA,NA,NA,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"432",NA,NA,2000-11-24,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"433",NA,NA,2000-11-22,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"434",NA,NA,2000-11-14,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"435",NA,NA,2000-11-13,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"436",NA,NA,2000-11-14,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"437",NA,NA,2000-11-11,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"438",NA,NA,2000-11-23,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"439",NA,NA,2000-11-19,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"440",NA,NA,2000-11-14,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"441",NA,NA,2000-11-26,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
"442",NA,NA,2000-11-04,NA,NA,"TB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"iceon","Trout Bog",46.041,-89.686,1,5.6,7.9,0,2,4,6,6,8
