
"lakeid","year4","sampledate","depth","chlor","phaeo"
"SP",1985,"1985-01-11",8.00,0.7,0.1
"SP",1985,"1985-01-11",10.00,0.4,0.0
"SP",1985,"1985-01-11",12.00,0.1,0.2
"SP",1985,"1985-01-11",15.00,0.4,0.2
"SP",1985,"1985-01-11",18.00,0.5,0.9
"SP",1985,"1985-01-11",18.00,0.5,0.9
"SP",1985,"1985-02-27",0.00,0.9,-0.2
"SP",1985,"1985-02-27",3.00,0.9,-0.1
"SP",1985,"1985-02-27",5.00,0.7,0.0
"SP",1985,"1985-02-27",8.00,0.1,0.0
"SP",1985,"1985-02-27",10.00,0.0,0.0
"SP",1985,"1985-02-27",12.00,0.0,0.0
"SP",1985,"1985-02-27",15.00,0.4,0.0
"SP",1985,"1985-02-27",18.00,2.8,0.4
"SP",1985,"1985-02-27",18.00,2.6,1.3
"SP",1985,"1985-03-26",0.00,0.1,0.0
"SP",1985,"1985-03-26",3.00,0.7,0.1
"SP",1985,"1985-03-26",5.00,0.8,0.1
"SP",1985,"1985-03-26",8.00,0.9,-0.2
"SP",1985,"1985-03-26",10.00,0.9,-0.1
"SP",1985,"1985-03-26",12.00,0.9,-0.1
"SP",1985,"1985-03-26",12.00,1.1,-0.2
"SP",1985,"1985-03-26",15.00,0.9,0.1
"SP",1985,"1985-03-26",18.00,1.6,1.4
"SP",1985,"1985-04-11",0.00,1.4,-0.1
"SP",1985,"1985-04-11",3.00,2.0,0.0
"SP",1985,"1985-04-11",8.00,1.6,0.1
"SP",1985,"1985-04-11",15.00,0.9,0.0
"SP",1985,"1985-04-11",18.00,2.5,-0.2
"SP",1985,"1985-04-29",0.00,4.3,-0.3
"SP",1985,"1985-04-29",0.00,4.7,0.8
"SP",1985,"1985-04-29",3.00,4.4,0.1
"SP",1985,"1985-04-29",5.00,5.9,-1.2
"SP",1985,"1985-04-29",8.00,6.4,-1.0
"SP",1985,"1985-04-29",10.00,4.6,-0.6
"SP",1985,"1985-04-29",12.00,2.5,0.1
"SP",1985,"1985-04-29",15.00,2.1,0.0
"SP",1985,"1985-04-29",15.00,2.1,0.0
"SP",1985,"1985-04-29",18.00,2.1,0.2
"SP",1985,"1985-05-15",0.00,5.4,-0.5
"SP",1985,"1985-05-15",3.00,6.8,-5.0
"SP",1985,"1985-05-15",5.00,2.5,0.1
"SP",1985,"1985-05-15",8.00,4.2,-0.4
"SP",1985,"1985-05-15",10.00,6.1,-0.9
"SP",1985,"1985-05-15",12.00,2.9,1.1
"SP",1985,"1985-05-15",15.00,1.7,0.7
"SP",1985,"1985-05-15",15.00,1.7,0.7
"SP",1985,"1985-05-15",18.00,1.3,0.9
"SP",1985,"1985-05-29",0.00,2.5,-0.2
"SP",1985,"1985-05-29",3.00,3.0,-0.7
"SP",1985,"1985-05-29",5.00,2.6,0.2
"SP",1985,"1985-05-29",8.00,1.4,0.9
"SP",1985,"1985-05-29",8.00,3.3,-0.5
"SP",1985,"1985-05-29",10.00,3.4,-0.1
"SP",1985,"1985-05-29",12.00,3.5,-0.2
"SP",1985,"1985-05-29",15.00,2.2,0.8
"SP",1985,"1985-05-29",18.00,2.8,0.8
"SP",1985,"1985-06-10",0.00,1.4,0.1
"SP",1985,"1985-06-10",3.00,2.1,-0.4
"SP",1985,"1985-06-10",5.00,2.0,-0.2
"SP",1985,"1985-06-10",8.00,4.8,-0.4
"SP",1985,"1985-06-10",10.00,3.4,0.5
"SP",1985,"1985-06-10",12.00,5.5,-0.6
"SP",1985,"1985-06-10",12.00,4.3,0.6
"SP",1985,"1985-06-10",15.00,3.0,0.2
"SP",1985,"1985-06-10",18.00,2.6,-0.2
"SP",1985,"1985-06-25",0.00,1.4,0.2
"SP",1985,"1985-06-25",3.00,1.6,0.2
"SP",1985,"1985-06-25",5.00,2.1,0.0
"SP",1985,"1985-06-25",8.00,3.7,0.2
"SP",1985,"1985-06-25",10.00,5.4,0.1
"SP",1985,"1985-06-25",12.00,5.4,0.2
"SP",1985,"1985-06-25",15.00,3.9,0.1
"SP",1985,"1985-06-25",18.00,1.6,1.9
"SP",1985,"1985-06-25",18.00,3.9,0.6
"SP",1985,"1985-07-10",0.00,1.4,-0.2
"SP",1985,"1985-07-10",3.00,1.1,0.2
"SP",1985,"1985-07-10",5.00,1.6,0.2
"SP",1985,"1985-07-10",8.00,3.0,-0.3
"SP",1985,"1985-07-10",10.00,5.0,-0.1
"SP",1985,"1985-07-10",11.00,5.9,0.1
"SP",1985,"1985-07-10",12.00,7.6,-1.3
"SP",1985,"1985-07-10",15.00,4.8,0.3
"SP",1985,"1985-07-10",18.00,3.9,0.7
"SP",1985,"1985-07-10",18.00,4.1,0.5
"SP",1985,"1985-07-22",0.00,2.2,-0.4
"SP",1985,"1985-07-22",3.00,1.3,0.0
"SP",1985,"1985-07-22",5.00,1.2,0.1
"SP",1985,"1985-07-22",8.00,2.9,0.5
"SP",1985,"1985-07-22",10.00,6.0,-0.6
"SP",1985,"1985-07-22",12.00,6.4,0.7
"SP",1985,"1985-07-22",15.00,7.2,0.4
"SP",1985,"1985-07-22",18.00,3.4,2.9
"SP",1985,"1985-07-22",18.00,3.9,2.4
"SP",1985,"1985-08-05",0.00,1.1,-0.1
"SP",1985,"1985-08-05",3.00,1.3,0.1
"SP",1985,"1985-08-05",5.00,1.3,0.2
"SP",1985,"1985-08-05",8.00,2.4,-0.3
"SP",1985,"1985-08-05",10.00,4.3,0.1
"SP",1985,"1985-08-05",12.00,6.3,-0.1
"SP",1985,"1985-08-05",15.00,7.6,-0.6
"SP",1985,"1985-08-05",18.00,5.8,1.6
"SP",1985,"1985-08-05",18.00,5.4,2.0
"SP",1985,"1985-08-19",0.00,2.2,-0.1
"SP",1985,"1985-08-19",3.00,2.0,0.0
"SP",1985,"1985-08-19",5.00,2.0,-0.1
"SP",1985,"1985-08-19",8.00,1.7,0.2
"SP",1985,"1985-08-19",10.00,4.2,0.1
"SP",1985,"1985-08-19",12.00,4.8,0.5
"SP",1985,"1985-08-19",15.00,5.9,1.7
"SP",1985,"1985-08-19",18.00,14.2,13.2
"SP",1985,"1985-08-19",18.00,12.4,13.4
"SP",1985,"1985-09-10",0.00,1.7,0.5
"SP",1985,"1985-09-10",3.00,2.5,-0.1
"SP",1985,"1985-09-10",5.00,2.1,0.1
"SP",1985,"1985-09-10",8.00,1.4,0.5
"SP",1985,"1985-09-10",10.00,3.7,-0.1
"SP",1985,"1985-09-10",12.00,4.8,0.5
"SP",1985,"1985-09-10",12.00,6.8,-0.7
"SP",1985,"1985-09-10",15.00,5.0,1.7
"SP",1985,"1985-09-10",18.00,26.0,11.1
"SP",1985,"1985-09-30",0.00,2.5,0.0
"SP",1985,"1985-09-30",3.00,2.8,0.1
"SP",1985,"1985-09-30",5.00,3.1,-0.3
"SP",1985,"1985-09-30",8.00,3.0,-0.3
"SP",1985,"1985-09-30",10.00,2.4,0.1
"SP",1985,"1985-09-30",12.00,5.4,0.5
"SP",1985,"1985-09-30",15.00,6.3,2.9
"SP",1985,"1985-09-30",15.00,5.5,2.5
"SP",1985,"1985-09-30",18.00,16.7,10.2
"SP",1985,"1985-10-23",0.00,2.2,0.1
"SP",1985,"1985-10-23",3.00,2.1,0.2
"SP",1985,"1985-10-23",5.00,2.5,-0.1
"SP",1985,"1985-10-23",8.00,2.5,0.1
"SP",1985,"1985-10-23",10.00,2.6,0.0
"SP",1985,"1985-10-23",12.00,2.4,0.4
"SP",1985,"1985-10-23",15.00,7.2,3.9
"SP",1985,"1985-10-23",15.00,5.5,4.3
"SP",1985,"1985-10-23",18.00,12.3,6.0
"SP",1985,"1985-11-11",0.00,3.9,-0.1
"SP",1985,"1985-11-11",3.00,3.9,0.0
"SP",1985,"1985-11-11",5.00,3.8,-0.4
"SP",1985,"1985-11-11",8.00,3.1,0.7
"SP",1985,"1985-11-11",8.00,3.8,0.0
"SP",1985,"1985-11-11",10.00,3.1,0.5
"SP",1985,"1985-11-11",12.00,3.8,0.2
"SP",1985,"1985-11-11",15.00,3.8,-0.1
"SP",1985,"1985-11-11",18.00,3.8,-0.1
"SP",1986,"1986-01-14",0.00,4.2,-0.8
"SP",1986,"1986-01-14",3.00,2.1,-0.4
"SP",1986,"1986-01-14",5.00,0.5,0.1
"SP",1986,"1986-01-14",8.00,0.3,0.1
"SP",1986,"1986-01-14",10.00,0.3,0.4
"SP",1986,"1986-01-14",12.00,0.1,0.2
"SP",1986,"1986-01-14",15.00,0.3,0.5
"SP",1986,"1986-01-14",18.00,2.0,1.6
"SP",1986,"1986-01-14",18.00,0.9,2.4
"SP",1986,"1986-02-27",0.00,2.5,0.2
"SP",1986,"1986-02-27",3.00,0.9,0.1
"SP",1986,"1986-02-27",5.00,0.4,0.1
"SP",1986,"1986-02-27",8.00,0.1,0.2
"SP",1986,"1986-02-27",10.00,0.1,0.1
"SP",1986,"1986-02-27",12.00,0.1,0.1
"SP",1986,"1986-02-27",15.00,0.1,0.5
"SP",1986,"1986-02-27",18.00,1.2,2.8
"SP",1986,"1986-02-27",18.00,1.0,2.9
"SP",1986,"1986-04-24",0.00,5.8,0.4
"SP",1986,"1986-04-24",3.00,6.2,0.0
"SP",1986,"1986-04-24",5.00,5.8,0.2
"SP",1986,"1986-04-24",8.00,5.6,0.5
"SP",1986,"1986-04-24",8.00,5.2,0.6
"SP",1986,"1986-04-24",10.00,5.5,0.4
"SP",1986,"1986-04-24",12.00,5.5,0.1
"SP",1986,"1986-04-24",15.00,5.1,0.3
"SP",1986,"1986-04-24",18.00,4.9,0.4
"SP",1986,"1986-05-07",0.00,4.9,-0.3
"SP",1986,"1986-05-07",3.00,4.9,0.8
"SP",1986,"1986-05-07",5.00,6.1,-0.6
"SP",1986,"1986-05-07",8.00,10.3,1.2
"SP",1986,"1986-05-07",10.00,12.3,0.3
"SP",1986,"1986-05-07",12.00,11.6,0.5
"SP",1986,"1986-05-07",15.00,7.8,0.7
"SP",1986,"1986-05-07",18.00,7.0,0.9
"SP",1986,"1986-05-19",0.00,2.4,-0.3
"SP",1986,"1986-05-19",0.00,1.4,2.5
"SP",1986,"1986-05-19",3.00,2.2,0.3
"SP",1986,"1986-05-19",5.00,2.4,-0.3
"SP",1986,"1986-05-19",8.00,12.0,0.4
"SP",1986,"1986-05-19",10.00,16.8,2.3
"SP",1986,"1986-05-19",12.00,10.4,1.9
"SP",1986,"1986-05-19",15.00,10.5,1.6
"SP",1986,"1986-05-19",18.00,10.5,1.5
"SP",1986,"1986-06-03",0.00,1.2,0.1
"SP",1986,"1986-06-03",3.00,0.8,0.9
"SP",1986,"1986-06-03",5.00,2.1,0.6
"SP",1986,"1986-06-03",5.00,2.4,0.3
"SP",1986,"1986-06-03",8.00,4.2,0.8
"SP",1986,"1986-06-03",10.00,6.9,1.6
"SP",1986,"1986-06-03",12.00,9.7,2.1
"SP",1986,"1986-06-03",15.00,6.2,2.8
"SP",1986,"1986-06-03",18.00,5.7,3.0
"SP",1986,"1986-06-16",0.00,1.2,0.3
"SP",1986,"1986-06-16",3.00,1.3,0.3
"SP",1986,"1986-06-16",5.00,1.1,0.3
"SP",1986,"1986-06-16",8.00,3.1,0.6
"SP",1986,"1986-06-16",10.00,4.5,2.5
"SP",1986,"1986-06-16",12.00,11.8,1.7
"SP",1986,"1986-06-16",12.00,12.9,1.4
"SP",1986,"1986-06-16",15.00,6.2,1.1
"SP",1986,"1986-06-16",18.00,2.0,1.7
"SP",1986,"1986-06-30",0.00,0.9,0.2
"SP",1986,"1986-06-30",3.00,1.2,0.1
"SP",1986,"1986-06-30",5.00,1.3,0.0
"SP",1986,"1986-06-30",8.00,0.4,5.1
"SP",1986,"1986-06-30",10.00,4.5,0.8
"SP",1986,"1986-06-30",12.00,7.8,1.7
"SP",1986,"1986-06-30",15.00,7.9,2.2
"SP",1986,"1986-06-30",18.00,5.4,2.1
"SP",1986,"1986-06-30",18.00,5.6,2.1
"SP",1986,"1986-07-14",0.00,1.1,0.5
"SP",1986,"1986-07-14",3.00,1.7,0.1
"SP",1986,"1986-07-14",5.00,1.6,0.3
"SP",1986,"1986-07-14",8.00,3.8,0.6
"SP",1986,"1986-07-14",10.00,4.1,1.0
"SP",1986,"1986-07-14",12.00,2.5,2.7
"SP",1986,"1986-07-14",15.00,3.3,2.8
"SP",1986,"1986-07-14",15.00,3.2,2.3
"SP",1986,"1986-07-14",18.00,2.9,1.6
"SP",1986,"1986-07-29",0.00,0.9,0.3
"SP",1986,"1986-07-29",3.00,1.5,0.1
"SP",1986,"1986-07-29",3.00,1.3,0.4
"SP",1986,"1986-07-29",5.00,1.9,0.1
"SP",1986,"1986-07-29",8.00,2.0,0.7
"SP",1986,"1986-07-29",10.00,4.8,0.9
"SP",1986,"1986-07-29",12.00,4.9,1.6
"SP",1986,"1986-07-29",15.00,2.0,1.7
"SP",1986,"1986-07-29",18.00,2.0,3.1
"SP",1986,"1986-08-11",0.00,1.6,0.4
"SP",1986,"1986-08-11",3.00,1.8,0.3
"SP",1986,"1986-08-11",5.00,2.1,0.3
"SP",1986,"1986-08-11",8.00,3.4,0.5
"SP",1986,"1986-08-11",10.00,3.7,0.9
"SP",1986,"1986-08-11",12.00,4.0,1.9
"SP",1986,"1986-08-11",15.00,3.4,3.0
"SP",1986,"1986-08-11",18.00,1.7,7.3
"SP",1986,"1986-08-11",18.00,1.2,7.5
"SP",1986,"1986-08-25",0.00,1.7,0.2
"SP",1986,"1986-08-25",3.00,1.5,0.2
"SP",1986,"1986-08-25",5.00,1.7,0.0
"SP",1986,"1986-08-25",8.00,1.5,0.4
"SP",1986,"1986-08-25",10.00,5.5,1.1
"SP",1986,"1986-08-25",12.00,4.8,1.5
"SP",1986,"1986-08-25",15.00,8.6,-6.1
"SP",1986,"1986-08-25",18.00,1.6,6.6
"SP",1986,"1986-09-08",0.00,1.2,0.3
"SP",1986,"1986-09-08",3.00,1.1,0.3
"SP",1986,"1986-09-08",5.00,1.1,0.1
"SP",1986,"1986-09-08",5.00,1.3,0.2
"SP",1986,"1986-09-08",8.00,1.5,0.2
"SP",1986,"1986-09-08",10.00,2.3,0.4
"SP",1986,"1986-09-08",12.00,5.1,1.2
"SP",1986,"1986-09-08",15.00,7.6,2.2
"SP",1986,"1986-09-08",18.00,2.7,7.3
"SP",1986,"1986-09-22",0.00,2.4,0.4
"SP",1986,"1986-09-22",3.00,3.2,0.4
"SP",1986,"1986-09-22",5.00,2.9,0.5
"SP",1986,"1986-09-22",8.00,3.4,0.5
"SP",1986,"1986-09-22",10.00,4.1,0.7
"SP",1986,"1986-09-22",12.00,3.6,1.3
"SP",1986,"1986-09-22",15.00,4.9,2.2
"SP",1986,"1986-09-22",18.00,3.2,12.9
"SP",1986,"1986-09-22",18.00,3.0,12.8
"SP",1986,"1986-10-07",0.00,3.0,0.3
"SP",1986,"1986-10-07",3.00,3.1,0.2
"SP",1986,"1986-10-07",5.00,2.9,0.5
"SP",1986,"1986-10-07",8.00,2.8,0.7
"SP",1986,"1986-10-07",10.00,3.3,0.6
"SP",1986,"1986-10-07",12.00,4.5,1.9
"SP",1986,"1986-10-07",15.00,3.6,1.8
"SP",1986,"1986-10-07",15.00,3.5,1.5
"SP",1986,"1986-10-07",18.00,1.6,7.5
"SP",1986,"1986-10-21",0.00,1.4,0.4
"SP",1986,"1986-10-21",3.00,2.3,0.2
"SP",1986,"1986-10-21",5.00,2.4,0.6
"SP",1986,"1986-10-21",8.00,3.1,0.8
"SP",1986,"1986-10-21",10.00,3.2,0.8
"SP",1986,"1986-10-21",12.00,3.1,0.8
"SP",1986,"1986-10-21",15.00,5.0,3.0
"SP",1986,"1986-10-21",18.00,1.5,5.3
"SP",1986,"1986-10-21",18.00,0.6,7.2
"SP",1986,"1986-11-12",0.00,3.4,0.4
"SP",1986,"1986-11-12",3.00,3.2,1.0
"SP",1986,"1986-11-12",5.00,3.4,0.9
"SP",1986,"1986-11-12",8.00,3.3,0.8
"SP",1986,"1986-11-12",10.00,3.3,0.9
"SP",1986,"1986-11-12",12.00,3.3,0.7
"SP",1986,"1986-11-12",15.00,3.2,0.6
"SP",1986,"1986-11-12",18.00,3.3,0.7
"SP",1986,"1986-11-12",18.00,3.2,0.9
"SP",1987,"1987-01-14",0.00,2.8,0.2
"SP",1987,"1987-01-14",3.00,4.3,0.5
"SP",1987,"1987-01-14",5.00,2.6,0.3
"SP",1987,"1987-01-14",5.00,2.4,0.6
"SP",1987,"1987-01-14",8.00,1.5,0.5
"SP",1987,"1987-01-14",10.00,1.0,0.7
"SP",1987,"1987-01-14",12.00,1.0,0.4
"SP",1987,"1987-01-14",15.00,0.7,0.7
"SP",1987,"1987-01-14",18.00,0.8,1.3
"SP",1987,"1987-02-24",0.00,9.6,0.9
"SP",1987,"1987-02-24",3.00,1.6,0.4
"SP",1987,"1987-02-24",5.00,1.3,0.5
"SP",1987,"1987-02-24",8.00,1.2,0.4
"SP",1987,"1987-02-24",10.00,0.9,0.2
"SP",1987,"1987-02-24",12.00,0.5,0.5
"SP",1987,"1987-02-24",12.00,0.4,0.3
"SP",1987,"1987-02-24",15.00,0.3,0.7
"SP",1987,"1987-02-24",18.00,1.4,0.9
"SP",1987,"1987-03-24",0.00,0.2,-0.1
"SP",1987,"1987-03-24",3.00,2.7,0.8
"SP",1987,"1987-03-24",5.00,3.6,0.2
"SP",1987,"1987-03-24",8.00,5.3,0.5
"SP",1987,"1987-03-24",10.00,5.3,0.2
"SP",1987,"1987-03-24",12.00,4.8,0.8
"SP",1987,"1987-03-24",15.00,7.2,1.9
"SP",1987,"1987-03-24",18.00,10.1,4.6
"SP",1987,"1987-03-24",18.00,10.8,7.9
"SP",1987,"1987-04-20",0.00,2.8,0.0
"SP",1987,"1987-04-20",3.00,2.9,0.2
"SP",1987,"1987-04-20",4.00,2.9,0.4
"SP",1987,"1987-04-20",5.00,3.9,0.5
"SP",1987,"1987-04-20",8.00,4.3,0.7
"SP",1987,"1987-04-20",10.00,6.3,1.0
"SP",1987,"1987-04-20",12.00,4.9,0.9
"SP",1987,"1987-04-20",15.00,4.1,1.0
"SP",1987,"1987-04-20",18.00,3.5,1.1
"SP",1987,"1987-04-20",18.00,3.7,1.1
"SP",1987,"1987-05-05",0.00,2.2,0.4
"SP",1987,"1987-05-05",3.00,3.4,0.6
"SP",1987,"1987-05-05",5.00,2.5,0.5
"SP",1987,"1987-05-05",8.00,3.3,0.3
"SP",1987,"1987-05-05",8.00,3.7,0.3
"SP",1987,"1987-05-05",10.00,5.2,1.0
"SP",1987,"1987-05-05",12.00,15.0,3.4
"SP",1987,"1987-05-05",15.00,6.3,1.3
"SP",1987,"1987-05-05",18.00,4.9,1.5
"SP",1987,"1987-05-20",0.00,1.8,0.1
"SP",1987,"1987-05-20",3.00,1.9,1.5
"SP",1987,"1987-05-20",5.00,2.7,-0.6
"SP",1987,"1987-05-20",8.00,4.0,0.3
"SP",1987,"1987-05-20",10.00,3.7,4.0
"SP",1987,"1987-05-20",12.00,6.7,1.2
"SP",1987,"1987-05-20",15.00,7.0,1.0
"SP",1987,"1987-05-20",18.00,4.4,3.0
"SP",1987,"1987-05-20",18.00,4.6,1.8
"SP",1987,"1987-06-02",0.00,0.8,0.2
"SP",1987,"1987-06-02",3.00,1.0,0.3
"SP",1987,"1987-06-02",5.00,1.2,0.1
"SP",1987,"1987-06-02",8.00,1.7,0.2
"SP",1987,"1987-06-02",10.00,2.8,0.7
"SP",1987,"1987-06-02",10.00,3.2,0.4
"SP",1987,"1987-06-02",12.00,6.3,1.2
"SP",1987,"1987-06-02",15.00,7.5,1.8
"SP",1987,"1987-06-02",18.00,2.6,2.1
"SP",1987,"1987-06-11",0.00,1.0,0.1
"SP",1987,"1987-06-11",3.00,1.3,-0.1
"SP",1987,"1987-06-11",5.00,1.1,0.1
"SP",1987,"1987-06-11",8.00,1.1,0.2
"SP",1987,"1987-06-11",10.00,2.6,0.3
"SP",1987,"1987-06-11",12.00,4.8,0.6
"SP",1987,"1987-06-11",12.00,4.4,0.9
"SP",1987,"1987-06-11",13.00,6.9,1.2
"SP",1987,"1987-06-11",15.00,8.7,1.3
"SP",1987,"1987-06-11",18.00,4.6,2.2
"SP",1987,"1987-06-29",0.00,0.1,1.1
"SP",1987,"1987-06-29",3.00,0.7,0.2
"SP",1987,"1987-06-29",5.00,1.0,0.0
"SP",1987,"1987-06-29",8.00,1.5,0.3
"SP",1987,"1987-06-29",10.00,1.9,0.1
"SP",1987,"1987-06-29",10.00,1.9,0.4
"SP",1987,"1987-06-29",12.00,2.7,0.7
"SP",1987,"1987-06-29",15.00,9.6,2.8
"SP",1987,"1987-06-29",18.00,5.8,3.9
"SP",1987,"1987-07-13",0.00,1.4,0.2
"SP",1987,"1987-07-13",3.00,0.9,0.5
"SP",1987,"1987-07-13",5.00,1.4,0.0
"SP",1987,"1987-07-13",8.00,1.7,0.3
"SP",1987,"1987-07-13",10.00,2.4,0.7
"SP",1987,"1987-07-13",12.00,3.3,1.0
"SP",1987,"1987-07-13",15.00,8.9,0.9
"SP",1987,"1987-07-13",15.00,8.1,1.7
"SP",1987,"1987-07-13",18.00,4.3,5.3
"SP",1987,"1987-07-29",0.00,0.4,0.8
"SP",1987,"1987-07-29",3.00,0.6,0.9
"SP",1987,"1987-07-29",5.00,1.2,0.6
"SP",1987,"1987-07-29",8.00,1.5,0.8
"SP",1987,"1987-07-29",10.00,3.0,0.5
"SP",1987,"1987-07-29",12.00,5.5,1.9
"SP",1987,"1987-07-29",15.00,6.2,19.4
"SP",1987,"1987-07-29",15.00,5.6,4.1
"SP",1987,"1987-07-29",18.00,6.0,17.7
"SP",1987,"1987-08-11",0.00,1.1,0.0
"SP",1987,"1987-08-11",3.00,1.0,0.1
"SP",1987,"1987-08-11",5.00,1.0,0.1
"SP",1987,"1987-08-11",8.00,1.7,0.3
"SP",1987,"1987-08-11",10.00,2.4,0.1
"SP",1987,"1987-08-11",12.00,6.5,-1.7
"SP",1987,"1987-08-11",15.00,14.2,-10.0
"SP",1987,"1987-08-11",18.00,5.9,16.8
"SP",1987,"1987-08-11",18.00,5.5,15.6
"SP",1987,"1987-08-26",0.00,0.9,0.1
"SP",1987,"1987-08-26",3.00,0.9,0.1
"SP",1987,"1987-08-26",5.00,0.9,0.1
"SP",1987,"1987-08-26",8.00,1.0,0.1
"SP",1987,"1987-08-26",10.00,2.0,0.7
"SP",1987,"1987-08-26",12.00,3.1,1.1
"SP",1987,"1987-08-26",15.00,8.4,4.4
"SP",1987,"1987-08-26",18.00,7.7,16.8
"SP",1987,"1987-08-26",18.00,-42.6,69.2
"SP",1987,"1987-09-08",0.00,1.1,0.0
"SP",1987,"1987-09-08",3.00,1.1,0.2
"SP",1987,"1987-09-08",5.00,1.3,0.2
"SP",1987,"1987-09-08",8.00,1.3,0.3
"SP",1987,"1987-09-08",10.00,1.7,0.3
"SP",1987,"1987-09-08",12.00,1.8,3.1
"SP",1987,"1987-09-08",15.00,5.3,1.9
"SP",1987,"1987-09-08",15.00,6.3,1.2
"SP",1987,"1987-09-08",18.00,5.0,13.9
"SP",1987,"1987-09-21",0.00,1.1,0.3
"SP",1987,"1987-09-21",3.00,1.1,0.5
"SP",1987,"1987-09-21",5.00,1.1,0.3
"SP",1987,"1987-09-21",8.00,1.1,0.2
"SP",1987,"1987-09-21",10.00,1.1,0.3
"SP",1987,"1987-09-21",12.00,4.0,1.0
"SP",1987,"1987-09-21",12.00,4.0,1.0
"SP",1987,"1987-09-21",15.00,6.8,3.1
"SP",1987,"1987-09-21",17.00,6.5,16.1
"SP",1987,"1987-10-05",0.00,1.6,0.3
"SP",1987,"1987-10-05",3.00,1.7,0.2
"SP",1987,"1987-10-05",5.00,1.6,0.4
"SP",1987,"1987-10-05",8.00,1.6,0.6
"SP",1987,"1987-10-05",10.00,1.9,0.3
"SP",1987,"1987-10-05",12.00,3.2,1.0
"SP",1987,"1987-10-05",12.00,3.2,1.0
"SP",1987,"1987-10-05",15.00,7.4,3.3
"SP",1987,"1987-10-05",17.00,5.3,16.3
"SP",1987,"1987-10-20",0.00,2.3,0.6
"SP",1987,"1987-10-20",3.00,2.3,0.5
"SP",1987,"1987-10-20",5.00,2.4,0.5
"SP",1987,"1987-10-20",8.00,2.4,0.4
"SP",1987,"1987-10-20",10.00,2.7,0.2
"SP",1987,"1987-10-20",12.00,2.2,0.5
"SP",1987,"1987-10-20",15.00,4.4,4.2
"SP",1987,"1987-10-20",17.00,3.1,10.8
"SP",1987,"1987-10-20",17.00,3.4,10.4
"SP",1987,"1987-11-02",0.00,3.1,0.5
"SP",1987,"1987-11-02",3.00,2.4,0.9
"SP",1987,"1987-11-02",5.00,2.3,0.7
"SP",1987,"1987-11-02",8.00,2.2,0.7
"SP",1987,"1987-11-02",8.00,2.3,0.9
"SP",1987,"1987-11-02",10.00,2.4,0.7
"SP",1987,"1987-11-02",12.00,2.2,0.8
"SP",1987,"1987-11-02",15.00,2.3,0.6
"SP",1987,"1987-11-02",17.00,2.5,0.5
"SP",1987,"1987-11-16",0.00,3.9,0.6
"SP",1987,"1987-11-16",3.00,3.9,0.7
"SP",1987,"1987-11-16",5.00,3.5,0.9
"SP",1987,"1987-11-16",8.00,3.8,0.7
"SP",1987,"1987-11-16",10.00,4.1,0.5
"SP",1987,"1987-11-16",12.00,3.6,0.7
"SP",1987,"1987-11-16",15.00,3.4,0.8
"SP",1987,"1987-11-16",15.00,3.8,0.8
"SP",1987,"1987-11-16",17.00,3.5,0.9
"SP",1988,"1988-01-19",0.00,1.1,0.1
"SP",1988,"1988-01-19",3.00,2.1,0.3
"SP",1988,"1988-01-19",5.00,2.3,0.1
"SP",1988,"1988-01-19",8.00,1.9,0.2
"SP",1988,"1988-01-19",10.00,2.7,-0.7
"SP",1988,"1988-01-19",12.00,2.7,-0.6
"SP",1988,"1988-01-19",15.00,1.7,0.6
"SP",1988,"1988-01-19",15.00,1.8,0.4
"SP",1988,"1988-01-19",17.00,3.0,1.0
"SP",1988,"1988-02-29",0.00,2.6,0.1
"SP",1988,"1988-02-29",3.00,0.9,-0.1
"SP",1988,"1988-02-29",5.00,0.5,0.0
"SP",1988,"1988-02-29",8.00,0.2,0.1
"SP",1988,"1988-02-29",10.00,0.3,-0.1
"SP",1988,"1988-02-29",12.00,0.1,0.2
"SP",1988,"1988-02-29",15.00,0.4,0.0
"SP",1988,"1988-02-29",18.00,3.2,1.4
"SP",1988,"1988-02-29",18.00,3.6,0.8
"SP",1988,"1988-04-04",0.00,0.5,0.0
"SP",1988,"1988-04-04",0.00,0.7,-0.2
"SP",1988,"1988-04-04",3.00,1.8,0.5
"SP",1988,"1988-04-04",5.00,1.7,0.3
"SP",1988,"1988-04-04",8.00,1.8,0.6
"SP",1988,"1988-04-04",10.00,1.9,0.4
"SP",1988,"1988-04-04",12.00,1.3,0.3
"SP",1988,"1988-04-04",15.00,1.0,0.4
"SP",1988,"1988-04-04",18.00,1.6,2.5
"SP",1988,"1988-04-25",0.00,4.4,0.9
"SP",1988,"1988-04-25",3.00,5.3,1.6
"SP",1988,"1988-04-25",5.00,5.8,1.5
"SP",1988,"1988-04-25",8.00,6.3,0.7
"SP",1988,"1988-04-25",10.00,5.9,0.8
"SP",1988,"1988-04-25",12.00,5.8,0.8
"SP",1988,"1988-04-25",15.00,4.5,1.0
"SP",1988,"1988-04-25",18.00,3.7,1.3
"SP",1988,"1988-04-25",18.00,2.6,3.0
"SP",1988,"1988-05-09",0.00,2.1,-0.1
"SP",1988,"1988-05-09",3.00,1.6,0.0
"SP",1988,"1988-05-09",5.00,2.0,0.0
"SP",1988,"1988-05-09",5.00,1.8,0.4
"SP",1988,"1988-05-09",8.00,4.5,1.1
"SP",1988,"1988-05-09",10.00,8.0,0.2
"SP",1988,"1988-05-09",12.00,12.4,1.5
