"sampledate","species_name","density"
2016-10-10,"PLOESOMA LENTICULARE",0
2016-10-10,"TRICHOTRIA",0
2016-10-10,"POLYARTHRA MAJOR",0.28
2016-10-10,"CLADOCERAN",0
2016-10-10,"ENCENTRUM",0
2016-10-10,"SCAPHOLEBERIS",0
2016-10-10,"HOLOPEDIUM",0
2016-10-10,"LEPADELLA PATELLA",0
2016-10-10,"TRICHOCERCA ROUSSELETI",0
2016-10-10,"NOTHOLCA MICHIGANENSIS",0
2016-11-16,"ASCOMORPHA",0
2016-11-16,"ASCOMORPHA ECAUDIS",0
2016-11-16,"BOSMINIDAE",53.76
2016-11-16,"CHYDORUS",0
2016-11-16,"KERATELLA TAUROCEPHALA",76.72
2016-11-16,"KERATELLA TICINENSIS",0
2016-11-16,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2016-11-16,"ASPLANCHNA",0
2016-11-16,"COPEPOD NAUPLII",0
2016-11-16,"CYCLOPOID",0
2016-11-16,"LECANE TENUISETA",0
2016-11-16,"MONOSTYLA LUNARIS",0
2016-11-16,"SYNCHAETA",0
2016-11-16,"DAPHNIA PULICARIA",0
2016-11-16,"GASTROPUS HYPTOPUS",0
2016-11-16,"HOLOPEDIUM GIBBERUM",0
2016-11-16,"POLYARTHRA VULGARIS",0
2016-11-16,"TRICHOCERCA BIROSTRIS",0
2016-11-16,"CERIODAPHNIA",0
2016-11-16,"GASTROPUS STYLIFER",0
2016-11-16,"DIACYCLOPS THOMASI",0
2016-11-16,"LEPADELLA TRIPTERA",0
2016-11-16,"CONOCHILOIDES",0
2016-11-16,"CONOCHILUS",0
2016-11-16,"DAPHNIA PARVULA",0
2016-11-16,"KELLICOTTIA BOSTONIENSIS",0
2016-11-16,"DAPHNIA MENDOTAE",0
2016-11-16,"KERATELLA HIEMALIS",0
2016-11-16,"ACANTHOCYCLOPS VERNALIS",0
2016-11-16,"FILINIA TERMINALIS",0
2016-11-16,"KERATELLA QUADRATA",0
2016-11-16,"ORTHOCYCLOPS MODESTUS",0
2016-11-16,"TRICHOCERCA",0
2016-11-16,"DAPHNIA",0
2016-11-16,"KELLICOTTIA LONGISPINA",0
2016-11-16,"POLYARTHRA REMATA",0
2016-11-16,"KERATELLA COCHLEARIS",0
2016-11-16,"MONOSTYLA",0
2016-11-16,"LECANE",0
2016-11-16,"TRICHOCERCA MULTICRINIS",0
2016-11-16,"CALANOID",0
2016-11-16,"SKISTODIAPTOMUS OREGONENSIS",0
2016-11-16,"DIAPHANOSOMA BIRGEI",0
2016-11-16,"MESOCYCLOPS EDAX",0.56
2016-11-16,"DIAPHANOSOMA",0
2016-11-16,"ASCOMORPHA OVALIS",0
2016-11-16,"GASTROPUS",0
2016-11-16,"UNKNOWN",0
2016-11-16,"POLYARTHRA",0
2016-11-16,"UNKNOWN ROTIFER",0
2016-11-16,"LECANE INERMIS",0
2016-11-16,"TRICHOCERCA CYLINDRICA",0
2016-11-16,"LECANE MIRA",0
2016-11-16,"MANFREDIUM EUDACTYLOTUM",0
2016-11-16,"KERATELLA CRASSA",0
2016-11-16,"BRACHIONUS",0
2016-11-16,"MONOSTYLA OBTUSA",0
2016-11-16,"KERATELLA",0
2016-11-16,"ASCOMORPHA SALTANS",0
2016-11-16,"EPISCHURA LACUSTRIS",0
2016-11-16,"DAPHNIA AMBIGUA",0
2016-11-16,"LECANE TUDICOLA",0
2016-11-16,"LEPADELLA",0
2016-11-16,"CEPHALODELLA",0
2016-11-16,"NOTOMMATA",0
2016-11-16,"KERATELLA EARLINAE",0
2016-11-16,"KERATELLA TESTUDO",0
2016-11-16,"LEPADELLA ACUMINATA",0
2016-11-16,"EUCHLANIS",0
2016-11-16,"PLOESOMA LENTICULARE",0
2016-11-16,"TRICHOTRIA",0
2016-11-16,"POLYARTHRA MAJOR",0
2016-11-16,"CLADOCERAN",0
2016-11-16,"ENCENTRUM",0
2016-11-16,"SCAPHOLEBERIS",0
2016-11-16,"HOLOPEDIUM",0
2016-11-16,"LEPADELLA PATELLA",0
2016-11-16,"TRICHOCERCA ROUSSELETI",0
2016-11-16,"NOTHOLCA MICHIGANENSIS",0
2017-02-17,"ASCOMORPHA",0
2017-02-17,"ASCOMORPHA ECAUDIS",0
2017-02-17,"BOSMINIDAE",0
2017-02-17,"CHYDORUS",0
2017-02-17,"KERATELLA TAUROCEPHALA",0.56
2017-02-17,"KERATELLA TICINENSIS",0
2017-02-17,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2017-02-17,"ASPLANCHNA",0
2017-02-17,"COPEPOD NAUPLII",0
2017-02-17,"CYCLOPOID",0
2017-02-17,"LECANE TENUISETA",0
2017-02-17,"MONOSTYLA LUNARIS",0
2017-02-17,"SYNCHAETA",0
2017-02-17,"DAPHNIA PULICARIA",0
2017-02-17,"GASTROPUS HYPTOPUS",0
2017-02-17,"HOLOPEDIUM GIBBERUM",0
2017-02-17,"POLYARTHRA VULGARIS",0
2017-02-17,"TRICHOCERCA BIROSTRIS",0
2017-02-17,"CERIODAPHNIA",0
2017-02-17,"GASTROPUS STYLIFER",0
2017-02-17,"DIACYCLOPS THOMASI",0
2017-02-17,"LEPADELLA TRIPTERA",0
2017-02-17,"CONOCHILOIDES",0
2017-02-17,"CONOCHILUS",0
2017-02-17,"DAPHNIA PARVULA",0
2017-02-17,"KELLICOTTIA BOSTONIENSIS",0
2017-02-17,"DAPHNIA MENDOTAE",0
2017-02-17,"KERATELLA HIEMALIS",0
2017-02-17,"ACANTHOCYCLOPS VERNALIS",0
2017-02-17,"FILINIA TERMINALIS",0
2017-02-17,"KERATELLA QUADRATA",0
2017-02-17,"ORTHOCYCLOPS MODESTUS",0
2017-02-17,"TRICHOCERCA",0
2017-02-17,"DAPHNIA",0
2017-02-17,"KELLICOTTIA LONGISPINA",0
2017-02-17,"POLYARTHRA REMATA",0
2017-02-17,"KERATELLA COCHLEARIS",0
2017-02-17,"MONOSTYLA",0
2017-02-17,"LECANE",0
2017-02-17,"TRICHOCERCA MULTICRINIS",0
2017-02-17,"CALANOID",0
2017-02-17,"SKISTODIAPTOMUS OREGONENSIS",0
2017-02-17,"DIAPHANOSOMA BIRGEI",0
2017-02-17,"MESOCYCLOPS EDAX",0
2017-02-17,"DIAPHANOSOMA",0
2017-02-17,"ASCOMORPHA OVALIS",0
2017-02-17,"GASTROPUS",0
2017-02-17,"UNKNOWN",0
2017-02-17,"POLYARTHRA",0
2017-02-17,"UNKNOWN ROTIFER",0
2017-02-17,"LECANE INERMIS",0
2017-02-17,"TRICHOCERCA CYLINDRICA",0
2017-02-17,"LECANE MIRA",0
2017-02-17,"MANFREDIUM EUDACTYLOTUM",0
2017-02-17,"KERATELLA CRASSA",0
2017-02-17,"BRACHIONUS",0
2017-02-17,"MONOSTYLA OBTUSA",0
2017-02-17,"KERATELLA",0
2017-02-17,"ASCOMORPHA SALTANS",0
2017-02-17,"EPISCHURA LACUSTRIS",0
2017-02-17,"DAPHNIA AMBIGUA",0
2017-02-17,"LECANE TUDICOLA",0
2017-02-17,"LEPADELLA",0
2017-02-17,"CEPHALODELLA",0
2017-02-17,"NOTOMMATA",0
2017-02-17,"KERATELLA EARLINAE",0
2017-02-17,"KERATELLA TESTUDO",0
2017-02-17,"LEPADELLA ACUMINATA",0
2017-02-17,"EUCHLANIS",0
2017-02-17,"PLOESOMA LENTICULARE",0
2017-02-17,"TRICHOTRIA",0
2017-02-17,"POLYARTHRA MAJOR",0
2017-02-17,"CLADOCERAN",0
2017-02-17,"ENCENTRUM",0
2017-02-17,"SCAPHOLEBERIS",0
2017-02-17,"HOLOPEDIUM",0
2017-02-17,"LEPADELLA PATELLA",0
2017-02-17,"TRICHOCERCA ROUSSELETI",0
2017-02-17,"NOTHOLCA MICHIGANENSIS",0
2017-04-19,"ASCOMORPHA",0
2017-04-19,"ASCOMORPHA ECAUDIS",0
2017-04-19,"BOSMINIDAE",0.56
2017-04-19,"CHYDORUS",0
2017-04-19,"KERATELLA TAUROCEPHALA",0
2017-04-19,"KERATELLA TICINENSIS",0
2017-04-19,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2017-04-19,"ASPLANCHNA",0
2017-04-19,"COPEPOD NAUPLII",4.48
2017-04-19,"CYCLOPOID",0
2017-04-19,"LECANE TENUISETA",0
2017-04-19,"MONOSTYLA LUNARIS",0
2017-04-19,"SYNCHAETA",0.28
2017-04-19,"DAPHNIA PULICARIA",0
2017-04-19,"GASTROPUS HYPTOPUS",0
2017-04-19,"HOLOPEDIUM GIBBERUM",0
2017-04-19,"POLYARTHRA VULGARIS",0
2017-04-19,"TRICHOCERCA BIROSTRIS",0
2017-04-19,"CERIODAPHNIA",0
2017-04-19,"GASTROPUS STYLIFER",0
2017-04-19,"DIACYCLOPS THOMASI",0
2017-04-19,"LEPADELLA TRIPTERA",0
2017-04-19,"CONOCHILOIDES",0
2017-04-19,"CONOCHILUS",0
2017-04-19,"DAPHNIA PARVULA",0
2017-04-19,"KELLICOTTIA BOSTONIENSIS",0
2017-04-19,"DAPHNIA MENDOTAE",0
2017-04-19,"KERATELLA HIEMALIS",0
2017-04-19,"ACANTHOCYCLOPS VERNALIS",0
2017-04-19,"FILINIA TERMINALIS",0
2017-04-19,"KERATELLA QUADRATA",0
2017-04-19,"ORTHOCYCLOPS MODESTUS",0
2017-04-19,"TRICHOCERCA",0
2017-04-19,"DAPHNIA",0
2017-04-19,"KELLICOTTIA LONGISPINA",0
2017-04-19,"POLYARTHRA REMATA",0
2017-04-19,"KERATELLA COCHLEARIS",0
2017-04-19,"MONOSTYLA",0
2017-04-19,"LECANE",0
2017-04-19,"TRICHOCERCA MULTICRINIS",0
2017-04-19,"CALANOID",0
2017-04-19,"SKISTODIAPTOMUS OREGONENSIS",0
2017-04-19,"DIAPHANOSOMA BIRGEI",0
2017-04-19,"MESOCYCLOPS EDAX",0
2017-04-19,"DIAPHANOSOMA",0
2017-04-19,"ASCOMORPHA OVALIS",0
2017-04-19,"GASTROPUS",0
2017-04-19,"UNKNOWN",0
2017-04-19,"POLYARTHRA",0
2017-04-19,"UNKNOWN ROTIFER",0.56
2017-04-19,"LECANE INERMIS",0
2017-04-19,"TRICHOCERCA CYLINDRICA",0
2017-04-19,"LECANE MIRA",0
2017-04-19,"MANFREDIUM EUDACTYLOTUM",0
2017-04-19,"KERATELLA CRASSA",0
2017-04-19,"BRACHIONUS",0
2017-04-19,"MONOSTYLA OBTUSA",0
2017-04-19,"KERATELLA",0
2017-04-19,"ASCOMORPHA SALTANS",0
2017-04-19,"EPISCHURA LACUSTRIS",0
2017-04-19,"DAPHNIA AMBIGUA",0
2017-04-19,"LECANE TUDICOLA",0
2017-04-19,"LEPADELLA",0
2017-04-19,"CEPHALODELLA",0
2017-04-19,"NOTOMMATA",0
2017-04-19,"KERATELLA EARLINAE",0.28
2017-04-19,"KERATELLA TESTUDO",0
2017-04-19,"LEPADELLA ACUMINATA",0
2017-04-19,"EUCHLANIS",0
2017-04-19,"PLOESOMA LENTICULARE",0
2017-04-19,"TRICHOTRIA",0
2017-04-19,"POLYARTHRA MAJOR",0
2017-04-19,"CLADOCERAN",0
2017-04-19,"ENCENTRUM",0
2017-04-19,"SCAPHOLEBERIS",0
2017-04-19,"HOLOPEDIUM",0
2017-04-19,"LEPADELLA PATELLA",0
2017-04-19,"TRICHOCERCA ROUSSELETI",0
2017-04-19,"NOTHOLCA MICHIGANENSIS",0
2017-05-18,"ASCOMORPHA",0
2017-05-18,"ASCOMORPHA ECAUDIS",0
2017-05-18,"BOSMINIDAE",0.84
2017-05-18,"CHYDORUS",0
2017-05-18,"KERATELLA TAUROCEPHALA",0.56
2017-05-18,"KERATELLA TICINENSIS",0.28
2017-05-18,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2017-05-18,"ASPLANCHNA",0
2017-05-18,"COPEPOD NAUPLII",0.28
2017-05-18,"CYCLOPOID",0
2017-05-18,"LECANE TENUISETA",0
2017-05-18,"MONOSTYLA LUNARIS",0
2017-05-18,"SYNCHAETA",0
2017-05-18,"DAPHNIA PULICARIA",0
2017-05-18,"GASTROPUS HYPTOPUS",0
2017-05-18,"HOLOPEDIUM GIBBERUM",0
2017-05-18,"POLYARTHRA VULGARIS",0.56
2017-05-18,"TRICHOCERCA BIROSTRIS",0
2017-05-18,"CERIODAPHNIA",0
2017-05-18,"GASTROPUS STYLIFER",0.28
2017-05-18,"DIACYCLOPS THOMASI",0
2017-05-18,"LEPADELLA TRIPTERA",0
2017-05-18,"CONOCHILOIDES",0
2017-05-18,"CONOCHILUS",0
2017-05-18,"DAPHNIA PARVULA",0
2017-05-18,"KELLICOTTIA BOSTONIENSIS",0
2017-05-18,"DAPHNIA MENDOTAE",0
2017-05-18,"KERATELLA HIEMALIS",0
2017-05-18,"ACANTHOCYCLOPS VERNALIS",0
2017-05-18,"FILINIA TERMINALIS",0
2017-05-18,"KERATELLA QUADRATA",0.28
2017-05-18,"ORTHOCYCLOPS MODESTUS",0
2017-05-18,"TRICHOCERCA",0
2017-05-18,"DAPHNIA",0
2017-05-18,"KELLICOTTIA LONGISPINA",1.12
2017-05-18,"POLYARTHRA REMATA",0.84
2017-05-18,"KERATELLA COCHLEARIS",19.04
2017-05-18,"MONOSTYLA",0
2017-05-18,"LECANE",0
2017-05-18,"TRICHOCERCA MULTICRINIS",0
2017-05-18,"CALANOID",0
2017-05-18,"SKISTODIAPTOMUS OREGONENSIS",0
2017-05-18,"DIAPHANOSOMA BIRGEI",0
2017-05-18,"MESOCYCLOPS EDAX",0
2017-05-18,"DIAPHANOSOMA",0
2017-05-18,"ASCOMORPHA OVALIS",0
2017-05-18,"GASTROPUS",0
2017-05-18,"UNKNOWN",0
2017-05-18,"POLYARTHRA",0
2017-05-18,"UNKNOWN ROTIFER",0
2017-05-18,"LECANE INERMIS",0
2017-05-18,"TRICHOCERCA CYLINDRICA",0
2017-05-18,"LECANE MIRA",0
2017-05-18,"MANFREDIUM EUDACTYLOTUM",0
2017-05-18,"KERATELLA CRASSA",0
2017-05-18,"BRACHIONUS",0
2017-05-18,"MONOSTYLA OBTUSA",0
2017-05-18,"KERATELLA",0
2017-05-18,"ASCOMORPHA SALTANS",0
2017-05-18,"EPISCHURA LACUSTRIS",0
2017-05-18,"DAPHNIA AMBIGUA",0
2017-05-18,"LECANE TUDICOLA",0
2017-05-18,"LEPADELLA",0
2017-05-18,"CEPHALODELLA",0
2017-05-18,"NOTOMMATA",0
2017-05-18,"KERATELLA EARLINAE",0.56
2017-05-18,"KERATELLA TESTUDO",0
2017-05-18,"LEPADELLA ACUMINATA",0
2017-05-18,"EUCHLANIS",0
2017-05-18,"PLOESOMA LENTICULARE",0
2017-05-18,"TRICHOTRIA",0
2017-05-18,"POLYARTHRA MAJOR",1.12
2017-05-18,"CLADOCERAN",0
2017-05-18,"ENCENTRUM",0
2017-05-18,"SCAPHOLEBERIS",0
2017-05-18,"HOLOPEDIUM",0
2017-05-18,"LEPADELLA PATELLA",0
2017-05-18,"TRICHOCERCA ROUSSELETI",0
2017-05-18,"NOTHOLCA MICHIGANENSIS",0
2017-06-15,"ASCOMORPHA",0
2017-06-15,"ASCOMORPHA ECAUDIS",0
2017-06-15,"BOSMINIDAE",36.68
2017-06-15,"CHYDORUS",0.28
2017-06-15,"KERATELLA TAUROCEPHALA",227.92
2017-06-15,"KERATELLA TICINENSIS",0
2017-06-15,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2017-06-15,"ASPLANCHNA",0
2017-06-15,"COPEPOD NAUPLII",6.72
2017-06-15,"CYCLOPOID",0.28
2017-06-15,"LECANE TENUISETA",0
2017-06-15,"MONOSTYLA LUNARIS",0
2017-06-15,"SYNCHAETA",0
2017-06-15,"DAPHNIA PULICARIA",4.48
2017-06-15,"GASTROPUS HYPTOPUS",0
2017-06-15,"HOLOPEDIUM GIBBERUM",0
2017-06-15,"POLYARTHRA VULGARIS",0
2017-06-15,"TRICHOCERCA BIROSTRIS",0
2017-06-15,"CERIODAPHNIA",0
2017-06-15,"GASTROPUS STYLIFER",0
2017-06-15,"DIACYCLOPS THOMASI",0
2017-06-15,"LEPADELLA TRIPTERA",0
2017-06-15,"CONOCHILOIDES",0
2017-06-15,"CONOCHILUS",0
2017-06-15,"DAPHNIA PARVULA",0
2017-06-15,"KELLICOTTIA BOSTONIENSIS",0
2017-06-15,"DAPHNIA MENDOTAE",0
2017-06-15,"KERATELLA HIEMALIS",0
2017-06-15,"ACANTHOCYCLOPS VERNALIS",0
2017-06-15,"FILINIA TERMINALIS",0
2017-06-15,"KERATELLA QUADRATA",0
2017-06-15,"ORTHOCYCLOPS MODESTUS",0
2017-06-15,"TRICHOCERCA",0
2017-06-15,"DAPHNIA",0
2017-06-15,"KELLICOTTIA LONGISPINA",0
2017-06-15,"POLYARTHRA REMATA",0
2017-06-15,"KERATELLA COCHLEARIS",0
2017-06-15,"MONOSTYLA",0
2017-06-15,"LECANE",0
2017-06-15,"TRICHOCERCA MULTICRINIS",0
2017-06-15,"CALANOID",0
2017-06-15,"SKISTODIAPTOMUS OREGONENSIS",0
2017-06-15,"DIAPHANOSOMA BIRGEI",0
2017-06-15,"MESOCYCLOPS EDAX",4.48
2017-06-15,"DIAPHANOSOMA",0
2017-06-15,"ASCOMORPHA OVALIS",0
2017-06-15,"GASTROPUS",0
2017-06-15,"UNKNOWN",0
2017-06-15,"POLYARTHRA",0
2017-06-15,"UNKNOWN ROTIFER",0
2017-06-15,"LECANE INERMIS",0
2017-06-15,"TRICHOCERCA CYLINDRICA",0
2017-06-15,"LECANE MIRA",0
2017-06-15,"MANFREDIUM EUDACTYLOTUM",0
2017-06-15,"KERATELLA CRASSA",0
2017-06-15,"BRACHIONUS",0
2017-06-15,"MONOSTYLA OBTUSA",0
2017-06-15,"KERATELLA",0
2017-06-15,"ASCOMORPHA SALTANS",0
2017-06-15,"EPISCHURA LACUSTRIS",0
2017-06-15,"DAPHNIA AMBIGUA",0
2017-06-15,"LECANE TUDICOLA",0
2017-06-15,"LEPADELLA",0
2017-06-15,"CEPHALODELLA",0
2017-06-15,"NOTOMMATA",0
2017-06-15,"KERATELLA EARLINAE",0
2017-06-15,"KERATELLA TESTUDO",0
2017-06-15,"LEPADELLA ACUMINATA",0
2017-06-15,"EUCHLANIS",0
2017-06-15,"PLOESOMA LENTICULARE",0
2017-06-15,"TRICHOTRIA",0
2017-06-15,"POLYARTHRA MAJOR",0
2017-06-15,"CLADOCERAN",0
2017-06-15,"ENCENTRUM",0
2017-06-15,"SCAPHOLEBERIS",0
2017-06-15,"HOLOPEDIUM",0
2017-06-15,"LEPADELLA PATELLA",0
2017-06-15,"TRICHOCERCA ROUSSELETI",0
2017-06-15,"NOTHOLCA MICHIGANENSIS",0
2017-07-10,"ASCOMORPHA",0
2017-07-10,"ASCOMORPHA ECAUDIS",0
2017-07-10,"BOSMINIDAE",53.2
2017-07-10,"CHYDORUS",0.28
2017-07-10,"KERATELLA TAUROCEPHALA",190.96
2017-07-10,"KERATELLA TICINENSIS",0
2017-07-10,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2017-07-10,"ASPLANCHNA",0
2017-07-10,"COPEPOD NAUPLII",33.04
2017-07-10,"CYCLOPOID",3.08
2017-07-10,"LECANE TENUISETA",0
2017-07-10,"MONOSTYLA LUNARIS",0
2017-07-10,"SYNCHAETA",0
2017-07-10,"DAPHNIA PULICARIA",3.92
2017-07-10,"GASTROPUS HYPTOPUS",0
2017-07-10,"HOLOPEDIUM GIBBERUM",0
2017-07-10,"POLYARTHRA VULGARIS",0.56
2017-07-10,"TRICHOCERCA BIROSTRIS",0
2017-07-10,"CERIODAPHNIA",0
2017-07-10,"GASTROPUS STYLIFER",0
2017-07-10,"DIACYCLOPS THOMASI",0
2017-07-10,"LEPADELLA TRIPTERA",0
2017-07-10,"CONOCHILOIDES",0
2017-07-10,"CONOCHILUS",0
2017-07-10,"DAPHNIA PARVULA",0
2017-07-10,"KELLICOTTIA BOSTONIENSIS",0
2017-07-10,"DAPHNIA MENDOTAE",0
2017-07-10,"KERATELLA HIEMALIS",0
2017-07-10,"ACANTHOCYCLOPS VERNALIS",0
2017-07-10,"FILINIA TERMINALIS",0
2017-07-10,"KERATELLA QUADRATA",0
2017-07-10,"ORTHOCYCLOPS MODESTUS",0
2017-07-10,"TRICHOCERCA",0
2017-07-10,"DAPHNIA",0
2017-07-10,"KELLICOTTIA LONGISPINA",0
2017-07-10,"POLYARTHRA REMATA",0
2017-07-10,"KERATELLA COCHLEARIS",0
2017-07-10,"MONOSTYLA",0
2017-07-10,"LECANE",0
2017-07-10,"TRICHOCERCA MULTICRINIS",0
2017-07-10,"CALANOID",0
2017-07-10,"SKISTODIAPTOMUS OREGONENSIS",0
2017-07-10,"DIAPHANOSOMA BIRGEI",0
2017-07-10,"MESOCYCLOPS EDAX",8.12
2017-07-10,"DIAPHANOSOMA",0
2017-07-10,"ASCOMORPHA OVALIS",0
2017-07-10,"GASTROPUS",0
2017-07-10,"UNKNOWN",0
2017-07-10,"POLYARTHRA",0
2017-07-10,"UNKNOWN ROTIFER",0
2017-07-10,"LECANE INERMIS",0
2017-07-10,"TRICHOCERCA CYLINDRICA",0
2017-07-10,"LECANE MIRA",0
2017-07-10,"MANFREDIUM EUDACTYLOTUM",0
2017-07-10,"KERATELLA CRASSA",0
2017-07-10,"BRACHIONUS",0
2017-07-10,"MONOSTYLA OBTUSA",0
2017-07-10,"KERATELLA",0
2017-07-10,"ASCOMORPHA SALTANS",0
2017-07-10,"EPISCHURA LACUSTRIS",0
2017-07-10,"DAPHNIA AMBIGUA",0
2017-07-10,"LECANE TUDICOLA",0
2017-07-10,"LEPADELLA",0
2017-07-10,"CEPHALODELLA",0
2017-07-10,"NOTOMMATA",0
2017-07-10,"KERATELLA EARLINAE",0
2017-07-10,"KERATELLA TESTUDO",0
2017-07-10,"LEPADELLA ACUMINATA",0
2017-07-10,"EUCHLANIS",0
2017-07-10,"PLOESOMA LENTICULARE",0
2017-07-10,"TRICHOTRIA",0
2017-07-10,"POLYARTHRA MAJOR",0
2017-07-10,"CLADOCERAN",0
2017-07-10,"ENCENTRUM",0
2017-07-10,"SCAPHOLEBERIS",0
2017-07-10,"HOLOPEDIUM",0
2017-07-10,"LEPADELLA PATELLA",0
2017-07-10,"TRICHOCERCA ROUSSELETI",0
2017-07-10,"NOTHOLCA MICHIGANENSIS",0
2017-08-07,"ASCOMORPHA",0
2017-08-07,"ASCOMORPHA ECAUDIS",0
2017-08-07,"BOSMINIDAE",22.68
2017-08-07,"CHYDORUS",0
2017-08-07,"KERATELLA TAUROCEPHALA",209.44
2017-08-07,"KERATELLA TICINENSIS",0
2017-08-07,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2017-08-07,"ASPLANCHNA",0
2017-08-07,"COPEPOD NAUPLII",15.68
2017-08-07,"CYCLOPOID",1.12
2017-08-07,"LECANE TENUISETA",0
2017-08-07,"MONOSTYLA LUNARIS",0
2017-08-07,"SYNCHAETA",0
2017-08-07,"DAPHNIA PULICARIA",0.84
2017-08-07,"GASTROPUS HYPTOPUS",0
2017-08-07,"HOLOPEDIUM GIBBERUM",0
2017-08-07,"POLYARTHRA VULGARIS",0
2017-08-07,"TRICHOCERCA BIROSTRIS",0
2017-08-07,"CERIODAPHNIA",0
2017-08-07,"GASTROPUS STYLIFER",0
2017-08-07,"DIACYCLOPS THOMASI",0
2017-08-07,"LEPADELLA TRIPTERA",0
2017-08-07,"CONOCHILOIDES",0
2017-08-07,"CONOCHILUS",0
2017-08-07,"DAPHNIA PARVULA",0
2017-08-07,"KELLICOTTIA BOSTONIENSIS",0
2017-08-07,"DAPHNIA MENDOTAE",0
2017-08-07,"KERATELLA HIEMALIS",0
2017-08-07,"ACANTHOCYCLOPS VERNALIS",0
2017-08-07,"FILINIA TERMINALIS",0
2017-08-07,"KERATELLA QUADRATA",0
2017-08-07,"ORTHOCYCLOPS MODESTUS",0
2017-08-07,"TRICHOCERCA",0
2017-08-07,"DAPHNIA",0
2017-08-07,"KELLICOTTIA LONGISPINA",0
2017-08-07,"POLYARTHRA REMATA",0
2017-08-07,"KERATELLA COCHLEARIS",0
2017-08-07,"MONOSTYLA",0
2017-08-07,"LECANE",0
2017-08-07,"TRICHOCERCA MULTICRINIS",0
2017-08-07,"CALANOID",0
2017-08-07,"SKISTODIAPTOMUS OREGONENSIS",0
2017-08-07,"DIAPHANOSOMA BIRGEI",0
2017-08-07,"MESOCYCLOPS EDAX",10.92
2017-08-07,"DIAPHANOSOMA",0
2017-08-07,"ASCOMORPHA OVALIS",0
2017-08-07,"GASTROPUS",0
2017-08-07,"UNKNOWN",0
2017-08-07,"POLYARTHRA",0
2017-08-07,"UNKNOWN ROTIFER",0
2017-08-07,"LECANE INERMIS",0
2017-08-07,"TRICHOCERCA CYLINDRICA",0
2017-08-07,"LECANE MIRA",0
2017-08-07,"MANFREDIUM EUDACTYLOTUM",0
2017-08-07,"KERATELLA CRASSA",0
2017-08-07,"BRACHIONUS",0
2017-08-07,"MONOSTYLA OBTUSA",0
2017-08-07,"KERATELLA",0
2017-08-07,"ASCOMORPHA SALTANS",0
2017-08-07,"EPISCHURA LACUSTRIS",0
2017-08-07,"DAPHNIA AMBIGUA",0
2017-08-07,"LECANE TUDICOLA",0
2017-08-07,"LEPADELLA",0
2017-08-07,"CEPHALODELLA",0
2017-08-07,"NOTOMMATA",0
2017-08-07,"KERATELLA EARLINAE",0
2017-08-07,"KERATELLA TESTUDO",0
2017-08-07,"LEPADELLA ACUMINATA",0
2017-08-07,"EUCHLANIS",0
2017-08-07,"PLOESOMA LENTICULARE",0
2017-08-07,"TRICHOTRIA",0
2017-08-07,"POLYARTHRA MAJOR",0
2017-08-07,"CLADOCERAN",0
2017-08-07,"ENCENTRUM",0
2017-08-07,"SCAPHOLEBERIS",0
2017-08-07,"HOLOPEDIUM",0
2017-08-07,"LEPADELLA PATELLA",0
2017-08-07,"TRICHOCERCA ROUSSELETI",0
2017-08-07,"NOTHOLCA MICHIGANENSIS",0
2017-09-06,"ASCOMORPHA",0
2017-09-06,"ASCOMORPHA ECAUDIS",0
2017-09-06,"BOSMINIDAE",18.48
2017-09-06,"CHYDORUS",0
2017-09-06,"KERATELLA TAUROCEPHALA",208.88
2017-09-06,"KERATELLA TICINENSIS",0
2017-09-06,"TROPOCYCLOPS PRASINUS MEXICANUS",0
2017-09-06,"ASPLANCHNA",0
2017-09-06,"COPEPOD NAUPLII",1.12
2017-09-06,"CYCLOPOID",0
2017-09-06,"LECANE TENUISETA",0
2017-09-06,"MONOSTYLA LUNARIS",0
2017-09-06,"SYNCHAETA",0
2017-09-06,"DAPHNIA PULICARIA",0
2017-09-06,"GASTROPUS HYPTOPUS",0
2017-09-06,"HOLOPEDIUM GIBBERUM",0.28
2017-09-06,"POLYARTHRA VULGARIS",0
2017-09-06,"TRICHOCERCA BIROSTRIS",0
2017-09-06,"CERIODAPHNIA",0
2017-09-06,"GASTROPUS STYLIFER",0
2017-09-06,"DIACYCLOPS THOMASI",0
2017-09-06,"LEPADELLA TRIPTERA",0
2017-09-06,"CONOCHILOIDES",0
2017-09-06,"CONOCHILUS",0
2017-09-06,"DAPHNIA PARVULA",0
2017-09-06,"KELLICOTTIA BOSTONIENSIS",0
2017-09-06,"DAPHNIA MENDOTAE",0
2017-09-06,"KERATELLA HIEMALIS",0
2017-09-06,"ACANTHOCYCLOPS VERNALIS",0
2017-09-06,"FILINIA TERMINALIS",0
2017-09-06,"KERATELLA QUADRATA",0
2017-09-06,"ORTHOCYCLOPS MODESTUS",0
2017-09-06,"TRICHOCERCA",0.56
2017-09-06,"DAPHNIA",0
2017-09-06,"KELLICOTTIA LONGISPINA",0
