sampledate,wtemp,o2,o2sat,cond,frlight,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,chlor.surf,avsnow,totice,whiteice,blueice,division,taxa_name,genus,biovolume,Season
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Bacillariophyta,Cyclotella sp. 1,Cyclotella,1461.6149,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Bacillariophyta,Fragilaria filiformis,Fragilaria,6775.3903,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Bacillariophyta,Stephanodiscus alpinus,Stephanodiscus,1027.9489,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Bacillariophyta,Tabellaria flocculosa,Tabellaria,45733.8843,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Chlorophyta,Closterium moniliferum,Closterium,30625.7867,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Chlorophyta,Monoraphidium capricornutum,Monoraphidium,165.3788,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Chlorophyta,Monoraphidium griffithii,Monoraphidium,177.3797,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Chlorophyta,Scenedesmus serratus,Scenedesmus,3362.8189,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Chrysophyta,Chrysophyceae,,3129.2648,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Chrysophyta,Mallomonas ,Mallomonas,60841.1011,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Cryptophyta,Cryptomonas erosa,Cryptomonas,52238.2081,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Cryptophyta,Rhodomonas minuta,Rhodomonas,2128.5503,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Cyanophyta,Aphanocapsa delicatissima,Aphanocapsa,448.9924,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Cyanophyta,Aphanocapsa elachista,Aphanocapsa,4988.7834,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Cyanophyta,Arthrospira ,Arthrospira,15325.5707,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Cyanophyta,Planktothrix agardhii,Planktothrix,15391.3768,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Cyanophyta,Pseudanabaena limnetica,Pseudanabaena,2993.2764,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Cyanophyta,Synechococcus ,Synechococcus,13569.5484,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Cyanophyta,Synechococcus elongatus,Synechococcus,88.6899,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Cyanophyta,Synechocystis ,Synechocystis,2581.6333,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Cyanophyta,Synechocystis ,Synechocystis,354.7594,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Euglenophyta,Trachelomonas volvocina,Trachelomonas,2891.1064,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Haptophyta,Chrysochromulina parva,Chrysochromulina,38420.401,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Pyrrhophyta,Gymnodinium helveticum,Gymnodinium,6852.9929,1
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Total,Total,Total,378873.2744,1
9/8/14,13.97,8.45,89.38,NA,0.18,4.24,1.46,7.43,NA,NA,8.47,9.49,2.55,2.76,1.28,NA,20.8,227.83,271.04,5.62,9.64,3239.24,NA,NA,0.23,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,NA,NA,NA,NA,NA
10/8/14,10.61,8.26,80.69,NA,0.14,4.14,0.66,7.37,NA,NA,7.73,8.3,2.73,2.88,3.89,NA,28.73,173.75,222.79,2.4,8.15,2594.81,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,1.7,0,0,0,0,NA,NA,NA,NA,NA
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Bacillariophyta,Asterionella formosa,Asterionella,18519.4001,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Bacillariophyta,Cyclotella sp. 1,Cyclotella,1385.7762,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Bacillariophyta,Stephanodiscus alpinus,Stephanodiscus,2590.5972,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Bacillariophyta,Tabellaria flocculosa,Tabellaria,14755.2944,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Bacillariophyta,Urosolenia longiseta,Urosolenia,29563.2166,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Chlorophyta,Chlorococcaceae,,893.0576,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Chlorophyta,Chlamydomonas ,Chlamydomonas,12144.5709,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Chlorophyta,Monoraphidium arcuatum,Monoraphidium,121.3369,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Chlorophyta,Monoraphidium capricornutum,Monoraphidium,220.5051,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Chlorophyta,Monoraphidium griffithii,Monoraphidium,843.538,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Chlorophyta,Quadrigula chodatti,Quadrigula,3531.819,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Chlorophyta,Scenedesmus serratus,Scenedesmus,1957.0828,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Chrysophyta,Chrysophyceae,,4056.4544,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Chrysophyta,Chrysophyceae,,1138.3823,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Chrysophyta,Chrysococcus minutus,Chrysococcus,284.5956,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Chrysophyta,Kephyrion spirale,Kephyrion,354.7594,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Chrysophyta,Mallomonas ,Mallomonas,11352.2756,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Chrysophyta,Ochromonas ,Ochromonas,14917.6026,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Cryptophyta,Cryptomonas erosa,Cryptomonas,35830.6182,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Cryptophyta,Rhodomonas minuta,Rhodomonas,9755.8637,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Cryptophyta,Rhodomonas minuta,Rhodomonas,6306.8156,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Cyanophyta,Planktothrix agardhii,Planktothrix,4973.9465,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Cyanophyta,Pseudanabaena limnetica,Pseudanabaena,1662.9311,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Cyanophyta,Synechococcus elongatus,Synechococcus,78.8354,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Cyanophyta,Synechocystis ,Synechocystis,2494.3317,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Euglenophyta,Trachelomonas volvocina,Trachelomonas,20181.823,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Haptophyta,Chrysochromulina parva,Chrysochromulina,29882.5341,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Miscellaneous,Miscellaneous,,3784.0922,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Pyrrhophyta,Gymnodinium sp. 3,Gymnodinium,709.517,1
11/10/14,6.46,9.27,79.96,112.38,0.08,2.01,1.06,7.3,NA,693.37,8.01,8.23,2.94,2.69,4.62,NA,41.27,203.24,219.4,3.13,10.28,2861.43,NA,NA,0.07,10.06,3.12,11.8,3.41,3.76,0.73,0.17,0.04,2,0,0,0,0,Total,Total,Total,234291.5732,1
1/14/15,3.01,9.17,72.07,NA,0,0.57,0.19,7.3,NA,NA,9.28,9.48,2.58,2.65,17.36,NA,170.52,342.68,365.3,2.14,6.79,3661.4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2.1,24.1,23,10,13,NA,NA,NA,NA,NA
1/14/15,3.01,9.17,72.07,NA,0,0.57,0.19,7.3,NA,NA,9.28,9.48,2.58,2.65,17.36,NA,170.52,342.68,365.3,2.14,6.79,3661.4,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2.5,24.1,23,10,13,NA,NA,NA,NA,NA
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,,Rhodospirillum rubrum,Rhodospirillum,4257.1132,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Bacillariophyta,Cyclotella atomus,Cyclotella,141.9032,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Bacillariophyta,Cyclotella hakanssoniae,Cyclotella,277.1552,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Chlorophyta,Chlorococcaceae,,165.5544,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Chlorophyta,Chlamydomonas ,Chlamydomonas,473.0114,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Chlorophyta,Closterium moniliferum,Closterium,4300.9105,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Chlorophyta,Schroederia judayi,Schroederia,106.4278,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Chrysophyta,Chrysophyceae,,8267.5683,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Chrysophyta,Chrysophyceae,,596.7041,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Chrysophyta,Ochromonas ,Ochromonas,366.5898,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Cryptophyta,Cryptomonas erosa,Cryptomonas,6811.3653,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Cryptophyta,Rhodomonas minuta,Rhodomonas,3192.8281,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Cryptophyta,Rhodomonas minuta,Rhodomonas,189.2045,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Cyanophyta,Aphanocapsa elachista,Aphanocapsa,4070.8645,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Cyanophyta,Arthrospira ,Arthrospira,851.4204,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Cyanophyta,Planktothrix agardhii,Planktothrix,281.4524,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Cyanophyta,Pseudanabaena ,Pseudanabaena,106.4278,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Cyanophyta,Synechococcus elongatus,Synechococcus,2594.1784,0
2/24/15,2.93,8.37,65.54,121.48,0,0.48,0.32,7.18,NA,786.44,9.57,10.72,2.64,2.85,65.59,NA,199.45,444.22,439.08,9.92,14.32,4007.6,NA,NA,0,10.21,1.07,10.97,3.38,3.42,0.72,1.83,0.25,1.5,12.2,43,20,23,Cyanophyta,Synechocystis ,Synechocystis,49.8866,0
