lakeid,year4,sampledate,depth,chlor,Genus,CellBioVol,Season
SP,1995,10/31/95,3,2.7,,,
SP,1995,10/31/95,5,2.2,,,
SP,1995,10/31/95,8,2.65,,,
SP,1995,10/31/95,10,2.5,,,
SP,1995,10/31/95,12,2.3,,,
SP,1995,10/31/95,15,4.6,,,
SP,1995,10/31/95,18,11.9,,,
SP,1995,11/13/95,0,4.65,,,
SP,1995,11/13/95,3,4.6,,,
SP,1995,11/13/95,5,5.1,,,
SP,1995,11/13/95,8,5.5,,,
SP,1995,11/13/95,10,5.1,,,
SP,1995,11/13/95,12,5,,,
SP,1995,11/13/95,15,5.5,,,
SP,1995,11/13/95,18,5.2,,,
SP,1996,1/24/96,0,2.1,,,
SP,1996,1/24/96,3,1.1,,,
SP,1996,1/24/96,5,0.4,,,
SP,1996,1/24/96,8,0.1,,,
SP,1996,1/24/96,10,0.3,,,
SP,1996,1/24/96,12,0.1,,,
SP,1996,1/24/96,15,0.2,,,
SP,1996,1/24/96,18,1.15,,,
SP,1996,4/1/96,0,1.2,,,
SP,1996,4/1/96,3,0.6,,,
SP,1996,4/1/96,5,0.4,,,
SP,1996,4/1/96,8,0.2,,,
SP,1996,4/1/96,10,0.1,,,
SP,1996,4/1/96,12,0.1,,,
SP,1996,4/1/96,15,0.5,,,
SP,1996,4/1/96,18,3.05,,,
SP,1996,5/14/96,0,3.7,,,
SP,1996,5/14/96,3,3.5,,,
SP,1996,5/14/96,5,3.5,,,
SP,1996,5/14/96,8,4.3,,,
SP,1996,5/14/96,10,3.8,,,
SP,1996,5/14/96,12,3.6,,,
SP,1996,5/14/96,15,3.7,,,
SP,1996,5/14/96,18,4.85,,,
SP,1996,5/29/96,0,1.4,,,
SP,1996,5/29/96,3,2,,,
SP,1996,5/29/96,5,4.3,,,
SP,1996,5/29/96,8,23.8,,,
SP,1996,5/29/96,10,6.25,,,
SP,1996,5/29/96,12,5,,,
SP,1996,5/29/96,15,3.2,,,
SP,1996,5/29/96,18,2.8,,,
SP,1996,6/10/96,0,0.7,,,
SP,1996,6/10/96,3,0.8,,,
SP,1996,6/10/96,5,1.55,,,
SP,1996,6/10/96,8,3.8,,,
SP,1996,6/10/96,10,21.9,,,
SP,1996,6/10/96,12,3.9,,,
SP,1996,6/10/96,15,1.5,,,
SP,1996,6/10/96,18,1.1,,,
SP,1996,6/26/96,0,1.2,,,
SP,1996,6/26/96,3,1.2,,,
SP,1996,6/26/96,5,1.5,,,
SP,1996,6/26/96,8,2.4,,,
SP,1996,6/26/96,10,7,,,
SP,1996,6/26/96,12,12.1,,,
SP,1996,6/26/96,15,1.8,,,
SP,1996,6/26/96,18,7.1,,,
SP,1996,7/10/96,0,2.1,,,
SP,1996,7/10/96,3,2.1,,,
SP,1996,7/10/96,5,3.1,,,
SP,1996,7/10/96,8,3.4,,,
SP,1996,7/10/96,10,5.6,,,
SP,1996,7/10/96,12,14.8,,,
SP,1996,7/10/96,15,4.1,,,
SP,1996,7/10/96,18,10.7,,,
SP,1996,7/25/96,0,2.1,,,
SP,1996,7/25/96,3,2.6,,,
SP,1996,7/25/96,5,2.2,,,
SP,1996,7/25/96,8,4.9,,,
SP,1996,7/25/96,10,4.7,,,
SP,1996,7/25/96,12,8.65,,,
SP,1996,7/25/96,15,6.1,,,
SP,1996,7/25/96,18,6.7,,,
SP,1996,8/8/96,0,1,,,
SP,1996,8/8/96,3,0.9,,,
SP,1996,8/8/96,5,0.7,,,
SP,1996,8/8/96,8,0.9,,,
SP,1996,8/8/96,18,7.2,,,
SP,1996,8/20/96,0,1.2,,,
SP,1996,8/20/96,3,1.9,,,
SP,1996,8/20/96,5,2.4,,,
SP,1996,8/20/96,8,3.3,,,
SP,1996,8/20/96,10,3.3,,,
SP,1996,8/20/96,12,3.8,,,
SP,1996,8/20/96,15,6.9,,,
SP,1996,8/20/96,18,4.85,,,
SP,1996,9/5/96,0,0.7,,,
SP,1996,9/5/96,3,1.6,,,
SP,1996,9/5/96,5,2,,,
SP,1996,9/5/96,8,1.8,,,
SP,1996,9/5/96,10,3.3,,,
SP,1996,9/5/96,12,3.8,,,
SP,1996,9/5/96,15,10.25,,,
SP,1996,9/5/96,18,8.1,,,
SP,1996,9/18/96,0,1.9,,,
SP,1996,9/18/96,3,1.7,,,
SP,1996,9/18/96,5,0.9,,,
SP,1996,9/18/96,8,1.2,,,
SP,1996,9/18/96,10,3.1,,,
SP,1996,9/18/96,12,6.9,,,
SP,1996,9/18/96,15,9.8,,,
SP,1996,9/18/96,18,4.3,,,
SP,1996,9/30/96,0,1.4,,,
SP,1996,9/30/96,3,1.7,,,
SP,1996,9/30/96,5,2,,,
SP,1996,9/30/96,8,1.7,,,
SP,1996,9/30/96,10,5.75,,,
SP,1996,9/30/96,12,5.2,,,
SP,1996,9/30/96,15,10.2,,,
SP,1996,9/30/96,18,3.5,,,
SP,1996,10/15/96,0,0.9,,,
SP,1996,10/15/96,3,2,,,
SP,1996,10/15/96,5,1.2,,,
SP,1996,10/15/96,8,2.1,,,
SP,1996,10/15/96,10,2,,,
SP,1996,10/15/96,12,6.6,,,
SP,1996,10/15/96,15,10,,,
SP,1996,10/15/96,18,8.3,,,
SP,1996,11/6/96,0,0.7,,,
SP,1996,11/6/96,3,0.7,,,
SP,1996,11/6/96,5,2.5,,,
SP,1996,11/6/96,8,2.7,,,
SP,1996,11/6/96,10,2.5,,,
SP,1996,11/6/96,12,1.5,,,
SP,1996,11/6/96,15,0.8,,,
SP,1996,11/6/96,18,5.15,,,
SP,1997,1/14/97,0,1.3,TotalBiovolume,58814.83928,
SP,1997,1/14/97,3,0.8,TotalBiovolume,58814.83928,
SP,1997,1/14/97,5,0.6,TotalBiovolume,58814.83928,
SP,1997,1/14/97,8,0.5,TotalBiovolume,58814.83928,
SP,1997,1/14/97,10,0.3,TotalBiovolume,58814.83928,
SP,1997,1/14/97,12,0.7,TotalBiovolume,58814.83928,
SP,1997,1/14/97,15,0.5,TotalBiovolume,58814.83928,
SP,1997,1/14/97,18,-0.3,TotalBiovolume,58814.83928,
SP,1997,2/17/97,0,0.9,TotalBiovolume,1720.185234,
SP,1997,2/17/97,3,0.3,TotalBiovolume,1720.185234,
SP,1997,2/17/97,5,0.2,TotalBiovolume,1720.185234,
SP,1997,2/17/97,8,0.1,TotalBiovolume,1720.185234,
SP,1997,2/17/97,10,0.1,TotalBiovolume,1720.185234,
SP,1997,2/17/97,12,0.2,TotalBiovolume,1720.185234,
SP,1997,2/17/97,15,0.2,TotalBiovolume,1720.185234,
SP,1997,2/17/97,18,-3.6,TotalBiovolume,1720.185234,
SP,1997,3/25/97,0,3.8,,,
SP,1997,3/25/97,3,0.6,,,
SP,1997,3/25/97,5,0.4,,,
SP,1997,3/25/97,8,0.1,,,
SP,1997,3/25/97,10,0.2,,,
SP,1997,3/25/97,12,0.1,,,
SP,1997,3/25/97,15,0.6,,,
SP,1997,3/25/97,18,-0.6,,,
SP,1997,5/6/97,0,7.3,TotalBiovolume,553601.7042,
SP,1997,5/6/97,3,9.1,TotalBiovolume,553601.7042,
SP,1997,5/6/97,5,7.8,TotalBiovolume,553601.7042,
SP,1997,5/6/97,8,6.5,TotalBiovolume,553601.7042,
SP,1997,5/6/97,10,5.5,TotalBiovolume,553601.7042,
SP,1997,5/6/97,12,4.3,TotalBiovolume,553601.7042,
SP,1997,5/6/97,15,3.9,TotalBiovolume,553601.7042,
SP,1997,5/6/97,18,3.7,TotalBiovolume,553601.7042,
SP,1997,5/21/97,0,4.5,,,
SP,1997,5/21/97,3,4.5,,,
SP,1997,5/21/97,5,6.8,,,
SP,1997,5/21/97,8,4.5,,,
SP,1997,5/21/97,10,4.6,,,
SP,1997,5/21/97,12,4.3,,,
SP,1997,5/21/97,15,3,,,
SP,1997,5/21/97,18,3.3,,,
SP,1997,6/4/97,0,0.3,,,
SP,1997,6/4/97,3,0.7,,,
SP,1997,6/4/97,5,1.1,,,
SP,1997,6/4/97,8,2.7,,,
SP,1997,6/4/97,10,6.1,,,
SP,1997,6/4/97,12,4.4,,,
SP,1997,6/4/97,15,3.2,,,
SP,1997,6/4/97,18,4.3,,,
SP,1997,6/18/97,0,1,TotalBiovolume,120852.7877,
SP,1997,6/18/97,3,1.5,TotalBiovolume,120852.7877,
SP,1997,6/18/97,5,1.9,TotalBiovolume,120852.7877,
SP,1997,6/18/97,8,1.5,TotalBiovolume,120852.7877,
SP,1997,6/18/97,10,1.5,TotalBiovolume,120852.7877,
SP,1997,6/18/97,12,3.7,TotalBiovolume,120852.7877,
SP,1997,6/18/97,15,6.9,TotalBiovolume,120852.7877,
SP,1997,6/18/97,18,3.9,TotalBiovolume,120852.7877,
SP,1997,7/1/97,0,0.7,,,
SP,1997,7/1/97,3,1.4,,,
SP,1997,7/1/97,5,1.7,,,
SP,1997,7/1/97,8,2.3,,,
SP,1997,7/1/97,10,3.7,,,
SP,1997,7/1/97,12,6.6,,,
SP,1997,7/1/97,15,7,,,
SP,1997,7/1/97,18,4.8,,,
SP,1997,7/17/97,0,0.7,,,
SP,1997,7/17/97,3,0.6,,,
SP,1997,7/17/97,5,1,,,
SP,1997,7/17/97,8,1,,,
SP,1997,7/17/97,10,0.2,,,
SP,1997,7/17/97,15,1.2,,,
SP,1997,7/17/97,18,0.8,,,
SP,1997,7/29/97,0,0,,,
SP,1997,7/29/97,3,-0.7,,,
SP,1997,7/29/97,5,-0.5,,,
SP,1997,7/29/97,8,-1.2,,,
SP,1997,7/29/97,10,0,,,
SP,1997,7/29/97,12,0,,,
SP,1997,7/29/97,15,-0.2,,,
SP,1997,7/29/97,17,-14.5,,,
SP,1997,8/13/97,0,0.8,,,
SP,1997,8/13/97,3,0.7,,,
SP,1997,8/13/97,5,0.6,,,
SP,1997,8/13/97,8,-21.1,,,
SP,1997,8/13/97,10,-5.5,,,
SP,1997,8/13/97,12,-2.3,,,
SP,1997,8/13/97,15,5,,,
SP,1997,8/13/97,18,-3.3,,,
SP,1997,8/28/97,0,0.5,TotalBiovolume,74003.74465,
SP,1997,8/28/97,3,0.6,TotalBiovolume,74003.74465,
SP,1997,8/28/97,5,0.8,TotalBiovolume,74003.74465,
SP,1997,8/28/97,8,0.8,TotalBiovolume,74003.74465,
SP,1997,8/28/97,10,1.5,TotalBiovolume,74003.74465,
SP,1997,8/28/97,12,1.9,TotalBiovolume,74003.74465,
SP,1997,8/28/97,15,3.5,TotalBiovolume,74003.74465,
SP,1997,8/28/97,18,1.9,TotalBiovolume,74003.74465,
SP,1997,9/9/97,0,1.1,,,
SP,1997,9/9/97,3,0.8,,,
SP,1997,9/9/97,5,1,,,
SP,1997,9/9/97,8,1,,,
SP,1997,9/9/97,10,0.9,,,
SP,1997,9/9/97,12,1.6,,,
SP,1997,9/9/97,18,3.2,,,
SP,1997,9/24/97,0,1.1,,,
SP,1997,9/24/97,3,1.1,,,
SP,1997,9/24/97,5,1.1,,,
SP,1997,9/24/97,8,1,,,
SP,1997,9/24/97,10,1.4,,,
SP,1997,9/24/97,12,0.5,,,
SP,1997,9/24/97,15,0.9,,,
SP,1997,9/24/97,18,0.7,,,
SP,1997,10/7/97,0,0.8,,,
SP,1997,10/7/97,3,1.5,,,
SP,1997,10/7/97,5,1.2,,,
SP,1997,10/7/97,8,1,,,
SP,1997,10/7/97,10,1.5,,,
SP,1997,10/7/97,12,2.1,,,
SP,1997,10/7/97,15,2.4,,,
SP,1997,10/7/97,17,8.8,,,
SP,1997,10/24/97,0,1.2,,,
SP,1997,10/24/97,3,1.2,,,
SP,1997,10/24/97,5,0.8,,,
SP,1997,10/24/97,8,-0.1,,,
SP,1997,10/24/97,10,0.6,,,
SP,1997,10/24/97,12,1,,,
SP,1997,10/24/97,15,1.6,,,
SP,1997,10/24/97,17,1.5,,,
SP,1997,11/10/97,0,1.8,TotalBiovolume,128833.4606,
SP,1997,11/10/97,3,2.3,TotalBiovolume,128833.4606,
SP,1997,11/10/97,5,2.1,TotalBiovolume,128833.4606,
SP,1997,11/10/97,8,1.9,TotalBiovolume,128833.4606,
SP,1997,11/10/97,10,2,TotalBiovolume,128833.4606,
SP,1997,11/10/97,12,1.9,TotalBiovolume,128833.4606,
SP,1997,11/10/97,15,2,TotalBiovolume,128833.4606,
SP,1997,11/10/97,18,1.3,TotalBiovolume,128833.4606,
SP,1998,1/12/98,0,42.7,,,
SP,1998,1/12/98,3,14.7,,,
SP,1998,1/12/98,5,5.7,,,
SP,1998,1/12/98,8,1.8,,,
SP,1998,1/12/98,10,1.5,,,
SP,1998,1/12/98,12,0.5,,,
SP,1998,1/12/98,15,0.2,,,
SP,1998,1/12/98,18,0.7,,,
SP,1998,2/23/98,0,0.7,TotalBiovolume,189107.2736,
SP,1998,2/23/98,3,3.4,TotalBiovolume,189107.2736,
SP,1998,2/23/98,5,4.4,TotalBiovolume,189107.2736,
SP,1998,2/23/98,8,1.6,TotalBiovolume,189107.2736,
SP,1998,2/23/98,10,1.4,TotalBiovolume,189107.2736,
SP,1998,2/23/98,12,0.9,TotalBiovolume,189107.2736,
SP,1998,2/23/98,15,0.9,TotalBiovolume,189107.2736,
SP,1998,2/23/98,18,1.6,TotalBiovolume,189107.2736,
SP,1998,3/18/98,0,12,,,
SP,1998,3/18/98,3,9.4,,,
SP,1998,3/18/98,5,4.9,,,
SP,1998,3/18/98,8,3.3,,,
SP,1998,3/18/98,10,2.3,,,
SP,1998,3/18/98,12,1.1,,,
SP,1998,3/18/98,15,0.7,,,
SP,1998,3/18/98,17,1,,,
SP,1998,5/5/98,0,2.4,,,
SP,1998,5/5/98,3,2.5,,,
SP,1998,5/5/98,5,5,,,
SP,1998,5/5/98,8,5.8,,,
SP,1998,5/5/98,10,9.9,,,
SP,1998,5/5/98,12,10.7,,,
SP,1998,5/5/98,15,6.8,,,
SP,1998,5/5/98,18,11,,,
SP,1998,5/19/98,0,1.9,,,
SP,1998,5/19/98,3,1.9,,,
SP,1998,5/19/98,5,3,,,
SP,1998,5/19/98,8,4.8,,,
SP,1998,5/19/98,10,11.2,,,
SP,1998,5/19/98,12,10.7,,,
SP,1998,5/19/98,15,8.4,,,
SP,1998,5/19/98,18,5.9,,,
SP,1998,6/1/98,0,1.8,,,
SP,1998,6/1/98,3,1.9,,,
SP,1998,6/1/98,5,1.9,,,
SP,1998,6/1/98,8,5.3,,,
SP,1998,6/1/98,10,8.2,,,
SP,1998,6/1/98,12,9.2,,,
SP,1998,6/1/98,15,7.2,,,
SP,1998,6/1/98,18,2.8,,,
SP,1998,6/15/98,0,0.9,TotalBiovolume,167909.7456,
SP,1998,6/15/98,3,0.9,TotalBiovolume,167909.7456,
SP,1998,6/15/98,5,1.5,TotalBiovolume,167909.7456,
SP,1998,6/15/98,8,2.7,TotalBiovolume,167909.7456,
SP,1998,6/15/98,10,4.6,TotalBiovolume,167909.7456,
SP,1998,6/15/98,12,9.6,TotalBiovolume,167909.7456,
SP,1998,6/15/98,15,9.2,TotalBiovolume,167909.7456,
SP,1998,6/15/98,18,8.4,TotalBiovolume,167909.7456,
SP,1998,6/29/98,0,0.8,,,
SP,1998,6/29/98,3,1.2,,,
SP,1998,6/29/98,5,1.2,,,
SP,1998,6/29/98,8,4.1,,,
SP,1998,6/29/98,10,3.5,,,
SP,1998,6/29/98,12,6.6,,,
SP,1998,6/29/98,15,6.7,,,
SP,1998,6/29/98,18,11.4,,,
SP,1998,7/14/98,0,0.6,TotalBiovolume,204417.0737,
SP,1998,7/14/98,3,0.7,TotalBiovolume,204417.0737,
SP,1998,7/14/98,5,1,TotalBiovolume,204417.0737,
SP,1998,7/14/98,8,2.3,TotalBiovolume,204417.0737,
SP,1998,7/14/98,10,2.8,TotalBiovolume,204417.0737,
SP,1998,7/14/98,12,3.4,TotalBiovolume,204417.0737,
SP,1998,7/14/98,15,7,TotalBiovolume,204417.0737,
SP,1998,7/14/98,18,17,TotalBiovolume,204417.0737,
SP,1998,7/27/98,0,0.9,,,
SP,1998,7/27/98,3,1,,,
SP,1998,7/27/98,5,1.2,,,
SP,1998,7/27/98,8,2.2,,,
SP,1998,7/27/98,10,2.1,,,
SP,1998,7/27/98,12,4.1,,,
SP,1998,7/27/98,15,10,,,
SP,1998,7/27/98,18,19.3,,,
SP,1998,8/12/98,0,1,TotalBiovolume,193824.5166,
SP,1998,8/12/98,3,0.8,TotalBiovolume,193824.5166,
SP,1998,8/12/98,5,1.1,TotalBiovolume,193824.5166,
SP,1998,8/12/98,8,1.4,TotalBiovolume,193824.5166,
SP,1998,8/12/98,10,1.9,TotalBiovolume,193824.5166,
SP,1998,8/12/98,12,3.5,TotalBiovolume,193824.5166,
SP,1998,8/12/98,15,4.8,TotalBiovolume,193824.5166,
SP,1998,8/12/98,18,15.3,TotalBiovolume,193824.5166,
SP,1998,8/26/98,0,1.4,,,
SP,1998,8/26/98,3,1.5,,,
SP,1998,8/26/98,5,1.6,,,
SP,1998,8/26/98,8,2,,,
SP,1998,8/26/98,10,4.1,,,
SP,1998,8/26/98,12,5.7,,,
SP,1998,8/26/98,15,15.3,,,
SP,1998,8/26/98,18,19.2,,,
SP,1998,9/9/98,0,1,,,
SP,1998,9/9/98,3,1.2,,,
SP,1998,9/9/98,5,1.3,,,
SP,1998,9/9/98,8,1.5,,,
SP,1998,9/9/98,10,2.3,,,
SP,1998,9/9/98,12,6.7,,,
SP,1998,9/9/98,15,19,,,
SP,1998,9/9/98,18,11.8,,,
SP,1998,9/24/98,0,1.5,,,
SP,1998,9/24/98,3,1.5,,,
SP,1998,9/24/98,5,2,,,
SP,1998,9/24/98,8,1.4,,,
SP,1998,9/24/98,10,3.5,,,
SP,1998,9/24/98,12,6.1,,,
SP,1998,9/24/98,15,9.9,,,
SP,1998,9/24/98,18,12.1,,,
SP,1998,10/6/98,0,1.8,,,
SP,1998,10/6/98,3,2,,,
SP,1998,10/6/98,5,1.7,,,
SP,1998,10/6/98,8,1.9,,,
SP,1998,10/6/98,10,2.1,,,
SP,1998,10/6/98,12,2.7,,,
SP,1998,10/6/98,15,15.4,,,
SP,1998,10/6/98,18,8.5,,,
SP,1998,10/20/98,0,2.1,,,
SP,1998,10/20/98,3,2.2,,,
SP,1998,10/20/98,5,1.9,,,
SP,1998,10/20/98,8,1.9,,,
SP,1998,10/20/98,10,2.1,,,
SP,1998,10/20/98,12,1.8,,,
SP,1998,10/20/98,15,16.5,,,
SP,1998,10/20/98,18,8.8,,,
SP,1998,11/12/98,0,3.9,TotalBiovolume,147520.6467,
SP,1998,11/12/98,3,3.7,TotalBiovolume,147520.6467,
SP,1998,11/12/98,5,4.3,TotalBiovolume,147520.6467,
SP,1998,11/12/98,8,4.8,TotalBiovolume,147520.6467,
SP,1998,11/12/98,10,3.7,TotalBiovolume,147520.6467,
SP,1998,11/12/98,12,3.7,TotalBiovolume,147520.6467,
SP,1998,11/12/98,15,3.9,TotalBiovolume,147520.6467,
SP,1998,11/12/98,18,3.6,TotalBiovolume,147520.6467,
SP,1999,1/18/99,0,2,,,
SP,1999,1/18/99,3,4.8,,,
SP,1999,1/18/99,5,1.2,,,
SP,1999,1/18/99,8,1.8,,,
SP,1999,1/18/99,10,0.4,,,
SP,1999,1/18/99,10,0.7,,,
SP,1999,1/18/99,12,0.5,,,
SP,1999,1/18/99,15,1.3,,,
SP,1999,1/18/99,17,3.3,,,
SP,1999,2/23/99,0,5.1,TotalBiovolume,83274.68798,
SP,1999,2/23/99,3,0.6,TotalBiovolume,83274.68798,
SP,1999,2/23/99,5,0.2,TotalBiovolume,83274.68798,
SP,1999,2/23/99,8,0.2,TotalBiovolume,83274.68798,
SP,1999,2/23/99,10,0.2,TotalBiovolume,83274.68798,
SP,1999,2/23/99,12,0.3,TotalBiovolume,83274.68798,
SP,1999,2/23/99,15,0.3,TotalBiovolume,83274.68798,
SP,1999,2/23/99,18,-1.7,TotalBiovolume,83274.68798,
SP,1999,3/24/99,0,0.6,,,
SP,1999,3/24/99,3,5,,,
SP,1999,3/24/99,5,6.1,,,
SP,1999,3/24/99,8,3,,,
SP,1999,3/24/99,10,1.75,,,
SP,1999,3/24/99,12,1.1,,,
SP,1999,3/24/99,15,1,,,
SP,1999,3/24/99,18,-1.4,,,
SP,1999,5/4/99,0,3.3,TotalBiovolume,227305.348,
SP,1999,5/4/99,3,3.5,TotalBiovolume,227305.348,
SP,1999,5/4/99,8,3.9,TotalBiovolume,227305.348,
SP,1999,5/4/99,10,5.1,TotalBiovolume,227305.348,
SP,1999,5/4/99,12,7.5,TotalBiovolume,227305.348,
SP,1999,5/4/99,15,6.5,TotalBiovolume,227305.348,
SP,1999,5/4/99,18,8.15,TotalBiovolume,227305.348,
SP,1999,5/20/99,0,1.5,,,
SP,1999,5/20/99,3,1.7,,,
SP,1999,5/20/99,5,2.2,,,
SP,1999,5/20/99,8,13.2,,,
SP,1999,5/20/99,10,-1,,,
SP,1999,5/20/99,12,-3.7,,,
SP,1999,5/20/99,15,-21.3,,,
SP,1999,5/20/99,18,-79.7,,,
SP,1999,5/20/99,18,-120.9,,,
SP,1999,6/2/99,0,4.1,,,
SP,1999,6/2/99,3,4.2,,,
SP,1999,6/2/99,5,3.7,,,
SP,1999,6/2/99,8,2.9,,,
SP,1999,6/2/99,10,2.4,,,
SP,1999,6/2/99,12,2,,,
SP,1999,6/2/99,15,2.7,,,
SP,1999,6/2/99,18,19.05,,,
SP,1999,6/16/99,0,2.1,,,
SP,1999,6/16/99,3,1.9,,,
SP,1999,6/16/99,5,8.1,,,
SP,1999,6/16/99,8,2.8,,,
SP,1999,6/16/99,10,4.1,,,
SP,1999,6/16/99,12,5.2,,,
SP,1999,6/16/99,15,6.3,,,
SP,1999,6/16/99,18,10.85,,,
SP,1999,7/1/99,0,1.1,TotalBiovolume,74952.73654,
SP,1999,7/1/99,3,1.1,TotalBiovolume,74952.73654,
SP,1999,7/1/99,5,1.6,TotalBiovolume,74952.73654,
SP,1999,7/1/99,8,3.6,TotalBiovolume,74952.73654,
SP,1999,7/1/99,10,3.6,TotalBiovolume,74952.73654,
SP,1999,7/1/99,12,3.8,TotalBiovolume,74952.73654,
SP,1999,7/1/99,15,5.2,TotalBiovolume,74952.73654,
SP,1999,7/1/99,18,5.3,TotalBiovolume,74952.73654,
SP,1999,7/15/99,0,2.4,,,
SP,1999,7/15/99,3,1.3,,,
SP,1999,7/15/99,5,1.9,,,
SP,1999,7/15/99,8,2.8,,,
SP,1999,7/15/99,10,4.3,,,
SP,1999,7/15/99,12,6.5,,,
SP,1999,7/15/99,15,5.7,,,
SP,1999,7/15/99,18,8.3,,,
SP,1999,7/28/99,0,1.8,,,
SP,1999,7/28/99,3,1.4,,,
SP,1999,7/28/99,5,1.4,,,
SP,1999,7/28/99,8,2.9,,,
SP,1999,7/28/99,10,4.6,,,
SP,1999,7/28/99,12,7,,,
SP,1999,7/28/99,15,7.2,,,
SP,1999,7/28/99,18,13.7,,,
SP,1999,8/10/99,0,3.4,,,
SP,1999,8/10/99,3,4.2,,,
SP,1999,8/10/99,5,4.4,,,
SP,1999,8/10/99,8,2,,,
SP,1999,8/10/99,10,3.4,,,
SP,1999,8/10/99,12,3.2,,,
SP,1999,8/10/99,15,4.7,,,
SP,1999,8/10/99,18,16.4,,,
SP,1999,8/23/99,0,1.7,TotalBiovolume,58570.67871,
SP,1999,8/23/99,3,1.8,TotalBiovolume,58570.67871,
SP,1999,8/23/99,5,1.6,TotalBiovolume,58570.67871,
SP,1999,8/23/99,8,1.5,TotalBiovolume,58570.67871,
SP,1999,8/23/99,10,2.7,TotalBiovolume,58570.67871,
SP,1999,8/23/99,12,3.7,TotalBiovolume,58570.67871,
SP,1999,8/23/99,15,17.7,TotalBiovolume,58570.67871,
SP,1999,8/23/99,18,17.2,TotalBiovolume,58570.67871,
SP,1999,9/9/99,0,1.3,,,
SP,1999,9/9/99,3,1.5,,,
SP,1999,9/9/99,5,1.7,,,
SP,1999,9/9/99,8,2.7,,,
SP,1999,9/9/99,10,3.4,,,
SP,1999,9/9/99,12,4.3,,,
SP,1999,9/9/99,15,4.6,,,
SP,1999,9/9/99,18,10,,,
SP,1999,9/23/99,0,1.8,,,
SP,1999,9/23/99,3,1.7,,,
SP,1999,9/23/99,5,1.9,,,
SP,1999,9/23/99,8,1.8,,,
SP,1999,9/23/99,10,4.5,,,
SP,1999,9/23/99,12,4.8,,,
SP,1999,9/23/99,15,16.9,,,
SP,1999,9/23/99,18,19.2,,,
SP,1999,10/8/99,0,3.4,,,
SP,1999,10/8/99,3,2.7,,,
SP,1999,10/8/99,5,2.5,,,
SP,1999,10/8/99,8,2.5,,,
SP,1999,10/8/99,10,2.3,,,
SP,1999,10/8/99,12,3.6,,,
SP,1999,10/8/99,15,5,,,
SP,1999,10/8/99,18,2.6,,,
SP,1999,10/19/99,0,4.7,,,
SP,1999,10/19/99,3,5.3,,,
SP,1999,10/19/99,5,5.3,,,
SP,1999,10/19/99,8,4,,,
SP,1999,10/19/99,10,4.4,,,
SP,1999,10/19/99,12,2.8,,,
SP,1999,10/19/99,15,4,,,
SP,1999,10/19/99,18,7.85,,,
SP,1999,11/10/99,0,15.2,TotalBiovolume,29393.12457,
SP,1999,11/10/99,3,17.1,TotalBiovolume,29393.12457,
SP,1999,11/10/99,5,15.6,TotalBiovolume,29393.12457,
SP,1999,11/10/99,8,15.5,TotalBiovolume,29393.12457,
SP,1999,11/10/99,10,15.8,TotalBiovolume,29393.12457,
SP,1999,11/10/99,12,14.2,TotalBiovolume,29393.12457,
SP,1999,11/10/99,15,13,TotalBiovolume,29393.12457,
SP,1999,11/10/99,18,11.9,TotalBiovolume,29393.12457,
SP,2000,1/18/00,0,15.8,,,
SP,2000,1/18/00,3,4.4,,,
SP,2000,1/18/00,5,4,,,
SP,2000,1/18/00,8,3.4,,,
SP,2000,1/18/00,10,2.5,,,
SP,2000,1/18/00,12,1.7,,,
SP,2000,1/18/00,15,2.2,,,
SP,2000,1/18/00,17,1.4,,,
SP,2000,2/22/00,0,4.3,TotalBiovolume,19235.34559,
SP,2000,2/22/00,3,2.7,TotalBiovolume,19235.34559,
SP,2000,2/22/00,5,1.6,TotalBiovolume,19235.34559,
SP,2000,2/22/00,8,0.7,TotalBiovolume,19235.34559,
SP,2000,2/22/00,10,0.55,TotalBiovolume,19235.34559,
SP,2000,2/22/00,12,0.5,TotalBiovolume,19235.34559,
SP,2000,2/22/00,15,0.4,TotalBiovolume,19235.34559,
SP,2000,2/22/00,18,8.4,TotalBiovolume,19235.34559,
SP,2000,4/6/00,0,10.9,TotalBiovolume,128642.492,
SP,2000,4/6/00,3,9.5,TotalBiovolume,128642.492,
SP,2000,4/6/00,5,6.6,TotalBiovolume,128642.492,
SP,2000,4/6/00,8,7.6,TotalBiovolume,128642.492,
SP,2000,4/6/00,10,8.2,TotalBiovolume,128642.492,
SP,2000,4/6/00,12,7.9,TotalBiovolume,128642.492,
SP,2000,4/6/00,15,9.9,TotalBiovolume,128642.492,
SP,2000,4/6/00,18,8.6,TotalBiovolume,128642.492,
SP,2000,4/18/00,0,8.7,,,
SP,2000,4/18/00,3,6.4,,,
SP,2000,4/18/00,5,8.9,,,
SP,2000,4/18/00,8,8.4,,,
SP,2000,4/18/00,10,7.8,,,
SP,2000,4/18/00,12,7.2,,,
SP,2000,4/18/00,15,6.4,,,
SP,2000,4/18/00,18,7,,,
SP,2000,5/2/00,0,2.6,,,
SP,2000,5/2/00,3,1.3,,,
SP,2000,5/2/00,5,0.9,,,
SP,2000,5/2/00,8,6.9,,,
SP,2000,5/2/00,10,8.5,,,
SP,2000,5/2/00,12,8.2,,,
SP,2000,5/2/00,15,5.1,,,
SP,2000,5/2/00,18,4.7,,,
SP,2000,5/17/00,0,0.1,,,
SP,2000,5/17/00,3,0.3,,,
