"sampledate","species_code","species_name","lakeid","density","individuals_measured","avg_length"
2005-10-03,69930,"UNKNOWN",NA,0,NA,NA
2005-10-03,69931,"UNKNOWN",NA,0,NA,NA
2005-10-03,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
2005-10-03,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
2005-10-03,69921,"UNKNOWN",NA,0,NA,NA
2005-10-03,61807,"KERATELLA SERRULATA",NA,0,NA,NA
2005-10-03,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
2005-10-03,51102,"DAPHNIA DUBIA",NA,0,NA,NA
2005-10-03,69922,"UNKNOWN",NA,0,NA,NA
2005-10-03,61809,"KERATELLA TESTUDO",NA,0,NA,NA
2005-10-03,69918,"UNKNOWN",NA,0,NA,NA
2005-10-03,60100,"ANURAEOPSIS",NA,0,NA,NA
2005-10-03,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
2005-10-03,69919,"UNKNOWN",NA,0,NA,NA
2005-10-03,69920,"UNKNOWN",NA,0,NA,NA
2005-10-03,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
2005-10-03,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
2005-10-03,70029,"UNKNOWN",NA,0,NA,NA
2005-10-03,70030,"UNKNOWN",NA,0,NA,NA
2005-10-03,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
2005-10-03,69958,"UNKNOWN",NA,0,NA,NA
2005-10-03,60600,"COLLOTHECA","SP",0.3,NA,NA
2005-10-03,61911,"LECANE MIRA",NA,0,NA,NA
2005-10-03,70028,"UNKNOWN",NA,0,NA,NA
2005-10-03,60201,"ASCOMORPHA ECAUDIS",NA,0,NA,NA
2005-10-03,60601,"COLLOTHECA MUTABILIS",NA,0,NA,NA
2005-10-03,88888,"UNKNOWN ROTIFER",NA,0,NA,NA
2005-10-03,63602,"TRICHOCERCA BIROSTRIS",NA,0,NA,NA
2005-10-03,61810,"KERATELLA TICINENSIS",NA,0,NA,NA
2005-10-03,62901,"PLOESOMA HUDSONI",NA,0,NA,NA
2005-10-03,50300,"ALONA",NA,0,NA,NA
2005-10-03,60500,"CEPHALODELLA",NA,0,NA,NA
2005-10-03,62902,"PLOESOMA LENTICULARE",NA,0,NA,NA
2005-10-03,61300,"EUCHLANIS",NA,0,NA,NA
2005-10-03,63700,"TRICHOTRIA",NA,0,NA,NA
2005-10-03,62407,"MONOSTYLA OBTUSA",NA,0,NA,NA
2005-10-03,61918,"LECANE TENUISETA",NA,0,NA,NA
2005-10-03,63002,"POLYARTHRA EURYPTERA",NA,0,NA,NA
2005-10-03,51101,"DAPHNIA AMBIGUA",NA,0,NA,NA
2005-10-03,51105,"DAPHNIA PARVULA",NA,0,NA,NA
2005-10-03,62000,"LEPADELLA",NA,0,NA,NA
2005-10-03,50900,"CERIODAPHNIA",NA,0,NA,NA
2005-11-15,10000,"COPEPOD NAUPLII","SP",12.9,NA,NA
2005-11-15,20000,"CYCLOPOID",NA,0,NA,NA
2005-11-15,20302,"DIACYCLOPS THOMASI","SP",12.1,NA,NA
2005-11-15,30000,"CALANOID",NA,0,NA,NA
2005-11-15,30402,"LEPTODIAPTOMUS MINUTUS","SP",1.4,NA,NA
2005-11-15,30801,"SKISTODIAPTOMUS OREGONENSIS",NA,0,NA,NA
2005-11-15,51103,"DAPHNIA MENDOTAE",NA,0,NA,NA
2005-11-15,51104,"DAPHNIA LONGIREMIS","SP",11.5,NA,NA
2005-11-15,51130,"DAPHNIA PULICARIA",NA,0,NA,NA
2005-11-15,51800,"HOLOPEDIUM",NA,0,NA,NA
2005-11-15,60300,"ASPLANCHNA","SP",0.6,NA,NA
2005-11-15,60902,"CONOCHILUS UNICORNIS",NA,0,NA,NA
2005-11-15,61400,"FILINIA",NA,0,NA,NA
2005-11-15,61701,"KELLICOTTIA BOSTONIENSIS","SP",21.3,NA,NA
2005-11-15,61702,"KELLICOTTIA LONGISPINA","SP",21.3,NA,NA
2005-11-15,61801,"KERATELLA COCHLEARIS","SP",126,NA,NA
2005-11-15,61805,"KERATELLA HIEMALIS",NA,0,NA,NA
2005-11-15,61806,"KERATELLA QUADRATA","SP",0.6,NA,NA
2005-11-15,61900,"LECANE",NA,0,NA,NA
2005-11-15,61904,"LECANE INERMIS",NA,0,NA,NA
2005-11-15,63001,"POLYARTHRA DOLICHOPTERA",NA,0,NA,NA
2005-11-15,63005,"POLYARTHRA VULGARIS","SP",8.4,NA,NA
2005-11-15,69934,"",NA,0,NA,NA
2005-11-15,50000,"CLADOCERAN",NA,0,NA,NA
2005-11-15,51100,"DAPHNIA",NA,0,NA,NA
2005-11-15,51108,"DAPHNIA DENTIFERA",NA,0,NA,NA
2005-11-15,51801,"HOLOPEDIUM GIBBERUM",NA,0,NA,NA
2005-11-15,61803,"KERATELLA CRASSA","SP",2.8,NA,NA
2005-11-15,61808,"KERATELLA TAUROCEPHALA",NA,0,NA,NA
2005-11-15,63000,"POLYARTHRA",NA,0,NA,NA
2005-11-15,63400,"SYNCHAETA","SP",1.1,NA,NA
2005-11-15,69901,"",NA,0,NA,NA
2005-11-15,69902,"",NA,0,NA,NA
2005-11-15,70038,"",NA,0,NA,NA
2005-11-15,50700,"BOSMINIDAE","SP",20.2,NA,NA
2005-11-15,51200,"DIAPHANOSOMA",NA,0,NA,NA
2005-11-15,70051,"",NA,0,NA,NA
2005-11-15,60700,"COLURELLA",NA,0,NA,NA
2005-11-15,70039,"",NA,0,NA,NA
2005-11-15,70065,"",NA,0,NA,NA
2005-11-15,51000,"CHYDORUS",NA,0,NA,NA
2005-11-15,51107,"DAPHNIA RETROCURVA",NA,0,NA,NA
2005-11-15,60800,"CONOCHILOIDES",NA,0,NA,NA
2005-11-15,61500,"GASTROPUS",NA,0,NA,NA
2005-11-15,62700,"NOTOMMATA",NA,0,NA,NA
2005-11-15,62900,"PLOESOMA",NA,0,NA,NA
2005-11-15,63003,"POLYARTHRA MAJOR","SP",2.2,NA,NA
2005-11-15,63600,"TRICHOCERCA",NA,0,NA,NA
2005-11-15,63616,"TRICHOCERCA ROUSSELETI",NA,0,NA,NA
2005-11-15,70064,"",NA,0,NA,NA
2005-11-15,62400,"MONOSTYLA",NA,0,NA,NA
2005-11-15,70041,"",NA,0,NA,NA
2005-11-15,70052,"",NA,0,NA,NA
2005-11-15,20901,"TROPOCYCLOPS PRASINUS MEXICANUS","SP",3.9,NA,NA
2005-11-15,61804,"KERATELLA EARLINAE","SP",10.1,NA,NA
2005-11-15,63004,"POLYARTHRA REMATA","SP",43.7,NA,NA
2005-11-15,69915,"UNKNOWN",NA,0,NA,NA
2005-11-15,60900,"CONOCHILUS","SP",5.6,NA,NA
2005-11-15,69935,"",NA,0,NA,NA
2005-11-15,69936,"",NA,0,NA,NA
2005-11-15,61402,"FILINIA TERMINALIS","SP",1.1,NA,NA
2005-11-15,61502,"GASTROPUS STYLIFER","SP",5,NA,NA
2005-11-15,69990,"",NA,0,NA,NA
2005-11-15,69991,"",NA,0,NA,NA
2005-11-15,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
2005-11-15,69932,"",NA,0,NA,NA
2005-11-15,20300,"DIACYCLOPS",NA,0,NA,NA
2005-11-15,70057,"",NA,0,NA,NA
2005-11-15,70058,"",NA,0,NA,NA
2005-11-15,70059,"",NA,0,NA,NA
2005-11-15,70060,"",NA,0,NA,NA
2005-11-15,30400,"DIAPTOMID",NA,0,NA,NA
2005-11-15,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
2005-11-15,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
2005-11-15,70061,"",NA,0,NA,NA
2005-11-15,70062,"",NA,0,NA,NA
2005-11-15,70063,"",NA,0,NA,NA
2005-11-15,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
2005-11-15,60200,"ASCOMORPHA",NA,0,NA,NA
2005-11-15,61501,"GASTROPUS HYPTOPUS","SP",5.6,NA,NA
2005-11-15,69928,"UNKNOWN",NA,0,NA,NA
2005-11-15,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
2005-11-15,69930,"UNKNOWN",NA,0,NA,NA
2005-11-15,69931,"UNKNOWN",NA,0,NA,NA
2005-11-15,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
2005-11-15,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
2005-11-15,69921,"UNKNOWN",NA,0,NA,NA
2005-11-15,61807,"KERATELLA SERRULATA",NA,0,NA,NA
2005-11-15,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
2005-11-15,51102,"DAPHNIA DUBIA",NA,0,NA,NA
2005-11-15,69922,"UNKNOWN",NA,0,NA,NA
2005-11-15,61809,"KERATELLA TESTUDO",NA,0,NA,NA
2005-11-15,69918,"UNKNOWN",NA,0,NA,NA
2005-11-15,60100,"ANURAEOPSIS",NA,0,NA,NA
2005-11-15,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
2005-11-15,69919,"UNKNOWN",NA,0,NA,NA
2005-11-15,69920,"UNKNOWN",NA,0,NA,NA
2005-11-15,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
2005-11-15,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
2005-11-15,70029,"UNKNOWN",NA,0,NA,NA
2005-11-15,70030,"UNKNOWN",NA,0,NA,NA
2005-11-15,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
2005-11-15,69958,"UNKNOWN",NA,0,NA,NA
2005-11-15,60600,"COLLOTHECA","SP",0.6,NA,NA
2005-11-15,61911,"LECANE MIRA",NA,0,NA,NA
2005-11-15,70028,"UNKNOWN",NA,0,NA,NA
2005-11-15,60201,"ASCOMORPHA ECAUDIS",NA,0,NA,NA
2005-11-15,60601,"COLLOTHECA MUTABILIS",NA,0,NA,NA
2005-11-15,88888,"UNKNOWN ROTIFER",NA,0,NA,NA
2005-11-15,63602,"TRICHOCERCA BIROSTRIS",NA,0,NA,NA
2005-11-15,61810,"KERATELLA TICINENSIS",NA,0,NA,NA
2005-11-15,62901,"PLOESOMA HUDSONI",NA,0,NA,NA
2005-11-15,50300,"ALONA",NA,0,NA,NA
2005-11-15,60500,"CEPHALODELLA",NA,0,NA,NA
2005-11-15,62902,"PLOESOMA LENTICULARE",NA,0,NA,NA
2005-11-15,61300,"EUCHLANIS",NA,0,NA,NA
2005-11-15,63700,"TRICHOTRIA",NA,0,NA,NA
2005-11-15,62407,"MONOSTYLA OBTUSA",NA,0,NA,NA
2005-11-15,61918,"LECANE TENUISETA",NA,0,NA,NA
2005-11-15,63002,"POLYARTHRA EURYPTERA",NA,0,NA,NA
2005-11-15,51101,"DAPHNIA AMBIGUA",NA,0,NA,NA
2005-11-15,51105,"DAPHNIA PARVULA",NA,0,NA,NA
2005-11-15,62000,"LEPADELLA",NA,0,NA,NA
2005-11-15,50900,"CERIODAPHNIA",NA,0,NA,NA
2006-02-13,10000,"COPEPOD NAUPLII","SP",30.2,NA,NA
2006-02-13,20000,"CYCLOPOID",NA,0,NA,NA
2006-02-13,20302,"DIACYCLOPS THOMASI","SP",4.5,NA,NA
2006-02-13,30000,"CALANOID",NA,0,NA,NA
2006-02-13,30402,"LEPTODIAPTOMUS MINUTUS",NA,0,NA,NA
2006-02-13,30801,"SKISTODIAPTOMUS OREGONENSIS",NA,0,NA,NA
2006-02-13,51103,"DAPHNIA MENDOTAE",NA,0,NA,NA
2006-02-13,51104,"DAPHNIA LONGIREMIS","SP",3.9,NA,NA
2006-02-13,51130,"DAPHNIA PULICARIA",NA,0,NA,NA
2006-02-13,51800,"HOLOPEDIUM",NA,0,NA,NA
2006-02-13,60300,"ASPLANCHNA","SP",4.5,NA,NA
2006-02-13,60902,"CONOCHILUS UNICORNIS",NA,0,NA,NA
2006-02-13,61400,"FILINIA",NA,0,NA,NA
2006-02-13,61701,"KELLICOTTIA BOSTONIENSIS",NA,0,NA,NA
2006-02-13,61702,"KELLICOTTIA LONGISPINA","SP",29.1,NA,NA
2006-02-13,61801,"KERATELLA COCHLEARIS","SP",74.5,NA,NA
2006-02-13,61805,"KERATELLA HIEMALIS","SP",0.6,NA,NA
2006-02-13,61806,"KERATELLA QUADRATA","SP",0.6,NA,NA
2006-02-13,61900,"LECANE",NA,0,NA,NA
2006-02-13,61904,"LECANE INERMIS",NA,0,NA,NA
2006-02-13,63001,"POLYARTHRA DOLICHOPTERA","SP",2.8,NA,NA
2006-02-13,63005,"POLYARTHRA VULGARIS","SP",11.2,NA,NA
2006-02-13,69934,"",NA,0,NA,NA
2006-02-13,50000,"CLADOCERAN",NA,0,NA,NA
2006-02-13,51100,"DAPHNIA",NA,0,NA,NA
2006-02-13,51108,"DAPHNIA DENTIFERA",NA,0,NA,NA
2006-02-13,51801,"HOLOPEDIUM GIBBERUM",NA,0,NA,NA
2006-02-13,61803,"KERATELLA CRASSA","SP",0.6,NA,NA
2006-02-13,61808,"KERATELLA TAUROCEPHALA",NA,0,NA,NA
2006-02-13,63000,"POLYARTHRA",NA,0,NA,NA
2006-02-13,63400,"SYNCHAETA","SP",0.6,NA,NA
2006-02-13,69901,"",NA,0,NA,NA
2006-02-13,69902,"",NA,0,NA,NA
2006-02-13,70038,"",NA,0,NA,NA
2006-02-13,50700,"BOSMINIDAE","SP",17.6,NA,NA
2006-02-13,51200,"DIAPHANOSOMA",NA,0,NA,NA
2006-02-13,70051,"",NA,0,NA,NA
2006-02-13,60700,"COLURELLA",NA,0,NA,NA
2006-02-13,70039,"",NA,0,NA,NA
2006-02-13,70065,"",NA,0,NA,NA
2006-02-13,51000,"CHYDORUS",NA,0,NA,NA
2006-02-13,51107,"DAPHNIA RETROCURVA",NA,0,NA,NA
2006-02-13,60800,"CONOCHILOIDES","SP",1.1,NA,NA
2006-02-13,61500,"GASTROPUS",NA,0,NA,NA
2006-02-13,62700,"NOTOMMATA",NA,0,NA,NA
2006-02-13,62900,"PLOESOMA",NA,0,NA,NA
2006-02-13,63003,"POLYARTHRA MAJOR","SP",1.7,NA,NA
2006-02-13,63600,"TRICHOCERCA",NA,0,NA,NA
2006-02-13,63616,"TRICHOCERCA ROUSSELETI",NA,0,NA,NA
2006-02-13,70064,"",NA,0,NA,NA
2006-02-13,62400,"MONOSTYLA",NA,0,NA,NA
2006-02-13,70041,"",NA,0,NA,NA
2006-02-13,70052,"",NA,0,NA,NA
2006-02-13,20901,"TROPOCYCLOPS PRASINUS MEXICANUS","SP",4.8,NA,NA
2006-02-13,61804,"KERATELLA EARLINAE","SP",5.6,NA,NA
2006-02-13,63004,"POLYARTHRA REMATA","SP",1.7,NA,NA
2006-02-13,69915,"UNKNOWN",NA,0,NA,NA
2006-02-13,60900,"CONOCHILUS","SP",4.5,NA,NA
2006-02-13,69935,"",NA,0,NA,NA
2006-02-13,69936,"",NA,0,NA,NA
2006-02-13,61402,"FILINIA TERMINALIS","SP",3.9,NA,NA
2006-02-13,61502,"GASTROPUS STYLIFER","SP",2.2,NA,NA
2006-02-13,69990,"",NA,0,NA,NA
2006-02-13,69991,"",NA,0,NA,NA
2006-02-13,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
2006-02-13,69932,"",NA,0,NA,NA
2006-02-13,20300,"DIACYCLOPS",NA,0,NA,NA
2006-02-13,70057,"",NA,0,NA,NA
2006-02-13,70058,"",NA,0,NA,NA
2006-02-13,70059,"",NA,0,NA,NA
2006-02-13,70060,"",NA,0,NA,NA
2006-02-13,30400,"DIAPTOMID",NA,0,NA,NA
2006-02-13,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
2006-02-13,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
2006-02-13,70061,"",NA,0,NA,NA
2006-02-13,70062,"",NA,0,NA,NA
2006-02-13,70063,"",NA,0,NA,NA
2006-02-13,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
2006-02-13,60200,"ASCOMORPHA",NA,0,NA,NA
2006-02-13,61501,"GASTROPUS HYPTOPUS",NA,0,NA,NA
2006-02-13,69928,"UNKNOWN",NA,0,NA,NA
2006-02-13,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
2006-02-13,69930,"UNKNOWN",NA,0,NA,NA
2006-02-13,69931,"UNKNOWN",NA,0,NA,NA
2006-02-13,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
2006-02-13,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
2006-02-13,69921,"UNKNOWN",NA,0,NA,NA
2006-02-13,61807,"KERATELLA SERRULATA",NA,0,NA,NA
2006-02-13,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
2006-02-13,51102,"DAPHNIA DUBIA",NA,0,NA,NA
2006-02-13,69922,"UNKNOWN",NA,0,NA,NA
2006-02-13,61809,"KERATELLA TESTUDO",NA,0,NA,NA
2006-02-13,69918,"UNKNOWN",NA,0,NA,NA
2006-02-13,60100,"ANURAEOPSIS",NA,0,NA,NA
2006-02-13,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
2006-02-13,69919,"UNKNOWN",NA,0,NA,NA
2006-02-13,69920,"UNKNOWN",NA,0,NA,NA
2006-02-13,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
2006-02-13,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
2006-02-13,70029,"UNKNOWN",NA,0,NA,NA
2006-02-13,70030,"UNKNOWN",NA,0,NA,NA
2006-02-13,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
2006-02-13,69958,"UNKNOWN",NA,0,NA,NA
2006-02-13,60600,"COLLOTHECA",NA,0,NA,NA
2006-02-13,61911,"LECANE MIRA",NA,0,NA,NA
2006-02-13,70028,"UNKNOWN",NA,0,NA,NA
2006-02-13,60201,"ASCOMORPHA ECAUDIS",NA,0,NA,NA
2006-02-13,60601,"COLLOTHECA MUTABILIS",NA,0,NA,NA
2006-02-13,88888,"UNKNOWN ROTIFER",NA,0,NA,NA
2006-02-13,63602,"TRICHOCERCA BIROSTRIS",NA,0,NA,NA
2006-02-13,61810,"KERATELLA TICINENSIS",NA,0,NA,NA
2006-02-13,62901,"PLOESOMA HUDSONI",NA,0,NA,NA
2006-02-13,50300,"ALONA",NA,0,NA,NA
2006-02-13,60500,"CEPHALODELLA",NA,0,NA,NA
2006-02-13,62902,"PLOESOMA LENTICULARE",NA,0,NA,NA
2006-02-13,61300,"EUCHLANIS",NA,0,NA,NA
2006-02-13,63700,"TRICHOTRIA",NA,0,NA,NA
2006-02-13,62407,"MONOSTYLA OBTUSA",NA,0,NA,NA
2006-02-13,61918,"LECANE TENUISETA",NA,0,NA,NA
2006-02-13,63002,"POLYARTHRA EURYPTERA",NA,0,NA,NA
2006-02-13,51101,"DAPHNIA AMBIGUA",NA,0,NA,NA
2006-02-13,51105,"DAPHNIA PARVULA",NA,0,NA,NA
2006-02-13,62000,"LEPADELLA",NA,0,NA,NA
2006-02-13,50900,"CERIODAPHNIA",NA,0,NA,NA
2006-04-20,10000,"COPEPOD NAUPLII","SP",19.3,24,0.2
2006-04-20,20000,"CYCLOPOID",NA,0,NA,NA
2006-04-20,20302,"DIACYCLOPS THOMASI","SP",13.5,NA,NA
2006-04-20,30000,"CALANOID","SP",0.3,NA,NA
2006-04-20,30402,"LEPTODIAPTOMUS MINUTUS",NA,0,NA,NA
2006-04-20,30801,"SKISTODIAPTOMUS OREGONENSIS",NA,0,NA,NA
2006-04-20,51103,"DAPHNIA MENDOTAE",NA,0,NA,NA
2006-04-20,51104,"DAPHNIA LONGIREMIS","SP",4.8,NA,NA
2006-04-20,51130,"DAPHNIA PULICARIA",NA,0,NA,NA
2006-04-20,51800,"HOLOPEDIUM",NA,0,NA,NA
2006-04-20,60300,"ASPLANCHNA","SP",2.2,NA,NA
2006-04-20,60902,"CONOCHILUS UNICORNIS",NA,0,NA,NA
2006-04-20,61400,"FILINIA",NA,0,NA,NA
2006-04-20,61701,"KELLICOTTIA BOSTONIENSIS",NA,0,NA,NA
2006-04-20,61702,"KELLICOTTIA LONGISPINA","SP",10.6,17,0.13
2006-04-20,61801,"KERATELLA COCHLEARIS","SP",10.1,NA,NA
2006-04-20,61805,"KERATELLA HIEMALIS","SP",2.8,11,0.12
2006-04-20,61806,"KERATELLA QUADRATA","SP",1.7,4,0.15
2006-04-20,61900,"LECANE",NA,0,NA,NA
2006-04-20,61904,"LECANE INERMIS",NA,0,NA,NA
2006-04-20,63001,"POLYARTHRA DOLICHOPTERA","SP",17.9,12,0.12
2006-04-20,63005,"POLYARTHRA VULGARIS","SP",13.4,9,0.13
2006-04-20,69934,"",NA,0,NA,NA
2006-04-20,50000,"CLADOCERAN",NA,0,NA,NA
2006-04-20,51100,"DAPHNIA",NA,0,NA,NA
2006-04-20,51108,"DAPHNIA DENTIFERA",NA,0,NA,NA
2006-04-20,51801,"HOLOPEDIUM GIBBERUM",NA,0,NA,NA
2006-04-20,61803,"KERATELLA CRASSA",NA,0,NA,NA
2006-04-20,61808,"KERATELLA TAUROCEPHALA",NA,0,NA,NA
2006-04-20,63000,"POLYARTHRA",NA,0,NA,NA
2006-04-20,63400,"SYNCHAETA","SP",2,NA,NA
2006-04-20,69901,"",NA,0,NA,NA
2006-04-20,69902,"",NA,0,NA,NA
2006-04-20,70038,"",NA,0,NA,NA
2006-04-20,50700,"BOSMINIDAE",NA,0,NA,NA
2006-04-20,51200,"DIAPHANOSOMA",NA,0,NA,NA
2006-04-20,70051,"",NA,0,NA,NA
2006-04-20,60700,"COLURELLA",NA,0,NA,NA
2006-04-20,70039,"",NA,0,NA,NA
2006-04-20,70065,"",NA,0,NA,NA
2006-04-20,51000,"CHYDORUS",NA,0,NA,NA
2006-04-20,51107,"DAPHNIA RETROCURVA",NA,0,NA,NA
2006-04-20,60800,"CONOCHILOIDES","SP",3.4,1,0.08
2006-04-20,61500,"GASTROPUS",NA,0,NA,NA
2006-04-20,62700,"NOTOMMATA",NA,0,NA,NA
2006-04-20,62900,"PLOESOMA",NA,0,NA,NA
2006-04-20,63003,"POLYARTHRA MAJOR",NA,0,NA,NA
2006-04-20,63600,"TRICHOCERCA",NA,0,NA,NA
2006-04-20,63616,"TRICHOCERCA ROUSSELETI",NA,0,NA,NA
2006-04-20,70064,"",NA,0,NA,NA
2006-04-20,62400,"MONOSTYLA",NA,0,NA,NA
2006-04-20,70041,"",NA,0,NA,NA
2006-04-20,70052,"",NA,0,NA,NA
2006-04-20,20901,"TROPOCYCLOPS PRASINUS MEXICANUS","SP",2,NA,NA
2006-04-20,61804,"KERATELLA EARLINAE","SP",3.1,1,0.12
2006-04-20,63004,"POLYARTHRA REMATA","SP",7.3,1,0.1
2006-04-20,69915,"UNKNOWN",NA,0,NA,NA
2006-04-20,60900,"CONOCHILUS","SP",14.6,15,0.07
2006-04-20,69935,"",NA,0,NA,NA
2006-04-20,69936,"",NA,0,NA,NA
2006-04-20,61402,"FILINIA TERMINALIS","SP",1.4,1,0.15
2006-04-20,61502,"GASTROPUS STYLIFER","SP",0.6,NA,NA
2006-04-20,69990,"",NA,0,NA,NA
2006-04-20,69991,"",NA,0,NA,NA
2006-04-20,69992,"UNKNOWN ROTIFER",NA,0,NA,NA
2006-04-20,69932,"",NA,0,NA,NA
2006-04-20,20300,"DIACYCLOPS",NA,0,NA,NA
2006-04-20,70057,"",NA,0,NA,NA
2006-04-20,70058,"",NA,0,NA,NA
2006-04-20,70059,"",NA,0,NA,NA
2006-04-20,70060,"",NA,0,NA,NA
2006-04-20,30400,"DIAPTOMID",NA,0,NA,NA
2006-04-20,51202,"DIAPHANOSOMA BIRGEI",NA,0,NA,NA
2006-04-20,60901,"CONOCHILUS HIPPOCREPIS",NA,0,NA,NA
2006-04-20,70061,"",NA,0,NA,NA
2006-04-20,70062,"",NA,0,NA,NA
2006-04-20,70063,"",NA,0,NA,NA
2006-04-20,63603,"TRICHOCERCA CYLINDRICA",NA,0,NA,NA
2006-04-20,60200,"ASCOMORPHA",NA,0,NA,NA
2006-04-20,61501,"GASTROPUS HYPTOPUS",NA,0,NA,NA
2006-04-20,69928,"UNKNOWN",NA,0,NA,NA
2006-04-20,61802,"KERATELLA COCHLEARIS F. TECTA",NA,0,NA,NA
2006-04-20,69930,"UNKNOWN",NA,0,NA,NA
2006-04-20,69931,"UNKNOWN",NA,0,NA,NA
2006-04-20,60202,"ASCOMORPHA OVALIS",NA,0,NA,NA
2006-04-20,60203,"ASCOMORPHA SALTANS",NA,0,NA,NA
2006-04-20,69921,"UNKNOWN",NA,0,NA,NA
2006-04-20,61807,"KERATELLA SERRULATA",NA,0,NA,NA
2006-04-20,20101,"ACANTHOCYCLOPS VERNALIS",NA,0,NA,NA
2006-04-20,51102,"DAPHNIA DUBIA",NA,0,NA,NA
2006-04-20,69922,"UNKNOWN",NA,0,NA,NA
2006-04-20,61809,"KERATELLA TESTUDO",NA,0,NA,NA
2006-04-20,69918,"UNKNOWN",NA,0,NA,NA
2006-04-20,60100,"ANURAEOPSIS",NA,0,NA,NA
2006-04-20,63612,"TRICHOCERCA MULTICRINIS",NA,0,NA,NA
2006-04-20,69919,"UNKNOWN",NA,0,NA,NA
2006-04-20,69920,"UNKNOWN",NA,0,NA,NA
2006-04-20,30201,"EPISCHURA LACUSTRIS",NA,0,NA,NA
2006-04-20,62406,"MONOSTYLA LUNARIS",NA,0,NA,NA
2006-04-20,70029,"UNKNOWN",NA,0,NA,NA
2006-04-20,70030,"UNKNOWN",NA,0,NA,NA
2006-04-20,20601,"MESOCYCLOPS EDAX",NA,0,NA,NA
2006-04-20,69958,"UNKNOWN",NA,0,NA,NA
2006-04-20,60600,"COLLOTHECA",NA,0,NA,NA
2006-04-20,61911,"LECANE MIRA",NA,0,NA,NA
2006-04-20,70028,"UNKNOWN",NA,0,NA,NA
2006-04-20,60201,"ASCOMORPHA ECAUDIS",NA,0,NA,NA
2006-04-20,60601,"COLLOTHECA MUTABILIS",NA,0,NA,NA
2006-04-20,88888,"UNKNOWN ROTIFER",NA,0,NA,NA
2006-04-20,63602,"TRICHOCERCA BIROSTRIS",NA,0,NA,NA
2006-04-20,61810,"KERATELLA TICINENSIS",NA,0,NA,NA
2006-04-20,62901,"PLOESOMA HUDSONI",NA,0,NA,NA
2006-04-20,50300,"ALONA",NA,0,NA,NA
2006-04-20,60500,"CEPHALODELLA",NA,0,NA,NA
2006-04-20,62902,"PLOESOMA LENTICULARE",NA,0,NA,NA
2006-04-20,61300,"EUCHLANIS",NA,0,NA,NA
2006-04-20,63700,"TRICHOTRIA",NA,0,NA,NA
2006-04-20,62407,"MONOSTYLA OBTUSA",NA,0,NA,NA
2006-04-20,61918,"LECANE TENUISETA",NA,0,NA,NA
2006-04-20,63002,"POLYARTHRA EURYPTERA",NA,0,NA,NA
2006-04-20,51101,"DAPHNIA AMBIGUA",NA,0,NA,NA
2006-04-20,51105,"DAPHNIA PARVULA",NA,0,NA,NA
2006-04-20,62000,"LEPADELLA",NA,0,NA,NA
2006-04-20,50900,"CERIODAPHNIA",NA,0,NA,NA
2006-05-02,10000,"COPEPOD NAUPLII","SP",0,17,0.18
2006-05-02,20000,"CYCLOPOID",NA,0,NA,NA
2006-05-02,20302,"DIACYCLOPS THOMASI","SP",0,57,0.69
2006-05-02,30000,"CALANOID","SP",0,1,0.49
2006-05-02,30402,"LEPTODIAPTOMUS MINUTUS",NA,0,NA,NA
2006-05-02,30801,"SKISTODIAPTOMUS OREGONENSIS",NA,0,NA,NA
2006-05-02,51103,"DAPHNIA MENDOTAE",NA,0,NA,NA
2006-05-02,51104,"DAPHNIA LONGIREMIS","SP",0,4,0.69
2006-05-02,51130,"DAPHNIA PULICARIA",NA,0,NA,NA
