sampledate,division,genus,taxa_name,biovolume_conc
3/6/15,Chlorophyta,Oocystis,Peridinium umbonatum,0
3/6/15,Chlorophyta,Oocystis,Lepocinclis ,0
3/6/15,Chlorophyta,Oocystis,Monoraphidium arcuatum,0
3/6/15,Chlorophyta,Oocystis,Dinobryon ,0
3/6/15,Chlorophyta,Oocystis,Dinobryon sociale,0
3/6/15,Chlorophyta,Oocystis,Trachelomonas ,0
3/6/15,Chlorophyta,Oocystis,Fragilaria filiformis,0
3/6/15,Chlorophyta,Oocystis,Cosmarium ,0
3/6/15,Chlorophyta,Oocystis,Monomastix astigmata,0
3/6/15,Chlorophyta,Oocystis,Oocystis pusilla,0
3/6/15,Chlorophyta,Oocystis,Staurastrum ,0
3/6/15,Chlorophyta,Oocystis,Staurastrum hexacerum,0
3/6/15,Chlorophyta,Oocystis,Teilingia granulata,0
3/6/15,Chlorophyta,Oocystis,Dinobryon crenulatum,0
3/6/15,Chlorophyta,Oocystis,Mallomonas akrokomas,0
3/6/15,Chlorophyta,Oocystis,Stichogloea olivacea,0
3/6/15,Chlorophyta,Oocystis,Peridinium cinctum,0
3/6/15,Chlorophyta,Oocystis,Pseudanabaena limnetica,0
3/6/15,Chlorophyta,Oocystis,Microspora ,0
3/6/15,Chlorophyta,Oocystis,Eunotia ,0
3/6/15,Chlorophyta,Oocystis,Aphanizomenon flos-aquae,0
3/6/15,Chlorophyta,Oocystis,Colonial ,0
3/6/15,Chlorophyta,Oocystis,Quadrigula lacustris,0
3/6/15,Chlorophyta,Oocystis,Aphanothece ,0
3/6/15,Chlorophyta,Oocystis,Stephanodiscus medius,0
3/6/15,Chlorophyta,Oocystis,Chrysococcus minutus,0
3/6/15,Chlorophyta,Oocystis,Glenodinium quadridens,0
3/6/15,Chlorophyta,Oocystis,Chrysocapsaceae,0
3/6/15,Chrysophyta,NA,Chlamydomonas ,0
3/6/15,Chrysophyta,NA,Cryptomonas erosa,0
3/6/15,Chrysophyta,NA,Aphanocapsa delicatissima,0
3/6/15,Chrysophyta,NA,Synechococcus ,0
3/6/15,Chrysophyta,NA,Euglena ,0
3/6/15,Chrysophyta,NA,Miscellaneous,0
3/6/15,Chrysophyta,NA,Rhodospirillum rubrum,0
3/6/15,Chrysophyta,NA,Total,0
3/6/15,Chrysophyta,NA,Asterionella formosa,0
3/6/15,Chrysophyta,NA,Chlorococcaceae,0
3/6/15,Chrysophyta,NA,Chlorophyta,0
3/6/15,Chrysophyta,NA,Chrysophyceae,679.7072
3/6/15,Chrysophyta,NA,Rhodomonas minuta,0
3/6/15,Chrysophyta,NA,Synechocystis ,0
3/6/15,Chrysophyta,NA,Peridinium ,0
3/6/15,Chrysophyta,NA,Coelastrum ,0
3/6/15,Chrysophyta,NA,Monomastix minuta,0
3/6/15,Chrysophyta,NA,Oocystis parva,0
3/6/15,Chrysophyta,NA,Schroederia judayi,0
3/6/15,Chrysophyta,NA,Gymnodinium sp. 2,0
3/6/15,Chrysophyta,NA,Gymnodinium sp. 3,0
3/6/15,Chrysophyta,NA,Lindavia intermedia,0
3/6/15,Chrysophyta,NA,Sphaerocystis schroeteri,0
3/6/15,Chrysophyta,NA,Dinobryon cylindricum,0
3/6/15,Chrysophyta,NA,Monoraphidium griffithii,0
3/6/15,Chrysophyta,NA,Kephyrion ,0
3/6/15,Chrysophyta,NA,Chrysochromulina parva,0
3/6/15,Chrysophyta,NA,Tabellaria flocculosa,0
3/6/15,Chrysophyta,NA,Kephyrion planctonicum,0
3/6/15,Chrysophyta,NA,Aphanizomenon ,0
3/6/15,Chrysophyta,NA,Aphanothece saxicola,0
3/6/15,Chrysophyta,NA,Tabellaria binalis,0
3/6/15,Chrysophyta,NA,Oedogonium ,0
3/6/15,Chrysophyta,NA,Phormidium ,0
3/6/15,Chrysophyta,NA,Actinella punctata,0
3/6/15,Chrysophyta,NA,Gloeococcus minor,0
3/6/15,Chrysophyta,NA,Mallomonas ,0
3/6/15,Chrysophyta,NA,Aphanothece nidulans,0
3/6/15,Chrysophyta,NA,Planktothrix agardhii,0
3/6/15,Chrysophyta,NA,Scenedesmus bijuga,0
3/6/15,Chrysophyta,NA,Euglena acus,0
3/6/15,Chrysophyta,NA,Mougeotia ,0
3/6/15,Chrysophyta,NA,Stichococcus bacillaris,0
3/6/15,Chrysophyta,NA,Dinobryon cyst,0
3/6/15,Chrysophyta,NA,Mucidosphaerium pulchellum,0
3/6/15,Chrysophyta,NA,Gonyostomum semen,0
3/6/15,Chrysophyta,NA,Spinocosmarium ,0
3/6/15,Chrysophyta,NA,Synechococcus elongatus,0
3/6/15,Chrysophyta,NA,Cyclotella sp. 1,0
3/6/15,Chrysophyta,NA,Stephanodiscus parvus,0
3/6/15,Chrysophyta,NA,Cyclotella ocellata,0
3/6/15,Chrysophyta,NA,Botryococcus braunii,0
3/6/15,Chrysophyta,NA,Uroglena ,0
3/6/15,Chrysophyta,NA,Peridinium inconspicuum,0
3/6/15,Chrysophyta,NA,Gymnodinium sp. 1,0
3/6/15,Chrysophyta,NA,Peridinium umbonatum,0
3/6/15,Chrysophyta,NA,Lepocinclis ,0
3/6/15,Chrysophyta,NA,Monoraphidium arcuatum,0
3/6/15,Chrysophyta,NA,Dinobryon ,0
3/6/15,Chrysophyta,NA,Dinobryon sociale,0
3/6/15,Chrysophyta,NA,Trachelomonas ,0
3/6/15,Chrysophyta,NA,Fragilaria filiformis,0
3/6/15,Chrysophyta,NA,Cosmarium ,0
3/6/15,Chrysophyta,NA,Monomastix astigmata,0
3/6/15,Chrysophyta,NA,Oocystis pusilla,0
3/6/15,Chrysophyta,NA,Staurastrum ,0
3/6/15,Chrysophyta,NA,Staurastrum hexacerum,0
3/6/15,Chrysophyta,NA,Teilingia granulata,0
3/6/15,Chrysophyta,NA,Dinobryon crenulatum,0
3/6/15,Chrysophyta,NA,Mallomonas akrokomas,0
3/6/15,Chrysophyta,NA,Stichogloea olivacea,0
3/6/15,Chrysophyta,NA,Peridinium cinctum,0
3/6/15,Chrysophyta,NA,Pseudanabaena limnetica,0
3/6/15,Chrysophyta,NA,Microspora ,0
3/6/15,Chrysophyta,NA,Eunotia ,0
3/6/15,Chrysophyta,NA,Aphanizomenon flos-aquae,0
3/6/15,Chrysophyta,NA,Colonial ,0
3/6/15,Chrysophyta,NA,Quadrigula lacustris,0
3/6/15,Chrysophyta,NA,Aphanothece ,0
3/6/15,Chrysophyta,NA,Stephanodiscus medius,0
3/6/15,Chrysophyta,NA,Chrysococcus minutus,0
3/6/15,Chrysophyta,NA,Glenodinium quadridens,0
3/6/15,Chrysophyta,NA,Chrysocapsaceae,0
3/6/15,Cryptophyta,Cryptomonas,Chlamydomonas ,0
3/6/15,Cryptophyta,Cryptomonas,Cryptomonas erosa,2741.1971
3/6/15,Cryptophyta,Cryptomonas,Aphanocapsa delicatissima,0
3/6/15,Cryptophyta,Cryptomonas,Synechococcus ,0
3/6/15,Cryptophyta,Cryptomonas,Euglena ,0
3/6/15,Cryptophyta,Cryptomonas,Miscellaneous,0
3/6/15,Cryptophyta,Cryptomonas,Rhodospirillum rubrum,0
3/6/15,Cryptophyta,Cryptomonas,Total,0
3/6/15,Cryptophyta,Cryptomonas,Asterionella formosa,0
3/6/15,Cryptophyta,Cryptomonas,Chlorococcaceae,0
3/6/15,Cryptophyta,Cryptomonas,Chlorophyta,0
3/6/15,Cryptophyta,Cryptomonas,Chrysophyceae,0
3/6/15,Cryptophyta,Cryptomonas,Rhodomonas minuta,0
3/6/15,Cryptophyta,Cryptomonas,Synechocystis ,0
3/6/15,Cryptophyta,Cryptomonas,Peridinium ,0
3/6/15,Cryptophyta,Cryptomonas,Coelastrum ,0
3/6/15,Cryptophyta,Cryptomonas,Monomastix minuta,0
3/6/15,Cryptophyta,Cryptomonas,Oocystis parva,0
3/6/15,Cryptophyta,Cryptomonas,Schroederia judayi,0
3/6/15,Cryptophyta,Cryptomonas,Gymnodinium sp. 2,0
3/6/15,Cryptophyta,Cryptomonas,Gymnodinium sp. 3,0
3/6/15,Cryptophyta,Cryptomonas,Lindavia intermedia,0
3/6/15,Cryptophyta,Cryptomonas,Sphaerocystis schroeteri,0
3/6/15,Cryptophyta,Cryptomonas,Dinobryon cylindricum,0
3/6/15,Cryptophyta,Cryptomonas,Monoraphidium griffithii,0
3/6/15,Cryptophyta,Cryptomonas,Kephyrion ,0
3/6/15,Cryptophyta,Cryptomonas,Chrysochromulina parva,0
3/6/15,Cryptophyta,Cryptomonas,Tabellaria flocculosa,0
3/6/15,Cryptophyta,Cryptomonas,Kephyrion planctonicum,0
3/6/15,Cryptophyta,Cryptomonas,Aphanizomenon ,0
3/6/15,Cryptophyta,Cryptomonas,Aphanothece saxicola,0
3/6/15,Cryptophyta,Cryptomonas,Tabellaria binalis,0
3/6/15,Cryptophyta,Cryptomonas,Oedogonium ,0
3/6/15,Cryptophyta,Cryptomonas,Phormidium ,0
3/6/15,Cryptophyta,Cryptomonas,Actinella punctata,0
3/6/15,Cryptophyta,Cryptomonas,Gloeococcus minor,0
3/6/15,Cryptophyta,Cryptomonas,Mallomonas ,0
3/6/15,Cryptophyta,Cryptomonas,Aphanothece nidulans,0
3/6/15,Cryptophyta,Cryptomonas,Planktothrix agardhii,0
3/6/15,Cryptophyta,Cryptomonas,Scenedesmus bijuga,0
3/6/15,Cryptophyta,Cryptomonas,Euglena acus,0
3/6/15,Cryptophyta,Cryptomonas,Mougeotia ,0
3/6/15,Cryptophyta,Cryptomonas,Stichococcus bacillaris,0
3/6/15,Cryptophyta,Cryptomonas,Dinobryon cyst,0
3/6/15,Cryptophyta,Cryptomonas,Mucidosphaerium pulchellum,0
3/6/15,Cryptophyta,Cryptomonas,Gonyostomum semen,0
3/6/15,Cryptophyta,Cryptomonas,Spinocosmarium ,0
3/6/15,Cryptophyta,Cryptomonas,Synechococcus elongatus,0
3/6/15,Cryptophyta,Cryptomonas,Cyclotella sp. 1,0
3/6/15,Cryptophyta,Cryptomonas,Stephanodiscus parvus,0
3/6/15,Cryptophyta,Cryptomonas,Cyclotella ocellata,0
3/6/15,Cryptophyta,Cryptomonas,Botryococcus braunii,0
3/6/15,Cryptophyta,Cryptomonas,Uroglena ,0
3/6/15,Cryptophyta,Cryptomonas,Peridinium inconspicuum,0
3/6/15,Cryptophyta,Cryptomonas,Gymnodinium sp. 1,0
3/6/15,Cryptophyta,Cryptomonas,Peridinium umbonatum,0
3/6/15,Cryptophyta,Cryptomonas,Lepocinclis ,0
3/6/15,Cryptophyta,Cryptomonas,Monoraphidium arcuatum,0
3/6/15,Cryptophyta,Cryptomonas,Dinobryon ,0
3/6/15,Cryptophyta,Cryptomonas,Dinobryon sociale,0
3/6/15,Cryptophyta,Cryptomonas,Trachelomonas ,0
3/6/15,Cryptophyta,Cryptomonas,Fragilaria filiformis,0
3/6/15,Cryptophyta,Cryptomonas,Cosmarium ,0
3/6/15,Cryptophyta,Cryptomonas,Monomastix astigmata,0
3/6/15,Cryptophyta,Cryptomonas,Oocystis pusilla,0
3/6/15,Cryptophyta,Cryptomonas,Staurastrum ,0
3/6/15,Cryptophyta,Cryptomonas,Staurastrum hexacerum,0
3/6/15,Cryptophyta,Cryptomonas,Teilingia granulata,0
3/6/15,Cryptophyta,Cryptomonas,Dinobryon crenulatum,0
3/6/15,Cryptophyta,Cryptomonas,Mallomonas akrokomas,0
3/6/15,Cryptophyta,Cryptomonas,Stichogloea olivacea,0
3/6/15,Cryptophyta,Cryptomonas,Peridinium cinctum,0
3/6/15,Cryptophyta,Cryptomonas,Pseudanabaena limnetica,0
3/6/15,Cryptophyta,Cryptomonas,Microspora ,0
3/6/15,Cryptophyta,Cryptomonas,Eunotia ,0
3/6/15,Cryptophyta,Cryptomonas,Aphanizomenon flos-aquae,0
3/6/15,Cryptophyta,Cryptomonas,Colonial ,0
3/6/15,Cryptophyta,Cryptomonas,Quadrigula lacustris,0
3/6/15,Cryptophyta,Cryptomonas,Aphanothece ,0
3/6/15,Cryptophyta,Cryptomonas,Stephanodiscus medius,0
3/6/15,Cryptophyta,Cryptomonas,Chrysococcus minutus,0
3/6/15,Cryptophyta,Cryptomonas,Glenodinium quadridens,0
3/6/15,Cryptophyta,Cryptomonas,Chrysocapsaceae,0
3/6/15,Cryptophyta,Rhodomonas,Chlamydomonas ,0
3/6/15,Cryptophyta,Rhodomonas,Cryptomonas erosa,0
3/6/15,Cryptophyta,Rhodomonas,Aphanocapsa delicatissima,0
3/6/15,Cryptophyta,Rhodomonas,Synechococcus ,0
3/6/15,Cryptophyta,Rhodomonas,Euglena ,0
3/6/15,Cryptophyta,Rhodomonas,Miscellaneous,0
3/6/15,Cryptophyta,Rhodomonas,Rhodospirillum rubrum,0
3/6/15,Cryptophyta,Rhodomonas,Total,0
3/6/15,Cryptophyta,Rhodomonas,Asterionella formosa,0
3/6/15,Cryptophyta,Rhodomonas,Chlorococcaceae,0
3/6/15,Cryptophyta,Rhodomonas,Chlorophyta,0
3/6/15,Cryptophyta,Rhodomonas,Chrysophyceae,0
3/6/15,Cryptophyta,Rhodomonas,Rhodomonas minuta,3061.0253
3/6/15,Cryptophyta,Rhodomonas,Synechocystis ,0
3/6/15,Cryptophyta,Rhodomonas,Peridinium ,0
3/6/15,Cryptophyta,Rhodomonas,Coelastrum ,0
3/6/15,Cryptophyta,Rhodomonas,Monomastix minuta,0
3/6/15,Cryptophyta,Rhodomonas,Oocystis parva,0
3/6/15,Cryptophyta,Rhodomonas,Schroederia judayi,0
3/6/15,Cryptophyta,Rhodomonas,Gymnodinium sp. 2,0
3/6/15,Cryptophyta,Rhodomonas,Gymnodinium sp. 3,0
3/6/15,Cryptophyta,Rhodomonas,Lindavia intermedia,0
3/6/15,Cryptophyta,Rhodomonas,Sphaerocystis schroeteri,0
3/6/15,Cryptophyta,Rhodomonas,Dinobryon cylindricum,0
3/6/15,Cryptophyta,Rhodomonas,Monoraphidium griffithii,0
3/6/15,Cryptophyta,Rhodomonas,Kephyrion ,0
3/6/15,Cryptophyta,Rhodomonas,Chrysochromulina parva,0
3/6/15,Cryptophyta,Rhodomonas,Tabellaria flocculosa,0
3/6/15,Cryptophyta,Rhodomonas,Kephyrion planctonicum,0
3/6/15,Cryptophyta,Rhodomonas,Aphanizomenon ,0
3/6/15,Cryptophyta,Rhodomonas,Aphanothece saxicola,0
3/6/15,Cryptophyta,Rhodomonas,Tabellaria binalis,0
3/6/15,Cryptophyta,Rhodomonas,Oedogonium ,0
3/6/15,Cryptophyta,Rhodomonas,Phormidium ,0
3/6/15,Cryptophyta,Rhodomonas,Actinella punctata,0
3/6/15,Cryptophyta,Rhodomonas,Gloeococcus minor,0
3/6/15,Cryptophyta,Rhodomonas,Mallomonas ,0
3/6/15,Cryptophyta,Rhodomonas,Aphanothece nidulans,0
3/6/15,Cryptophyta,Rhodomonas,Planktothrix agardhii,0
3/6/15,Cryptophyta,Rhodomonas,Scenedesmus bijuga,0
3/6/15,Cryptophyta,Rhodomonas,Euglena acus,0
3/6/15,Cryptophyta,Rhodomonas,Mougeotia ,0
3/6/15,Cryptophyta,Rhodomonas,Stichococcus bacillaris,0
3/6/15,Cryptophyta,Rhodomonas,Dinobryon cyst,0
3/6/15,Cryptophyta,Rhodomonas,Mucidosphaerium pulchellum,0
3/6/15,Cryptophyta,Rhodomonas,Gonyostomum semen,0
3/6/15,Cryptophyta,Rhodomonas,Spinocosmarium ,0
3/6/15,Cryptophyta,Rhodomonas,Synechococcus elongatus,0
3/6/15,Cryptophyta,Rhodomonas,Cyclotella sp. 1,0
3/6/15,Cryptophyta,Rhodomonas,Stephanodiscus parvus,0
3/6/15,Cryptophyta,Rhodomonas,Cyclotella ocellata,0
3/6/15,Cryptophyta,Rhodomonas,Botryococcus braunii,0
3/6/15,Cryptophyta,Rhodomonas,Uroglena ,0
3/6/15,Cryptophyta,Rhodomonas,Peridinium inconspicuum,0
3/6/15,Cryptophyta,Rhodomonas,Gymnodinium sp. 1,0
3/6/15,Cryptophyta,Rhodomonas,Peridinium umbonatum,0
3/6/15,Cryptophyta,Rhodomonas,Lepocinclis ,0
3/6/15,Cryptophyta,Rhodomonas,Monoraphidium arcuatum,0
3/6/15,Cryptophyta,Rhodomonas,Dinobryon ,0
3/6/15,Cryptophyta,Rhodomonas,Dinobryon sociale,0
3/6/15,Cryptophyta,Rhodomonas,Trachelomonas ,0
3/6/15,Cryptophyta,Rhodomonas,Fragilaria filiformis,0
3/6/15,Cryptophyta,Rhodomonas,Cosmarium ,0
3/6/15,Cryptophyta,Rhodomonas,Monomastix astigmata,0
3/6/15,Cryptophyta,Rhodomonas,Oocystis pusilla,0
3/6/15,Cryptophyta,Rhodomonas,Staurastrum ,0
3/6/15,Cryptophyta,Rhodomonas,Staurastrum hexacerum,0
3/6/15,Cryptophyta,Rhodomonas,Teilingia granulata,0
3/6/15,Cryptophyta,Rhodomonas,Dinobryon crenulatum,0
3/6/15,Cryptophyta,Rhodomonas,Mallomonas akrokomas,0
3/6/15,Cryptophyta,Rhodomonas,Stichogloea olivacea,0
3/6/15,Cryptophyta,Rhodomonas,Peridinium cinctum,0
3/6/15,Cryptophyta,Rhodomonas,Pseudanabaena limnetica,0
3/6/15,Cryptophyta,Rhodomonas,Microspora ,0
3/6/15,Cryptophyta,Rhodomonas,Eunotia ,0
3/6/15,Cryptophyta,Rhodomonas,Aphanizomenon flos-aquae,0
3/6/15,Cryptophyta,Rhodomonas,Colonial ,0
3/6/15,Cryptophyta,Rhodomonas,Quadrigula lacustris,0
3/6/15,Cryptophyta,Rhodomonas,Aphanothece ,0
3/6/15,Cryptophyta,Rhodomonas,Stephanodiscus medius,0
3/6/15,Cryptophyta,Rhodomonas,Chrysococcus minutus,0
3/6/15,Cryptophyta,Rhodomonas,Glenodinium quadridens,0
3/6/15,Cryptophyta,Rhodomonas,Chrysocapsaceae,0
3/6/15,Cyanophyta,Aphanothece,Chlamydomonas ,0
3/6/15,Cyanophyta,Aphanothece,Cryptomonas erosa,0
3/6/15,Cyanophyta,Aphanothece,Aphanocapsa delicatissima,0
3/6/15,Cyanophyta,Aphanothece,Synechococcus ,0
3/6/15,Cyanophyta,Aphanothece,Euglena ,0
3/6/15,Cyanophyta,Aphanothece,Miscellaneous,0
3/6/15,Cyanophyta,Aphanothece,Rhodospirillum rubrum,0
3/6/15,Cyanophyta,Aphanothece,Total,0
3/6/15,Cyanophyta,Aphanothece,Asterionella formosa,0
3/6/15,Cyanophyta,Aphanothece,Chlorococcaceae,0
3/6/15,Cyanophyta,Aphanothece,Chlorophyta,0
3/6/15,Cyanophyta,Aphanothece,Chrysophyceae,0
3/6/15,Cyanophyta,Aphanothece,Rhodomonas minuta,0
3/6/15,Cyanophyta,Aphanothece,Synechocystis ,0
3/6/15,Cyanophyta,Aphanothece,Peridinium ,0
3/6/15,Cyanophyta,Aphanothece,Coelastrum ,0
3/6/15,Cyanophyta,Aphanothece,Monomastix minuta,0
3/6/15,Cyanophyta,Aphanothece,Oocystis parva,0
3/6/15,Cyanophyta,Aphanothece,Schroederia judayi,0
3/6/15,Cyanophyta,Aphanothece,Gymnodinium sp. 2,0
3/6/15,Cyanophyta,Aphanothece,Gymnodinium sp. 3,0
3/6/15,Cyanophyta,Aphanothece,Lindavia intermedia,0
3/6/15,Cyanophyta,Aphanothece,Sphaerocystis schroeteri,0
3/6/15,Cyanophyta,Aphanothece,Dinobryon cylindricum,0
3/6/15,Cyanophyta,Aphanothece,Monoraphidium griffithii,0
3/6/15,Cyanophyta,Aphanothece,Kephyrion ,0
3/6/15,Cyanophyta,Aphanothece,Chrysochromulina parva,0
3/6/15,Cyanophyta,Aphanothece,Tabellaria flocculosa,0
3/6/15,Cyanophyta,Aphanothece,Kephyrion planctonicum,0
3/6/15,Cyanophyta,Aphanothece,Aphanizomenon ,0
3/6/15,Cyanophyta,Aphanothece,Aphanothece saxicola,0
3/6/15,Cyanophyta,Aphanothece,Tabellaria binalis,0
3/6/15,Cyanophyta,Aphanothece,Oedogonium ,0
3/6/15,Cyanophyta,Aphanothece,Phormidium ,0
3/6/15,Cyanophyta,Aphanothece,Actinella punctata,0
3/6/15,Cyanophyta,Aphanothece,Gloeococcus minor,0
3/6/15,Cyanophyta,Aphanothece,Mallomonas ,0
3/6/15,Cyanophyta,Aphanothece,Aphanothece nidulans,0
3/6/15,Cyanophyta,Aphanothece,Planktothrix agardhii,0
3/6/15,Cyanophyta,Aphanothece,Scenedesmus bijuga,0
3/6/15,Cyanophyta,Aphanothece,Euglena acus,0
3/6/15,Cyanophyta,Aphanothece,Mougeotia ,0
3/6/15,Cyanophyta,Aphanothece,Stichococcus bacillaris,0
3/6/15,Cyanophyta,Aphanothece,Dinobryon cyst,0
3/6/15,Cyanophyta,Aphanothece,Mucidosphaerium pulchellum,0
3/6/15,Cyanophyta,Aphanothece,Gonyostomum semen,0
3/6/15,Cyanophyta,Aphanothece,Spinocosmarium ,0
3/6/15,Cyanophyta,Aphanothece,Synechococcus elongatus,0
3/6/15,Cyanophyta,Aphanothece,Cyclotella sp. 1,0
3/6/15,Cyanophyta,Aphanothece,Stephanodiscus parvus,0
3/6/15,Cyanophyta,Aphanothece,Cyclotella ocellata,0
3/6/15,Cyanophyta,Aphanothece,Botryococcus braunii,0
3/6/15,Cyanophyta,Aphanothece,Uroglena ,0
3/6/15,Cyanophyta,Aphanothece,Peridinium inconspicuum,0
3/6/15,Cyanophyta,Aphanothece,Gymnodinium sp. 1,0
3/6/15,Cyanophyta,Aphanothece,Peridinium umbonatum,0
3/6/15,Cyanophyta,Aphanothece,Lepocinclis ,0
3/6/15,Cyanophyta,Aphanothece,Monoraphidium arcuatum,0
3/6/15,Cyanophyta,Aphanothece,Dinobryon ,0
3/6/15,Cyanophyta,Aphanothece,Dinobryon sociale,0
3/6/15,Cyanophyta,Aphanothece,Trachelomonas ,0
3/6/15,Cyanophyta,Aphanothece,Fragilaria filiformis,0
3/6/15,Cyanophyta,Aphanothece,Cosmarium ,0
3/6/15,Cyanophyta,Aphanothece,Monomastix astigmata,0
3/6/15,Cyanophyta,Aphanothece,Oocystis pusilla,0
3/6/15,Cyanophyta,Aphanothece,Staurastrum ,0
3/6/15,Cyanophyta,Aphanothece,Staurastrum hexacerum,0
3/6/15,Cyanophyta,Aphanothece,Teilingia granulata,0
3/6/15,Cyanophyta,Aphanothece,Dinobryon crenulatum,0
3/6/15,Cyanophyta,Aphanothece,Mallomonas akrokomas,0
3/6/15,Cyanophyta,Aphanothece,Stichogloea olivacea,0
3/6/15,Cyanophyta,Aphanothece,Peridinium cinctum,0
3/6/15,Cyanophyta,Aphanothece,Pseudanabaena limnetica,0
3/6/15,Cyanophyta,Aphanothece,Microspora ,0
3/6/15,Cyanophyta,Aphanothece,Eunotia ,0
3/6/15,Cyanophyta,Aphanothece,Aphanizomenon flos-aquae,0
3/6/15,Cyanophyta,Aphanothece,Colonial ,0
3/6/15,Cyanophyta,Aphanothece,Quadrigula lacustris,0
3/6/15,Cyanophyta,Aphanothece,Aphanothece ,20895.202
3/6/15,Cyanophyta,Aphanothece,Stephanodiscus medius,0
3/6/15,Cyanophyta,Aphanothece,Chrysococcus minutus,0
3/6/15,Cyanophyta,Aphanothece,Glenodinium quadridens,0
3/6/15,Cyanophyta,Aphanothece,Chrysocapsaceae,0
3/6/15,Cyanophyta,Synechococcus,Chlamydomonas ,0
3/6/15,Cyanophyta,Synechococcus,Cryptomonas erosa,0
3/6/15,Cyanophyta,Synechococcus,Aphanocapsa delicatissima,0
3/6/15,Cyanophyta,Synechococcus,Synechococcus ,827.772
3/6/15,Cyanophyta,Synechococcus,Euglena ,0
3/6/15,Cyanophyta,Synechococcus,Miscellaneous,0
3/6/15,Cyanophyta,Synechococcus,Rhodospirillum rubrum,0
3/6/15,Cyanophyta,Synechococcus,Total,0
3/6/15,Cyanophyta,Synechococcus,Asterionella formosa,0
3/6/15,Cyanophyta,Synechococcus,Chlorococcaceae,0
3/6/15,Cyanophyta,Synechococcus,Chlorophyta,0
3/6/15,Cyanophyta,Synechococcus,Chrysophyceae,0
3/6/15,Cyanophyta,Synechococcus,Rhodomonas minuta,0
3/6/15,Cyanophyta,Synechococcus,Synechocystis ,0
3/6/15,Cyanophyta,Synechococcus,Peridinium ,0
3/6/15,Cyanophyta,Synechococcus,Coelastrum ,0
3/6/15,Cyanophyta,Synechococcus,Monomastix minuta,0
3/6/15,Cyanophyta,Synechococcus,Oocystis parva,0
3/6/15,Cyanophyta,Synechococcus,Schroederia judayi,0
3/6/15,Cyanophyta,Synechococcus,Gymnodinium sp. 2,0
3/6/15,Cyanophyta,Synechococcus,Gymnodinium sp. 3,0
3/6/15,Cyanophyta,Synechococcus,Lindavia intermedia,0
3/6/15,Cyanophyta,Synechococcus,Sphaerocystis schroeteri,0
3/6/15,Cyanophyta,Synechococcus,Dinobryon cylindricum,0
3/6/15,Cyanophyta,Synechococcus,Monoraphidium griffithii,0
3/6/15,Cyanophyta,Synechococcus,Kephyrion ,0
3/6/15,Cyanophyta,Synechococcus,Chrysochromulina parva,0
3/6/15,Cyanophyta,Synechococcus,Tabellaria flocculosa,0
3/6/15,Cyanophyta,Synechococcus,Kephyrion planctonicum,0
3/6/15,Cyanophyta,Synechococcus,Aphanizomenon ,0
3/6/15,Cyanophyta,Synechococcus,Aphanothece saxicola,0
3/6/15,Cyanophyta,Synechococcus,Tabellaria binalis,0
3/6/15,Cyanophyta,Synechococcus,Oedogonium ,0
3/6/15,Cyanophyta,Synechococcus,Phormidium ,0
3/6/15,Cyanophyta,Synechococcus,Actinella punctata,0
3/6/15,Cyanophyta,Synechococcus,Gloeococcus minor,0
3/6/15,Cyanophyta,Synechococcus,Mallomonas ,0
3/6/15,Cyanophyta,Synechococcus,Aphanothece nidulans,0
3/6/15,Cyanophyta,Synechococcus,Planktothrix agardhii,0
3/6/15,Cyanophyta,Synechococcus,Scenedesmus bijuga,0
3/6/15,Cyanophyta,Synechococcus,Euglena acus,0
3/6/15,Cyanophyta,Synechococcus,Mougeotia ,0
3/6/15,Cyanophyta,Synechococcus,Stichococcus bacillaris,0
3/6/15,Cyanophyta,Synechococcus,Dinobryon cyst,0
3/6/15,Cyanophyta,Synechococcus,Mucidosphaerium pulchellum,0
3/6/15,Cyanophyta,Synechococcus,Gonyostomum semen,0
3/6/15,Cyanophyta,Synechococcus,Spinocosmarium ,0
3/6/15,Cyanophyta,Synechococcus,Synechococcus elongatus,88.6899
3/6/15,Cyanophyta,Synechococcus,Cyclotella sp. 1,0
3/6/15,Cyanophyta,Synechococcus,Stephanodiscus parvus,0
3/6/15,Cyanophyta,Synechococcus,Cyclotella ocellata,0
3/6/15,Cyanophyta,Synechococcus,Botryococcus braunii,0
3/6/15,Cyanophyta,Synechococcus,Uroglena ,0
3/6/15,Cyanophyta,Synechococcus,Peridinium inconspicuum,0
3/6/15,Cyanophyta,Synechococcus,Gymnodinium sp. 1,0
3/6/15,Cyanophyta,Synechococcus,Peridinium umbonatum,0
3/6/15,Cyanophyta,Synechococcus,Lepocinclis ,0
3/6/15,Cyanophyta,Synechococcus,Monoraphidium arcuatum,0
3/6/15,Cyanophyta,Synechococcus,Dinobryon ,0
3/6/15,Cyanophyta,Synechococcus,Dinobryon sociale,0
3/6/15,Cyanophyta,Synechococcus,Trachelomonas ,0
3/6/15,Cyanophyta,Synechococcus,Fragilaria filiformis,0
3/6/15,Cyanophyta,Synechococcus,Cosmarium ,0
3/6/15,Cyanophyta,Synechococcus,Monomastix astigmata,0
3/6/15,Cyanophyta,Synechococcus,Oocystis pusilla,0
3/6/15,Cyanophyta,Synechococcus,Staurastrum ,0
3/6/15,Cyanophyta,Synechococcus,Staurastrum hexacerum,0
3/6/15,Cyanophyta,Synechococcus,Teilingia granulata,0
