"sampledate","division","genus","taxa_name","lakeid","year4","relative_total_biovolume","cells_per_nu","nu_per_ml","cells_per_ml","biovolume_conc","biomass_conc"
2014-11-07,"Chlorophyta","Mougeotia","Mougeotia ",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","Stichococcus","Stichococcus bacillaris",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chrysophyta","Gonyostomum","Gonyostomum semen",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","Spinocosmarium","Spinocosmarium ",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Cyanophyta","Synechococcus","Synechococcus elongatus",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Bacillariophyta","Cyclotella","Cyclotella sp. 1",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","Botryococcus","Botryococcus braunii",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chrysophyta","Uroglena","Uroglena ",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Pyrrhophyta","Peridinium","Peridinium umbonatum",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Euglenophyta","Lepocinclis","Lepocinclis ",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chrysophyta","Dinobryon","Dinobryon ",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chrysophyta","Dinobryon","Dinobryon sociale",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Euglenophyta","Trachelomonas","Trachelomonas ",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Bacillariophyta","Fragilaria","Fragilaria filiformis",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","Monomastix","Monomastix astigmata",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","Staurastrum","Staurastrum ",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","Staurastrum","Staurastrum hexacerum",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","Teilingia","Teilingia granulata",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chrysophyta","Dinobryon","Dinobryon crenulatum",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","Microspora","Microspora ",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Bacillariophyta","Eunotia","Eunotia ",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","Colonial","Colonial ",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Cyanophyta","Aphanothece","Aphanothece ","TB",2014,19.20959,6.4,7622.314,48782.8099,258619.0179,0.25861902
2014-11-07,"Bacillariophyta","Stephanodiscus","Stephanodiscus medius",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Pyrrhophyta","Glenodinium","Glenodinium quadridens",NA,NA,0,NA,NA,NA,0,NA
2014-11-07,"Chrysophyta","NA","Chrysocapsaceae",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"NA","Rhodospirillum","Rhodospirillum rubrum","TB",2015,0.638589,1,1891.4631,1891.4631,1733.1477,0.00173315
2015-03-06,"Chlorophyta","Chlamydomonas","Chlamydomonas ","TB",2015,65.866688,1,263.4874,263.4874,178764.1327,0.17876413
2015-03-06,"Cryptophyta","Cryptomonas","Cryptomonas erosa","TB",2015,1.010011,1,1.7042,1.7042,2741.1971,0.0027412
2015-03-06,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Cyanophyta","Synechococcus","Synechococcus ","TB",2015,0.304997,1,197.6155,197.6155,827.772,0.00082777
2015-03-06,"Euglenophyta","Euglena","Euglena ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Miscellaneous","Miscellaneous","Miscellaneous","TB",2015,3.253299,1,18.8205,18.8205,8829.5474,0.00882955
2015-03-06,"Total","Total","Total","TB",2015,100.000009,20.2,5948.9913,22684.2052,271402.9433,0.27140297
2015-03-06,"Bacillariophyta","Asterionella","Asterionella formosa",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","NA","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","NA","Chlorococcaceae","TB",2015,0.39214,1,9.4103,9.4103,1064.2755,0.00106428
2015-03-06,"Chrysophyta","NA","Chrysophyceae","TB",2015,0.250443,1,103.5129,103.5129,679.7072,0.00067971
2015-03-06,"Cryptophyta","Rhodomonas","Rhodomonas minuta","TB",2015,0.801071,1,47.0513,47.0513,2174.1286,0.00217413
2015-03-06,"Cryptophyta","Rhodomonas","Rhodomonas minuta","TB",2015,0.326783,1,9.4103,9.4103,886.8967,0.0008869
2015-03-06,"Cyanophyta","Synechocystis","Synechocystis ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Pyrrhophyta","Peridinium","Peridinium ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Coelastrum","Coelastrum ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Monomastix","Monomastix minuta","TB",2015,0.565819,1,103.5129,103.5129,1535.645,0.00153565
2015-03-06,"Chlorophyta","Oocystis","Oocystis parva","TB",2015,0.453864,1,9.4103,9.4103,1231.8008,0.0012318
2015-03-06,"Chlorophyta","Schroederia","Schroederia judayi",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Bacillariophyta","Lindavia","Lindavia intermedia",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chrysophyta","Dinobryon","Dinobryon cylindricum",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Monoraphidium","Monoraphidium griffithii",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chrysophyta","Kephyrion","Kephyrion ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Haptophyta","Chrysochromulina","Chrysochromulina parva","TB",2015,0.104863,1,9.4103,9.4103,284.5956,0.0002846
2015-03-06,"Bacillariophyta","Tabellaria","Tabellaria flocculosa",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chrysophyta","Kephyrion","Kephyrion planctonicum",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Cyanophyta","Aphanizomenon","Aphanizomenon ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Cyanophyta","Aphanothece","Aphanothece saxicola",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Bacillariophyta","Tabellaria","Tabellaria binalis",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Oedogonium","Oedogonium ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Cyanophyta","Phormidium","Phormidium ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Bacillariophyta","Actinella","Actinella punctata",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Gloeococcus","Gloeococcus minor",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chrysophyta","Mallomonas","Mallomonas ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Cyanophyta","Aphanothece","Aphanothece nidulans",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Cyanophyta","Planktothrix","Planktothrix agardhii",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Scenedesmus","Scenedesmus bijuga",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Euglenophyta","Euglena","Euglena acus",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Mougeotia","Mougeotia ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Stichococcus","Stichococcus bacillaris",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chrysophyta","Gonyostomum","Gonyostomum semen",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Spinocosmarium","Spinocosmarium ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Cyanophyta","Synechococcus","Synechococcus elongatus","TB",2015,0.032678,1,56.4616,56.4616,88.6899,8.87e-05
2015-03-06,"Bacillariophyta","Cyclotella","Cyclotella sp. 1",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Botryococcus","Botryococcus braunii",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chrysophyta","Uroglena","Uroglena ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Pyrrhophyta","Peridinium","Peridinium umbonatum",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Euglenophyta","Lepocinclis","Lepocinclis ","TB",2015,18.299805,1,9.4103,9.4103,49666.2051,0.04966621
2015-03-06,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chrysophyta","Dinobryon","Dinobryon ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chrysophyta","Dinobryon","Dinobryon sociale",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Euglenophyta","Trachelomonas","Trachelomonas ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Bacillariophyta","Fragilaria","Fragilaria filiformis",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Monomastix","Monomastix astigmata",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Staurastrum","Staurastrum ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Staurastrum","Staurastrum hexacerum",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Teilingia","Teilingia granulata",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chrysophyta","Dinobryon","Dinobryon crenulatum",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Microspora","Microspora ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Bacillariophyta","Eunotia","Eunotia ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Colonial","Colonial ",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Cyanophyta","Aphanothece","Aphanothece ","TB",2015,7.698959,6.2,3218.3104,19953.5243,20895.202,0.0208952
2015-03-06,"Bacillariophyta","Stephanodiscus","Stephanodiscus medius",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Pyrrhophyta","Glenodinium","Glenodinium quadridens",NA,NA,0,NA,NA,NA,0,NA
2015-03-06,"Chrysophyta","NA","Chrysocapsaceae",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"NA","Rhodospirillum","Rhodospirillum rubrum","TB",2015,0.160292,1,4375.7729,4375.7729,4009.5207,0.00400952
2015-04-21,"Chlorophyta","Chlamydomonas","Chlamydomonas ","TB",2015,75.388769,1,7707.0064,7707.0064,1885759.581,1.88575958
2015-04-21,"Cryptophyta","Cryptomonas","Cryptomonas erosa",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Cyanophyta","Synechococcus","Synechococcus ","TB",2015,0.010834,1,103.5129,103.5129,270.9968,0.000271
2015-04-21,"Euglenophyta","Euglena","Euglena ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Miscellaneous","Miscellaneous","Miscellaneous",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Total","Total","Total","TB",2015,99.999998,26,12762.875,13261.619,2501379.992,2.50138002
2015-04-21,"Bacillariophyta","Asterionella","Asterionella formosa","TB",2015,0.150481,2,9.4103,18.8205,3764.1057,0.00376411
2015-04-21,"Chlorophyta","NA","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","NA","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chrysophyta","NA","Chrysophyceae","TB",2015,2.130925,1,235.2566,235.2566,53302.5363,0.05330254
2015-04-21,"Chrysophyta","NA","Chrysophyceae","TB",2015,0.015743,1,28.2308,28.2308,393.7998,0.0003938
2015-04-21,"Cryptophyta","Rhodomonas","Rhodomonas minuta","TB",2015,0.035456,1,9.4103,9.4103,886.8967,0.0008869
2015-04-21,"Cryptophyta","Rhodomonas","Rhodomonas minuta","TB",2015,0.012607,1,9.4103,9.4103,315.3408,0.00031534
2015-04-21,"Cyanophyta","Synechocystis","Synechocystis ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Pyrrhophyta","Peridinium","Peridinium ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Coelastrum","Coelastrum ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Monomastix","Monomastix minuta","TB",2015,0.030778,1,47.0513,47.0513,769.8772,0.00076988
2015-04-21,"Chlorophyta","Oocystis","Oocystis parva",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Schroederia","Schroederia judayi","TB",2015,0.019855,1,28.2308,28.2308,496.6615,0.00049666
2015-04-21,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2","TB",2015,0.22692,1,9.4103,9.4103,5676.1378,0.00567614
2015-04-21,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Bacillariophyta","Lindavia","Lindavia intermedia",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chrysophyta","Dinobryon","Dinobryon cylindricum",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Monoraphidium","Monoraphidium griffithii",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chrysophyta","Kephyrion","Kephyrion ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Haptophyta","Chrysochromulina","Chrysochromulina parva",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Bacillariophyta","Tabellaria","Tabellaria flocculosa","TB",2015,0.470917,1,2.5563,2.5563,11779.4271,0.01177943
2015-04-21,"Chrysophyta","Kephyrion","Kephyrion planctonicum",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Cyanophyta","Aphanizomenon","Aphanizomenon ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Cyanophyta","Aphanothece","Aphanothece saxicola",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Bacillariophyta","Tabellaria","Tabellaria binalis",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Oedogonium","Oedogonium ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Cyanophyta","Phormidium","Phormidium ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Bacillariophyta","Actinella","Actinella punctata","TB",2015,0.39711,1,9.4103,9.4103,9933.2406,0.00993324
2015-04-21,"Chlorophyta","Gloeococcus","Gloeococcus minor",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chrysophyta","Mallomonas","Mallomonas ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Cyanophyta","Aphanothece","Aphanothece nidulans",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Cyanophyta","Planktothrix","Planktothrix agardhii",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Scenedesmus","Scenedesmus bijuga",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Euglenophyta","Euglena","Euglena acus",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","","Chlorococcaceae",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Mougeotia","Mougeotia ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Stichococcus","Stichococcus bacillaris",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chrysophyta","Gonyostomum","Gonyostomum semen","TB",2015,11.030845,1,9.4103,9.4103,275923.3589,0.27592336
2015-04-21,"Chlorophyta","Spinocosmarium","Spinocosmarium ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Cyanophyta","Synechococcus","Synechococcus elongatus",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Bacillariophyta","Cyclotella","Cyclotella sp. 1","TB",2015,0.018467,1,9.4103,9.4103,461.9254,0.00046193
2015-04-21,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Botryococcus","Botryococcus braunii",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chrysophyta","Uroglena","Uroglena ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Pyrrhophyta","Peridinium","Peridinium umbonatum",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Euglenophyta","Lepocinclis","Lepocinclis ","TB",2015,1.544476,1,9.4103,9.4103,38633.2122,0.03863321
2015-04-21,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chrysophyta","Dinobryon","Dinobryon ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chrysophyta","Dinobryon","Dinobryon sociale",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Euglenophyta","Trachelomonas","Trachelomonas ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Bacillariophyta","Fragilaria","Fragilaria filiformis",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Monomastix","Monomastix astigmata","TB",2015,0.004432,1,9.4103,9.4103,110.8623,0.00011086
2015-04-21,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Staurastrum","Staurastrum ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Staurastrum","Staurastrum hexacerum",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Teilingia","Teilingia granulata",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chrysophyta","Dinobryon","Dinobryon crenulatum",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Pyrrhophyta","Peridinium","Peridinium cinctum","TB",2015,6.271824,1,9.4103,9.4103,156882.1384,0.15688214
2015-04-21,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Microspora","Microspora ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Bacillariophyta","Eunotia","Eunotia ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Colonial","Colonial ",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Cyanophyta","Aphanothece","Aphanothece ","TB",2015,0.025607,5,122.3334,611.6672,640.5379,0.00064054
2015-04-21,"Bacillariophyta","Stephanodiscus","Stephanodiscus medius","TB",2015,2.042282,1,9.4103,9.4103,51085.239,0.05108524
2015-04-21,"Chrysophyta","Chrysococcus","Chrysococcus minutus","TB",2015,0.011378,1,9.4103,9.4103,284.5956,0.0002846
2015-04-21,"Pyrrhophyta","Glenodinium","Glenodinium quadridens",NA,NA,0,NA,NA,NA,0,NA
2015-04-21,"Chrysophyta","NA","Chrysocapsaceae",NA,NA,0,NA,NA,NA,0,NA
2015-06-17,"NA","Rhodospirillum","Rhodospirillum rubrum","TB",2015,0.230027,1,3599.4261,3599.4261,3298.1541,0.00329815
2015-06-17,"Chlorophyta","Chlamydomonas","Chlamydomonas ","TB",2015,75.940754,1,2244.348,2244.348,1088847.465,1.08884746
2015-06-17,"Cryptophyta","Cryptomonas","Cryptomonas erosa","TB",2015,16.979432,1,127.0386,127.0386,243453.0901,0.24345309
2015-06-17,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima",NA,NA,0,NA,NA,NA,0,NA
2015-06-17,"Cyanophyta","Synechococcus","Synechococcus ","TB",2015,0.006186,1,28.2308,28.2308,88.6899,8.87e-05
2015-06-17,"Euglenophyta","Euglena","Euglena ",NA,NA,0,NA,NA,NA,0,NA
2015-06-17,"Miscellaneous","Miscellaneous","Miscellaneous",NA,NA,0,NA,NA,NA,0,NA
2015-06-17,"Total","Total","Total","TB",2015,100,25,9260.5523,9686.5705,1433811.75,1.43381174
2015-06-17,"Bacillariophyta","Asterionella","Asterionella formosa","TB",2015,0.025632,4,0.8521,3.4084,367.5181,0.00036752
2015-06-17,"Chlorophyta","NA","Chlorophyta",NA,NA,0,NA,NA,NA,0,NA
2015-06-17,"Chlorophyta","NA","Chlorococcaceae","TB",2015,0.004124,1,14.1154,14.1154,59.1266,5.91e-05
2015-06-17,"Chrysophyta","NA","Chrysophyceae","TB",2015,3.414575,1,1778.5399,1778.5399,48958.5805,0.04895858
2015-06-17,"Cryptophyta","Rhodomonas","Rhodomonas minuta","TB",2015,0.03299,1,14.1154,14.1154,473.0112,0.00047301
2015-06-17,"Cyanophyta","Synechocystis","Synechocystis ",NA,NA,0,NA,NA,NA,0,NA
2015-06-17,"Pyrrhophyta","Peridinium","Peridinium ",NA,NA,0,NA,NA,NA,0,NA
2015-06-17,"Chlorophyta","Coelastrum","Coelastrum ",NA,NA,0,NA,NA,NA,0,NA
2015-06-17,"Chlorophyta","Monomastix","Monomastix minuta","TB",2015,1.06949,1,917.5008,917.5008,15334.4655,0.01533447
2015-06-17,"Chlorophyta","Oocystis","Oocystis parva","TB",2015,1.686603,1,112.9232,112.9232,24182.7116,0.02418271
2015-06-17,"Chlorophyta","Schroederia","Schroederia judayi","TB",2015,0.11134,1,42.3462,42.3462,1596.4132,0.00159641
2015-06-17,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2",NA,NA,0,NA,NA,NA,0,NA
2015-06-17,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,NA,0,NA
2015-06-17,"Bacillariophyta","Lindavia","Lindavia intermedia",NA,NA,0,NA,NA,NA,0,NA
2015-06-17,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri",NA,NA,0,NA,NA,NA,0,NA
2015-06-17,"Chrysophyta","Dinobryon","Dinobryon cylindricum",NA,NA,0,NA,NA,NA,0,NA
