year,daynum,sampledate,chlor,avsnow,totice,whiteice,blueice,perwhiteice,perblueice,light,Genus,CellBioVol,ice.pres
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Placoneis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Epithemia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Asterocapsa,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Euglena,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Flagellated Green,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Tabellaria,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Aulacoseira,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Stephanodiscus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Pseudostaurosira,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Stauroforma,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Achnanthidium,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Segmented Green,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Gomphoneis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Mallomonas,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Synura,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Nitzschia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cyclotella,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Discostella,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Anabaena,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Chroococcus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Planktolyngabia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Staurosira,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Chroococcus cf. kidneys,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cosmarium,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Planktothrix,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Small Chroococcus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Long thin rod,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Aphanothece bacilloidea,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Gloeocapsa,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Limnothrix,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Microcystis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Peanut,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Lindavia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,NA,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cyclostephanos,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Naked Dinoflagellate,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cryptomonad,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cf. Komvophoron / Trichormus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cf. Planktolyngabia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cocconeis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Rhoicosphenia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Armored Dinoflagellate,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Sellaphora,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Diatoma mesodon,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Navicula,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Dinobryon,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Elakatothrix,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Nostoc,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cyanobacteria,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Fragilaria,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Asterionella,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Merismopedia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cf. Cavinula,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Diploneis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Encyonema,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Planothidium,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Hippodonta,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cf. Coelosphaerium,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Tetraedron victoriae,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Placoneis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Epithemia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Asterocapsa,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Euglena,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Flagellated Green,872.6957,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Tabellaria,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Aulacoseira,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Stephanodiscus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Pseudostaurosira,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Stauroforma,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Achnanthidium,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Segmented Green,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Gomphoneis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Mallomonas,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Synura,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Nitzschia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cyclotella,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Discostella,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Anabaena,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Chroococcus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Planktolyngabia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Staurosira,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Chroococcus cf. kidneys,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cosmarium,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Planktothrix,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Small Chroococcus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Long thin rod,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Aphanothece bacilloidea,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Gloeocapsa,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Limnothrix,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Microcystis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Peanut,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Lindavia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,NA,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cyclostephanos,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Naked Dinoflagellate,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cryptomonad,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cf. Komvophoron / Trichormus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cf. Planktolyngabia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cocconeis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Rhoicosphenia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Armored Dinoflagellate,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Sellaphora,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Diatoma mesodon,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Navicula,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Dinobryon,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Elakatothrix,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Nostoc,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cyanobacteria,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Fragilaria,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Asterionella,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Merismopedia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cf. Cavinula,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Diploneis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Encyonema,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Planothidium,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Hippodonta,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cf. Coelosphaerium,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Tetraedron victoriae,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Placoneis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Epithemia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Asterocapsa,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Euglena,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Flagellated Green,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Tabellaria,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Aulacoseira,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Stephanodiscus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Pseudostaurosira,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Stauroforma,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Achnanthidium,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Segmented Green,709.1839,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Gomphoneis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Mallomonas,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Synura,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Nitzschia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cyclotella,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Discostella,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Anabaena,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Chroococcus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Planktolyngabia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Staurosira,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Chroococcus cf. kidneys,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cosmarium,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Planktothrix,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Small Chroococcus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Long thin rod,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Aphanothece bacilloidea,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Gloeocapsa,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Limnothrix,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Microcystis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Peanut,84.9851,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Lindavia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,NA,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cyclostephanos,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Naked Dinoflagellate,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cryptomonad,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cf. Komvophoron / Trichormus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cf. Planktolyngabia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cocconeis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Rhoicosphenia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Armored Dinoflagellate,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Sellaphora,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Diatoma mesodon,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Navicula,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Dinobryon,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Elakatothrix,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Nostoc,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cyanobacteria,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Fragilaria,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Asterionella,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Merismopedia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cf. Cavinula,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Diploneis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Encyonema,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Planothidium,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Hippodonta,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cf. Coelosphaerium,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Tetraedron victoriae,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Placoneis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Epithemia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Asterocapsa,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Euglena,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Flagellated Green,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Tabellaria,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Aulacoseira,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Stephanodiscus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Pseudostaurosira,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Stauroforma,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Achnanthidium,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Segmented Green,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Gomphoneis,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Mallomonas,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Synura,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Nitzschia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cyclotella,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Discostella,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Anabaena,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Chroococcus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Planktolyngabia,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Staurosira,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Chroococcus cf. kidneys,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Cosmarium,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Planktothrix,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Small Chroococcus,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Long thin rod,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Aphanothece bacilloidea,NA,0
2007,316,11/12/07,3.8,0,0,0,0,0,0,99.99,Gloeocapsa,NA,0
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Limnothrix,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Microcystis,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Peanut,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Lindavia,88.84555,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,NA,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cyclostephanos,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Naked Dinoflagellate,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cryptomonad,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cf. Komvophoron / Trichormus,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cf. Planktolyngabia,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cocconeis,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Rhoicosphenia,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Armored Dinoflagellate,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Sellaphora,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Diatoma mesodon,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Navicula,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Dinobryon,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Elakatothrix,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Nostoc,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cyanobacteria,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Fragilaria,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Asterionella,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Merismopedia,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cf. Cavinula,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Diploneis,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Encyonema,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Planothidium,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Hippodonta,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cf. Coelosphaerium,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Tetraedron victoriae,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Placoneis,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Epithemia,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Asterocapsa,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Euglena,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Flagellated Green,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Tabellaria,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Aulacoseira,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Stephanodiscus,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Pseudostaurosira,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Stauroforma,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Achnanthidium,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Segmented Green,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Gomphoneis,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Mallomonas,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Synura,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Nitzschia,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cyclotella,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Discostella,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Anabaena,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Chroococcus,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Planktolyngabia,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Staurosira,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Chroococcus cf. kidneys,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cosmarium,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Planktothrix,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Small Chroococcus,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Long thin rod,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Aphanothece bacilloidea,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Gloeocapsa,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Limnothrix,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Microcystis,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Peanut,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Lindavia,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,NA,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cyclostephanos,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Naked Dinoflagellate,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cryptomonad,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cf. Komvophoron / Trichormus,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cf. Planktolyngabia,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cocconeis,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Rhoicosphenia,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Armored Dinoflagellate,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Sellaphora,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Diatoma mesodon,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Navicula,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Dinobryon,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Elakatothrix,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Nostoc,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cyanobacteria,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Fragilaria,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Asterionella,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Merismopedia,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cf. Cavinula,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Diploneis,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Encyonema,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Planothidium,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Hippodonta,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Cf. Coelosphaerium,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Tetraedron victoriae,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Placoneis,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Epithemia,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Asterocapsa,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Euglena,NA,1
2008,63,3/3/08,2.4,18.9,48,13,35,27.08333,72.91667,19.11,Flagellated Green,NA,1
