"sampledate","daynum","year","Genus","CellBioVol"
2005-04-20,110,2005,"other",0
2005-04-20,110,2005,"Cyclostephanos",0
2005-04-20,110,2005,"Naked Dinoflagellate",0
2005-04-20,110,2005,"Cryptomonad",0
2005-04-20,110,2005,"Cf. Komvophoron / Trichormus",0
2005-04-20,110,2005,"Cf. Planktolyngabia",0
2005-04-20,110,2005,"Cocconeis",0
2005-04-20,110,2005,"Rhoicosphenia",0
2005-04-20,110,2005,"Armored Dinoflagellate",1749.72634
2005-04-20,110,2005,"Sellaphora",0
2005-04-20,110,2005,"Diatoma mesodon",0
2005-04-20,110,2005,"Navicula",0
2005-04-20,110,2005,"Dinobryon",0
2005-04-20,110,2005,"Elakatothrix",0
2005-04-20,110,2005,"Nostoc",0
2005-04-20,110,2005,"NA",0
2005-04-20,110,2005,"Cyanobacteria",0
2005-04-20,110,2005,"Fragilaria",0
2005-04-20,110,2005,"Asterionella",0
2005-04-20,110,2005,"Merismopedia",0
2005-04-20,110,2005,"Cf. Cavinula",0
2005-04-20,110,2005,"Diploneis",0
2005-04-20,110,2005,"Encyonema",0
2005-04-20,110,2005,"Asterocapsa",0
2005-04-20,110,2005,"Planothidium",0
2005-04-20,110,2005,"Hippodonta",0
2005-04-20,110,2005,"Cf. Coelosphaerium",0
2005-04-20,110,2005,"Tetraedron victoriae",0
2005-04-20,110,2005,"Placoneis",0
2005-04-20,110,2005,"Epithemia",0
2005-04-20,110,2005,"Euglena",0
2005-04-20,110,2005,"Flagellated Green",0
2005-04-20,110,2005,"Tabellaria",0
2005-04-20,110,2005,"Aulacoseira",0
2005-04-20,110,2005,"Stephanodiscus",0
2005-04-20,110,2005,"Pseudostaurosira",0
2005-04-20,110,2005,"Stauroforma",0
2005-04-20,110,2005,"Achnanthidium",0
2005-04-20,110,2005,"Segmented Green",0
2005-04-20,110,2005,"Gomphoneis",0
2005-04-20,110,2005,"Mallomonas",0
2005-04-20,110,2005,"Gloeocapsa",0
2005-04-20,110,2005,"Synura",0
2005-04-20,110,2005,"Nitzschia",0
2005-04-20,110,2005,"Cyclotella",0
2005-04-20,110,2005,"Discostella",0
2005-04-20,110,2005,"Anabaena",0
2005-04-20,110,2005,"Chroococcus",0
2005-04-20,110,2005,"Planktolyngabia",0
2005-04-20,110,2005,"Staurosira",0
2005-04-20,110,2005,"Chroococcus cf. kidneys",0
2005-04-20,110,2005,"Cosmarium",0
2005-04-20,110,2005,"Planktothrix",0
2005-04-20,110,2005,"Small Chroococcus",0
2005-04-20,110,2005,"Long thin rod",0
2005-04-20,110,2005,"Aphanothece bacilloidea",0
2005-04-20,110,2005,"Limnothrix",0
2005-04-20,110,2005,"Microcystis",0
2005-04-20,110,2005,"Peanut",0
2005-04-20,110,2005,"Lindavia",0
2005-04-20,110,2005,"other",0
2005-04-20,110,2005,"Cyclostephanos",0
2005-04-20,110,2005,"Naked Dinoflagellate",0
2005-04-20,110,2005,"Cryptomonad",19914.0108
2005-04-20,110,2005,"Cf. Komvophoron / Trichormus",0
2005-04-20,110,2005,"Cf. Planktolyngabia",0
2005-04-20,110,2005,"Cocconeis",0
2005-04-20,110,2005,"Rhoicosphenia",0
2005-04-20,110,2005,"Armored Dinoflagellate",0
2005-04-20,110,2005,"Sellaphora",0
2005-04-20,110,2005,"Diatoma mesodon",0
2005-04-20,110,2005,"Navicula",0
2005-04-20,110,2005,"Dinobryon",0
2005-04-20,110,2005,"Elakatothrix",0
2005-04-20,110,2005,"Nostoc",0
2005-04-20,110,2005,"NA",0
2005-04-20,110,2005,"Cyanobacteria",0
2005-04-20,110,2005,"Fragilaria",0
2005-04-20,110,2005,"Asterionella",0
2005-04-20,110,2005,"Merismopedia",0
2005-04-20,110,2005,"Cf. Cavinula",0
2005-04-20,110,2005,"Diploneis",0
2005-04-20,110,2005,"Encyonema",0
2005-04-20,110,2005,"Asterocapsa",0
2005-04-20,110,2005,"Planothidium",0
2005-04-20,110,2005,"Hippodonta",0
2005-04-20,110,2005,"Cf. Coelosphaerium",0
2005-04-20,110,2005,"Tetraedron victoriae",0
2005-04-20,110,2005,"Placoneis",0
2005-04-20,110,2005,"Epithemia",0
2005-04-20,110,2005,"Euglena",0
2005-04-20,110,2005,"Flagellated Green",0
2005-04-20,110,2005,"Tabellaria",0
2005-04-20,110,2005,"Aulacoseira",0
2005-04-20,110,2005,"Stephanodiscus",0
2005-04-20,110,2005,"Pseudostaurosira",0
2005-04-20,110,2005,"Stauroforma",0
2005-04-20,110,2005,"Achnanthidium",0
2005-04-20,110,2005,"Segmented Green",0
2005-04-20,110,2005,"Gomphoneis",0
2005-04-20,110,2005,"Mallomonas",0
2005-04-20,110,2005,"Gloeocapsa",0
2005-04-20,110,2005,"Synura",0
2005-04-20,110,2005,"Nitzschia",0
2005-04-20,110,2005,"Cyclotella",0
2005-04-20,110,2005,"Discostella",0
2005-04-20,110,2005,"Anabaena",0
2005-04-20,110,2005,"Chroococcus",0
2005-04-20,110,2005,"Planktolyngabia",0
2005-04-20,110,2005,"Staurosira",0
2005-04-20,110,2005,"Chroococcus cf. kidneys",0
2005-04-20,110,2005,"Cosmarium",0
2005-04-20,110,2005,"Planktothrix",0
2005-04-20,110,2005,"Small Chroococcus",0
2005-04-20,110,2005,"Long thin rod",0
2005-04-20,110,2005,"Aphanothece bacilloidea",0
2005-04-20,110,2005,"Limnothrix",0
2005-04-20,110,2005,"Microcystis",0
2005-04-20,110,2005,"Peanut",0
2005-04-20,110,2005,"Lindavia",0
2005-04-20,110,2005,"other",0
2005-04-20,110,2005,"Cyclostephanos",0
2005-04-20,110,2005,"Naked Dinoflagellate",0
2005-04-20,110,2005,"Cryptomonad",0
2005-04-20,110,2005,"Cf. Komvophoron / Trichormus",0
2005-04-20,110,2005,"Cf. Planktolyngabia",0
2005-04-20,110,2005,"Cocconeis",2136.989863
2005-04-20,110,2005,"Rhoicosphenia",0
2005-04-20,110,2005,"Armored Dinoflagellate",0
2005-04-20,110,2005,"Sellaphora",0
2005-04-20,110,2005,"Diatoma mesodon",0
2005-04-20,110,2005,"Navicula",0
2005-04-20,110,2005,"Dinobryon",0
2005-04-20,110,2005,"Elakatothrix",0
2005-04-20,110,2005,"Nostoc",0
2005-04-20,110,2005,"NA",0
2005-04-20,110,2005,"Cyanobacteria",0
2005-04-20,110,2005,"Fragilaria",0
2005-04-20,110,2005,"Asterionella",0
2005-04-20,110,2005,"Merismopedia",0
2005-04-20,110,2005,"Cf. Cavinula",0
2005-04-20,110,2005,"Diploneis",0
2005-04-20,110,2005,"Encyonema",0
2005-04-20,110,2005,"Asterocapsa",0
2005-04-20,110,2005,"Planothidium",0
2005-04-20,110,2005,"Hippodonta",0
2005-04-20,110,2005,"Cf. Coelosphaerium",0
2005-04-20,110,2005,"Tetraedron victoriae",0
2005-04-20,110,2005,"Placoneis",0
2005-04-20,110,2005,"Epithemia",0
2005-04-20,110,2005,"Euglena",0
2005-04-20,110,2005,"Flagellated Green",0
2005-04-20,110,2005,"Tabellaria",0
2005-04-20,110,2005,"Aulacoseira",0
2005-04-20,110,2005,"Stephanodiscus",0
2005-04-20,110,2005,"Pseudostaurosira",0
2005-04-20,110,2005,"Stauroforma",0
2005-04-20,110,2005,"Achnanthidium",0
2005-04-20,110,2005,"Segmented Green",0
2005-04-20,110,2005,"Gomphoneis",0
2005-04-20,110,2005,"Mallomonas",0
2005-04-20,110,2005,"Gloeocapsa",0
2005-04-20,110,2005,"Synura",0
2005-04-20,110,2005,"Nitzschia",0
2005-04-20,110,2005,"Cyclotella",0
2005-04-20,110,2005,"Discostella",0
2005-04-20,110,2005,"Anabaena",0
2005-04-20,110,2005,"Chroococcus",0
2005-04-20,110,2005,"Planktolyngabia",0
2005-04-20,110,2005,"Staurosira",0
2005-04-20,110,2005,"Chroococcus cf. kidneys",0
2005-04-20,110,2005,"Cosmarium",0
2005-04-20,110,2005,"Planktothrix",0
2005-04-20,110,2005,"Small Chroococcus",0
2005-04-20,110,2005,"Long thin rod",0
2005-04-20,110,2005,"Aphanothece bacilloidea",0
2005-04-20,110,2005,"Limnothrix",0
2005-04-20,110,2005,"Microcystis",0
2005-04-20,110,2005,"Peanut",0
2005-04-20,110,2005,"Lindavia",0
2005-04-20,110,2005,"other",0
2005-04-20,110,2005,"Cyclostephanos",0
2005-04-20,110,2005,"Naked Dinoflagellate",0
2005-04-20,110,2005,"Cryptomonad",0
2005-04-20,110,2005,"Cf. Komvophoron / Trichormus",0
2005-04-20,110,2005,"Cf. Planktolyngabia",0
2005-04-20,110,2005,"Cocconeis",0
2005-04-20,110,2005,"Rhoicosphenia",0
2005-04-20,110,2005,"Armored Dinoflagellate",0
2005-04-20,110,2005,"Sellaphora",0
2005-04-20,110,2005,"Diatoma mesodon",0
2005-04-20,110,2005,"Navicula",0
2005-04-20,110,2005,"Dinobryon",35158.958
2005-04-20,110,2005,"Elakatothrix",0
2005-04-20,110,2005,"Nostoc",0
2005-04-20,110,2005,"NA",0
2005-04-20,110,2005,"Cyanobacteria",0
2005-04-20,110,2005,"Fragilaria",0
2005-04-20,110,2005,"Asterionella",0
2005-04-20,110,2005,"Merismopedia",0
2005-04-20,110,2005,"Cf. Cavinula",0
2005-04-20,110,2005,"Diploneis",0
2005-04-20,110,2005,"Encyonema",0
2005-04-20,110,2005,"Asterocapsa",0
2005-04-20,110,2005,"Planothidium",0
2005-04-20,110,2005,"Hippodonta",0
2005-04-20,110,2005,"Cf. Coelosphaerium",0
2005-04-20,110,2005,"Tetraedron victoriae",0
2005-04-20,110,2005,"Placoneis",0
2005-04-20,110,2005,"Epithemia",0
2005-04-20,110,2005,"Euglena",0
2005-04-20,110,2005,"Flagellated Green",0
2005-04-20,110,2005,"Tabellaria",0
2005-04-20,110,2005,"Aulacoseira",0
2005-04-20,110,2005,"Stephanodiscus",0
2005-04-20,110,2005,"Pseudostaurosira",0
2005-04-20,110,2005,"Stauroforma",0
2005-04-20,110,2005,"Achnanthidium",0
2005-04-20,110,2005,"Segmented Green",0
2005-04-20,110,2005,"Gomphoneis",0
2005-04-20,110,2005,"Mallomonas",0
2005-04-20,110,2005,"Gloeocapsa",0
2005-04-20,110,2005,"Synura",0
2005-04-20,110,2005,"Nitzschia",0
2005-04-20,110,2005,"Cyclotella",0
2005-04-20,110,2005,"Discostella",0
2005-04-20,110,2005,"Anabaena",0
2005-04-20,110,2005,"Chroococcus",0
2005-04-20,110,2005,"Planktolyngabia",0
2005-04-20,110,2005,"Staurosira",0
2005-04-20,110,2005,"Chroococcus cf. kidneys",0
2005-04-20,110,2005,"Cosmarium",0
2005-04-20,110,2005,"Planktothrix",0
2005-04-20,110,2005,"Small Chroococcus",0
2005-04-20,110,2005,"Long thin rod",0
2005-04-20,110,2005,"Aphanothece bacilloidea",0
2005-04-20,110,2005,"Limnothrix",0
2005-04-20,110,2005,"Microcystis",0
2005-04-20,110,2005,"Peanut",0
2005-04-20,110,2005,"Lindavia",0
2005-04-20,110,2005,"other",0
2005-04-20,110,2005,"Cyclostephanos",0
2005-04-20,110,2005,"Naked Dinoflagellate",0
2005-04-20,110,2005,"Cryptomonad",0
2005-04-20,110,2005,"Cf. Komvophoron / Trichormus",0
2005-04-20,110,2005,"Cf. Planktolyngabia",0
2005-04-20,110,2005,"Cocconeis",0
2005-04-20,110,2005,"Rhoicosphenia",0
2005-04-20,110,2005,"Armored Dinoflagellate",0
2005-04-20,110,2005,"Sellaphora",0
2005-04-20,110,2005,"Diatoma mesodon",0
2005-04-20,110,2005,"Navicula",0
2005-04-20,110,2005,"Dinobryon",0
2005-04-20,110,2005,"Elakatothrix",0
2005-04-20,110,2005,"Nostoc",0
2005-04-20,110,2005,"NA",0
2005-04-20,110,2005,"Cyanobacteria",0
2005-04-20,110,2005,"Fragilaria",5289.635
2005-04-20,110,2005,"Asterionella",0
2005-04-20,110,2005,"Merismopedia",0
2005-04-20,110,2005,"Cf. Cavinula",0
2005-04-20,110,2005,"Diploneis",0
2005-04-20,110,2005,"Encyonema",0
2005-04-20,110,2005,"Asterocapsa",0
2005-04-20,110,2005,"Planothidium",0
2005-04-20,110,2005,"Hippodonta",0
2005-04-20,110,2005,"Cf. Coelosphaerium",0
2005-04-20,110,2005,"Tetraedron victoriae",0
2005-04-20,110,2005,"Placoneis",0
2005-04-20,110,2005,"Epithemia",0
2005-04-20,110,2005,"Euglena",0
2005-04-20,110,2005,"Flagellated Green",0
2005-04-20,110,2005,"Tabellaria",0
2005-04-20,110,2005,"Aulacoseira",0
2005-04-20,110,2005,"Stephanodiscus",0
2005-04-20,110,2005,"Pseudostaurosira",0
2005-04-20,110,2005,"Stauroforma",0
2005-04-20,110,2005,"Achnanthidium",0
2005-04-20,110,2005,"Segmented Green",0
2005-04-20,110,2005,"Gomphoneis",0
2005-04-20,110,2005,"Mallomonas",0
2005-04-20,110,2005,"Gloeocapsa",0
2005-04-20,110,2005,"Synura",0
2005-04-20,110,2005,"Nitzschia",0
2005-04-20,110,2005,"Cyclotella",0
2005-04-20,110,2005,"Discostella",0
2005-04-20,110,2005,"Anabaena",0
2005-04-20,110,2005,"Chroococcus",0
2005-04-20,110,2005,"Planktolyngabia",0
2005-04-20,110,2005,"Staurosira",0
2005-04-20,110,2005,"Chroococcus cf. kidneys",0
2005-04-20,110,2005,"Cosmarium",0
2005-04-20,110,2005,"Planktothrix",0
2005-04-20,110,2005,"Small Chroococcus",0
2005-04-20,110,2005,"Long thin rod",0
2005-04-20,110,2005,"Aphanothece bacilloidea",0
2005-04-20,110,2005,"Limnothrix",0
2005-04-20,110,2005,"Microcystis",0
2005-04-20,110,2005,"Peanut",0
2005-04-20,110,2005,"Lindavia",0
2005-04-20,110,2005,"other",0
2005-04-20,110,2005,"Cyclostephanos",0
2005-04-20,110,2005,"Naked Dinoflagellate",0
2005-04-20,110,2005,"Cryptomonad",0
2005-04-20,110,2005,"Cf. Komvophoron / Trichormus",0
2005-04-20,110,2005,"Cf. Planktolyngabia",0
2005-04-20,110,2005,"Cocconeis",0
2005-04-20,110,2005,"Rhoicosphenia",0
2005-04-20,110,2005,"Armored Dinoflagellate",0
2005-04-20,110,2005,"Sellaphora",0
2005-04-20,110,2005,"Diatoma mesodon",0
2005-04-20,110,2005,"Navicula",0
2005-04-20,110,2005,"Dinobryon",0
2005-04-20,110,2005,"Elakatothrix",0
2005-04-20,110,2005,"Nostoc",0
2005-04-20,110,2005,"NA",0
2005-04-20,110,2005,"Cyanobacteria",0
2005-04-20,110,2005,"Fragilaria",0
2005-04-20,110,2005,"Asterionella",0
2005-04-20,110,2005,"Merismopedia",0
2005-04-20,110,2005,"Cf. Cavinula",0
2005-04-20,110,2005,"Diploneis",0
2005-04-20,110,2005,"Encyonema",0
2005-04-20,110,2005,"Asterocapsa",0
2005-04-20,110,2005,"Planothidium",0
2005-04-20,110,2005,"Hippodonta",0
2005-04-20,110,2005,"Cf. Coelosphaerium",0
2005-04-20,110,2005,"Tetraedron victoriae",0
2005-04-20,110,2005,"Placoneis",0
2005-04-20,110,2005,"Epithemia",0
2005-04-20,110,2005,"Euglena",0
2005-04-20,110,2005,"Flagellated Green",0
2005-04-20,110,2005,"Tabellaria",0
2005-04-20,110,2005,"Aulacoseira",0
2005-04-20,110,2005,"Stephanodiscus",0
2005-04-20,110,2005,"Pseudostaurosira",0
2005-04-20,110,2005,"Stauroforma",0
2005-04-20,110,2005,"Achnanthidium",0
2005-04-20,110,2005,"Segmented Green",0
2005-04-20,110,2005,"Gomphoneis",0
2005-04-20,110,2005,"Mallomonas",0
2005-04-20,110,2005,"Gloeocapsa",0
2005-04-20,110,2005,"Synura",0
2005-04-20,110,2005,"Nitzschia",0
2005-04-20,110,2005,"Cyclotella",0
2005-04-20,110,2005,"Discostella",350.7702735
2005-04-20,110,2005,"Anabaena",0
2005-04-20,110,2005,"Chroococcus",0
2005-04-20,110,2005,"Planktolyngabia",0
2005-04-20,110,2005,"Staurosira",0
2005-04-20,110,2005,"Chroococcus cf. kidneys",0
2005-04-20,110,2005,"Cosmarium",0
2005-04-20,110,2005,"Planktothrix",0
2005-04-20,110,2005,"Small Chroococcus",0
2005-04-20,110,2005,"Long thin rod",0
2005-04-20,110,2005,"Aphanothece bacilloidea",0
2005-04-20,110,2005,"Limnothrix",0
2005-04-20,110,2005,"Microcystis",0
2005-04-20,110,2005,"Peanut",0
2005-04-20,110,2005,"Lindavia",0
2005-04-20,110,2005,"other",0
2005-04-20,110,2005,"Cyclostephanos",0
2005-04-20,110,2005,"Naked Dinoflagellate",0
2005-04-20,110,2005,"Cryptomonad",0
2005-04-20,110,2005,"Cf. Komvophoron / Trichormus",0
2005-04-20,110,2005,"Cf. Planktolyngabia",0
2005-04-20,110,2005,"Cocconeis",0
2005-04-20,110,2005,"Rhoicosphenia",0
2005-04-20,110,2005,"Armored Dinoflagellate",0
2005-04-20,110,2005,"Sellaphora",0
2005-04-20,110,2005,"Diatoma mesodon",0
2005-04-20,110,2005,"Navicula",0
2005-04-20,110,2005,"Dinobryon",0
2005-04-20,110,2005,"Elakatothrix",0
2005-04-20,110,2005,"Nostoc",0
2005-04-20,110,2005,"NA",0
2005-04-20,110,2005,"Cyanobacteria",0
2005-04-20,110,2005,"Fragilaria",0
2005-04-20,110,2005,"Asterionella",0
2005-04-20,110,2005,"Merismopedia",0
2005-04-20,110,2005,"Cf. Cavinula",0
2005-04-20,110,2005,"Diploneis",0
2005-04-20,110,2005,"Encyonema",0
2005-04-20,110,2005,"Asterocapsa",0
2005-04-20,110,2005,"Planothidium",0
2005-04-20,110,2005,"Hippodonta",0
2005-04-20,110,2005,"Cf. Coelosphaerium",0
2005-04-20,110,2005,"Tetraedron victoriae",0
2005-04-20,110,2005,"Placoneis",0
2005-04-20,110,2005,"Epithemia",0
2005-04-20,110,2005,"Euglena",0
2005-04-20,110,2005,"Flagellated Green",1483.58269
2005-04-20,110,2005,"Tabellaria",0
2005-04-20,110,2005,"Aulacoseira",0
2005-04-20,110,2005,"Stephanodiscus",0
2005-04-20,110,2005,"Pseudostaurosira",0
2005-04-20,110,2005,"Stauroforma",0
2005-04-20,110,2005,"Achnanthidium",0
2005-04-20,110,2005,"Segmented Green",0
2005-04-20,110,2005,"Gomphoneis",0
2005-04-20,110,2005,"Mallomonas",0
2005-04-20,110,2005,"Gloeocapsa",0
2005-04-20,110,2005,"Synura",0
2005-04-20,110,2005,"Nitzschia",0
2005-04-20,110,2005,"Cyclotella",0
2005-04-20,110,2005,"Discostella",0
2005-04-20,110,2005,"Anabaena",0
2005-04-20,110,2005,"Chroococcus",0
2005-04-20,110,2005,"Planktolyngabia",0
2005-04-20,110,2005,"Staurosira",0
2005-04-20,110,2005,"Chroococcus cf. kidneys",0
2005-04-20,110,2005,"Cosmarium",0
2005-04-20,110,2005,"Planktothrix",0
2005-04-20,110,2005,"Small Chroococcus",0
2005-04-20,110,2005,"Long thin rod",0
2005-04-20,110,2005,"Aphanothece bacilloidea",0
2005-04-20,110,2005,"Limnothrix",0
2005-04-20,110,2005,"Microcystis",0
2005-04-20,110,2005,"Peanut",0
2005-04-20,110,2005,"Lindavia",0
2005-04-20,110,2005,"other",0
2005-04-20,110,2005,"Cyclostephanos",0
2005-04-20,110,2005,"Naked Dinoflagellate",0
2005-04-20,110,2005,"Cryptomonad",0
2005-04-20,110,2005,"Cf. Komvophoron / Trichormus",0
2005-04-20,110,2005,"Cf. Planktolyngabia",0
2005-04-20,110,2005,"Cocconeis",0
2005-04-20,110,2005,"Rhoicosphenia",0
2005-04-20,110,2005,"Armored Dinoflagellate",0
2005-04-20,110,2005,"Sellaphora",0
2005-04-20,110,2005,"Diatoma mesodon",0
2005-04-20,110,2005,"Navicula",0
2005-04-20,110,2005,"Dinobryon",0
2005-04-20,110,2005,"Elakatothrix",0
2005-04-20,110,2005,"Nostoc",0
2005-04-20,110,2005,"NA",0
2005-04-20,110,2005,"Cyanobacteria",0
2005-04-20,110,2005,"Fragilaria",0
2005-04-20,110,2005,"Asterionella",1091.1735
2005-04-20,110,2005,"Merismopedia",0
2005-04-20,110,2005,"Cf. Cavinula",0
2005-04-20,110,2005,"Diploneis",0
2005-04-20,110,2005,"Encyonema",0
2005-04-20,110,2005,"Asterocapsa",0
2005-04-20,110,2005,"Planothidium",0
2005-04-20,110,2005,"Hippodonta",0
2005-04-20,110,2005,"Cf. Coelosphaerium",0
2005-04-20,110,2005,"Tetraedron victoriae",0
2005-04-20,110,2005,"Placoneis",0
2005-04-20,110,2005,"Epithemia",0
2005-04-20,110,2005,"Euglena",0
2005-04-20,110,2005,"Flagellated Green",0
2005-04-20,110,2005,"Tabellaria",0
2005-04-20,110,2005,"Aulacoseira",0
2005-04-20,110,2005,"Stephanodiscus",0
2005-04-20,110,2005,"Pseudostaurosira",0
2005-04-20,110,2005,"Stauroforma",0
2005-04-20,110,2005,"Achnanthidium",0
2005-04-20,110,2005,"Segmented Green",0
2005-04-20,110,2005,"Gomphoneis",0
2005-04-20,110,2005,"Mallomonas",0
2005-04-20,110,2005,"Gloeocapsa",0
2005-04-20,110,2005,"Synura",0
2005-04-20,110,2005,"Nitzschia",0
2005-04-20,110,2005,"Cyclotella",0
2005-04-20,110,2005,"Discostella",0
2005-04-20,110,2005,"Anabaena",0
2005-04-20,110,2005,"Chroococcus",0
2005-04-20,110,2005,"Planktolyngabia",0
2005-04-20,110,2005,"Staurosira",0
2005-04-20,110,2005,"Chroococcus cf. kidneys",0
2005-04-20,110,2005,"Cosmarium",0
2005-04-20,110,2005,"Planktothrix",0
2005-04-20,110,2005,"Small Chroococcus",0
2005-04-20,110,2005,"Long thin rod",0
2005-04-20,110,2005,"Aphanothece bacilloidea",0
2005-04-20,110,2005,"Limnothrix",0
2005-04-20,110,2005,"Microcystis",0
2005-04-20,110,2005,"Peanut",0
2005-04-20,110,2005,"Lindavia",0
2005-04-20,110,2005,"other",0
2005-04-20,110,2005,"Cyclostephanos",0
2005-04-20,110,2005,"Naked Dinoflagellate",0
2005-04-20,110,2005,"Cryptomonad",0
2005-04-20,110,2005,"Cf. Komvophoron / Trichormus",0
2005-04-20,110,2005,"Cf. Planktolyngabia",0
2005-04-20,110,2005,"Cocconeis",0
2005-04-20,110,2005,"Rhoicosphenia",0
2005-04-20,110,2005,"Armored Dinoflagellate",0
2005-04-20,110,2005,"Sellaphora",0
2005-04-20,110,2005,"Diatoma mesodon",0
2005-04-20,110,2005,"Navicula",0
2005-04-20,110,2005,"Dinobryon",0
2005-04-20,110,2005,"Elakatothrix",0
2005-04-20,110,2005,"Nostoc",0
2005-04-20,110,2005,"NA",0
2005-04-20,110,2005,"Cyanobacteria",0
2005-04-20,110,2005,"Fragilaria",0
2005-04-20,110,2005,"Asterionella",0
2005-04-20,110,2005,"Merismopedia",0
2005-04-20,110,2005,"Cf. Cavinula",0
2005-04-20,110,2005,"Diploneis",0
2005-04-20,110,2005,"Encyonema",0
2005-04-20,110,2005,"Asterocapsa",0
2005-04-20,110,2005,"Planothidium",0
2005-04-20,110,2005,"Hippodonta",0
2005-04-20,110,2005,"Cf. Coelosphaerium",0
2005-04-20,110,2005,"Tetraedron victoriae",0
2005-04-20,110,2005,"Placoneis",0
2005-04-20,110,2005,"Epithemia",0
2005-04-20,110,2005,"Euglena",0
2005-04-20,110,2005,"Flagellated Green",0
2005-04-20,110,2005,"Tabellaria",0
2005-04-20,110,2005,"Aulacoseira",0
2005-04-20,110,2005,"Stephanodiscus",0
2005-04-20,110,2005,"Pseudostaurosira",0
2005-04-20,110,2005,"Stauroforma",0
2005-04-20,110,2005,"Achnanthidium",0
2005-04-20,110,2005,"Segmented Green",2836.7356
2005-04-20,110,2005,"Gomphoneis",0
2005-04-20,110,2005,"Mallomonas",0
2005-04-20,110,2005,"Gloeocapsa",0
2005-04-20,110,2005,"Synura",0
2005-04-20,110,2005,"Nitzschia",0
2005-04-20,110,2005,"Cyclotella",0
2005-04-20,110,2005,"Discostella",0
2005-04-20,110,2005,"Anabaena",0
2005-04-20,110,2005,"Chroococcus",0
2005-04-20,110,2005,"Planktolyngabia",0
2005-04-20,110,2005,"Staurosira",0
2005-04-20,110,2005,"Chroococcus cf. kidneys",0
2005-04-20,110,2005,"Cosmarium",0
2005-04-20,110,2005,"Planktothrix",0
2005-04-20,110,2005,"Small Chroococcus",0
2005-04-20,110,2005,"Long thin rod",0
2005-04-20,110,2005,"Aphanothece bacilloidea",0
2005-04-20,110,2005,"Limnothrix",0
2005-04-20,110,2005,"Microcystis",0
2005-04-20,110,2005,"Peanut",254.9553
2005-04-20,110,2005,"Lindavia",0
2005-04-20,110,2005,"other",0
2005-04-20,110,2005,"Cyclostephanos",0
2005-04-20,110,2005,"Naked Dinoflagellate",0
2005-04-20,110,2005,"Cryptomonad",0
2005-04-20,110,2005,"Cf. Komvophoron / Trichormus",0
2005-04-20,110,2005,"Cf. Planktolyngabia",0
2005-04-20,110,2005,"Cocconeis",0
2005-04-20,110,2005,"Rhoicosphenia",0
2005-04-20,110,2005,"Armored Dinoflagellate",0
2005-04-20,110,2005,"Sellaphora",0
2005-04-20,110,2005,"Diatoma mesodon",0
2005-04-20,110,2005,"Navicula",0
2005-04-20,110,2005,"Dinobryon",0
2005-04-20,110,2005,"Elakatothrix",0
2005-04-20,110,2005,"Nostoc",0
2005-04-20,110,2005,"NA",0
2005-04-20,110,2005,"Cyanobacteria",0
2005-04-20,110,2005,"Fragilaria",0
2005-04-20,110,2005,"Asterionella",0
2005-04-20,110,2005,"Merismopedia",0
2005-04-20,110,2005,"Cf. Cavinula",0
2005-04-20,110,2005,"Diploneis",0
2005-04-20,110,2005,"Encyonema",0
2005-04-20,110,2005,"Asterocapsa",0
2005-04-20,110,2005,"Planothidium",0
2005-04-20,110,2005,"Hippodonta",0
2005-04-20,110,2005,"Cf. Coelosphaerium",0
2005-04-20,110,2005,"Tetraedron victoriae",0
2005-04-20,110,2005,"Placoneis",0
2005-04-20,110,2005,"Epithemia",0
2005-04-20,110,2005,"Euglena",0
2005-04-20,110,2005,"Flagellated Green",0
2005-04-20,110,2005,"Tabellaria",0
2005-04-20,110,2005,"Aulacoseira",0
2005-04-20,110,2005,"Stephanodiscus",0
2005-04-20,110,2005,"Pseudostaurosira",0
2005-04-20,110,2005,"Stauroforma",0
2005-04-20,110,2005,"Achnanthidium",0
2005-04-20,110,2005,"Segmented Green",0
2005-04-20,110,2005,"Gomphoneis",0
2005-04-20,110,2005,"Mallomonas",0
2005-04-20,110,2005,"Gloeocapsa",0
2005-04-20,110,2005,"Synura",0
2005-04-20,110,2005,"Nitzschia",0
2005-04-20,110,2005,"Cyclotella",0
2005-04-20,110,2005,"Discostella",0
2005-04-20,110,2005,"Anabaena",0
2005-04-20,110,2005,"Chroococcus",0
2005-04-20,110,2005,"Planktolyngabia",0
2005-04-20,110,2005,"Staurosira",0
2005-04-20,110,2005,"Chroococcus cf. kidneys",0
2005-04-20,110,2005,"Cosmarium",0
2005-04-20,110,2005,"Planktothrix",0
2005-04-20,110,2005,"Small Chroococcus",0
2005-04-20,110,2005,"Long thin rod",0
2005-04-20,110,2005,"Aphanothece bacilloidea",0
2005-06-13,164,2005,"Limnothrix",0
2005-06-13,164,2005,"Microcystis",0
2005-06-13,164,2005,"Peanut",0
2005-06-13,164,2005,"Lindavia",0
2005-06-13,164,2005,"other",0
2005-06-13,164,2005,"Cyclostephanos",0
2005-06-13,164,2005,"Naked Dinoflagellate",0
2005-06-13,164,2005,"Cryptomonad",0
2005-06-13,164,2005,"Cf. Komvophoron / Trichormus",498.8235285
2005-06-13,164,2005,"Cf. Planktolyngabia",0
2005-06-13,164,2005,"Cocconeis",0
2005-06-13,164,2005,"Rhoicosphenia",0
2005-06-13,164,2005,"Armored Dinoflagellate",0
