"sampledate","Synechococcus elongatus","Cyclotella sp. 1","Stephanodiscus parvus","Botryococcus braunii","Cyclotella ocellata","Peridinium inconspicuum","Uroglena ","Gymnodinium sp. 1","Peridinium umbonatum","Lepocinclis ","Dinobryon ","Dinobryon sociale","Monoraphidium arcuatum","Trachelomonas ","Cosmarium ","Dinobryon crenulatum","Fragilaria filiformis","Mallomonas akrokomas","Monomastix astigmata","Oocystis pusilla","Peridinium cinctum","Staurastrum ","Staurastrum hexacerum","Stichogloea olivacea","Teilingia granulata","Pseudanabaena limnetica","Microspora ","Aphanizomenon flos-aquae","Eunotia ","Colonial ","Quadrigula lacustris","Aphanothece ","Chrysococcus minutus","Stephanodiscus medius","Glenodinium quadridens","Chrysocapsaceae","taxa_name","biovolume_conc"
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Aphanizomenon ",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Aphanothece saxicola",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Kephyrion planctonicum",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Tabellaria flocculosa",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Oedogonium ",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Phormidium ",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Tabellaria binalis",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Actinella punctata",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Aphanothece nidulans",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Gloeococcus minor",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Mallomonas ",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Planktothrix agardhii",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Euglena acus",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Scenedesmus bijuga",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Dinobryon cyst",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Mougeotia ",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Stichococcus bacillaris",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Gonyostomum semen",28380.6891
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Mucidosphaerium pulchellum",0
2014-08-11,1995.5218,0,0,0,0,0,0,0,0,0,0,43236.2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1596.4132,0,0,0,0,0,"Spinocosmarium ",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Aphanocapsa delicatissima",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Chlamydomonas ",801373.7052
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Cryptomonas erosa",16652.773
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Euglena ",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Miscellaneous",87270.6176
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Rhodospirillum rubrum",3092.9013
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Synechococcus ",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Total",1346301.58
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Asterionella formosa",1791.7817
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Chlorococcaceae",239.4626
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Chlorophyta",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Chrysophyceae",71955.7117
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Peridinium ",10416.5492
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Rhodomonas minuta",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Synechocystis ",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Coelastrum ",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Gymnodinium sp. 2",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Gymnodinium sp. 3",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Monomastix minuta",239.4626
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Oocystis parva",94011.0299
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Schroederia judayi",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Dinobryon cylindricum",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Lindavia intermedia",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Sphaerocystis schroeteri",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Chrysochromulina parva",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Kephyrion ",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Monoraphidium griffithii",638.567
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Aphanizomenon ",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Aphanothece saxicola",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Kephyrion planctonicum",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Tabellaria flocculosa",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Oedogonium ",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Phormidium ",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Tabellaria binalis",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Actinella punctata",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Aphanothece nidulans",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Gloeococcus minor",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Mallomonas ",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Planktothrix agardhii",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Euglena acus",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Scenedesmus bijuga",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Dinobryon cyst",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Mougeotia ",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Stichococcus bacillaris",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Gonyostomum semen",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Mucidosphaerium pulchellum",0
2014-11-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258619.0179,0,0,0,0,"Spinocosmarium ",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Aphanocapsa delicatissima",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Chlamydomonas ",178764.1327
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Cryptomonas erosa",2741.1971
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Euglena ",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Miscellaneous",8829.5474
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Rhodospirillum rubrum",1733.1477
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Synechococcus ",827.772
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Total",271402.9433
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Asterionella formosa",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Chlorococcaceae",1064.2755
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Chlorophyta",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Chrysophyceae",679.7072
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Peridinium ",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Rhodomonas minuta",3061.0253
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Synechocystis ",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Coelastrum ",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Gymnodinium sp. 2",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Gymnodinium sp. 3",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Monomastix minuta",1535.645
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Oocystis parva",1231.8008
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Schroederia judayi",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Dinobryon cylindricum",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Lindavia intermedia",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Sphaerocystis schroeteri",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Chrysochromulina parva",284.5956
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Kephyrion ",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Monoraphidium griffithii",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Aphanizomenon ",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Aphanothece saxicola",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Kephyrion planctonicum",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Tabellaria flocculosa",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Oedogonium ",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Phormidium ",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Tabellaria binalis",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Actinella punctata",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Aphanothece nidulans",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Gloeococcus minor",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Mallomonas ",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Planktothrix agardhii",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Euglena acus",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Scenedesmus bijuga",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Dinobryon cyst",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Mougeotia ",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Stichococcus bacillaris",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Gonyostomum semen",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Mucidosphaerium pulchellum",0
2015-03-06,88.6899,0,0,0,0,0,0,0,0,49666.2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20895.202,0,0,0,0,"Spinocosmarium ",0
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Aphanocapsa delicatissima",0
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Chlamydomonas ",1885759.581
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Cryptomonas erosa",0
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Euglena ",0
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Miscellaneous",0
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Rhodospirillum rubrum",4009.5207
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Synechococcus ",270.9968
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Total",2501379.992
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Asterionella formosa",3764.1057
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Chlorococcaceae",0
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Chlorophyta",0
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Chrysophyceae",53696.3361
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Peridinium ",0
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Rhodomonas minuta",1202.2375
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Synechocystis ",0
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Coelastrum ",0
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Gymnodinium sp. 2",5676.1378
2015-04-21,0,461.9254,0,0,0,0,0,0,0,38633.2122,0,0,0,0,0,0,0,0,110.8623,0,156882.1384,0,0,0,0,0,0,0,0,0,0,640.5379,284.5956,51085.239,0,0,"Gymnodinium sp. 3",0
