"sampledate","division","genus","taxa_name","lakeid","year4","relative_total_biovolume","cells_per_nu","nu_per_ml","cells_per_ml","biovolume_conc","biomass_conc"
2015-04-23,"Chrysophyta","Dinobryon","Dinobryon sociale","SP",2015,0.304561,1,16.9385,16.9385,1773.7938,0.00177379
2015-04-23,"Chrysophyta","Mallomonas","Mallomonas ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Ochromonas","Ochromonas ","SP",2015,0.92209,1,50.8154,50.8154,5370.3369,0.00537034
2015-04-23,"Chrysophyta","Synura","Synura ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cryptophyta","Cryptomonas","Cryptomonas pyrenoidifera",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Jaaginema","Jaaginema angustissimum",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Euglenophyta","Lepocinclis","Lepocinclis ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Pyrrhophyta","","Pyrrhophyta","SP",2015,27.102786,1,16.9385,16.9385,157849.1313,0.15784913
2015-04-23,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Pyrrhophyta","Peridinium","Peridinium ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Fragilaria","Fragilaria delicatissima","SP",2015,0.110754,1,0.5113,0.5113,645.0414,0.00064504
2015-04-23,"Chlorophyta","Quadrigula","Quadrigula lacustris",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Epipyxis","Epipyxis epiphyticus",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Uroglena","Uroglena ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Pyrrhophyta","Gymnodinium","Gymnodinium helveticum","SP",2015,2.797516,1,1.0225,1.0225,16292.9906,0.01629299
2015-04-23,"Pyrrhophyta","Peridinium","Peridinium umbonatum","SP",2015,15.393887,1,11.2477,11.2477,89655.4216,0.08965542
2015-04-23,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Cyclotella","Cyclotella pseudostelligera",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Cyclotella","Cyclotella sp. 1","SP",2015,1.142104,1,16.9385,16.9385,6651.7241,0.00665172
2015-04-23,"Bacillariophyta","Epithemia","Epithemia turgida",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Gonium","Gonium ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Chrysosphaerella","Chrysosphaerella ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cryptophyta","Cryptomonas","Cryptomonas rostratiformis",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Aphanocapsa","Aphanocapsa holsatica",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Cyanonephron","Cyanonephron styloides",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Pseudanabaena","Pseudanabaena galeata",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Spirulina","Spirulina ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Cyclotella","Cyclotella hakanssoniae","SP",2015,1.116977,1,67.7539,67.7539,6505.3842,0.00650538
2015-04-23,"Bacillariophyta","Nitzschia","Nitzschia palea",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Dinobryon","Dinobryon bavaricum",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Euglenophyta","Trachelomonas","Trachelomonas volvocina",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Cyclostephanos","Cyclostephanos damasii",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Mallomonas","Mallomonas caudata",NA,NA,0,NA,NA,0,0,0
2015-04-23,"","Rhodospirillum","Rhodospirillum rubrum",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Planktothrix","Planktothrix agardhii","SP",2015,0.467723,106,0.5113,54.1935,2724.0647,0.00272406
2015-04-23,"Bacillariophyta","Ulnaria","Ulnaria ulna","SP",2015,5.561969,1,0.5113,0.5113,32393.4245,0.03239342
2015-04-23,"Chrysophyta","Polygoniochloris","Polygoniochloris circularis",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Chroococcus","Chroococcus limneticus",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Miscellaneous","","Miscellaneous",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Fragilaria","Fragilaria crotonensis",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Navicula","Navicula ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Kephyrion","Kephyrion petasatum",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Aphanocapsa","Aphanocapsa parasitica",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Pyrrhophyta","Peridinium","Peridinium bipes",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Monoraphidium","Monoraphidium capricornutum",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cryptophyta","Chroomonas","Chroomonas ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Crucigenia","Crucigenia rectangularis",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Aphanocapsa","Aphanocapsa elachista","SP",2015,0.041115,8,16.9385,135.5078,239.4626,0.00023946
2015-04-23,"Cyanophyta","Dolichospermum","Dolichospermum circinale",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Cyclostephanos","Cyclostephanos tholiformis",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Cyclotella","Cyclotella atomus",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Cymatopleura","Cymatopleura solea",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Lindavia","Lindavia intermedia",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Nitzschia","Nitzschia ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Scenedesmus","Scenedesmus serratus","SP",2015,0.323595,2,84.6924,169.3848,1884.651,0.00188465
2015-04-23,"Chrysophyta","Mallomonas","Mallomonas akrokomas",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3","SP",2015,0.219284,1,16.9385,16.9385,1277.1306,0.00127713
2015-04-23,"Chrysophyta","","Chrysocapsaceae",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Cyanogranis","Cyanogranis ferruginea",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Euglenophyta","Euglena","Euglena ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Selenastrum","Selenastrum minutum",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Chroococcus","Chroococcus minutus",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Rhabdoderma","Rhabdoderma lineare",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Snowella","Snowella litoralis",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Paulschulzia","Paulschulzia tenera",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Staurastrum","Staurastrum dejectum",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Arthrospira","Arthrospira ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Euglenophyta","Trachelomonas","Trachelomonas ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Cymbella","Cymbella ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Fragilaria","Fragilaria capucina",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Cosmarium","Cosmarium tenue",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Tetraedron","Tetraedron muticum",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Bitrichia","Bitrichia chodatii",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Closterium","Closterium ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Nitzschia","Nitzschia linearis",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Surirella","Surirella visurgis",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Chlorogonium","Chlorogonium ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Hegewaldia","Hegewaldia parvula",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Chrysolykos","Chrysolykos planctonicus",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Cyclotella","Cyclotella meneghiniana",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Stephanodiscus","Stephanodiscus alpinus","SP",2015,9.136838,1,16.9385,16.9385,53213.7915,0.05321379
2015-04-23,"Chlorophyta","Closterium","Closterium moniliferum",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Lobomonas","Lobomonas ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Selenastrum","Selenastrum ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Treubaria","Treubaria setigera",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Microcystis","Microcystis aeruginosa",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Pyrrhophyta","Ceratium","Ceratium hirundinella",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Cyclotella","Cyclotella distinguenda",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Stichogloea","Stichogloea olivacea",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Synechococcus","Synechococcus ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Quadrigula","Quadrigula chodatti",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Kephyrion","Kephyrion spirale",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Pseudanabaena","Pseudanabaena ",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chlorophyta","Scenedesmus","Scenedesmus acutus","SP",2015,0.069231,1,16.9385,16.9385,403.2103,0.00040321
2015-04-23,"Chlorophyta","Lagerheimia","Lagerheimia genevensis",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Bitrichia","Bitrichia phaseolus",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Kephyrion","Kephyrion gracile",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Bacillariophyta","Lindavia","Lindavia michiganiana",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Planktolyngbya","Planktolyngbya limnetica",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Dinobryon","Dinobryon borgei",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Chrysophyta","Kephyrion","Kephyrion boreale",NA,NA,0,NA,NA,0,0,0
2015-04-23,"Cyanophyta","Gloeotrichia","Gloeotrichia echinulata",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Fragilaria","Fragilaria filiformis","SP",2015,1.548289,1,21.1731,21.1731,7283.5445,0.00728354
2015-06-17,"Bacillariophyta","Urosolenia","Urosolenia longiseta","SP",2015,24.744671,1,74.1058,74.1058,116405.1652,0.11640517
2015-06-17,"Chlorophyta","","Chlorococcaceae","SP",2015,0.06363,1,21.1731,21.1731,299.3283,0.00029933
2015-06-17,"Chlorophyta","Chlamydomonas","Chlamydomonas ","SP",2015,4.706483,1,10.5865,10.5865,22140.4848,0.02214048
2015-06-17,"Chlorophyta","Monomastix","Monomastix astigmata",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Monomastix","Monomastix minuta","SP",2015,0.047132,1,10.5865,10.5865,221.7246,0.00022172
2015-06-17,"Chlorophyta","Monoraphidium","Monoraphidium arcuatum",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Monoraphidium","Monoraphidium griffithii","SP",2015,1.840061,1,211.7309,211.7309,8656.1116,0.00865611
2015-06-17,"Chlorophyta","Oocystis","Oocystis parva","SP",2015,1.850902,1,63.5193,63.5193,8707.1091,0.00870711
2015-06-17,"Chlorophyta","Scenedesmus","Scenedesmus bijuga",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Tetraedron","Tetraedron minimum",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","","Chrysophyceae","SP",2015,0.221733,1,254.0771,254.0771,1043.0883,0.00104309
2015-06-17,"Chrysophyta","Kephyrion","Kephyrion planctonicum","SP",2015,0.042419,1,10.5865,10.5865,199.5522,0.00019955
2015-06-17,"Cryptophyta","Cryptomonas","Cryptomonas erosa","SP",2015,13.403363,1,105.8655,105.8655,63052.7981,0.0630528
2015-06-17,"Cryptophyta","Cryptomonas","Cryptomonas lucens",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cryptophyta","Rhodomonas","Rhodomonas minuta","SP",2015,1.131185,1,158.7982,158.7982,5321.3756,0.00532138
2015-06-17,"Cryptophyta","Rhodomonas","Rhodomonas minuta","SP",2015,0.424195,1,21.1731,21.1731,1995.5176,0.00199552
2015-06-17,"Cyanophyta","Aphanizomenon","Aphanizomenon flos-aquae",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Aphanocapsa","Aphanocapsa delicatissima",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Aphanothece","Aphanothece nidulans","SP",2015,0.01414,24,21.1731,508.1543,66.5174,6.65e-05
2015-06-17,"Cyanophyta","Chroococcus","Chroococcus minimus",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Dactylococcopsis","Dactylococcopsis irregularis",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Merismopedia","Merismopedia warmingiana",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Pseudanabaena","Pseudanabaena acicularis",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Pseudanabaena","Pseudanabaena limnetica",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Synechococcus","Synechococcus elongatus","SP",2015,0.00707,1,21.1731,21.1731,33.2587,3.33e-05
2015-06-17,"Cyanophyta","Synechocystis","Synechocystis ","SP",2015,0.596507,1,1587.9821,1587.9821,2806.1232,0.00280612
2015-06-17,"Haptophyta","Chrysochromulina","Chrysochromulina parva","SP",2015,3.062687,1,476.3946,476.3946,14407.6504,0.01440765
2015-06-17,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 2",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Total","Total","Total","SP",2015,99.999996,165.9394,4094.7145,6422.1263,470425.2049,0.47042519
2015-06-17,"Bacillariophyta","Achnanthidium","Achnanthidium minutissima",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Asterionella","Asterionella formosa","SP",2015,0.165195,1,2.5563,2.5563,777.115,0.00077712
2015-06-17,"Bacillariophyta","Fragilaria","Fragilaria tenera",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Nitzschia","Nitzschia gracilis",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Synedra","Synedra ulna",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Tabellaria","Tabellaria flocculosa","SP",2015,1.095498,1,1.2781,1.2781,5153.4994,0.0051535
2015-06-17,"Chlorophyta","Mucidosphaerium","Mucidosphaerium pulchellum",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Nannochloris","Nannochloris atomus",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Pyramichlamys","Pyramichlamys dissecta",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Schroederia","Schroederia judayi",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Tetraedron","Tetraedron regulare",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","Chrysolykos","Chrysolykos skujai",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","Dinobryon","Dinobryon ","SP",2015,3.582085,1,201.1444,201.1444,16851.0329,0.01685103
2015-06-17,"Chrysophyta","Dinobryon","Dinobryon cylindricum",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","Dinobryon","Dinobryon cyst",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","Dinobryon","Dinobryon divergens",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","Dinobryon","Dinobryon sociale","SP",2015,0.022762,2,0.6391,1.2781,107.078,0.00010708
2015-06-17,"Chrysophyta","Mallomonas","Mallomonas ","SP",2015,0.904947,1,10.5865,10.5865,4257.1037,0.0042571
2015-06-17,"Chrysophyta","Ochromonas","Ochromonas ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","Synura","Synura ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cryptophyta","Cryptomonas","Cryptomonas pyrenoidifera",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Jaaginema","Jaaginema angustissimum",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Euglenophyta","Lepocinclis","Lepocinclis ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Pyrrhophyta","","Pyrrhophyta",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 1",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Pyrrhophyta","Peridinium","Peridinium ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Fragilaria","Fragilaria delicatissima",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Quadrigula","Quadrigula lacustris","SP",2015,0.060331,1,10.5865,10.5865,283.8073,0.00028381
2015-06-17,"Chrysophyta","Epipyxis","Epipyxis epiphyticus",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","Uroglena","Uroglena ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Pyrrhophyta","Gymnodinium","Gymnodinium helveticum",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Pyrrhophyta","Peridinium","Peridinium umbonatum",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Cyclotella","Cyclotella ocellata",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Cyclotella","Cyclotella pseudostelligera","SP",2015,0.783434,1,63.5193,63.5193,3685.4714,0.00368547
2015-06-17,"Bacillariophyta","Cyclotella","Cyclotella sp. 1",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Epithemia","Epithemia turgida",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Gonium","Gonium ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","Chrysosphaerella","Chrysosphaerella ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cryptophyta","Cryptomonas","Cryptomonas rostratiformis",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Aphanocapsa","Aphanocapsa holsatica",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Cyanonephron","Cyanonephron styloides",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Pseudanabaena","Pseudanabaena galeata","SP",2015,0.70699,16.6667,21.1731,352.8856,3325.8612,0.00332586
2015-06-17,"Cyanophyta","Spirulina","Spirulina ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Pyrrhophyta","Peridinium","Peridinium cinctum",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Cyclotella","Cyclotella hakanssoniae",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Nitzschia","Nitzschia palea",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Sphaerocystis","Sphaerocystis schroeteri","SP",2015,1.28201,8.5,21.1731,179.9713,6030.8956,0.0060309
2015-06-17,"Chrysophyta","Dinobryon","Dinobryon bavaricum","SP",2015,0.11381,2.5,2.5563,6.3907,535.39,0.00053539
2015-06-17,"Euglenophyta","Trachelomonas","Trachelomonas volvocina",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Cyclostephanos","Cyclostephanos damasii",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","Chrysococcus","Chrysococcus minutus",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","Mallomonas","Mallomonas caudata",NA,NA,0,NA,NA,0,0,0
2015-06-17,"","Rhodospirillum","Rhodospirillum rubrum",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Planktothrix","Planktothrix agardhii","SP",2015,7.918294,70,10.5865,741.0583,37249.6538,0.03724965
2015-06-17,"Bacillariophyta","Ulnaria","Ulnaria ulna","SP",2015,1.547608,1,1.2781,1.2781,7280.3404,0.00728034
2015-06-17,"Chrysophyta","Polygoniochloris","Polygoniochloris circularis",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Chroococcus","Chroococcus limneticus",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Miscellaneous","","Miscellaneous",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Fragilaria","Fragilaria crotonensis",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Navicula","Navicula ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","Kephyrion","Kephyrion petasatum",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Aphanocapsa","Aphanocapsa parasitica",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Pyrrhophyta","Peridinium","Peridinium bipes",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Pyrrhophyta","Peridinium","Peridinium inconspicuum",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Monoraphidium","Monoraphidium capricornutum","SP",2015,0.017578,1,10.5865,10.5865,82.6894,8.27e-05
2015-06-17,"Cryptophyta","Chroomonas","Chroomonas ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Cosmarium","Cosmarium ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Crucigenia","Crucigenia rectangularis","SP",2015,0.452474,8,10.5865,84.6924,2128.5513,0.00212855
2015-06-17,"Cyanophyta","Aphanocapsa","Aphanocapsa elachista",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Dolichospermum","Dolichospermum circinale",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Cyclostephanos","Cyclostephanos tholiformis",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Cyclotella","Cyclotella atomus","SP",2015,0.754122,1,105.8655,105.8655,3547.5838,0.00354758
2015-06-17,"Bacillariophyta","Cymatopleura","Cymatopleura solea",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Lindavia","Lindavia intermedia","SP",2015,9.664561,1,31.7596,31.7596,45464.534,0.04546453
2015-06-17,"Bacillariophyta","Nitzschia","Nitzschia ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Scenedesmus","Scenedesmus serratus","SP",2015,0.565027,2,190.5579,381.1157,2658.0343,0.00265803
2015-06-17,"Chrysophyta","Mallomonas","Mallomonas akrokomas","SP",2015,0.339355,1,10.5865,10.5865,1596.4132,0.00159641
2015-06-17,"Pyrrhophyta","Gymnodinium","Gymnodinium sp. 3",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","","Chrysocapsaceae",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Cyanogranis","Cyanogranis ferruginea",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Euglenophyta","Euglena","Euglena ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Stephanodiscus","Stephanodiscus parvus",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Selenastrum","Selenastrum minutum",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Chroococcus","Chroococcus minutus",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Rhabdoderma","Rhabdoderma lineare",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Oocystis","Oocystis pusilla",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Snowella","Snowella litoralis",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","","Chlorophyta",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Paulschulzia","Paulschulzia tenera",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Staurastrum","Staurastrum dejectum",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Cyanophyta","Arthrospira","Arthrospira ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Euglenophyta","Trachelomonas","Trachelomonas ","SP",2015,1.968827,1,10.5865,10.5865,9261.86,0.00926186
2015-06-17,"Bacillariophyta","Cymbella","Cymbella ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Fragilaria","Fragilaria capucina",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Cosmarium","Cosmarium tenue",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Tetraedron","Tetraedron muticum",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","Bitrichia","Bitrichia chodatii",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Closterium","Closterium ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Nitzschia","Nitzschia linearis",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Surirella","Surirella visurgis",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Chlorogonium","Chlorogonium ",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chlorophyta","Hegewaldia","Hegewaldia parvula",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Chrysophyta","Chrysolykos","Chrysolykos planctonicus",NA,NA,0,NA,NA,0,0,0
2015-06-17,"Bacillariophyta","Cyclotella","Cyclotella meneghiniana",NA,NA,0,NA,NA,0,0,0
