sampledate,wtemp,o2,o2sat,cond,frlight,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,year4frac,year,chlor.surf,avsnow,totice,whiteice,blueice,light,ice.off,ice.on,iceduration,ice.pres,Genus,CellBioVol
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Rhoicosphenia,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Armored Dinoflagellate,874.8632
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Sellaphora,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Diatoma mesodon,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Navicula,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Dinobryon,3102.261
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Elakatothrix,168.8446
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Nostoc,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Cyanobacteria,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Fragilaria,1555.775
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Asterionella,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Merismopedia,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Cf. Cavinula,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Diploneis,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Encyonema,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Planothidium,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Hippodonta,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Cf. Coelosphaerium,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Tetraedron victoriae,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Placoneis,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Epithemia,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Asterocapsa,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Euglena,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Flagellated Green,872.6957
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Tabellaria,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Aulacoseira,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Stephanodiscus,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Pseudostaurosira,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Stauroforma,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Achnanthidium,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Segmented Green,542.3171
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Gomphoneis,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Mallomonas,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Synura,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Nitzschia,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Cyclotella,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Discostella,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Anabaena,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Chroococcus,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Planktolyngabia,3455.752
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Staurosira,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Chroococcus cf. kidneys,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Cosmarium,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Planktothrix,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Small Chroococcus,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Long thin rod,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Aphanothece bacilloidea,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Gloeocapsa,0
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Cryptomonad,4295.179
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,131,0,Total,18557.99633
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Limnothrix,299.0669
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Microcystis,22.0952
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Peanut,339.9404
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Lindavia,5019.773
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Other,0
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Cyclostephanos,0
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Naked Dinoflagellate,7003.54
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Cryptomonad,195.2354
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Cf. Komvophoron / Trichormus,0
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Cf. Planktolyngabia,0
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Cocconeis,0
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Rhoicosphenia,0
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Armored Dinoflagellate,3499.453
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Sellaphora,0
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Diatoma mesodon,0
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Navicula,0
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Dinobryon,12409.04
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Elakatothrix,12.98804
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Nostoc,0
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Cyanobacteria,0
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Fragilaria,2800.395
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Asterionella,0
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Merismopedia,0
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Cf. Cavinula,0
10/30/06,8.18,9.31,83.82,101.38,0.12,3.12,0.62,7.37,7.86,655.02,8.46,8.57,3.03,2.97,2.57,NA,36,222.19,246.75,6,8.9,2856.98,NA,NA,0.05,5.73,2.1,10.36,3.11,2.96,0.68,0.06,0,2006.827,2006,2.8,0,0,0,0,380.01,4/13/06,12/23/06,131,0,Diploneis,0
