lakeid,year4,sampledate,division,taxa_name,relative_total_biovolume,genus,cells_per_nu,nu_per_ml,cells_per_ml,biovolume_conc,biomass_conc
SP,2013,7/8/13,Chrysophyta,Mallomonas ,1.566434,Mallomonas,1,33.877,33.877,14757.9586,0.01475796
SP,2013,7/8/13,Cryptophyta,Cryptomonas erosa,6.807962,Cryptomonas,1,135.5078,135.5078,64140.3567,0.06414036
SP,2013,7/8/13,Cryptophyta,Cryptomonas rostratiformis,5.301775,Cryptomonas,1,16.9385,16.9385,49950.0115,0.04995001
SP,2013,7/8/13,Cryptophyta,Rhodomonas minuta,0.84723,Rhodomonas,1,84.6924,84.6924,7982.0703,0.00798207
SP,2013,7/8/13,Cryptophyta,Rhodomonas minuta,0.963958,Rhodomonas,1,271.0156,271.0156,9081.8144,0.00908181
SP,2013,7/8/13,Cyanophyta,Pseudanabaena galeata,0.15815,Pseudanabaena,4.1667,33.877,141.1551,1489.9862,0.00148999
SP,2013,7/8/13,Cyanophyta,Pseudanabaena limnetica,0.317712,Pseudanabaena,25,16.9385,423.4619,2993.276,0.00299328
SP,2013,7/8/13,Cyanophyta,Synechococcus elongatus,0.030124,Synechococcus,2,135.5078,271.0156,283.8075,0.00028381
SP,2013,7/8/13,Cyanophyta,Synechocystis ,0.012708,Synechocystis,1,67.7539,67.7539,119.7279,0.00011973
SP,2013,7/8/13,Haptophyta,Chrysochromulina parva,7.014167,Chrysochromulina,1,2185.0634,2185.0634,66083.0897,0.06608309
SP,2013,7/8/13,Pyrrhophyta,Peridinium bipes,0.698292,Peridinium,1,0.5113,0.5113,6578.8732,0.00657887
SP,2013,7/8/13,Total,Total,100,Total,78.8629,7049.9854,7829.5848,942137.4221,0.94213744
SP,2013,8/5/13,,Rhodospirillum rubrum,0.545935,Rhodospirillum,1,603.4332,603.4332,4265.4279,0.00426543
SP,2013,8/5/13,Bacillariophyta,Cyclotella atomus,0.068109,Cyclotella,1,21.1731,21.1731,532.137,0.00053214
SP,2013,8/5/13,Bacillariophyta,Cyclotella hakanssoniae,9.340242,Cyclotella,1,1524.4628,1524.4628,72976.0347,0.07297603
SP,2013,8/5/13,Bacillariophyta,Fragilaria delicatissima,2.560908,Fragilaria,1,31.7596,31.7596,20008.5744,0.02000857
SP,2013,8/5/13,Bacillariophyta,Fragilaria filiformis,7.914426,Fragilaria,1,148.2117,148.2117,61836.0248,0.06183602
SP,2013,8/5/13,Bacillariophyta,Lindavia intermedia,4.256789,Lindavia,1,10.5865,10.5865,33258.6197,0.03325862
SP,2013,8/5/13,Bacillariophyta,Synedra ulna,5.203115,Synedra,1,10.5865,10.5865,40652.3416,0.04065234
SP,2013,8/5/13,Bacillariophyta,Tabellaria flocculosa,5.967323,Tabellaria,1,31.7596,31.7596,46623.1543,0.04662315
SP,2013,8/5/13,Bacillariophyta,Urosolenia longiseta,43.632088,Urosolenia,1,264.6637,264.6637,340900.8499,0.34090085
SP,2013,8/5/13,Chlorophyta,Chlorococcaceae,0.12865,,1,42.3462,42.3462,1005.1503,0.00100515
SP,2013,8/5/13,Chlorophyta,Chlamydomonas ,0.996688,Chlamydomonas,1,63.5193,63.5193,7787.2038,0.0077872
SP,2013,8/5/13,Chlorophyta,Closterium ,0.726492,Closterium,1,10.5865,10.5865,5676.1372,0.00567614
SP,2013,8/5/13,Chlorophyta,Monoraphidium arcuatum,0.194366,Monoraphidium,1,52.9327,52.9327,1518.6032,0.0015186
SP,2013,8/5/13,Chlorophyta,Monoraphidium capricornutum,0.010584,Monoraphidium,1,10.5865,10.5865,82.6894,8.27E-05
SP,2013,8/5/13,Chlorophyta,Monoraphidium griffithii,0.03973,Monoraphidium,1,31.7596,31.7596,310.4124,0.00031041
SP,2013,8/5/13,Chlorophyta,Oocystis parva,0.140473,Oocystis,1,42.3462,42.3462,1097.5328,0.00109753
SP,2013,8/5/13,Chlorophyta,Sphaerocystis schroeteri,0.076623,Sphaerocystis,4,10.5865,42.3462,598.6555,0.00059866
SP,2013,8/5/13,Chrysophyta,Chrysophyceae,1.283944,,1,1651.5014,1651.5014,10031.5497,0.01003155
SP,2013,8/5/13,Chrysophyta,Chrysophyceae,0.345311,,1,10.5865,10.5865,2697.9392,0.00269794
SP,2013,8/5/13,Chrysophyta,Dinobryon ,0.31926,Dinobryon,1,31.7596,31.7596,2494.3959,0.0024944
SP,2013,8/5/13,Chrysophyta,Dinobryon divergens,0.056757,Dinobryon,1,10.5865,10.5865,443.4482,0.00044345
SP,2013,8/5/13,Cryptophyta,Cryptomonas erosa,8.60439,Cryptomonas,1,63.5193,63.5193,67226.7582,0.06722676
SP,2013,8/5/13,Cryptophyta,Rhodomonas minuta,0.255408,Rhodomonas,1,21.1731,21.1731,1995.5176,0.00199552
SP,2013,8/5/13,Cryptophyta,Rhodomonas minuta,0.408652,Rhodomonas,1,95.2789,95.2789,3192.8254,0.00319283
SP,2013,8/5/13,Cyanophyta,Aphanocapsa delicatissima,0.014189,Aphanocapsa,20,10.5865,211.7309,110.8623,0.00011086
SP,2013,8/5/13,Cyanophyta,Aphanocapsa elachista,0.067044,Aphanocapsa,14,21.1731,296.4233,523.8224,0.00052382
SP,2013,8/5/13,Cyanophyta,Aphanocapsa holsatica,0.113515,Aphanocapsa,80,21.1731,1693.8476,886.8965,0.0008869
SP,2013,8/5/13,Cyanophyta,Aphanothece nidulans,0.141893,Aphanothece,25,42.3462,1058.6547,1108.619,0.00110862
SP,2013,8/5/13,Cyanophyta,Arthrospira ,0.476761,Arthrospira,11.2,21.1731,237.1387,3724.9656,0.00372497
SP,2013,8/5/13,Cyanophyta,Cyanogranis ferruginea,0.00218,Cyanogranis,4,10.5865,42.3462,17.0285,1.70E-05
SP,2013,8/5/13,Cyanophyta,Merismopedia warmingiana,0.001419,Merismopedia,8,10.5865,84.6924,11.0862,1.11E-05
SP,2013,8/5/13,Cyanophyta,Pseudanabaena limnetica,0.292122,Pseudanabaena,10.1667,31.7596,322.8908,2282.3717,0.00228237
SP,2013,8/5/13,Cyanophyta,Rhabdoderma lineare,0.017027,Rhabdoderma,32,31.7596,1016.3085,133.0348,0.00013303
SP,2013,8/5/13,Cyanophyta,Synechococcus elongatus,0.068109,Synechococcus,1,508.1543,508.1543,532.1392,0.00053214
SP,2013,8/5/13,Cyanophyta,Synechocystis ,0.100563,Synechocystis,1,444.635,444.635,785.7145,0.00078571
SP,2013,8/5/13,Cyanophyta,Synechocystis ,0.045406,Synechocystis,1,84.6924,84.6924,354.7594,0.00035476
SP,2013,8/5/13,Euglenophyta,Trachelomonas volvocina,0.666062,Trachelomonas,1,5.7517,5.7517,5203.9916,0.00520399
SP,2013,8/5/13,Haptophyta,Chrysochromulina parva,4.917448,Chrysochromulina,1,1270.3857,1270.3857,38420.401,0.0384204
SP,2013,8/5/13,Total,Total,100.000001,Total,236.3667,7310.4688,12105.1174,781307.6758,0.78130767
SP,2013,11/13/13,Bacillariophyta,Asterionella formosa,0.13323,Asterionella,2,0.6391,1.2781,169.6238,0.00016962
SP,2013,11/13/13,Bacillariophyta,Cyclotella atomus,13.375183,Cyclotella,1,677.539,677.539,17028.3851,0.01702839
SP,2013,11/13/13,Bacillariophyta,Cyclotella hakanssoniae,6.67407,Cyclotella,1,201.1444,201.1444,8496.9831,0.00849698
SP,2013,11/13/13,Bacillariophyta,Fragilaria delicatissima,1.413544,Fragilaria,1,0.6391,0.6391,1799.6347,0.00179963
SP,2013,11/13/13,Bacillariophyta,Lindavia intermedia,2.725033,Lindavia,1,0.6391,0.6391,3469.3276,0.00346933
SP,2013,11/13/13,Bacillariophyta,Nitzschia linearis,1.614835,Nitzschia,1,0.6391,0.6391,2055.8979,0.0020559
SP,2013,11/13/13,Bacillariophyta,Surirella visurgis,2.043777,Surirella,1,0.6391,0.6391,2601.9958,0.002602
SP,2013,11/13/13,Chlorophyta,Chlorococcaceae,0.26994,,1,31.7596,31.7596,343.6711,0.00034367
SP,2013,11/13/13,Chlorophyta,Chlamydomonas ,1.531882,Chlamydomonas,1,21.1731,21.1731,1950.2855,0.00195029
SP,2013,11/13/13,Chlorophyta,Monoraphidium capricornutum,0.06495,Monoraphidium,1,10.5865,10.5865,82.6894,8.27E-05
SP,2013,11/13/13,Chlorophyta,Scenedesmus bijuga,0.235113,Scenedesmus,2,10.5865,21.1731,299.3272,0.00029933
SP,2013,11/13/13,Chlorophyta,Tetraedron regulare,0.166306,Tetraedron,1,10.5865,10.5865,211.7309,0.00021173
SP,2013,11/13/13,Chrysophyta,Chrysophyceae,9.558591,,1,2964.2332,2964.2332,12169.3631,0.01216936
SP,2013,11/13/13,Chrysophyta,Chrysococcus minutus,0.251482,Chrysococcus,1,10.5865,10.5865,320.17,0.00032017
SP,2013,11/13/13,Chrysophyta,Kephyrion planctonicum,0.156739,Kephyrion,1,10.5865,10.5865,199.5522,0.00019955
SP,2013,11/13/13,Cryptophyta,Cryptomonas erosa,33.438,Cryptomonas,1,31.7596,31.7596,42571.0337,0.04257103
SP,2013,11/13/13,Cryptophyta,Rhodomonas minuta,6.269626,Rhodomonas,1,84.6924,84.6924,7982.0703,0.00798207
SP,2013,11/13/13,Cryptophyta,Rhodomonas minuta,5.572999,Rhodomonas,1,211.7309,211.7309,7095.1675,0.00709517
SP,2013,11/13/13,Cyanophyta,Aphanocapsa delicatissima,0.034827,Aphanocapsa,8,10.5865,84.6924,44.3449,4.43E-05
SP,2013,11/13/13,Cyanophyta,Cyanogranis ferruginea,0.01695,Cyanogranis,8,10.5865,84.6924,21.5839,2.16E-05
SP,2013,11/13/13,Cyanophyta,Planktothrix agardhii,1.891169,Planktothrix,45.5135,1.2781,58.1731,2407.7134,0.00240771
SP,2013,11/13/13,Cyanophyta,Synechocystis ,0.04408,Synechocystis,1,31.7596,31.7596,56.1225,5.61E-05
SP,2013,11/13/13,Haptophyta,Chrysochromulina parva,7.292976,Chrysochromulina,1,307.0099,307.0099,9284.9302,0.00928493
SP,2013,11/13/13,Miscellaneous,Miscellaneous,5.224685,,1,10.5865,10.5865,6651.7235,0.00665172
SP,2013,11/13/13,Total,Total,99.999987,Total,84.5135,4651.9673,4868.2997,127313.3273,0.12731331
SP,2014,2/17/14,,Rhodospirillum rubrum,5.335407,Rhodospirillum,1,4827.4656,4827.4656,3791.4915,0.00379149
SP,2014,2/17/14,Bacillariophyta,Cyclotella atomus,2.995308,Cyclotella,1,84.6924,84.6924,2128.5481,0.00212855
SP,2014,2/17/14,Chlorophyta,Chlorococcaceae,2.146636,,1,25.4077,25.4077,1525.4613,0.00152546
SP,2014,2/17/14,Chlorophyta,Chlamydomonas ,14.377493,Chlamydomonas,1,8.4692,8.4692,10217.048,0.01021705
SP,2014,2/17/14,Chlorophyta,Oocystis parva,0.390021,Oocystis,2,8.4692,16.9385,277.155,0.00027716
SP,2014,2/17/14,Chlorophyta,Scenedesmus bijuga,0.673939,Scenedesmus,2,16.9385,33.877,478.9235,0.00047892
SP,2014,2/17/14,Chlorophyta,Scenedesmus serratus,0.673939,Scenedesmus,2,16.9385,33.877,478.9235,0.00047892
SP,2014,2/17/14,Chrysophyta,Chrysophyceae,3.811051,,1,16.9385,16.9385,2708.2353,0.00270824
SP,2014,2/17/14,Cryptophyta,Cryptomonas erosa,30.327511,Cryptomonas,1,50.8154,50.8154,21551.5848,0.02155158
SP,2014,2/17/14,Cryptophyta,Rhodomonas minuta,0.798744,Rhodomonas,1,16.9385,16.9385,567.6134,0.00056761
SP,2014,2/17/14,Cryptophyta,Rhodomonas minuta,1.123246,Rhodomonas,1,8.4692,8.4692,798.207,0.00079821
SP,2014,2/17/14,Cyanophyta,Aphanocapsa elachista,4.953491,Aphanocapsa,5.6,355.708,1991.9647,3520.0863,0.00352009
SP,2014,2/17/14,Cyanophyta,Aphanocapsa holsatica,0.374415,Aphanocapsa,60,8.4692,508.1543,266.0687,0.00026607
SP,2014,2/17/14,Cyanophyta,Aphanothece nidulans,0.299524,Aphanothece,24,8.4692,203.2617,212.8548,0.00021285
SP,2014,2/17/14,Cyanophyta,Pseudanabaena galeata,2.396247,Pseudanabaena,10.6667,16.9385,180.6776,1702.8419,0.00170284
SP,2014,2/17/14,Cyanophyta,Synechococcus elongatus,0.936031,Synechococcus,1,423.4619,423.4619,665.1739,0.00066517
SP,2014,2/17/14,Cyanophyta,Synechocystis ,2.948434,Synechocystis,1,1185.6933,1185.6933,2095.2386,0.00209524
SP,2014,2/17/14,Euglenophyta,Euglena ,14.127883,Euglena,1,16.9385,16.9385,10039.6683,0.01003967
SP,2014,2/17/14,Euglenophyta,Trachelomonas volvocina,1.952822,Trachelomonas,1,1.5338,1.5338,1387.7311,0.00138773
SP,2014,2/17/14,Haptophyta,Chrysochromulina parva,0.360442,Chrysochromulina,1,8.4692,8.4692,256.136,0.00025614
SP,2014,2/17/14,Miscellaneous,Miscellaneous,5.253269,,1,16.9385,16.9385,3733.1249,0.00373312
SP,2014,2/17/14,Pyrrhophyta,Peridinium inconspicuum,3.744139,Peridinium,1,8.4692,8.4692,2660.6898,0.00266069
SP,2014,2/17/14,Total,Total,99.999992,Total,121.2667,7132.632,9669.4517,71062.8057,0.0710628
SP,2014,5/19/14,,Rhodospirillum rubrum,0.001089,Rhodospirillum,1,10.5865,10.5865,8.3147,8.31E-06
SP,2014,5/19/14,Bacillariophyta,Asterionella formosa,0.887915,Asterionella,1,21.1731,21.1731,6775.3903,0.00677539
SP,2014,5/19/14,Bacillariophyta,Cyclotella atomus,0.069737,Cyclotella,1,21.1731,21.1731,532.137,0.00053214
SP,2014,5/19/14,Bacillariophyta,Cyclotella ocellata,0.278947,Cyclotella,1,10.5865,10.5865,2128.5513,0.00212855
SP,2014,5/19/14,Bacillariophyta,Fragilaria filiformis,1.882657,Fragilaria,1.25,42.3462,52.9327,14365.9447,0.01436594
SP,2014,5/19/14,Bacillariophyta,Lindavia intermedia,0.26311,Lindavia,1,0.6391,0.6391,2007.7128,0.00200771
SP,2014,5/19/14,Bacillariophyta,Surirella visurgis,0.538852,Surirella,1,0.6391,0.6391,4111.7958,0.0041118
SP,2014,5/19/14,Bacillariophyta,Synedra ulna,9.017888,Synedra,1,10.5865,10.5865,68812.5574,0.06881256
SP,2014,5/19/14,Bacillariophyta,Tabellaria flocculosa,2.358422,Tabellaria,1,3.1954,3.1954,17996.347,0.01799635
SP,2014,5/19/14,Bacillariophyta,Ulnaria ulna,6.104417,Ulnaria,1,10.5865,10.5865,46580.8081,0.04658081
SP,2014,5/19/14,Bacillariophyta,Urosolenia longiseta,2.789468,Urosolenia,1,21.1731,21.1731,21285.5152,0.02128552
SP,2014,5/19/14,Chlorophyta,Chlorococcaceae,0.245047,,1,42.3462,42.3462,1869.8722,0.00186987
SP,2014,5/19/14,Chlorophyta,Chlorococcaceae,1.25526,,1,10.5865,10.5865,9578.4825,0.00957848
SP,2014,5/19/14,Chlorophyta,Chlamydomonas ,7.33302,Chlamydomonas,1,137.6251,137.6251,55955.8807,0.05595588
SP,2014,5/19/14,Chlorophyta,Chlorogonium ,0.092983,Chlorogonium,1,10.5865,10.5865,709.5168,0.00070952
SP,2014,5/19/14,Chlorophyta,Hegewaldia parvula,0.083917,Hegewaldia,2,10.5865,21.1731,640.339,0.00064034
SP,2014,5/19/14,Chlorophyta,Monoraphidium arcuatum,0.064503,Monoraphidium,1,10.5865,10.5865,492.2003,0.0004922
SP,2014,5/19/14,Chlorophyta,Monoraphidium capricornutum,0.021673,Monoraphidium,1,21.1731,21.1731,165.3788,0.00016538
SP,2014,5/19/14,Chlorophyta,Oocystis parva,0.098067,Oocystis,1,31.7596,31.7596,748.3175,0.00074832
SP,2014,5/19/14,Chlorophyta,Scenedesmus bijuga,0.290569,Scenedesmus,2.6667,52.9327,141.1557,2217.2412,0.00221724
SP,2014,5/19/14,Chlorophyta,Scenedesmus serratus,0.16853,Scenedesmus,2,63.5193,127.0386,1285.9987,0.001286
SP,2014,5/19/14,Chlorophyta,Tetraedron regulare,0.027747,Tetraedron,1,52.9327,52.9327,211.7309,0.00021173
SP,2014,5/19/14,Chrysophyta,Chrysophyceae,3.251334,,1,3811.157,3811.157,24809.87,0.02480987
SP,2014,5/19/14,Chrysophyta,Chrysophyceae,0.270234,,1,31.7596,31.7596,2062.0678,0.00206207
SP,2014,5/19/14,Chrysophyta,Chrysolykos planctonicus,0.052302,Chrysolykos,1,21.1731,21.1731,399.1044,0.0003991
SP,2014,5/19/14,Chrysophyta,Chrysolykos skujai,0.026151,Chrysolykos,1,10.5865,10.5865,199.5522,0.00019955
SP,2014,5/19/14,Chrysophyta,Chrysosphaerella ,9.588795,Chrysosphaerella,1,116.452,116.452,73168.9587,0.07316896
SP,2014,5/19/14,Chrysophyta,Dinobryon ,1.416526,Dinobryon,1,137.6251,137.6251,10809.049,0.01080905
SP,2014,5/19/14,Chrysophyta,Dinobryon cylindricum,0.650876,Dinobryon,1,10.5865,10.5865,4966.6204,0.00496662
SP,2014,5/19/14,Chrysophyta,Dinobryon cyst,3.641301,Dinobryon,1,31.7596,31.7596,27785.5801,0.02778558
SP,2014,5/19/14,Chrysophyta,Kephyrion petasatum,0.135469,Kephyrion,1,74.1058,74.1058,1033.7245,0.00103372
SP,2014,5/19/14,Chrysophyta,Kephyrion planctonicum,0.052302,Kephyrion,1,21.1731,21.1731,399.1044,0.0003991
SP,2014,5/19/14,Chrysophyta,Mallomonas ,2.859204,Mallomonas,1,31.7596,31.7596,21817.6544,0.02181765
SP,2014,5/19/14,Chrysophyta,Mallomonas akrokomas,0.116228,Mallomonas,1,10.5865,10.5865,886.8965,0.0008869
SP,2014,5/19/14,Cryptophyta,Cryptomonas erosa,29.638093,Cryptomonas,1,254.0771,254.0771,226158.6058,0.22615861
SP,2014,5/19/14,Cryptophyta,Rhodomonas minuta,1.176807,Rhodomonas,1,95.2789,95.2789,8979.8291,0.00897983
SP,2014,5/19/14,Cryptophyta,Rhodomonas minuta,0.854273,Rhodomonas,1,222.3175,222.3175,6518.6824,0.00651868
SP,2014,5/19/14,Cyanophyta,Aphanocapsa delicatissima,0.005811,Aphanocapsa,8,10.5865,84.6924,44.3449,4.43E-05
SP,2014,5/19/14,Cyanophyta,Aphanothece nidulans,0.043586,Aphanothece,30,10.5865,317.5964,332.5859,0.00033259
SP,2014,5/19/14,Haptophyta,Chrysochromulina parva,7.552492,Chrysochromulina,1,1905.5785,1905.5785,57630.6015,0.0576306
SP,2014,5/19/14,Pyrrhophyta,Gymnodinium sp. 1,3.486835,Gymnodinium,1,10.5865,10.5865,26606.8951,0.0266069
SP,2014,5/19/14,Pyrrhophyta,Gymnodinium sp. 2,1.307563,Gymnodinium,1,31.7596,31.7596,9977.5869,0.00997759
SP,2014,5/19/14,Total,Total,100,Total,81.9167,7446.8153,8000.8465,763067.3469,0.76306735
SP,2014,6/17/14,,Rhodospirillum rubrum,0.001568,Rhodospirillum,1,21.1731,21.1731,16.6293,1.66E-05
SP,2014,6/17/14,Bacillariophyta,Asterionella formosa,4.367059,Asterionella,1,63.5193,63.5193,46305.5579,0.04630556
SP,2014,6/17/14,Bacillariophyta,Cyclotella atomus,0.100372,Cyclotella,1,21.1731,21.1731,1064.2762,0.00106428
SP,2014,6/17/14,Bacillariophyta,Cyclotella meneghiniana,0.327191,Cyclotella,1,0.6391,0.6391,3469.3276,0.00346933
SP,2014,6/17/14,Bacillariophyta,Fragilaria delicatissima,3.897805,Fragilaria,1,42.3462,42.3462,41329.8806,0.04132988
SP,2014,6/17/14,Bacillariophyta,Fragilaria filiformis,4.526139,Fragilaria,1,169.3848,169.3848,47992.3421,0.04799234
SP,2014,6/17/14,Bacillariophyta,Stephanodiscus alpinus,1.17092,Stephanodiscus,1,2.5563,2.5563,12415.6956,0.0124157
SP,2014,6/17/14,Bacillariophyta,Synedra ulna,15.974611,Synedra,1,42.3462,42.3462,169384.7567,0.16938476
SP,2014,6/17/14,Bacillariophyta,Tabellaria flocculosa,2.707851,Tabellaria,1.25,5.1126,6.3907,28712.3536,0.02871235
SP,2014,6/17/14,Bacillariophyta,Ulnaria ulna,17.252579,Ulnaria,1,21.1731,21.1731,182935.5372,0.18293554
SP,2014,6/17/14,Bacillariophyta,Urosolenia longiseta,3.136607,Urosolenia,1,21.1731,21.1731,33258.6186,0.03325862
SP,2014,6/17/14,Chlorophyta,Chlorococcaceae,1.271371,,1,105.8655,105.8655,13480.8246,0.01348082
SP,2014,6/17/14,Chlorophyta,Chlorococcaceae,1.045536,,1,21.1731,21.1731,11086.2069,0.01108621
SP,2014,6/17/14,Chlorophyta,Chlamydomonas ,3.409667,Chlamydomonas,1,169.3848,169.3848,36153.9737,0.03615397
SP,2014,6/17/14,Chlorophyta,Closterium moniliferum,1.225302,Closterium,1,21.1731,21.1731,12992.3338,0.01299233
SP,2014,6/17/14,Chlorophyta,Lobomonas ,0.512312,Lobomonas,1,21.1731,21.1731,5432.2411,0.00543224
SP,2014,6/17/14,Chlorophyta,Monoraphidium arcuatum,0.057188,Monoraphidium,1,21.1731,21.1731,606.3911,0.00060639
SP,2014,6/17/14,Chlorophyta,Monoraphidium capricornutum,0.015597,Monoraphidium,1,21.1731,21.1731,165.3788,0.00016538
SP,2014,6/17/14,Chlorophyta,Monoraphidium griffithii,0.075279,Monoraphidium,1,21.1731,21.1731,798.2066,0.00079821
SP,2014,6/17/14,Chlorophyta,Mucidosphaerium pulchellum,0.013741,Mucidosphaerium,4,21.1731,84.6924,145.6984,0.0001457
SP,2014,6/17/14,Chlorophyta,Oocystis parva,0.133828,Oocystis,8,21.1731,169.3848,1419.0335,0.00141903
SP,2014,6/17/14,Chlorophyta,Scenedesmus bijuga,0.131737,Scenedesmus,2,42.3462,84.6924,1396.861,0.00139686
SP,2014,6/17/14,Chlorophyta,Scenedesmus serratus,0.321188,Scenedesmus,2.4,84.6924,203.2617,3405.6838,0.00340568
SP,2014,6/17/14,Chlorophyta,Selenastrum ,0.029048,Selenastrum,1,21.1731,21.1731,308.0071,0.00030801
SP,2014,6/17/14,Chlorophyta,Treubaria setigera,0.249204,Treubaria,1,21.1731,21.1731,2642.4022,0.0026424
SP,2014,6/17/14,Chrysophyta,Chrysophyceae,0.508883,,1,21.1731,21.1731,5395.8785,0.00539588
SP,2014,6/17/14,Chrysophyta,Chrysophyceae,0.211031,,1,21.1731,21.1731,2237.6404,0.00223764
SP,2014,6/17/14,Chrysophyta,Chrysosphaerella ,1.004132,Chrysosphaerella,1,21.1731,21.1731,10647.1934,0.01064719
SP,2014,6/17/14,Chrysophyta,Dinobryon ,1.521255,Dinobryon,1,105.8655,105.8655,16130.4257,0.01613043
SP,2014,6/17/14,Chrysophyta,Dinobryon bavaricum,2.889077,Dinobryon,2,148.2117,296.4233,30633.9574,0.03063396
SP,2014,6/17/14,Chrysophyta,Dinobryon bavaricum,0.15683,Dinobryon,1,21.1731,21.1731,1662.9306,0.00166293
SP,2014,6/17/14,Chrysophyta,Dinobryon cyst,1.746965,Dinobryon,1,21.1731,21.1731,18523.7201,0.01852372
SP,2014,6/17/14,Chrysophyta,Mallomonas ,7.368602,Mallomonas,1,84.6924,84.6924,78132.0389,0.07813204
SP,2014,6/17/14,Cryptophyta,Cryptomonas erosa,3.211886,Cryptomonas,1,84.6924,84.6924,34056.8295,0.03405683
SP,2014,6/17/14,Cryptophyta,Rhodomonas minuta,0.802971,Rhodomonas,1,254.0771,254.0771,8514.201,0.0085142
SP,2014,6/17/14,Cryptophyta,Rhodomonas minuta,0.564589,Rhodomonas,1,63.5193,63.5193,5986.5528,0.00598655
SP,2014,6/17/14,Cyanophyta,Aphanocapsa delicatissima,0.083643,Aphanocapsa,20,84.6924,1693.8476,886.8986,0.0008869
SP,2014,6/17/14,Cyanophyta,Aphanocapsa elachista,0.042344,Aphanocapsa,6,42.3462,254.0771,448.9924,0.00044899
SP,2014,6/17/14,Cyanophyta,Aphanocapsa holsatica,0.115009,Aphanocapsa,55,42.3462,2329.0404,1219.4813,0.00121948
SP,2014,6/17/14,Cyanophyta,Arthrospira ,0.451671,Arthrospira,5.3333,21.1731,112.9225,4789.2418,0.00478924
SP,2014,6/17/14,Cyanophyta,Microcystis aeruginosa,0.066915,Microcystis,1,21.1731,21.1731,709.5168,0.00070952
SP,2014,6/17/14,Cyanophyta,Pseudanabaena galeata,0.100372,Pseudanabaena,5.3333,21.1731,112.9225,1064.2762,0.00106428
SP,2014,6/17/14,Cyanophyta,Pseudanabaena limnetica,0.621048,Pseudanabaena,3.75,232.904,873.3902,6585.1987,0.0065852
SP,2014,6/17/14,Cyanophyta,Synechococcus elongatus,0.025093,Synechococcus,1,127.0386,127.0386,266.0696,0.00026607
SP,2014,6/17/14,Cyanophyta,Synechocystis ,0.899791,Synechocystis,1,5399.1391,5399.1391,9540.8187,0.00954082
SP,2014,6/17/14,Euglenophyta,Trachelomonas ,1.746965,Trachelomonas,1,21.1731,21.1731,18523.7201,0.01852372
SP,2014,6/17/14,Haptophyta,Chrysochromulina parva,8.756581,Chrysochromulina,1,3070.0987,3070.0987,92849.3024,0.0928493
SP,2014,6/17/14,Pyrrhophyta,Ceratium hirundinella,2.107049,Ceratium,1,0.6391,0.6391,22341.8276,0.02234183
SP,2014,6/17/14,Pyrrhophyta,Gymnodinium helveticum,1.211818,Gymnodinium,1,0.6391,0.6391,12849.3617,0.01284936
SP,2014,6/17/14,Pyrrhophyta,Peridinium ,1.204457,Peridinium,1,21.1731,21.1731,12771.31,0.01277131
SP,2014,6/17/14,Pyrrhophyta,Peridinium inconspicuum,0.627321,Peridinium,1,21.1731,21.1731,6651.7246,0.00665172
SP,2014,6/17/14,Total,Total,99.999998,Total,154.0666,10998.4227,16452.1242,1060337.327,1.06033733
SP,2014,7/14/14,,Rhodospirillum rubrum,0.072845,Rhodospirillum,1,825.7507,825.7507,648.5446,0.00064854
SP,2014,7/14/14,Bacillariophyta,Asterionella formosa,4.4393,Asterionella,1.3333,84.6924,112.9203,39523.1127,0.03952311
SP,2014,7/14/14,Bacillariophyta,Cyclotella distinguenda,0.115461,Cyclotella,1,0.6391,0.6391,1027.9489,0.00102795
SP,2014,7/14/14,Bacillariophyta,Cyclotella pseudostelligera,0.403451,Cyclotella,1,42.3462,42.3462,3591.9308,0.00359193
SP,2014,7/14/14,Bacillariophyta,Fragilaria delicatissima,10.421257,Fragilaria,1,63.5193,63.5193,92780.5026,0.0927805
SP,2014,7/14/14,Bacillariophyta,Fragilaria filiformis,6.037447,Fragilaria,1,169.3848,169.3848,53751.4238,0.05375142
SP,2014,7/14/14,Bacillariophyta,Stephanodiscus alpinus,0.225509,Stephanodiscus,1,0.6391,0.6391,2007.7128,0.00200771
SP,2014,7/14/14,Bacillariophyta,Tabellaria flocculosa,6.963359,Tabellaria,1.3333,42.3462,56.4602,61994.8209,0.06199482
SP,2014,7/14/14,Bacillariophyta,Urosolenia longiseta,41.092284,Urosolenia,1,232.904,232.904,365844.8049,0.3658448
SP,2014,7/14/14,Chlorophyta,Chlorococcaceae,1.344838,,1,105.8655,105.8655,11973.0991,0.0119731
SP,2014,7/14/14,Chlorophyta,Chlamydomonas ,1.444456,Chlamydomonas,1,42.3462,42.3462,12859.9999,0.01286
SP,2014,7/14/14,Chlorophyta,Monoraphidium griffithii,0.044828,Monoraphidium,1,21.1731,21.1731,399.1044,0.0003991
SP,2014,7/14/14,Chlorophyta,Scenedesmus serratus,0.494104,Scenedesmus,2,169.3848,338.7695,4399.0068,0.00439901
SP,2014,7/14/14,Chrysophyta,Chrysophyceae,0.488172,,1,1058.6547,1058.6547,4346.2011,0.0043462
SP,2014,7/14/14,Chrysophyta,Dinobryon ,0.95633,Dinobryon,1,21.1731,21.1731,8514.2074,0.00851421
