"sampledate","Aphanothece bacilloidea","Genus","CellBioVol"
2002-08-14,0,"Cocconeis",24117.45703
2002-08-14,0,"Rhoicosphenia",0
2002-08-14,0,"Diatoma mesodon",0
2002-08-14,0,"Dinobryon",0
2002-08-14,0,"Elakatothrix",18.183263
2002-08-14,0,"Navicula",0
2002-08-14,0,"Sellaphora",0
2002-08-14,0,"Asterionella",545.5867498
2002-08-14,0,"Asterocapsa",0
2002-08-14,0,"Cyanobacteria",349.07828
2002-08-14,0,"Fragilaria",311.155
2002-08-14,0,"Nostoc",0
2002-08-14,0,"Cf. Cavinula",0
2002-08-14,0,"Merismopedia",0
2002-08-14,0,"Diploneis",0
2002-08-14,0,"Encyonema",0
2002-08-14,0,"Planothidium",0
2002-08-14,0,"Cf. Coelosphaerium",0
2002-08-14,0,"Hippodonta",0
2002-08-14,0,"Epithemia",0
2002-08-14,0,"Euglena",7392.788
2002-08-14,0,"Placoneis",0
2002-08-14,0,"Tetraedron victoriae",0
2002-08-14,0,"Flagellated Green",349.07828
2002-08-14,0,"Aulacoseira",0
2002-08-14,0,"Pseudostaurosira",0
2002-08-14,0,"Stauroforma",0
2002-08-14,0,"Stephanodiscus",0
2002-08-14,0,"Tabellaria",0
2002-08-14,0,"Achnanthidium",0
2002-08-14,0,"Segmented Green",375.4503
2002-08-14,0,"Gomphoneis",0
2002-08-14,0,"Gloeocapsa",0
2002-08-14,0,"Mallomonas",240
2002-08-14,0,"Cyclotella",0
2002-08-14,0,"Nitzschia",0
2002-08-14,0,"Synura",0
2002-08-14,0,"Discostella",350.7702735
2002-08-14,0,"Anabaena",0
2002-08-14,0,"Chroococcus",3960
2002-08-14,0,"Planktolyngabia",0
2002-08-14,0,"Staurosira",0
2002-08-14,0,"Chroococcus cf. kidneys",0
2002-08-14,0,"Cosmarium",0
2002-08-14,0,"Planktothrix",0
2002-08-14,0,"Small Chroococcus",0
2002-08-14,0,"Long thin rod",0
2002-11-07,0,"Cf. Komvophoron / Trichormus",0
2002-11-07,0,"Cryptomonad",5271.3558
2002-11-07,0,"Cyclostephanos",0
2002-11-07,0,"Limnothrix",11.285542
2002-11-07,0,"Lindavia",34947.07667
2002-11-07,0,"Microcystis",823.8354673
2002-11-07,0,"Naked Dinoflagellate",7003.540037
2002-11-07,0,"Peanut",254.9553
2002-11-07,0,"TotalBiovolume",79327.76072
2002-11-07,0,"NA",1545.356039
2002-11-07,0,"Armored Dinoflagellate",11373.22121
2002-11-07,0,"Cf. Planktolyngabia",314.1592654
2002-11-07,0,"Cocconeis",0
2002-11-07,0,"Rhoicosphenia",0
2002-11-07,0,"Diatoma mesodon",0
2002-11-07,0,"Dinobryon",1034.087
2002-11-07,0,"Elakatothrix",0
2002-11-07,0,"Navicula",0
2002-11-07,0,"Sellaphora",0
2002-11-07,0,"Asterionella",3819.107249
2002-11-07,0,"Asterocapsa",0
2002-11-07,0,"Cyanobacteria",959.96527
2002-11-07,0,"Fragilaria",5289.635
2002-11-07,0,"Nostoc",0
2002-11-07,0,"Cf. Cavinula",0
2002-11-07,0,"Merismopedia",0
2002-11-07,0,"Diploneis",0
2002-11-07,0,"Encyonema",0
2002-11-07,0,"Planothidium",0
2002-11-07,0,"Cf. Coelosphaerium",0
2002-11-07,0,"Hippodonta",0
2002-11-07,0,"Epithemia",0
2002-11-07,0,"Euglena",0
2002-11-07,0,"Placoneis",0
2002-11-07,0,"Tetraedron victoriae",283.4832
2002-11-07,0,"Flagellated Green",698.15656
2002-11-07,0,"Aulacoseira",0
2002-11-07,0,"Pseudostaurosira",0
2002-11-07,0,"Stauroforma",0
2002-11-07,0,"Stephanodiscus",308.907465
2002-11-07,0,"Tabellaria",862.3671834
2002-11-07,0,"Achnanthidium",0
2002-11-07,0,"Segmented Green",834.334
2002-11-07,0,"Gomphoneis",0
2002-11-07,0,"Gloeocapsa",0
2002-11-07,0,"Mallomonas",96
2002-11-07,0,"Cyclotella",0
2002-11-07,0,"Nitzschia",0
2002-11-07,0,"Synura",0
2002-11-07,0,"Discostella",3156.932462
2002-11-07,0,"Anabaena",0
2002-11-07,0,"Chroococcus",440
2002-11-07,0,"Planktolyngabia",0
2002-11-07,0,"Staurosira",0
2002-11-07,0,"Chroococcus cf. kidneys",0
2002-11-07,0,"Cosmarium",0
2002-11-07,0,"Planktothrix",0
2002-11-07,0,"Small Chroococcus",0
2002-11-07,0,"Long thin rod",0
2003-03-06,0,"Cf. Komvophoron / Trichormus",0
2003-03-06,0,"Cryptomonad",9566.5346
2003-03-06,0,"Cyclostephanos",0
2003-03-06,0,"Limnothrix",180.568672
2003-03-06,0,"Lindavia",1922.6547036
2003-03-06,0,"Microcystis",397.7136739
2003-03-06,0,"Naked Dinoflagellate",14007.08007
2003-03-06,0,"Peanut",849.851
2003-03-06,0,"TotalBiovolume",39769.15413
2003-03-06,0,"NA",1781.592039
2003-03-06,0,"Armored Dinoflagellate",1749.72634
2003-03-06,0,"Cf. Planktolyngabia",0
2003-03-06,0,"Cocconeis",610.5685324
2003-03-06,0,"Rhoicosphenia",0
2003-03-06,0,"Diatoma mesodon",0
2003-03-06,0,"Dinobryon",0
2003-03-06,0,"Elakatothrix",20.780872
2003-03-06,0,"Navicula",0
2003-03-06,0,"Sellaphora",0
2003-03-06,0,"Asterionella",1636.760249
2003-03-06,0,"Asterocapsa",3879.43376
2003-03-06,0,"Cyanobacteria",785.42613
2003-03-06,0,"Fragilaria",311.155
2003-03-06,0,"Nostoc",0
2003-03-06,0,"Cf. Cavinula",0
2003-03-06,0,"Merismopedia",0
2003-03-06,0,"Diploneis",0
2003-03-06,0,"Encyonema",0
2003-03-06,0,"Planothidium",0
2003-03-06,0,"Cf. Coelosphaerium",0
2003-03-06,0,"Hippodonta",0
2003-03-06,0,"Epithemia",0
2003-03-06,0,"Euglena",0
2003-03-06,0,"Placoneis",0
2003-03-06,0,"Tetraedron victoriae",0
2003-03-06,0,"Flagellated Green",1134.50441
2003-03-06,0,"Aulacoseira",0
2003-03-06,0,"Pseudostaurosira",0
2003-03-06,0,"Stauroforma",0
2003-03-06,0,"Stephanodiscus",0
2003-03-06,0,"Tabellaria",0
2003-03-06,0,"Achnanthidium",0
2003-03-06,0,"Segmented Green",584.0338
2003-03-06,0,"Gomphoneis",0
2003-03-06,0,"Gloeocapsa",0
2003-03-06,0,"Mallomonas",0
2003-03-06,0,"Cyclotella",0
2003-03-06,0,"Nitzschia",0
2003-03-06,0,"Synura",0
2003-03-06,0,"Discostella",350.7702735
2003-03-06,0,"Anabaena",0
2003-03-06,0,"Chroococcus",0
2003-03-06,0,"Planktolyngabia",0
2003-03-06,0,"Staurosira",0
2003-03-06,0,"Chroococcus cf. kidneys",0
2003-03-06,0,"Cosmarium",0
2003-03-06,0,"Planktothrix",0
2003-03-06,0,"Small Chroococcus",0
2003-03-06,0,"Long thin rod",0
2003-04-29,0,"Cf. Komvophoron / Trichormus",303.2064585
2003-04-29,0,"Cryptomonad",14252.1842
2003-04-29,0,"Cyclostephanos",0
2003-04-29,0,"Limnothrix",0
2003-04-29,0,"Lindavia",3098.05083285
2003-04-29,0,"Microcystis",0
2003-04-29,0,"Naked Dinoflagellate",28014.16015
2003-04-29,0,"Peanut",0
2003-04-29,0,"TotalBiovolume",69635.17216
2003-04-29,0,"NA",3137.959278
2003-04-29,0,"Armored Dinoflagellate",3499.452679
2003-04-29,0,"Cf. Planktolyngabia",2199.114858
2003-04-29,0,"Cocconeis",2136.989863
2003-04-29,0,"Rhoicosphenia",0
2003-04-29,0,"Diatoma mesodon",0
2003-04-29,0,"Dinobryon",1034.087
2003-04-29,0,"Elakatothrix",7.792827
2003-04-29,0,"Navicula",0
2003-04-29,0,"Sellaphora",0
2003-04-29,0,"Asterionella",0
2003-04-29,0,"Asterocapsa",3879.43376
2003-04-29,0,"Cyanobacteria",1658.12183
2003-04-29,0,"Fragilaria",1866.93
2003-04-29,0,"Nostoc",0
2003-04-29,0,"Cf. Cavinula",0
2003-04-29,0,"Merismopedia",0
2003-04-29,0,"Diploneis",0
2003-04-29,0,"Encyonema",0
2003-04-29,0,"Planothidium",0
2003-04-29,0,"Cf. Coelosphaerium",0
2003-04-29,0,"Hippodonta",0
2003-04-29,0,"Epithemia",0
2003-04-29,0,"Euglena",0
2003-04-29,0,"Placoneis",0
2003-04-29,0,"Tetraedron victoriae",0
2003-04-29,0,"Flagellated Green",1483.58269
2003-04-29,0,"Aulacoseira",0
2003-04-29,0,"Pseudostaurosira",0
2003-04-29,0,"Stauroforma",0
2003-04-29,0,"Stephanodiscus",0
2003-04-29,0,"Tabellaria",0
2003-04-29,0,"Achnanthidium",0
2003-04-29,0,"Segmented Green",959.4841
2003-04-29,0,"Gomphoneis",0
2003-04-29,0,"Gloeocapsa",0
2003-04-29,0,"Mallomonas",0
2003-04-29,0,"Cyclotella",0
2003-04-29,0,"Nitzschia",0
2003-04-29,0,"Synura",0
2003-04-29,0,"Discostella",2104.621641
2003-04-29,0,"Anabaena",0
2003-04-29,0,"Chroococcus",0
2003-04-29,0,"Planktolyngabia",0
2003-04-29,0,"Staurosira",0
2003-04-29,0,"Chroococcus cf. kidneys",0
2003-04-29,0,"Cosmarium",0
2003-04-29,0,"Planktothrix",0
2003-04-29,0,"Small Chroococcus",0
2003-04-29,0,"Long thin rod",0
2003-06-23,0,"Cf. Komvophoron / Trichormus",166.2745095
2003-06-23,0,"Cryptomonad",12104.5948
2003-06-23,0,"Cyclostephanos",0
2003-06-23,0,"Limnothrix",1625.118048
2003-06-23,0,"Lindavia",2076.0940111
2003-06-23,0,"Microcystis",173.6051751
2003-06-23,0,"Naked Dinoflagellate",0
2003-06-23,0,"Peanut",4674.1805
2003-06-23,0,"TotalBiovolume",53497.5692
2003-06-23,0,"NA",0
2003-06-23,0,"Armored Dinoflagellate",6124.042189
2003-06-23,0,"Cf. Planktolyngabia",0
2003-06-23,0,"Cocconeis",305.2842662
2003-06-23,0,"Rhoicosphenia",0
2003-06-23,0,"Diatoma mesodon",0
2003-06-23,0,"Dinobryon",5170.435
2003-06-23,0,"Elakatothrix",5.195218
2003-06-23,0,"Navicula",0
2003-06-23,0,"Sellaphora",0
2003-06-23,0,"Asterionella",545.5867498
2003-06-23,0,"Asterocapsa",3879.43376
2003-06-23,0,"Cyanobacteria",610.88699
2003-06-23,0,"Fragilaria",1555.775
2003-06-23,0,"Nostoc",0
2003-06-23,0,"Cf. Cavinula",0
2003-06-23,0,"Merismopedia",12
2003-06-23,0,"Diploneis",0
2003-06-23,0,"Encyonema",0
2003-06-23,0,"Planothidium",0
2003-06-23,0,"Cf. Coelosphaerium",0
2003-06-23,0,"Hippodonta",0
2003-06-23,0,"Epithemia",0
2003-06-23,0,"Euglena",0
2003-06-23,0,"Placoneis",0
2003-06-23,0,"Tetraedron victoriae",0
2003-06-23,0,"Flagellated Green",174.53914
2003-06-23,0,"Aulacoseira",0
2003-06-23,0,"Pseudostaurosira",0
2003-06-23,0,"Stauroforma",0
2003-06-23,0,"Stephanodiscus",0
2003-06-23,0,"Tabellaria",0
2003-06-23,0,"Achnanthidium",0
2003-06-23,0,"Segmented Green",417.167
2003-06-23,0,"Gomphoneis",0
2003-06-23,0,"Gloeocapsa",0
2003-06-23,0,"Mallomonas",6096
2003-06-23,0,"Cyclotella",226.1946711
2003-06-23,0,"Nitzschia",0
2003-06-23,0,"Synura",0
2003-06-23,0,"Discostella",3156.932462
2003-06-23,0,"Anabaena",0
2003-06-23,0,"Chroococcus",0
2003-06-23,0,"Planktolyngabia",4398.229716
2003-06-23,0,"Staurosira",0
2003-06-23,0,"Chroococcus cf. kidneys",0
2003-06-23,0,"Cosmarium",0
2003-06-23,0,"Planktothrix",0
2003-06-23,0,"Small Chroococcus",0
2003-06-23,0,"Long thin rod",0
2003-07-21,0,"Cf. Komvophoron / Trichormus",224.9596305
2003-07-21,0,"Cryptomonad",3319.0018
2003-07-21,0,"Cyclostephanos",0
2003-07-21,0,"Limnothrix",767.416856
2003-07-21,0,"Lindavia",1579.2818953
2003-07-21,0,"Microcystis",505.0332366
2003-07-21,0,"Naked Dinoflagellate",0
2003-07-21,0,"Peanut",40707.8629
2003-07-21,0,"TotalBiovolume",76879.44305
2003-07-21,0,"NA",0
2003-07-21,0,"Armored Dinoflagellate",874.8631698
2003-07-21,0,"Cf. Planktolyngabia",0
2003-07-21,0,"Cocconeis",0
2003-07-21,0,"Rhoicosphenia",0
2003-07-21,0,"Diatoma mesodon",0
2003-07-21,0,"Dinobryon",8272.696
2003-07-21,0,"Elakatothrix",5.195218
2003-07-21,0,"Navicula",0
2003-07-21,0,"Sellaphora",0
2003-07-21,0,"Asterionella",545.5867498
2003-07-21,0,"Asterocapsa",0
2003-07-21,0,"Cyanobacteria",87.26957
2003-07-21,0,"Fragilaria",9645.805
2003-07-21,0,"Nostoc",0
2003-07-21,0,"Cf. Cavinula",0
2003-07-21,0,"Merismopedia",0
2003-07-21,0,"Diploneis",0
2003-07-21,0,"Encyonema",0
2003-07-21,0,"Planothidium",0
2003-07-21,0,"Cf. Coelosphaerium",0
2003-07-21,0,"Hippodonta",0
2003-07-21,0,"Epithemia",0
2003-07-21,0,"Euglena",0
2003-07-21,0,"Placoneis",0
2003-07-21,0,"Tetraedron victoriae",0
2003-07-21,0,"Flagellated Green",87.26957
2003-07-21,0,"Aulacoseira",0
2003-07-21,0,"Pseudostaurosira",0
2003-07-21,0,"Stauroforma",0
2003-07-21,0,"Stephanodiscus",0
2003-07-21,0,"Tabellaria",0
2003-07-21,0,"Achnanthidium",0
2003-07-21,0,"Segmented Green",500.6004
2003-07-21,0,"Gomphoneis",0
2003-07-21,0,"Gloeocapsa",0
2003-07-21,0,"Mallomonas",432
2003-07-21,0,"Cyclotella",6559.645459
2003-07-21,0,"Nitzschia",0
2003-07-21,0,"Synura",0
2003-07-21,0,"Discostella",0
2003-07-21,0,"Anabaena",0
2003-07-21,0,"Chroococcus",880
2003-07-21,0,"Planktolyngabia",1884.955592
2003-07-21,0,"Staurosira",0
2003-07-21,0,"Chroococcus cf. kidneys",0
2003-07-21,0,"Cosmarium",0
2003-07-21,0,"Planktothrix",0
2003-07-21,0,"Small Chroococcus",0
2003-07-21,0,"Long thin rod",0
2003-08-20,0,"Cf. Komvophoron / Trichormus",293.425605
2003-08-20,0,"Cryptomonad",2928.531
2003-08-20,0,"Cyclostephanos",0
2003-08-20,0,"Limnothrix",914.128902
2003-08-20,0,"Lindavia",993.62423171
2003-08-20,0,"Microcystis",1663.453223
2003-08-20,0,"Naked Dinoflagellate",7003.540037
2003-08-20,0,"Peanut",594.8957
2003-08-20,0,"TotalBiovolume",70854.36054
2003-08-20,0,"NA",0
2003-08-20,0,"Armored Dinoflagellate",0
2003-08-20,0,"Cf. Planktolyngabia",0
2003-08-20,0,"Cocconeis",4426.62186
2003-08-20,0,"Rhoicosphenia",0
2003-08-20,0,"Diatoma mesodon",0
2003-08-20,0,"Dinobryon",0
2003-08-20,0,"Elakatothrix",72.733052
2003-08-20,0,"Navicula",0
2003-08-20,0,"Sellaphora",0
2003-08-20,0,"Asterionella",12548.49524
2003-08-20,0,"Asterocapsa",0
2003-08-20,0,"Cyanobacteria",436.34785
2003-08-20,0,"Fragilaria",24270.09
2003-08-20,0,"Nostoc",0
2003-08-20,0,"Cf. Cavinula",0
2003-08-20,0,"Merismopedia",0
2003-08-20,0,"Diploneis",0
2003-08-20,0,"Encyonema",0
2003-08-20,0,"Planothidium",0
2003-08-20,0,"Cf. Coelosphaerium",0
2003-08-20,0,"Hippodonta",315.7300617
2003-08-20,0,"Epithemia",0
2003-08-20,0,"Euglena",0
2003-08-20,0,"Placoneis",0
2003-08-20,0,"Tetraedron victoriae",0
2003-08-20,0,"Flagellated Green",87.26957
2003-08-20,0,"Aulacoseira",0
2003-08-20,0,"Pseudostaurosira",0
2003-08-20,0,"Stauroforma",0
2003-08-20,0,"Stephanodiscus",0
2003-08-20,0,"Tabellaria",0
2003-08-20,0,"Achnanthidium",0
2003-08-20,0,"Segmented Green",1042.9175
2003-08-20,0,"Gomphoneis",0
2003-08-20,0,"Gloeocapsa",0
2003-08-20,0,"Mallomonas",204
2003-08-20,0,"Cyclotella",7916.813485
2003-08-20,0,"Nitzschia",0
2003-08-20,0,"Synura",0
2003-08-20,0,"Discostella",0
2003-08-20,0,"Anabaena",0
2003-08-20,0,"Chroococcus",880
2003-08-20,0,"Planktolyngabia",3769.911185
2003-08-20,0,"Staurosira",491.8320379
2003-08-20,0,"Chroococcus cf. kidneys",0
2003-08-20,0,"Cosmarium",0
2003-08-20,0,"Planktothrix",0
2003-08-20,0,"Small Chroococcus",0
2003-08-20,0,"Long thin rod",0
2003-11-13,0,"Cf. Komvophoron / Trichormus",0
2003-11-13,0,"Cryptomonad",7418.9452
2003-11-13,0,"Cyclostephanos",0
2003-11-13,0,"Limnothrix",135.426504
2003-11-13,0,"Lindavia",2035.752039
2003-11-13,0,"Microcystis",205.1697524
2003-11-13,0,"Naked Dinoflagellate",7003.540037
2003-11-13,0,"Peanut",53965.5385
2003-11-13,0,"TotalBiovolume",102849.4575
2003-11-13,0,"NA",47.2472
2003-11-13,0,"Armored Dinoflagellate",10498.35804
2003-11-13,0,"Cf. Planktolyngabia",0
2003-11-13,0,"Cocconeis",610.5685324
2003-11-13,0,"Rhoicosphenia",0
2003-11-13,0,"Diatoma mesodon",0
2003-11-13,0,"Dinobryon",12409.044
2003-11-13,0,"Elakatothrix",5.195218
2003-11-13,0,"Navicula",0
2003-11-13,0,"Sellaphora",0
2003-11-13,0,"Asterionella",0
2003-11-13,0,"Asterocapsa",0
2003-11-13,0,"Cyanobacteria",174.53914
2003-11-13,0,"Fragilaria",2489.24
2003-11-13,0,"Nostoc",0
2003-11-13,0,"Cf. Cavinula",0
2003-11-13,0,"Merismopedia",0
2003-11-13,0,"Diploneis",0
2003-11-13,0,"Encyonema",0
2003-11-13,0,"Planothidium",0
2003-11-13,0,"Cf. Coelosphaerium",0
2003-11-13,0,"Hippodonta",315.7300617
2003-11-13,0,"Epithemia",0
2003-11-13,0,"Euglena",0
2003-11-13,0,"Placoneis",0
2003-11-13,0,"Tetraedron victoriae",0
2003-11-13,0,"Flagellated Green",349.07828
2003-11-13,0,"Aulacoseira",0
2003-11-13,0,"Pseudostaurosira",0
2003-11-13,0,"Stauroforma",0
2003-11-13,0,"Stephanodiscus",0
2003-11-13,0,"Tabellaria",0
2003-11-13,0,"Achnanthidium",0
2003-11-13,0,"Segmented Green",1168.0676
2003-11-13,0,"Gomphoneis",0
2003-11-13,0,"Gloeocapsa",0
2003-11-13,0,"Mallomonas",72
2003-11-13,0,"Cyclotella",678.584013
2003-11-13,0,"Nitzschia",0
2003-11-13,0,"Synura",0
2003-11-13,0,"Discostella",0
2003-11-13,0,"Anabaena",0
2003-11-13,0,"Chroococcus",440
2003-11-13,0,"Planktolyngabia",2827.433389
2003-11-13,0,"Staurosira",0
2003-11-13,0,"Chroococcus cf. kidneys",0
2003-11-13,0,"Cosmarium",0
2003-11-13,0,"Planktothrix",0
2003-11-13,0,"Small Chroococcus",0
2003-11-13,0,"Long thin rod",0
2004-02-18,0,"Cf. Komvophoron / Trichormus",0
2004-02-18,0,"Cryptomonad",1366.6478
2004-02-18,0,"Cyclostephanos",0
2004-02-18,0,"Limnothrix",880.272276
2004-02-18,0,"Lindavia",113.0973355
2004-02-18,0,"Microcystis",1047.9439659
2004-02-18,0,"Naked Dinoflagellate",0
2004-02-18,0,"Peanut",1189.7914
2004-02-18,0,"TotalBiovolume",9708.792357
2004-02-18,0,"NA",0
2004-02-18,0,"Armored Dinoflagellate",0
2004-02-18,0,"Cf. Planktolyngabia",0
2004-02-18,0,"Cocconeis",4884.548259
2004-02-18,0,"Rhoicosphenia",0
2004-02-18,0,"Diatoma mesodon",0
2004-02-18,0,"Dinobryon",0
2004-02-18,0,"Elakatothrix",51.95218
2004-02-18,0,"Navicula",0
2004-02-18,0,"Sellaphora",0
2004-02-18,0,"Asterionella",0
2004-02-18,0,"Asterocapsa",0
2004-02-18,0,"Cyanobacteria",0
2004-02-18,0,"Fragilaria",0
2004-02-18,0,"Nostoc",0
2004-02-18,0,"Cf. Cavinula",0
2004-02-18,0,"Merismopedia",0
2004-02-18,0,"Diploneis",0
2004-02-18,0,"Encyonema",0
2004-02-18,0,"Planothidium",0
2004-02-18,0,"Cf. Coelosphaerium",0
2004-02-18,0,"Hippodonta",0
2004-02-18,0,"Epithemia",0
2004-02-18,0,"Euglena",0
2004-02-18,0,"Placoneis",0
2004-02-18,0,"Tetraedron victoriae",0
2004-02-18,0,"Flagellated Green",174.53914
2004-02-18,0,"Aulacoseira",0
2004-02-18,0,"Pseudostaurosira",0
2004-02-18,0,"Stauroforma",0
2004-02-18,0,"Stephanodiscus",0
2004-02-18,0,"Tabellaria",0
2004-02-18,0,"Achnanthidium",0
2004-02-18,0,"Segmented Green",0
2004-02-18,0,"Gomphoneis",0
2004-02-18,0,"Gloeocapsa",0
2004-02-18,0,"Mallomonas",0
2004-02-18,0,"Cyclotella",0
2004-02-18,0,"Nitzschia",0
2004-02-18,0,"Synura",0
2004-02-18,0,"Discostella",0
2004-02-18,0,"Anabaena",0
2004-02-18,0,"Chroococcus",0
2004-02-18,0,"Planktolyngabia",0
2004-02-18,0,"Staurosira",0
2004-02-18,0,"Chroococcus cf. kidneys",0
2004-02-18,0,"Cosmarium",0
2004-02-18,0,"Planktothrix",0
2004-02-18,0,"Small Chroococcus",0
2004-02-18,0,"Long thin rod",0
2004-04-30,0,"Cf. Komvophoron / Trichormus",0
2004-04-30,0,"Cryptomonad",9371.2992
2004-04-30,0,"Cyclostephanos",0
2004-04-30,0,"Limnothrix",0
2004-04-30,0,"Lindavia",157.52010935
2004-04-30,0,"Microcystis",1540.351372
2004-04-30,0,"Naked Dinoflagellate",77038.94041
2004-04-30,0,"Peanut",509.9106
2004-04-30,0,"TotalBiovolume",124704.1185
2004-04-30,0,"NA",0
2004-04-30,0,"Armored Dinoflagellate",1749.72634
2004-04-30,0,"Cf. Planktolyngabia",0
2004-04-30,0,"Cocconeis",12516.654915
2004-04-30,0,"Rhoicosphenia",0
2004-04-30,0,"Diatoma mesodon",0
2004-04-30,0,"Dinobryon",10340.87
2004-04-30,0,"Elakatothrix",0
2004-04-30,0,"Navicula",0
2004-04-30,0,"Sellaphora",0
2004-04-30,0,"Asterionella",0
2004-04-30,0,"Asterocapsa",0
2004-04-30,0,"Cyanobacteria",0
2004-04-30,0,"Fragilaria",1244.62
2004-04-30,0,"Nostoc",0
2004-04-30,0,"Cf. Cavinula",0
2004-04-30,0,"Merismopedia",0
2004-04-30,0,"Diploneis",0
2004-04-30,0,"Encyonema",0
2004-04-30,0,"Planothidium",0
2004-04-30,0,"Cf. Coelosphaerium",0
2004-04-30,0,"Hippodonta",0
2004-04-30,0,"Epithemia",0
2004-04-30,0,"Euglena",0
2004-04-30,0,"Placoneis",0
2004-04-30,0,"Tetraedron victoriae",0
2004-04-30,0,"Flagellated Green",610.88699
2004-04-30,0,"Aulacoseira",0
2004-04-30,0,"Pseudostaurosira",0
2004-04-30,0,"Stauroforma",0
2004-04-30,0,"Stephanodiscus",0
2004-04-30,0,"Tabellaria",431.1835917
2004-04-30,0,"Achnanthidium",0
2004-04-30,0,"Segmented Green",1376.6511
2004-04-30,0,"Gomphoneis",0
2004-04-30,0,"Gloeocapsa",0
2004-04-30,0,"Mallomonas",24
2004-04-30,0,"Cyclotella",0
2004-04-30,0,"Nitzschia",0
2004-04-30,0,"Synura",0
2004-04-30,0,"Discostella",0
2004-04-30,0,"Anabaena",0
2004-04-30,0,"Chroococcus",880
2004-04-30,0,"Planktolyngabia",6911.503839
2004-04-30,0,"Staurosira",0
2004-04-30,0,"Chroococcus cf. kidneys",0
2004-04-30,0,"Cosmarium",0
2004-04-30,0,"Planktothrix",0
2004-04-30,0,"Small Chroococcus",0
2004-04-30,0,"Long thin rod",0
2004-06-22,0,"Cf. Komvophoron / Trichormus",0
2004-06-22,0,"Cryptomonad",5466.5912
2004-06-22,0,"Cyclostephanos",0
2004-06-22,0,"Limnothrix",203.139756
2004-06-22,0,"Lindavia",3198.4397176
2004-06-22,0,"Microcystis",782.8015168
2004-06-22,0,"Naked Dinoflagellate",14007.08007
2004-06-22,0,"Peanut",0
2004-06-22,0,"TotalBiovolume",81870.95401
2004-06-22,0,"NA",1545.356039
2004-06-22,0,"Armored Dinoflagellate",1749.72634
2004-06-22,0,"Cf. Planktolyngabia",0
2004-06-22,0,"Cocconeis",8547.959454
2004-06-22,0,"Rhoicosphenia",0
2004-06-22,0,"Diatoma mesodon",0
2004-06-22,0,"Dinobryon",20681.74
2004-06-22,0,"Elakatothrix",0
2004-06-22,0,"Navicula",0
2004-06-22,0,"Sellaphora",0
2004-06-22,0,"Asterionella",4364.693998
2004-06-22,0,"Asterocapsa",3879.43376
2004-06-22,0,"Cyanobacteria",0
2004-06-22,0,"Fragilaria",4978.48
2004-06-22,0,"Nostoc",0
2004-06-22,0,"Cf. Cavinula",0
2004-06-22,0,"Merismopedia",0
2004-06-22,0,"Diploneis",0
2004-06-22,0,"Encyonema",0
2004-06-22,0,"Planothidium",0
2004-06-22,0,"Cf. Coelosphaerium",0
2004-06-22,0,"Hippodonta",0
2004-06-22,0,"Epithemia",0
2004-06-22,0,"Euglena",0
2004-06-22,0,"Placoneis",0
2004-06-22,0,"Tetraedron victoriae",0
2004-06-22,0,"Flagellated Green",1396.31312
2004-06-22,0,"Aulacoseira",0
2004-06-22,0,"Pseudostaurosira",0
2004-06-22,0,"Stauroforma",0
2004-06-22,0,"Stephanodiscus",0
2004-06-22,0,"Tabellaria",431.1835917
2004-06-22,0,"Achnanthidium",0
2004-06-22,0,"Segmented Green",834.334
2004-06-22,0,"Gomphoneis",0
2004-06-22,0,"Gloeocapsa",0
2004-06-22,0,"Mallomonas",54
2004-06-22,0,"Cyclotella",0
2004-06-22,0,"Nitzschia",0
2004-06-22,0,"Synura",0
2004-06-22,0,"Discostella",701.540547
2004-06-22,0,"Anabaena",0
2004-06-22,0,"Chroococcus",880
2004-06-22,0,"Planktolyngabia",8168.1409
2004-06-22,0,"Staurosira",0
2004-06-22,0,"Chroococcus cf. kidneys",0
2004-06-22,0,"Cosmarium",0
2004-06-22,0,"Planktothrix",0
2004-06-22,0,"Small Chroococcus",0
2004-06-22,0,"Long thin rod",0
2004-07-21,0,"Cf. Komvophoron / Trichormus",0
2004-07-21,0,"Cryptomonad",6052.2974
2004-07-21,0,"Cyclostephanos",0
2004-07-21,0,"Limnothrix",1958.041537
2004-07-21,0,"Lindavia",1110.5693464
2004-07-21,0,"Microcystis",31.56457729
2004-07-21,0,"Naked Dinoflagellate",0
2004-07-21,0,"Peanut",679.8808
2004-07-21,0,"TotalBiovolume",38911.84667
2004-07-21,0,"NA",3090.712078
2004-07-21,0,"Armored Dinoflagellate",0
2004-07-21,0,"Cf. Planktolyngabia",0
2004-07-21,0,"Cocconeis",1831.7055971
2004-07-21,0,"Rhoicosphenia",0
2004-07-21,0,"Diatoma mesodon",0
2004-07-21,0,"Dinobryon",10340.87
2004-07-21,0,"Elakatothrix",23.378481
2004-07-21,0,"Navicula",0
2004-07-21,0,"Sellaphora",0
2004-07-21,0,"Asterionella",1091.1735
2004-07-21,0,"Asterocapsa",3879.43376
2004-07-21,0,"Cyanobacteria",261.80871
2004-07-21,0,"Fragilaria",1244.62
2004-07-21,0,"Nostoc",0
2004-07-21,0,"Cf. Cavinula",0
2004-07-21,0,"Merismopedia",0
2004-07-21,0,"Diploneis",0
2004-07-21,0,"Encyonema",0
2004-07-21,0,"Planothidium",0
2004-07-21,0,"Cf. Coelosphaerium",0
2004-07-21,0,"Hippodonta",0
