sampledate,wtemp,o2,o2sat,cond,frlight,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,chlor.surf,avsnow,totice,whiteice,blueice,division,biovolume,Season,,
5/16/13,6.77,10.77,93.69,109.74,0.18,5.01,1.08,7.4,7.89,967.19,7.89,8.55,2.51,2.4,20.79,NA,30.24,184.74,204.51,0,2.59,3003.48,NA,NA,0.13,9.9,2.84,12.03,3.34,3.45,0.67,0,0.01,5.9,0,0,0,0,Total,241242.3545,1,,
5/24/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,,
5/30/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,,
6/11/13,10.68,9.84,94.82,NA,0.16,5.82,0.84,7.44,7.98,NA,8.59,8.93,3.25,3.14,22.28,NA,38.73,183.71,207.92,0.39,4.6,2690.19,NA,NA,0.11,NA,NA,NA,NA,NA,NA,NA,NA,1.4,0,0,0,0,NA,NA,NA,,
6/25/13,13.01,9.53,96.95,NA,0.17,4.49,1.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0,0,0,0,NA,NA,NA,,
6/26/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.9,0,0,0,0,NA,NA,NA,,
7/8/13,14.85,9.56,100.57,NA,0.16,4.26,0.61,7.53,8.05,NA,8.19,8.44,2.68,2.68,6.51,NA,12.23,179.92,192.68,1.21,2.84,2617.68,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,0,0,0,,13.3035,1,,
7/8/13,14.85,9.56,100.57,NA,0.16,4.26,0.61,7.53,8.05,NA,8.19,8.44,2.68,2.68,6.51,NA,12.23,179.92,192.68,1.21,2.84,2617.68,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,0,0,0,Bacillariophyta,610981.0036,1,610981.0036,
7/8/13,14.85,9.56,100.57,NA,0.16,4.26,0.61,7.53,8.05,NA,8.19,8.44,2.68,2.68,6.51,NA,12.23,179.92,192.68,1.21,2.84,2617.68,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,0,0,0,Chlorophyta,65316.4967,1,65316.4967,
7/8/13,14.85,9.56,100.57,NA,0.16,4.26,0.61,7.53,8.05,NA,8.19,8.44,2.68,2.68,6.51,NA,12.23,179.92,192.68,1.21,2.84,2617.68,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,0,0,0,Chrysophyta,57123.6049,1,57123.6049,
7/8/13,14.85,9.56,100.57,NA,0.16,4.26,0.61,7.53,8.05,NA,8.19,8.44,2.68,2.68,6.51,NA,12.23,179.92,192.68,1.21,2.84,2617.68,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,0,0,0,Cryptophyta,131154.2529,1,131154.2529,
7/8/13,14.85,9.56,100.57,NA,0.16,4.26,0.61,7.53,8.05,NA,8.19,8.44,2.68,2.68,6.51,NA,12.23,179.92,192.68,1.21,2.84,2617.68,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,0,0,0,Cyanophyta,4886.7976,1,4886.7976,
7/8/13,14.85,9.56,100.57,NA,0.16,4.26,0.61,7.53,8.05,NA,8.19,8.44,2.68,2.68,6.51,NA,12.23,179.92,192.68,1.21,2.84,2617.68,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,0,0,0,Haptophyta,66083.0897,1,,
7/8/13,14.85,9.56,100.57,NA,0.16,4.26,0.61,7.53,8.05,NA,8.19,8.44,2.68,2.68,6.51,NA,12.23,179.92,192.68,1.21,2.84,2617.68,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,0,0,0,Pyrrhophyta,6578.8732,1,,
7/8/13,14.85,9.56,100.57,NA,0.16,4.26,0.61,7.53,8.05,NA,8.19,8.44,2.68,2.68,6.51,NA,12.23,179.92,192.68,1.21,2.84,2617.68,NA,NA,0.15,NA,NA,NA,NA,NA,NA,NA,NA,1.5,0,0,0,0,Total,942137.4221,1,,
7/25/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,,
8/5/13,14.38,9.33,97.76,111.23,0.13,4.5,2.16,7.51,7.85,989.39,9.71,9.69,3,2.98,6.38,NA,13.66,150.4,182.35,1.88,5.61,2660.76,NA,NA,0.09,9.52,2.8,11.41,3.29,3.41,0.69,0.11,0.03,1.6,0,0,0,0,,4265.4279,1,,
8/5/13,14.38,9.33,97.76,111.23,0.13,4.5,2.16,7.51,7.85,989.39,9.71,9.69,3,2.98,6.38,NA,13.66,150.4,182.35,1.88,5.61,2660.76,NA,NA,0.09,9.52,2.8,11.41,3.29,3.41,0.69,0.11,0.03,1.6,0,0,0,0,Bacillariophyta,616787.7364,1,616787.7364,
8/5/13,14.38,9.33,97.76,111.23,0.13,4.5,2.16,7.51,7.85,989.39,9.71,9.69,3,2.98,6.38,NA,13.66,150.4,182.35,1.88,5.61,2660.76,NA,NA,0.09,9.52,2.8,11.41,3.29,3.41,0.69,0.11,0.03,1.6,0,0,0,0,Chlorophyta,18076.3846,1,,
8/5/13,14.38,9.33,97.76,111.23,0.13,4.5,2.16,7.51,7.85,989.39,9.71,9.69,3,2.98,6.38,NA,13.66,150.4,182.35,1.88,5.61,2660.76,NA,NA,0.09,9.52,2.8,11.41,3.29,3.41,0.69,0.11,0.03,1.6,0,0,0,0,Chrysophyta,15667.333,1,15667.333,
8/5/13,14.38,9.33,97.76,111.23,0.13,4.5,2.16,7.51,7.85,989.39,9.71,9.69,3,2.98,6.38,NA,13.66,150.4,182.35,1.88,5.61,2660.76,NA,NA,0.09,9.52,2.8,11.41,3.29,3.41,0.69,0.11,0.03,1.6,0,0,0,0,Cryptophyta,72415.1012,1,72415.1012,
8/5/13,14.38,9.33,97.76,111.23,0.13,4.5,2.16,7.51,7.85,989.39,9.71,9.69,3,2.98,6.38,NA,13.66,150.4,182.35,1.88,5.61,2660.76,NA,NA,0.09,9.52,2.8,11.41,3.29,3.41,0.69,0.11,0.03,1.6,0,0,0,0,Cyanophyta,10471.3001,1,10471.3001,
8/5/13,14.38,9.33,97.76,111.23,0.13,4.5,2.16,7.51,7.85,989.39,9.71,9.69,3,2.98,6.38,NA,13.66,150.4,182.35,1.88,5.61,2660.76,NA,NA,0.09,9.52,2.8,11.41,3.29,3.41,0.69,0.11,0.03,1.6,0,0,0,0,Euglenophyta,5203.9916,1,,
8/5/13,14.38,9.33,97.76,111.23,0.13,4.5,2.16,7.51,7.85,989.39,9.71,9.69,3,2.98,6.38,NA,13.66,150.4,182.35,1.88,5.61,2660.76,NA,NA,0.09,9.52,2.8,11.41,3.29,3.41,0.69,0.11,0.03,1.6,0,0,0,0,Haptophyta,38420.401,1,,
8/5/13,14.38,9.33,97.76,111.23,0.13,4.5,2.16,7.51,7.85,989.39,9.71,9.69,3,2.98,6.38,NA,13.66,150.4,182.35,1.88,5.61,2660.76,NA,NA,0.09,9.52,2.8,11.41,3.29,3.41,0.69,0.11,0.03,1.6,0,0,0,0,Total,781307.6758,1,,
8/21/13,15.25,9.2,98.17,NA,0.16,2.86,1.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0,0,0,0,NA,NA,NA,,
8/22/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,0.8,0,0,0,0,NA,NA,NA,,
9/4/13,15.72,8.67,94.2,NA,0.17,3.83,1.55,7.46,7.93,NA,8.08,8.78,2.94,2.94,2.02,NA,18.59,203.2,221.93,5.29,8.97,2557.46,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,1.6,0,0,0,0,NA,NA,NA,,
9/4/13,15.72,8.67,94.2,NA,0.17,3.83,1.55,7.46,7.93,NA,8.08,8.78,2.94,2.94,2.02,NA,18.59,203.2,221.93,5.29,8.97,2557.46,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,1.1,0,0,0,0,NA,NA,NA,,
9/12/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,,
9/24/13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,,
10/2/13,13.55,8.37,87.34,NA,0.15,3.12,1.47,7.37,7.94,NA,8.1,7.92,2.37,2.31,0.11,NA,24.28,207.27,231.17,7.46,10.4,2412.08,NA,NA,0.19,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,NA,NA,NA,,
10/29/13,8.69,8.7,79.82,NA,0.11,2.47,1.51,7.33,7.95,NA,8.54,8.76,3.08,2.59,1.17,NA,45.78,213.08,171.07,5.83,9.75,2646.38,NA,NA,0.09,NA,NA,NA,NA,NA,NA,NA,NA,2.5,0,0,0,0,NA,NA,NA,,
11/13/13,5.9,9.68,82.32,111,0.08,2.54,1.16,7.41,7.93,973.72,8.3,8.49,3.26,3.11,2.74,NA,43.99,206.71,224.8,2.62,6.87,3427.21,NA,NA,0.06,9.73,2.51,11.73,3.39,3.44,0.69,0.07,0.01,2.4,0,0,0,0,Bacillariophyta,35621.848,1,35621.848,
11/13/13,5.9,9.68,82.32,111,0.08,2.54,1.16,7.41,7.93,973.72,8.3,8.49,3.26,3.11,2.74,NA,43.99,206.71,224.8,2.62,6.87,3427.21,NA,NA,0.06,9.73,2.51,11.73,3.39,3.44,0.69,0.07,0.01,2.4,0,0,0,0,Chrysophyta,15576.7894,1,15576.7894,
11/13/13,5.9,9.68,82.32,111,0.08,2.54,1.16,7.41,7.93,973.72,8.3,8.49,3.26,3.11,2.74,NA,43.99,206.71,224.8,2.62,6.87,3427.21,NA,NA,0.06,9.73,2.51,11.73,3.39,3.44,0.69,0.07,0.01,2.4,0,0,0,0,Cryptophyta,57648.2715,1,57648.2715,
11/13/13,5.9,9.68,82.32,111,0.08,2.54,1.16,7.41,7.93,973.72,8.3,8.49,3.26,3.11,2.74,NA,43.99,206.71,224.8,2.62,6.87,3427.21,NA,NA,0.06,9.73,2.51,11.73,3.39,3.44,0.69,0.07,0.01,2.4,0,0,0,0,Cyanophyta,2529.7647,1,2529.7647,
11/13/13,5.9,9.68,82.32,111,0.08,2.54,1.16,7.41,7.93,973.72,8.3,8.49,3.26,3.11,2.74,NA,43.99,206.71,224.8,2.62,6.87,3427.21,NA,NA,0.06,9.73,2.51,11.73,3.39,3.44,0.69,0.07,0.01,2.4,0,0,0,0,Haptophyta,9284.9302,1,,
11/13/13,5.9,9.68,82.32,111,0.08,2.54,1.16,7.41,7.93,973.72,8.3,8.49,3.26,3.11,2.74,NA,43.99,206.71,224.8,2.62,6.87,3427.21,NA,NA,0.06,9.73,2.51,11.73,3.39,3.44,0.69,0.07,0.01,2.4,0,0,0,0,Miscellaneous,6651.7235,1,,
11/13/13,5.9,9.68,82.32,111,0.08,2.54,1.16,7.41,7.93,973.72,8.3,8.49,3.26,3.11,2.74,NA,43.99,206.71,224.8,2.62,6.87,3427.21,NA,NA,0.06,9.73,2.51,11.73,3.39,3.44,0.69,0.07,0.01,2.4,0,0,0,0,Total,127313.3273,1,,
1/30/14,2.95,9.71,76.16,NA,0,0.75,0.53,7.26,7.69,NA,10.45,10.86,2.87,2.72,54.4,NA,169.04,397.11,416.5,4.64,10.58,3106.27,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,2.2,32.1,38,7,31,NA,NA,NA,,
1/30/14,2.95,9.71,76.16,NA,0,0.75,0.53,7.26,7.69,NA,10.45,10.86,2.87,2.72,54.4,NA,169.04,397.11,416.5,4.64,10.58,3106.27,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,3.3,32.1,38,7,31,NA,NA,NA,,
2/17/14,2.95,9.24,72.42,118.56,0,0.66,0.65,7.23,NA,763.5,10.6,11.14,2.83,2.72,64.99,NA,205.24,397.91,478.11,10.3,16.06,4132.44,NA,NA,0,10.36,2.79,11.81,3.48,3.31,0.72,2.12,0.15,2.5,22,50,32,18,,3791.4915,0,,
2/17/14,2.95,9.24,72.42,118.56,0,0.66,0.65,7.23,NA,763.5,10.6,11.14,2.83,2.72,64.99,NA,205.24,397.91,478.11,10.3,16.06,4132.44,NA,NA,0,10.36,2.79,11.81,3.48,3.31,0.72,2.12,0.15,2.5,22,50,32,18,Bacillariophyta,2128.5481,0,,
2/17/14,2.95,9.24,72.42,118.56,0,0.66,0.65,7.23,NA,763.5,10.6,11.14,2.83,2.72,64.99,NA,205.24,397.91,478.11,10.3,16.06,4132.44,NA,NA,0,10.36,2.79,11.81,3.48,3.31,0.72,2.12,0.15,2.5,22,50,32,18,Chlorophyta,12977.5113,0,12977.5113,
2/17/14,2.95,9.24,72.42,118.56,0,0.66,0.65,7.23,NA,763.5,10.6,11.14,2.83,2.72,64.99,NA,205.24,397.91,478.11,10.3,16.06,4132.44,NA,NA,0,10.36,2.79,11.81,3.48,3.31,0.72,2.12,0.15,2.5,22,50,32,18,Chrysophyta,2708.2353,0,,
2/17/14,2.95,9.24,72.42,118.56,0,0.66,0.65,7.23,NA,763.5,10.6,11.14,2.83,2.72,64.99,NA,205.24,397.91,478.11,10.3,16.06,4132.44,NA,NA,0,10.36,2.79,11.81,3.48,3.31,0.72,2.12,0.15,2.5,22,50,32,18,Cryptophyta,22917.4052,0,22917.4052,
2/17/14,2.95,9.24,72.42,118.56,0,0.66,0.65,7.23,NA,763.5,10.6,11.14,2.83,2.72,64.99,NA,205.24,397.91,478.11,10.3,16.06,4132.44,NA,NA,0,10.36,2.79,11.81,3.48,3.31,0.72,2.12,0.15,2.5,22,50,32,18,Cyanophyta,8462.2642,0,8462.2642,
2/17/14,2.95,9.24,72.42,118.56,0,0.66,0.65,7.23,NA,763.5,10.6,11.14,2.83,2.72,64.99,NA,205.24,397.91,478.11,10.3,16.06,4132.44,NA,NA,0,10.36,2.79,11.81,3.48,3.31,0.72,2.12,0.15,2.5,22,50,32,18,Euglenophyta,11427.3994,0,11427.3994,
2/17/14,2.95,9.24,72.42,118.56,0,0.66,0.65,7.23,NA,763.5,10.6,11.14,2.83,2.72,64.99,NA,205.24,397.91,478.11,10.3,16.06,4132.44,NA,NA,0,10.36,2.79,11.81,3.48,3.31,0.72,2.12,0.15,2.5,22,50,32,18,Haptophyta,256.136,0,,
2/17/14,2.95,9.24,72.42,118.56,0,0.66,0.65,7.23,NA,763.5,10.6,11.14,2.83,2.72,64.99,NA,205.24,397.91,478.11,10.3,16.06,4132.44,NA,NA,0,10.36,2.79,11.81,3.48,3.31,0.72,2.12,0.15,2.5,22,50,32,18,Miscellaneous,3733.1249,0,,
2/17/14,2.95,9.24,72.42,118.56,0,0.66,0.65,7.23,NA,763.5,10.6,11.14,2.83,2.72,64.99,NA,205.24,397.91,478.11,10.3,16.06,4132.44,NA,NA,0,10.36,2.79,11.81,3.48,3.31,0.72,2.12,0.15,2.5,22,50,32,18,Pyrrhophyta,2660.6898,0,,
2/17/14,2.95,9.24,72.42,118.56,0,0.66,0.65,7.23,NA,763.5,10.6,11.14,2.83,2.72,64.99,NA,205.24,397.91,478.11,10.3,16.06,4132.44,NA,NA,0,10.36,2.79,11.81,3.48,3.31,0.72,2.12,0.15,2.5,22,50,32,18,Total,71062.8057,0,,
3/24/14,2.91,8.66,67.66,NA,0,1.63,0.26,7.21,NA,NA,11.68,12.14,2.75,2.89,81.64,NA,262.44,481.53,513.48,30.21,37.67,4408.23,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,6.3,10.8,72,45,27,NA,NA,NA,,
5/19/14,6.51,10.18,88.75,111.07,0.1,7.31,0.52,7.25,NA,702.04,8.05,8.79,2.51,2.45,34.99,NA,24.67,227.44,259.92,1.87,27.56,2712.16,NA,NA,0.07,9.84,2.75,11.48,3.4,2.93,0.65,0.03,0.01,6.5,0,0,0,0,,8.3147,1,,
5/19/14,6.51,10.18,88.75,111.07,0.1,7.31,0.52,7.25,NA,702.04,8.05,8.79,2.51,2.45,34.99,NA,24.67,227.44,259.92,1.87,27.56,2712.16,NA,NA,0.07,9.84,2.75,11.48,3.4,2.93,0.65,0.03,0.01,6.5,0,0,0,0,Bacillariophyta,184596.7596,1,184596.7596,
5/19/14,6.51,10.18,88.75,111.07,0.1,7.31,0.52,7.25,NA,702.04,8.05,8.79,2.51,2.45,34.99,NA,24.67,227.44,259.92,1.87,27.56,2712.16,NA,NA,0.07,9.84,2.75,11.48,3.4,2.93,0.65,0.03,0.01,6.5,0,0,0,0,Chlorophyta,73874.9586,1,73874.9586,
5/19/14,6.51,10.18,88.75,111.07,0.1,7.31,0.52,7.25,NA,702.04,8.05,8.79,2.51,2.45,34.99,NA,24.67,227.44,259.92,1.87,27.56,2712.16,NA,NA,0.07,9.84,2.75,11.48,3.4,2.93,0.65,0.03,0.01,6.5,0,0,0,0,Chrysophyta,409995.2997,1,409995.2997,
5/19/14,6.51,10.18,88.75,111.07,0.1,7.31,0.52,7.25,NA,702.04,8.05,8.79,2.51,2.45,34.99,NA,24.67,227.44,259.92,1.87,27.56,2712.16,NA,NA,0.07,9.84,2.75,11.48,3.4,2.93,0.65,0.03,0.01,6.5,0,0,0,0,Cyanophyta,376.9308,1,376.9308,
5/19/14,6.51,10.18,88.75,111.07,0.1,7.31,0.52,7.25,NA,702.04,8.05,8.79,2.51,2.45,34.99,NA,24.67,227.44,259.92,1.87,27.56,2712.16,NA,NA,0.07,9.84,2.75,11.48,3.4,2.93,0.65,0.03,0.01,6.5,0,0,0,0,Haptophyta,57630.6015,1,,
5/19/14,6.51,10.18,88.75,111.07,0.1,7.31,0.52,7.25,NA,702.04,8.05,8.79,2.51,2.45,34.99,NA,24.67,227.44,259.92,1.87,27.56,2712.16,NA,NA,0.07,9.84,2.75,11.48,3.4,2.93,0.65,0.03,0.01,6.5,0,0,0,0,Pyrrhophyta,36584.482,1,36584.482,
5/19/14,6.51,10.18,88.75,111.07,0.1,7.31,0.52,7.25,NA,702.04,8.05,8.79,2.51,2.45,34.99,NA,24.67,227.44,259.92,1.87,27.56,2712.16,NA,NA,0.07,9.84,2.75,11.48,3.4,2.93,0.65,0.03,0.01,6.5,0,0,0,0,Total,763067.3469,1,,
5/27/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,,
6/4/14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,NA,,
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,,16.6293,1,,
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Bacillariophyta,566868.3461,1,566868.3461,
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Chlorophyta,90033.2426,1,90033.2426,
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Chrysophyta,211921.3683,1,211921.3683,
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Cyanophyta,25510.4941,1,25510.4941,
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Euglenophyta,18523.7201,1,,
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Haptophyta,92849.3024,1,,
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Pyrrhophyta,54614.2239,1,54614.2239,
6/17/14,11.01,9.74,94.54,NA,0.16,4.69,1.36,7.39,NA,NA,7.74,8.37,2.83,2.83,2.94,NA,35.39,195.53,239.96,6.13,11.01,2736.54,NA,NA,0.17,NA,NA,NA,NA,NA,NA,NA,NA,1.3,0,0,0,0,Total,1060337.327,1,,
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0,0,0,0,,648.5446,1,,
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0,0,0,0,Bacillariophyta,620522.2574,1,620522.2574,
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0,0,0,0,Chlorophyta,29631.2102,1,29631.2102,
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0,0,0,0,Chrysophyta,30368.0087,1,30368.0087,
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0,0,0,0,Cryptophyta,76450.4761,1,76450.4761,
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0,0,0,0,Cyanophyta,51954.5078,1,51954.5078,
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0,0,0,0,Haptophyta,44823.8012,1,,
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0,0,0,0,Pyrrhophyta,21586.9276,1,,
7/14/14,13.12,8.71,89.71,NA,0.16,4.76,0.72,7.37,NA,NA,8.59,9.35,2.79,2.78,8.87,NA,8.55,201.57,234.12,4.72,16.81,2647.82,NA,NA,0.27,NA,NA,NA,NA,NA,NA,NA,NA,2.1,0,0,0,0,Total,875985.7336,1,,
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,,249.4402,1,,
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Bacillariophyta,122048.2148,1,122048.2148,
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Chrysophyta,98301.73,1,98301.73,
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Cryptophyta,54366.7584,1,54366.7584,
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Cyanophyta,55742.6307,1,55742.6307,
8/12/14,14.31,8.65,91.41,112.46,0.2,4.07,1.54,7.36,NA,690.95,8.85,9.34,2.72,2.7,0.86,NA,38.43,181.19,237.9,1.44,3.1,2777.09,NA,NA,0.2,10.06,2.5,11.13,3.29,3.48,0.7,0.36,0.04,1,0,0,0,0,Euglenophyta,2891.1064,1,,
