"lakeid","year4","sampledate","taxa_name","relative_total_biovolume","genus","cells_per_nu","nu_per_ml","cells_per_ml","biomass_conc","division","biovolume_conc"
"TB",2014,2014-11-07,"Monoraphidium griffithii",0.047431,"Monoraphidium",1,33.877,33.877,0.00063857,"Miscellaneous",NA
"TB",2014,2014-11-07,"Monoraphidium griffithii",0.047431,"Monoraphidium",1,33.877,33.877,0.00063857,"Total",NA
"TB",2014,2014-11-07,"Monoraphidium griffithii",0.047431,"Monoraphidium",1,33.877,33.877,0.00063857,"Bacillariophyta",NA
"TB",2014,2014-11-07,"Monoraphidium griffithii",0.047431,"Monoraphidium",1,33.877,33.877,0.00063857,"Chrysophyta",NA
"TB",2014,2014-11-07,"Monoraphidium griffithii",0.047431,"Monoraphidium",1,33.877,33.877,0.00063857,"Pyrrhophyta",NA
"TB",2014,2014-11-07,"Monoraphidium griffithii",0.047431,"Monoraphidium",1,33.877,33.877,0.00063857,"Haptophyta",NA
"TB",2014,2014-11-07,"Oocystis parva",6.98291,"Oocystis",1,254.0771,254.0771,0.09401103,"NA",NA
"TB",2014,2014-11-07,"Oocystis parva",6.98291,"Oocystis",1,254.0771,254.0771,0.09401103,"Chlorophyta",94011.0299
"TB",2014,2014-11-07,"Oocystis parva",6.98291,"Oocystis",1,254.0771,254.0771,0.09401103,"Cryptophyta",NA
"TB",2014,2014-11-07,"Oocystis parva",6.98291,"Oocystis",1,254.0771,254.0771,0.09401103,"Cyanophyta",NA
"TB",2014,2014-11-07,"Oocystis parva",6.98291,"Oocystis",1,254.0771,254.0771,0.09401103,"Euglenophyta",NA
"TB",2014,2014-11-07,"Oocystis parva",6.98291,"Oocystis",1,254.0771,254.0771,0.09401103,"Miscellaneous",NA
"TB",2014,2014-11-07,"Oocystis parva",6.98291,"Oocystis",1,254.0771,254.0771,0.09401103,"Total",NA
"TB",2014,2014-11-07,"Oocystis parva",6.98291,"Oocystis",1,254.0771,254.0771,0.09401103,"Bacillariophyta",NA
"TB",2014,2014-11-07,"Oocystis parva",6.98291,"Oocystis",1,254.0771,254.0771,0.09401103,"Chrysophyta",NA
"TB",2014,2014-11-07,"Oocystis parva",6.98291,"Oocystis",1,254.0771,254.0771,0.09401103,"Pyrrhophyta",NA
"TB",2014,2014-11-07,"Oocystis parva",6.98291,"Oocystis",1,254.0771,254.0771,0.09401103,"Haptophyta",NA
"TB",2014,2014-11-07,"Chrysophyceae",0.097761,"NA",1,152.4463,152.4463,0.00131616,"NA",NA
"TB",2014,2014-11-07,"Chrysophyceae",0.097761,"NA",1,152.4463,152.4463,0.00131616,"Chlorophyta",NA
"TB",2014,2014-11-07,"Chrysophyceae",0.097761,"NA",1,152.4463,152.4463,0.00131616,"Cryptophyta",NA
"TB",2014,2014-11-07,"Chrysophyceae",0.097761,"NA",1,152.4463,152.4463,0.00131616,"Cyanophyta",NA
"TB",2014,2014-11-07,"Chrysophyceae",0.097761,"NA",1,152.4463,152.4463,0.00131616,"Euglenophyta",NA
"TB",2014,2014-11-07,"Chrysophyceae",0.097761,"NA",1,152.4463,152.4463,0.00131616,"Miscellaneous",NA
"TB",2014,2014-11-07,"Chrysophyceae",0.097761,"NA",1,152.4463,152.4463,0.00131616,"Total",NA
"TB",2014,2014-11-07,"Chrysophyceae",0.097761,"NA",1,152.4463,152.4463,0.00131616,"Bacillariophyta",NA
"TB",2014,2014-11-07,"Chrysophyceae",0.097761,"NA",1,152.4463,152.4463,0.00131616,"Chrysophyta",1316.1602
"TB",2014,2014-11-07,"Chrysophyceae",0.097761,"NA",1,152.4463,152.4463,0.00131616,"Pyrrhophyta",NA
"TB",2014,2014-11-07,"Chrysophyceae",0.097761,"NA",1,152.4463,152.4463,0.00131616,"Haptophyta",NA
"TB",2014,2014-11-07,"Chrysophyceae",5.246934,"NA",1,33.877,33.877,0.07063955,"NA",NA
"TB",2014,2014-11-07,"Chrysophyceae",5.246934,"NA",1,33.877,33.877,0.07063955,"Chlorophyta",NA
"TB",2014,2014-11-07,"Chrysophyceae",5.246934,"NA",1,33.877,33.877,0.07063955,"Cryptophyta",NA
"TB",2014,2014-11-07,"Chrysophyceae",5.246934,"NA",1,33.877,33.877,0.07063955,"Cyanophyta",NA
"TB",2014,2014-11-07,"Chrysophyceae",5.246934,"NA",1,33.877,33.877,0.07063955,"Euglenophyta",NA
"TB",2014,2014-11-07,"Chrysophyceae",5.246934,"NA",1,33.877,33.877,0.07063955,"Miscellaneous",NA
"TB",2014,2014-11-07,"Chrysophyceae",5.246934,"NA",1,33.877,33.877,0.07063955,"Total",NA
"TB",2014,2014-11-07,"Chrysophyceae",5.246934,"NA",1,33.877,33.877,0.07063955,"Bacillariophyta",NA
"TB",2014,2014-11-07,"Chrysophyceae",5.246934,"NA",1,33.877,33.877,0.07063955,"Chrysophyta",70639.5515
"TB",2014,2014-11-07,"Chrysophyceae",5.246934,"NA",1,33.877,33.877,0.07063955,"Pyrrhophyta",NA
"TB",2014,2014-11-07,"Chrysophyceae",5.246934,"NA",1,33.877,33.877,0.07063955,"Haptophyta",NA
"TB",2014,2014-11-07,"Cryptomonas erosa",1.236927,"Cryptomonas",1,6.1351,6.1351,0.01665277,"NA",NA
"TB",2014,2014-11-07,"Cryptomonas erosa",1.236927,"Cryptomonas",1,6.1351,6.1351,0.01665277,"Chlorophyta",NA
"TB",2014,2014-11-07,"Cryptomonas erosa",1.236927,"Cryptomonas",1,6.1351,6.1351,0.01665277,"Cryptophyta",16652.773
"TB",2014,2014-11-07,"Cryptomonas erosa",1.236927,"Cryptomonas",1,6.1351,6.1351,0.01665277,"Cyanophyta",NA
"TB",2014,2014-11-07,"Cryptomonas erosa",1.236927,"Cryptomonas",1,6.1351,6.1351,0.01665277,"Euglenophyta",NA
"TB",2014,2014-11-07,"Cryptomonas erosa",1.236927,"Cryptomonas",1,6.1351,6.1351,0.01665277,"Miscellaneous",NA
"TB",2014,2014-11-07,"Cryptomonas erosa",1.236927,"Cryptomonas",1,6.1351,6.1351,0.01665277,"Total",NA
"TB",2014,2014-11-07,"Cryptomonas erosa",1.236927,"Cryptomonas",1,6.1351,6.1351,0.01665277,"Bacillariophyta",NA
"TB",2014,2014-11-07,"Cryptomonas erosa",1.236927,"Cryptomonas",1,6.1351,6.1351,0.01665277,"Chrysophyta",NA
"TB",2014,2014-11-07,"Cryptomonas erosa",1.236927,"Cryptomonas",1,6.1351,6.1351,0.01665277,"Pyrrhophyta",NA
"TB",2014,2014-11-07,"Cryptomonas erosa",1.236927,"Cryptomonas",1,6.1351,6.1351,0.01665277,"Haptophyta",NA
"TB",2014,2014-11-07,"Aphanothece ",19.20959,"Aphanothece",6.4,7622.314,48782.8099,0.25861902,"NA",NA
"TB",2014,2014-11-07,"Aphanothece ",19.20959,"Aphanothece",6.4,7622.314,48782.8099,0.25861902,"Chlorophyta",NA
"TB",2014,2014-11-07,"Aphanothece ",19.20959,"Aphanothece",6.4,7622.314,48782.8099,0.25861902,"Cryptophyta",NA
"TB",2014,2014-11-07,"Aphanothece ",19.20959,"Aphanothece",6.4,7622.314,48782.8099,0.25861902,"Cyanophyta",258619.0179
"TB",2014,2014-11-07,"Aphanothece ",19.20959,"Aphanothece",6.4,7622.314,48782.8099,0.25861902,"Euglenophyta",NA
"TB",2014,2014-11-07,"Aphanothece ",19.20959,"Aphanothece",6.4,7622.314,48782.8099,0.25861902,"Miscellaneous",NA
"TB",2014,2014-11-07,"Aphanothece ",19.20959,"Aphanothece",6.4,7622.314,48782.8099,0.25861902,"Total",NA
"TB",2014,2014-11-07,"Aphanothece ",19.20959,"Aphanothece",6.4,7622.314,48782.8099,0.25861902,"Bacillariophyta",NA
"TB",2014,2014-11-07,"Aphanothece ",19.20959,"Aphanothece",6.4,7622.314,48782.8099,0.25861902,"Chrysophyta",NA
"TB",2014,2014-11-07,"Aphanothece ",19.20959,"Aphanothece",6.4,7622.314,48782.8099,0.25861902,"Pyrrhophyta",NA
"TB",2014,2014-11-07,"Aphanothece ",19.20959,"Aphanothece",6.4,7622.314,48782.8099,0.25861902,"Haptophyta",NA
"TB",2014,2014-11-07,"Miscellaneous",6.482249,"Miscellaneous",1,169.3848,169.3848,0.08727062,"NA",NA
"TB",2014,2014-11-07,"Miscellaneous",6.482249,"Miscellaneous",1,169.3848,169.3848,0.08727062,"Chlorophyta",NA
"TB",2014,2014-11-07,"Miscellaneous",6.482249,"Miscellaneous",1,169.3848,169.3848,0.08727062,"Cryptophyta",NA
"TB",2014,2014-11-07,"Miscellaneous",6.482249,"Miscellaneous",1,169.3848,169.3848,0.08727062,"Cyanophyta",NA
"TB",2014,2014-11-07,"Miscellaneous",6.482249,"Miscellaneous",1,169.3848,169.3848,0.08727062,"Euglenophyta",NA
"TB",2014,2014-11-07,"Miscellaneous",6.482249,"Miscellaneous",1,169.3848,169.3848,0.08727062,"Miscellaneous",87270.6176
"TB",2014,2014-11-07,"Miscellaneous",6.482249,"Miscellaneous",1,169.3848,169.3848,0.08727062,"Total",NA
"TB",2014,2014-11-07,"Miscellaneous",6.482249,"Miscellaneous",1,169.3848,169.3848,0.08727062,"Bacillariophyta",NA
"TB",2014,2014-11-07,"Miscellaneous",6.482249,"Miscellaneous",1,169.3848,169.3848,0.08727062,"Chrysophyta",NA
"TB",2014,2014-11-07,"Miscellaneous",6.482249,"Miscellaneous",1,169.3848,169.3848,0.08727062,"Pyrrhophyta",NA
"TB",2014,2014-11-07,"Miscellaneous",6.482249,"Miscellaneous",1,169.3848,169.3848,0.08727062,"Haptophyta",NA
"TB",2014,2014-11-07,"Peridinium ",0.773716,"Peridinium",1,1.0225,1.0225,0.01041655,"NA",NA
"TB",2014,2014-11-07,"Peridinium ",0.773716,"Peridinium",1,1.0225,1.0225,0.01041655,"Chlorophyta",NA
"TB",2014,2014-11-07,"Peridinium ",0.773716,"Peridinium",1,1.0225,1.0225,0.01041655,"Cryptophyta",NA
"TB",2014,2014-11-07,"Peridinium ",0.773716,"Peridinium",1,1.0225,1.0225,0.01041655,"Cyanophyta",NA
"TB",2014,2014-11-07,"Peridinium ",0.773716,"Peridinium",1,1.0225,1.0225,0.01041655,"Euglenophyta",NA
"TB",2014,2014-11-07,"Peridinium ",0.773716,"Peridinium",1,1.0225,1.0225,0.01041655,"Miscellaneous",NA
"TB",2014,2014-11-07,"Peridinium ",0.773716,"Peridinium",1,1.0225,1.0225,0.01041655,"Total",NA
"TB",2014,2014-11-07,"Peridinium ",0.773716,"Peridinium",1,1.0225,1.0225,0.01041655,"Bacillariophyta",NA
"TB",2014,2014-11-07,"Peridinium ",0.773716,"Peridinium",1,1.0225,1.0225,0.01041655,"Chrysophyta",NA
"TB",2014,2014-11-07,"Peridinium ",0.773716,"Peridinium",1,1.0225,1.0225,0.01041655,"Pyrrhophyta",10416.5492
"TB",2014,2014-11-07,"Peridinium ",0.773716,"Peridinium",1,1.0225,1.0225,0.01041655,"Haptophyta",NA
"TB",2014,2014-11-07,"Total",100,"Total",27.4,12965.6029,54130.7001,1.34630158,"NA",NA
"TB",2014,2014-11-07,"Total",100,"Total",27.4,12965.6029,54130.7001,1.34630158,"Chlorophyta",NA
"TB",2014,2014-11-07,"Total",100,"Total",27.4,12965.6029,54130.7001,1.34630158,"Cryptophyta",NA
"TB",2014,2014-11-07,"Total",100,"Total",27.4,12965.6029,54130.7001,1.34630158,"Cyanophyta",NA
"TB",2014,2014-11-07,"Total",100,"Total",27.4,12965.6029,54130.7001,1.34630158,"Euglenophyta",NA
"TB",2014,2014-11-07,"Total",100,"Total",27.4,12965.6029,54130.7001,1.34630158,"Miscellaneous",NA
"TB",2014,2014-11-07,"Total",100,"Total",27.4,12965.6029,54130.7001,1.34630158,"Total",1346301.58
"TB",2014,2014-11-07,"Total",100,"Total",27.4,12965.6029,54130.7001,1.34630158,"Bacillariophyta",NA
"TB",2014,2014-11-07,"Total",100,"Total",27.4,12965.6029,54130.7001,1.34630158,"Chrysophyta",NA
"TB",2014,2014-11-07,"Total",100,"Total",27.4,12965.6029,54130.7001,1.34630158,"Pyrrhophyta",NA
"TB",2014,2014-11-07,"Total",100,"Total",27.4,12965.6029,54130.7001,1.34630158,"Haptophyta",NA
"TB",2015,2015-03-06,"Rhodospirillum rubrum",0.638589,"Rhodospirillum",1,1891.4631,1891.4631,0.00173315,"NA",1733.1477
"TB",2015,2015-03-06,"Rhodospirillum rubrum",0.638589,"Rhodospirillum",1,1891.4631,1891.4631,0.00173315,"Chlorophyta",NA
"TB",2015,2015-03-06,"Rhodospirillum rubrum",0.638589,"Rhodospirillum",1,1891.4631,1891.4631,0.00173315,"Cryptophyta",NA
"TB",2015,2015-03-06,"Rhodospirillum rubrum",0.638589,"Rhodospirillum",1,1891.4631,1891.4631,0.00173315,"Cyanophyta",NA
"TB",2015,2015-03-06,"Rhodospirillum rubrum",0.638589,"Rhodospirillum",1,1891.4631,1891.4631,0.00173315,"Euglenophyta",NA
"TB",2015,2015-03-06,"Rhodospirillum rubrum",0.638589,"Rhodospirillum",1,1891.4631,1891.4631,0.00173315,"Miscellaneous",NA
"TB",2015,2015-03-06,"Rhodospirillum rubrum",0.638589,"Rhodospirillum",1,1891.4631,1891.4631,0.00173315,"Total",NA
"TB",2015,2015-03-06,"Rhodospirillum rubrum",0.638589,"Rhodospirillum",1,1891.4631,1891.4631,0.00173315,"Bacillariophyta",NA
"TB",2015,2015-03-06,"Rhodospirillum rubrum",0.638589,"Rhodospirillum",1,1891.4631,1891.4631,0.00173315,"Chrysophyta",NA
"TB",2015,2015-03-06,"Rhodospirillum rubrum",0.638589,"Rhodospirillum",1,1891.4631,1891.4631,0.00173315,"Pyrrhophyta",NA
"TB",2015,2015-03-06,"Rhodospirillum rubrum",0.638589,"Rhodospirillum",1,1891.4631,1891.4631,0.00173315,"Haptophyta",NA
"TB",2015,2015-03-06,"Chlorococcaceae",0.39214,"NA",1,9.4103,9.4103,0.00106428,"NA",NA
"TB",2015,2015-03-06,"Chlorococcaceae",0.39214,"NA",1,9.4103,9.4103,0.00106428,"Chlorophyta",1064.2755
"TB",2015,2015-03-06,"Chlorococcaceae",0.39214,"NA",1,9.4103,9.4103,0.00106428,"Cryptophyta",NA
"TB",2015,2015-03-06,"Chlorococcaceae",0.39214,"NA",1,9.4103,9.4103,0.00106428,"Cyanophyta",NA
"TB",2015,2015-03-06,"Chlorococcaceae",0.39214,"NA",1,9.4103,9.4103,0.00106428,"Euglenophyta",NA
"TB",2015,2015-03-06,"Chlorococcaceae",0.39214,"NA",1,9.4103,9.4103,0.00106428,"Miscellaneous",NA
"TB",2015,2015-03-06,"Chlorococcaceae",0.39214,"NA",1,9.4103,9.4103,0.00106428,"Total",NA
"TB",2015,2015-03-06,"Chlorococcaceae",0.39214,"NA",1,9.4103,9.4103,0.00106428,"Bacillariophyta",NA
"TB",2015,2015-03-06,"Chlorococcaceae",0.39214,"NA",1,9.4103,9.4103,0.00106428,"Chrysophyta",NA
"TB",2015,2015-03-06,"Chlorococcaceae",0.39214,"NA",1,9.4103,9.4103,0.00106428,"Pyrrhophyta",NA
"TB",2015,2015-03-06,"Chlorococcaceae",0.39214,"NA",1,9.4103,9.4103,0.00106428,"Haptophyta",NA
"TB",2015,2015-03-06,"Chlamydomonas ",65.866688,"Chlamydomonas",1,263.4874,263.4874,0.17876413,"NA",NA
"TB",2015,2015-03-06,"Chlamydomonas ",65.866688,"Chlamydomonas",1,263.4874,263.4874,0.17876413,"Chlorophyta",178764.1327
"TB",2015,2015-03-06,"Chlamydomonas ",65.866688,"Chlamydomonas",1,263.4874,263.4874,0.17876413,"Cryptophyta",NA
"TB",2015,2015-03-06,"Chlamydomonas ",65.866688,"Chlamydomonas",1,263.4874,263.4874,0.17876413,"Cyanophyta",NA
"TB",2015,2015-03-06,"Chlamydomonas ",65.866688,"Chlamydomonas",1,263.4874,263.4874,0.17876413,"Euglenophyta",NA
"TB",2015,2015-03-06,"Chlamydomonas ",65.866688,"Chlamydomonas",1,263.4874,263.4874,0.17876413,"Miscellaneous",NA
"TB",2015,2015-03-06,"Chlamydomonas ",65.866688,"Chlamydomonas",1,263.4874,263.4874,0.17876413,"Total",NA
"TB",2015,2015-03-06,"Chlamydomonas ",65.866688,"Chlamydomonas",1,263.4874,263.4874,0.17876413,"Bacillariophyta",NA
"TB",2015,2015-03-06,"Chlamydomonas ",65.866688,"Chlamydomonas",1,263.4874,263.4874,0.17876413,"Chrysophyta",NA
"TB",2015,2015-03-06,"Chlamydomonas ",65.866688,"Chlamydomonas",1,263.4874,263.4874,0.17876413,"Pyrrhophyta",NA
"TB",2015,2015-03-06,"Chlamydomonas ",65.866688,"Chlamydomonas",1,263.4874,263.4874,0.17876413,"Haptophyta",NA
"TB",2015,2015-03-06,"Monomastix minuta",0.565819,"Monomastix",1,103.5129,103.5129,0.00153565,"NA",NA
"TB",2015,2015-03-06,"Monomastix minuta",0.565819,"Monomastix",1,103.5129,103.5129,0.00153565,"Chlorophyta",1535.645
"TB",2015,2015-03-06,"Monomastix minuta",0.565819,"Monomastix",1,103.5129,103.5129,0.00153565,"Cryptophyta",NA
"TB",2015,2015-03-06,"Monomastix minuta",0.565819,"Monomastix",1,103.5129,103.5129,0.00153565,"Cyanophyta",NA
"TB",2015,2015-03-06,"Monomastix minuta",0.565819,"Monomastix",1,103.5129,103.5129,0.00153565,"Euglenophyta",NA
"TB",2015,2015-03-06,"Monomastix minuta",0.565819,"Monomastix",1,103.5129,103.5129,0.00153565,"Miscellaneous",NA
"TB",2015,2015-03-06,"Monomastix minuta",0.565819,"Monomastix",1,103.5129,103.5129,0.00153565,"Total",NA
"TB",2015,2015-03-06,"Monomastix minuta",0.565819,"Monomastix",1,103.5129,103.5129,0.00153565,"Bacillariophyta",NA
"TB",2015,2015-03-06,"Monomastix minuta",0.565819,"Monomastix",1,103.5129,103.5129,0.00153565,"Chrysophyta",NA
"TB",2015,2015-03-06,"Monomastix minuta",0.565819,"Monomastix",1,103.5129,103.5129,0.00153565,"Pyrrhophyta",NA
"TB",2015,2015-03-06,"Monomastix minuta",0.565819,"Monomastix",1,103.5129,103.5129,0.00153565,"Haptophyta",NA
"TB",2015,2015-03-06,"Oocystis parva",0.453864,"Oocystis",1,9.4103,9.4103,0.0012318,"NA",NA
"TB",2015,2015-03-06,"Oocystis parva",0.453864,"Oocystis",1,9.4103,9.4103,0.0012318,"Chlorophyta",1231.8008
"TB",2015,2015-03-06,"Oocystis parva",0.453864,"Oocystis",1,9.4103,9.4103,0.0012318,"Cryptophyta",NA
"TB",2015,2015-03-06,"Oocystis parva",0.453864,"Oocystis",1,9.4103,9.4103,0.0012318,"Cyanophyta",NA
"TB",2015,2015-03-06,"Oocystis parva",0.453864,"Oocystis",1,9.4103,9.4103,0.0012318,"Euglenophyta",NA
"TB",2015,2015-03-06,"Oocystis parva",0.453864,"Oocystis",1,9.4103,9.4103,0.0012318,"Miscellaneous",NA
"TB",2015,2015-03-06,"Oocystis parva",0.453864,"Oocystis",1,9.4103,9.4103,0.0012318,"Total",NA
"TB",2015,2015-03-06,"Oocystis parva",0.453864,"Oocystis",1,9.4103,9.4103,0.0012318,"Bacillariophyta",NA
"TB",2015,2015-03-06,"Oocystis parva",0.453864,"Oocystis",1,9.4103,9.4103,0.0012318,"Chrysophyta",NA
"TB",2015,2015-03-06,"Oocystis parva",0.453864,"Oocystis",1,9.4103,9.4103,0.0012318,"Pyrrhophyta",NA
"TB",2015,2015-03-06,"Oocystis parva",0.453864,"Oocystis",1,9.4103,9.4103,0.0012318,"Haptophyta",NA
"TB",2015,2015-03-06,"Chrysophyceae",0.250443,"NA",1,103.5129,103.5129,0.00067971,"NA",NA
"TB",2015,2015-03-06,"Chrysophyceae",0.250443,"NA",1,103.5129,103.5129,0.00067971,"Chlorophyta",NA
"TB",2015,2015-03-06,"Chrysophyceae",0.250443,"NA",1,103.5129,103.5129,0.00067971,"Cryptophyta",NA
"TB",2015,2015-03-06,"Chrysophyceae",0.250443,"NA",1,103.5129,103.5129,0.00067971,"Cyanophyta",NA
"TB",2015,2015-03-06,"Chrysophyceae",0.250443,"NA",1,103.5129,103.5129,0.00067971,"Euglenophyta",NA
"TB",2015,2015-03-06,"Chrysophyceae",0.250443,"NA",1,103.5129,103.5129,0.00067971,"Miscellaneous",NA
"TB",2015,2015-03-06,"Chrysophyceae",0.250443,"NA",1,103.5129,103.5129,0.00067971,"Total",NA
"TB",2015,2015-03-06,"Chrysophyceae",0.250443,"NA",1,103.5129,103.5129,0.00067971,"Bacillariophyta",NA
"TB",2015,2015-03-06,"Chrysophyceae",0.250443,"NA",1,103.5129,103.5129,0.00067971,"Chrysophyta",679.7072
"TB",2015,2015-03-06,"Chrysophyceae",0.250443,"NA",1,103.5129,103.5129,0.00067971,"Pyrrhophyta",NA
"TB",2015,2015-03-06,"Chrysophyceae",0.250443,"NA",1,103.5129,103.5129,0.00067971,"Haptophyta",NA
"TB",2015,2015-03-06,"Cryptomonas erosa",1.010011,"Cryptomonas",1,1.7042,1.7042,0.0027412,"NA",NA
"TB",2015,2015-03-06,"Cryptomonas erosa",1.010011,"Cryptomonas",1,1.7042,1.7042,0.0027412,"Chlorophyta",NA
"TB",2015,2015-03-06,"Cryptomonas erosa",1.010011,"Cryptomonas",1,1.7042,1.7042,0.0027412,"Cryptophyta",2741.1971
"TB",2015,2015-03-06,"Cryptomonas erosa",1.010011,"Cryptomonas",1,1.7042,1.7042,0.0027412,"Cyanophyta",NA
"TB",2015,2015-03-06,"Cryptomonas erosa",1.010011,"Cryptomonas",1,1.7042,1.7042,0.0027412,"Euglenophyta",NA
"TB",2015,2015-03-06,"Cryptomonas erosa",1.010011,"Cryptomonas",1,1.7042,1.7042,0.0027412,"Miscellaneous",NA
"TB",2015,2015-03-06,"Cryptomonas erosa",1.010011,"Cryptomonas",1,1.7042,1.7042,0.0027412,"Total",NA
"TB",2015,2015-03-06,"Cryptomonas erosa",1.010011,"Cryptomonas",1,1.7042,1.7042,0.0027412,"Bacillariophyta",NA
"TB",2015,2015-03-06,"Cryptomonas erosa",1.010011,"Cryptomonas",1,1.7042,1.7042,0.0027412,"Chrysophyta",NA
"TB",2015,2015-03-06,"Cryptomonas erosa",1.010011,"Cryptomonas",1,1.7042,1.7042,0.0027412,"Pyrrhophyta",NA
"TB",2015,2015-03-06,"Cryptomonas erosa",1.010011,"Cryptomonas",1,1.7042,1.7042,0.0027412,"Haptophyta",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.801071,"Rhodomonas",1,47.0513,47.0513,0.00217413,"NA",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.801071,"Rhodomonas",1,47.0513,47.0513,0.00217413,"Chlorophyta",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.801071,"Rhodomonas",1,47.0513,47.0513,0.00217413,"Cryptophyta",2174.1286
"TB",2015,2015-03-06,"Rhodomonas minuta",0.801071,"Rhodomonas",1,47.0513,47.0513,0.00217413,"Cyanophyta",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.801071,"Rhodomonas",1,47.0513,47.0513,0.00217413,"Euglenophyta",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.801071,"Rhodomonas",1,47.0513,47.0513,0.00217413,"Miscellaneous",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.801071,"Rhodomonas",1,47.0513,47.0513,0.00217413,"Total",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.801071,"Rhodomonas",1,47.0513,47.0513,0.00217413,"Bacillariophyta",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.801071,"Rhodomonas",1,47.0513,47.0513,0.00217413,"Chrysophyta",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.801071,"Rhodomonas",1,47.0513,47.0513,0.00217413,"Pyrrhophyta",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.801071,"Rhodomonas",1,47.0513,47.0513,0.00217413,"Haptophyta",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.326783,"Rhodomonas",1,9.4103,9.4103,0.0008869,"NA",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.326783,"Rhodomonas",1,9.4103,9.4103,0.0008869,"Chlorophyta",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.326783,"Rhodomonas",1,9.4103,9.4103,0.0008869,"Cryptophyta",886.8967
"TB",2015,2015-03-06,"Rhodomonas minuta",0.326783,"Rhodomonas",1,9.4103,9.4103,0.0008869,"Cyanophyta",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.326783,"Rhodomonas",1,9.4103,9.4103,0.0008869,"Euglenophyta",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.326783,"Rhodomonas",1,9.4103,9.4103,0.0008869,"Miscellaneous",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.326783,"Rhodomonas",1,9.4103,9.4103,0.0008869,"Total",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.326783,"Rhodomonas",1,9.4103,9.4103,0.0008869,"Bacillariophyta",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.326783,"Rhodomonas",1,9.4103,9.4103,0.0008869,"Chrysophyta",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.326783,"Rhodomonas",1,9.4103,9.4103,0.0008869,"Pyrrhophyta",NA
"TB",2015,2015-03-06,"Rhodomonas minuta",0.326783,"Rhodomonas",1,9.4103,9.4103,0.0008869,"Haptophyta",NA
"TB",2015,2015-03-06,"Aphanothece ",7.698959,"Aphanothece",6.2,3218.3104,19953.5243,0.0208952,"NA",NA
"TB",2015,2015-03-06,"Aphanothece ",7.698959,"Aphanothece",6.2,3218.3104,19953.5243,0.0208952,"Chlorophyta",NA
"TB",2015,2015-03-06,"Aphanothece ",7.698959,"Aphanothece",6.2,3218.3104,19953.5243,0.0208952,"Cryptophyta",NA
"TB",2015,2015-03-06,"Aphanothece ",7.698959,"Aphanothece",6.2,3218.3104,19953.5243,0.0208952,"Cyanophyta",20895.202
"TB",2015,2015-03-06,"Aphanothece ",7.698959,"Aphanothece",6.2,3218.3104,19953.5243,0.0208952,"Euglenophyta",NA
"TB",2015,2015-03-06,"Aphanothece ",7.698959,"Aphanothece",6.2,3218.3104,19953.5243,0.0208952,"Miscellaneous",NA
"TB",2015,2015-03-06,"Aphanothece ",7.698959,"Aphanothece",6.2,3218.3104,19953.5243,0.0208952,"Total",NA
"TB",2015,2015-03-06,"Aphanothece ",7.698959,"Aphanothece",6.2,3218.3104,19953.5243,0.0208952,"Bacillariophyta",NA
"TB",2015,2015-03-06,"Aphanothece ",7.698959,"Aphanothece",6.2,3218.3104,19953.5243,0.0208952,"Chrysophyta",NA
"TB",2015,2015-03-06,"Aphanothece ",7.698959,"Aphanothece",6.2,3218.3104,19953.5243,0.0208952,"Pyrrhophyta",NA
"TB",2015,2015-03-06,"Aphanothece ",7.698959,"Aphanothece",6.2,3218.3104,19953.5243,0.0208952,"Haptophyta",NA
"TB",2015,2015-03-06,"Synechococcus ",0.304997,"Synechococcus",1,197.6155,197.6155,0.00082777,"NA",NA
"TB",2015,2015-03-06,"Synechococcus ",0.304997,"Synechococcus",1,197.6155,197.6155,0.00082777,"Chlorophyta",NA
"TB",2015,2015-03-06,"Synechococcus ",0.304997,"Synechococcus",1,197.6155,197.6155,0.00082777,"Cryptophyta",NA
"TB",2015,2015-03-06,"Synechococcus ",0.304997,"Synechococcus",1,197.6155,197.6155,0.00082777,"Cyanophyta",827.772
"TB",2015,2015-03-06,"Synechococcus ",0.304997,"Synechococcus",1,197.6155,197.6155,0.00082777,"Euglenophyta",NA
"TB",2015,2015-03-06,"Synechococcus ",0.304997,"Synechococcus",1,197.6155,197.6155,0.00082777,"Miscellaneous",NA
