"sampledate","species_code","density"
2012-07-23,"20901",0
2012-07-23,"50700",0.56
2012-07-23,"51000",0
2012-07-23,"60200",0
2012-07-23,"60201",0
2012-07-23,"61808",0
2012-07-23,"61810",0
2012-07-23,"10000",0.56
2012-07-23,"20000",0
2012-07-23,"60300",0
2012-07-23,"61918",0
2012-07-23,"62406",0
2012-07-23,"63400",0
2012-07-23,"51130",0
2012-07-23,"51801",0.28
2012-07-23,"61501",0
2012-07-23,"63005",0.84
2012-07-23,"63602",0
2012-07-23,"50900",0
2012-07-23,"61502",0.28
2012-07-23,"20302",0
2012-07-23,"62007",0
2012-07-23,"60800",0
2012-07-23,"60900",0
2012-07-23,"51105",0
2012-07-23,"61701",0
2012-07-23,"51103",0
2012-07-23,"61805",0
2012-07-23,"20101",0
2012-07-23,"20701",0
2012-07-23,"61402",0
2012-07-23,"61806",0
2012-07-23,"63600",0
2012-07-23,"51100",0.28
2012-07-23,"61702",0
2012-07-23,"63004",0
2012-07-23,"61801",0
2012-07-23,"62400",0
2012-07-23,"61900",0
2012-07-23,"63612",0
2012-07-23,"30000",0
2012-07-23,"30801",0
2012-07-23,"51202",0
2012-07-23,"20601",1.4
2012-07-23,"51200",0
2012-07-23,"60202",0
2012-07-23,"61500",0
2012-07-23,"80000",0
2012-07-23,"63000",0
2012-07-23,"80001",0
2012-07-23,"88888",0
2012-07-23,"61904",0
2012-07-23,"63603",0
2012-07-23,"61911",0
2012-07-23,"62201",0
2012-07-23,"61803",0
2012-07-23,"60400",0
2012-07-23,"62407",0
2012-07-23,"61800",0
2012-07-23,"60203",0
2012-07-23,"30201",0
2012-07-23,"51101",0
2012-07-23,"61919",0
2012-07-23,"62000",0
2012-07-23,"60500",0
2012-07-23,"62700",0
2012-07-23,"61804",0
2012-07-23,"61809",0
2012-07-23,"62001",0
2012-07-23,"61300",0
2012-07-23,"62902",0
2012-07-23,"63700",0
2012-07-23,"63003",0
2012-07-23,"50000",0
2012-07-23,"61200",0
2012-07-23,"53200",0
2012-07-23,"51800",0
2012-07-23,"62005",0
2012-07-23,"63616",0
2012-07-23,"62607",0
2012-08-21,"20901",0
2012-08-21,"50700",0
2012-08-21,"51000",0
2012-08-21,"60200",0
2012-08-21,"60201",0
2012-08-21,"61808",0
2012-08-21,"61810",0
2012-08-21,"10000",0.56
2012-08-21,"20000",0
2012-08-21,"60300",0
2012-08-21,"61918",0
2012-08-21,"62406",0
2012-08-21,"63400",0
2012-08-21,"51130",0
2012-08-21,"51801",1.68
2012-08-21,"61501",0
2012-08-21,"63005",0
2012-08-21,"63602",0
2012-08-21,"50900",0
2012-08-21,"61502",0.28
2012-08-21,"20302",0
2012-08-21,"62007",0
2012-08-21,"60800",0
2012-08-21,"60900",0
2012-08-21,"51105",0
2012-08-21,"61701",0
2012-08-21,"51103",0
2012-08-21,"61805",0
2012-08-21,"20101",0
2012-08-21,"20701",0
2012-08-21,"61402",0
2012-08-21,"61806",0
2012-08-21,"63600",0
2012-08-21,"51100",0
2012-08-21,"61702",0
2012-08-21,"63004",0
2012-08-21,"61801",0
2012-08-21,"62400",0
2012-08-21,"61900",0
2012-08-21,"63612",0
2012-08-21,"30000",0
2012-08-21,"30801",0
2012-08-21,"51202",0
2012-08-21,"20601",1.68
2012-08-21,"51200",0
2012-08-21,"60202",0
2012-08-21,"61500",0
2012-08-21,"80000",0
2012-08-21,"63000",0
2012-08-21,"80001",0
2012-08-21,"88888",0
2012-08-21,"61904",0
2012-08-21,"63603",0
2012-08-21,"61911",0
2012-08-21,"62201",0
2012-08-21,"61803",0
2012-08-21,"60400",0
2012-08-21,"62407",0
2012-08-21,"61800",0
2012-08-21,"60203",0
2012-08-21,"30201",0
2012-08-21,"51101",0
2012-08-21,"61919",0
2012-08-21,"62000",0
2012-08-21,"60500",0
2012-08-21,"62700",0
2012-08-21,"61804",0
2012-08-21,"61809",0
2012-08-21,"62001",0
2012-08-21,"61300",0
2012-08-21,"62902",0
2012-08-21,"63700",0
2012-08-21,"63003",0
2012-08-21,"50000",0
2012-08-21,"61200",0
2012-08-21,"53200",0
2012-08-21,"51800",0
2012-08-21,"62005",0
2012-08-21,"63616",0
2012-08-21,"62607",0
2012-09-19,"20901",0
2012-09-19,"50700",8.4
2012-09-19,"51000",0
2012-09-19,"60200",0.28
2012-09-19,"60201",0
2012-09-19,"61808",0
2012-09-19,"61810",0
2012-09-19,"10000",0.28
2012-09-19,"20000",0
2012-09-19,"60300",0
2012-09-19,"61918",0
2012-09-19,"62406",0
2012-09-19,"63400",0
2012-09-19,"51130",0
2012-09-19,"51801",6.72
2012-09-19,"61501",0
2012-09-19,"63005",3.92
2012-09-19,"63602",0
2012-09-19,"50900",0
2012-09-19,"61502",0.56
2012-09-19,"20302",0
2012-09-19,"62007",0
2012-09-19,"60800",0
2012-09-19,"60900",0
2012-09-19,"51105",0
2012-09-19,"61701",0
2012-09-19,"51103",0
2012-09-19,"61805",0
2012-09-19,"20101",0
2012-09-19,"20701",0
2012-09-19,"61402",0
2012-09-19,"61806",0
2012-09-19,"63600",0
2012-09-19,"51100",0
2012-09-19,"61702",0
2012-09-19,"63004",0
2012-09-19,"61801",0
2012-09-19,"62400",0
2012-09-19,"61900",0
2012-09-19,"63612",0
2012-09-19,"30000",0
2012-09-19,"30801",0
2012-09-19,"51202",0
2012-09-19,"20601",4.2
2012-09-19,"51200",0
2012-09-19,"60202",0
2012-09-19,"61500",0
2012-09-19,"80000",0
2012-09-19,"63000",0
2012-09-19,"80001",0
2012-09-19,"88888",0
2012-09-19,"61904",0
2012-09-19,"63603",0
2012-09-19,"61911",0
2012-09-19,"62201",0
2012-09-19,"61803",0
2012-09-19,"60400",0
2012-09-19,"62407",0
2012-09-19,"61800",0
2012-09-19,"60203",0
2012-09-19,"30201",0
2012-09-19,"51101",0
2012-09-19,"61919",0
2012-09-19,"62000",0
2012-09-19,"60500",0
2012-09-19,"62700",0
2012-09-19,"61804",0
2012-09-19,"61809",0
2012-09-19,"62001",0
2012-09-19,"61300",0
2012-09-19,"62902",0
2012-09-19,"63700",0
2012-09-19,"63003",0
2012-09-19,"50000",0
2012-09-19,"61200",0
2012-09-19,"53200",0
2012-09-19,"51800",0
2012-09-19,"62005",0
2012-09-19,"63616",0
2012-09-19,"62607",0
2012-10-16,"20901",0
2012-10-16,"50700",8.96
2012-10-16,"51000",0.56
2012-10-16,"60200",0
2012-10-16,"60201",0
2012-10-16,"61808",0
2012-10-16,"61810",0
2012-10-16,"10000",0.28
2012-10-16,"20000",0
2012-10-16,"60300",0
2012-10-16,"61918",0.28
2012-10-16,"62406",0
2012-10-16,"63400",0
2012-10-16,"51130",0
2012-10-16,"51801",10.92
2012-10-16,"61501",0
2012-10-16,"63005",15.12
2012-10-16,"63602",0.28
2012-10-16,"50900",0
2012-10-16,"61502",0
2012-10-16,"20302",0.84
2012-10-16,"62007",0
2012-10-16,"60800",0.28
2012-10-16,"60900",0
2012-10-16,"51105",0
2012-10-16,"61701",0
2012-10-16,"51103",0
2012-10-16,"61805",0
2012-10-16,"20101",0
2012-10-16,"20701",0
2012-10-16,"61402",0
2012-10-16,"61806",0
2012-10-16,"63600",0
2012-10-16,"51100",0
2012-10-16,"61702",0
2012-10-16,"63004",0
2012-10-16,"61801",0.56
2012-10-16,"62400",0
2012-10-16,"61900",0.28
2012-10-16,"63612",0
2012-10-16,"30000",0
2012-10-16,"30801",0.28
2012-10-16,"51202",0
2012-10-16,"20601",1.68
2012-10-16,"51200",0
2012-10-16,"60202",0
2012-10-16,"61500",0
2012-10-16,"80000",0
2012-10-16,"63000",0
2012-10-16,"80001",0
2012-10-16,"88888",0
2012-10-16,"61904",0
2012-10-16,"63603",0
2012-10-16,"61911",0
2012-10-16,"62201",0
2012-10-16,"61803",0
2012-10-16,"60400",0
2012-10-16,"62407",0
2012-10-16,"61800",0
2012-10-16,"60203",0
2012-10-16,"30201",0
2012-10-16,"51101",0
2012-10-16,"61919",0
2012-10-16,"62000",0.28
2012-10-16,"60500",0
2012-10-16,"62700",0
2012-10-16,"61804",0.28
2012-10-16,"61809",0
2012-10-16,"62001",0
2012-10-16,"61300",0.28
2012-10-16,"62902",0.28
2012-10-16,"63700",0
2012-10-16,"63003",0
2012-10-16,"50000",0
2012-10-16,"61200",0
2012-10-16,"53200",0
2012-10-16,"51800",0
2012-10-16,"62005",0
2012-10-16,"63616",0
2012-10-16,"62607",0
2012-11-05,"20901",0
2012-11-05,"50700",13.16
2012-11-05,"51000",0.84
2012-11-05,"60200",0
2012-11-05,"60201",0
2012-11-05,"61808",0.28
2012-11-05,"61810",0
2012-11-05,"10000",0.28
2012-11-05,"20000",0
2012-11-05,"60300",0
2012-11-05,"61918",0
2012-11-05,"62406",0
2012-11-05,"63400",0
2012-11-05,"51130",0
2012-11-05,"51801",0.56
2012-11-05,"61501",0
2012-11-05,"63005",3.92
2012-11-05,"63602",0
2012-11-05,"50900",0
2012-11-05,"61502",0
2012-11-05,"20302",5.6
2012-11-05,"62007",0
2012-11-05,"60800",0.28
2012-11-05,"60900",0
2012-11-05,"51105",0
2012-11-05,"61701",0
2012-11-05,"51103",0
2012-11-05,"61805",0
2012-11-05,"20101",0
2012-11-05,"20701",0
2012-11-05,"61402",0
2012-11-05,"61806",0
2012-11-05,"63600",0
2012-11-05,"51100",0
2012-11-05,"61702",0
2012-11-05,"63004",0.28
2012-11-05,"61801",0.56
2012-11-05,"62400",1.12
2012-11-05,"61900",0
2012-11-05,"63612",0
2012-11-05,"30000",0
2012-11-05,"30801",0
2012-11-05,"51202",0
2012-11-05,"20601",0
2012-11-05,"51200",0
2012-11-05,"60202",0
2012-11-05,"61500",0
2012-11-05,"80000",0
2012-11-05,"63000",0
2012-11-05,"80001",0
2012-11-05,"88888",0
2012-11-05,"61904",0
2012-11-05,"63603",0
2012-11-05,"61911",0
2012-11-05,"62201",0
2012-11-05,"61803",0
2012-11-05,"60400",0
2012-11-05,"62407",0
2012-11-05,"61800",0
2012-11-05,"60203",0
2012-11-05,"30201",0
2012-11-05,"51101",0
2012-11-05,"61919",0
2012-11-05,"62000",0
2012-11-05,"60500",0
2012-11-05,"62700",0
2012-11-05,"61804",0
2012-11-05,"61809",0
2012-11-05,"62001",0
2012-11-05,"61300",0
2012-11-05,"62902",0
2012-11-05,"63700",0
2012-11-05,"63003",0
2012-11-05,"50000",0
2012-11-05,"61200",0
2012-11-05,"53200",0
2012-11-05,"51800",0
2012-11-05,"62005",0
2012-11-05,"63616",0
2012-11-05,"62607",0
2013-02-18,"20901",0
2013-02-18,"50700",336
2013-02-18,"51000",0
2013-02-18,"60200",350
2013-02-18,"60201",0
2013-02-18,"61808",2.24
2013-02-18,"61810",0
2013-02-18,"10000",0
2013-02-18,"20000",0
2013-02-18,"60300",0
2013-02-18,"61918",0
2013-02-18,"62406",0
2013-02-18,"63400",0
2013-02-18,"51130",0
2013-02-18,"51801",0
2013-02-18,"61501",0
2013-02-18,"63005",1.12
2013-02-18,"63602",0
2013-02-18,"50900",0
2013-02-18,"61502",0
2013-02-18,"20302",0
2013-02-18,"62007",0
2013-02-18,"60800",1.12
2013-02-18,"60900",0
2013-02-18,"51105",0
2013-02-18,"61701",10.08
2013-02-18,"51103",0
2013-02-18,"61805",0
2013-02-18,"20101",0
2013-02-18,"20701",1.12
2013-02-18,"61402",0
2013-02-18,"61806",0
2013-02-18,"63600",0
2013-02-18,"51100",0
2013-02-18,"61702",0
2013-02-18,"63004",0
2013-02-18,"61801",0
2013-02-18,"62400",0
2013-02-18,"61900",0
2013-02-18,"63612",0
2013-02-18,"30000",0
2013-02-18,"30801",10.64
2013-02-18,"51202",0
2013-02-18,"20601",0
2013-02-18,"51200",0
2013-02-18,"60202",0
2013-02-18,"61500",0
2013-02-18,"80000",0
2013-02-18,"63000",0
2013-02-18,"80001",0
2013-02-18,"88888",4.48
2013-02-18,"61904",0
2013-02-18,"63603",0
2013-02-18,"61911",0
2013-02-18,"62201",0
2013-02-18,"61803",0
2013-02-18,"60400",0
2013-02-18,"62407",0
2013-02-18,"61800",0
2013-02-18,"60203",0
2013-02-18,"30201",0
2013-02-18,"51101",0
2013-02-18,"61919",0
2013-02-18,"62000",0
2013-02-18,"60500",0
2013-02-18,"62700",0
2013-02-18,"61804",0
2013-02-18,"61809",0
2013-02-18,"62001",0
2013-02-18,"61300",0
2013-02-18,"62902",0
2013-02-18,"63700",0
2013-02-18,"63003",0
2013-02-18,"50000",0
2013-02-18,"61200",0
2013-02-18,"53200",0
2013-02-18,"51800",0
2013-02-18,"62005",0
2013-02-18,"63616",0
2013-02-18,"62607",0
2013-05-13,"20901",0
2013-05-13,"50700",0
2013-05-13,"51000",0
2013-05-13,"60200",2.52
2013-05-13,"60201",0
2013-05-13,"61808",0
2013-05-13,"61810",0
2013-05-13,"10000",23.52
2013-05-13,"20000",0.28
2013-05-13,"60300",0
2013-05-13,"61918",0.28
2013-05-13,"62406",0
2013-05-13,"63400",15.4
2013-05-13,"51130",0
2013-05-13,"51801",0
2013-05-13,"61501",0
2013-05-13,"63005",0.28
2013-05-13,"63602",0
2013-05-13,"50900",0
2013-05-13,"61502",0
2013-05-13,"20302",0
2013-05-13,"62007",0
2013-05-13,"60800",0
2013-05-13,"60900",0
2013-05-13,"51105",0
2013-05-13,"61701",0
2013-05-13,"51103",0
2013-05-13,"61805",0
2013-05-13,"20101",0
2013-05-13,"20701",0
2013-05-13,"61402",0.28
2013-05-13,"61806",0
2013-05-13,"63600",0
2013-05-13,"51100",0
2013-05-13,"61702",0
2013-05-13,"63004",0
2013-05-13,"61801",0.28
2013-05-13,"62400",0
2013-05-13,"61900",0
2013-05-13,"63612",0
2013-05-13,"30000",0
2013-05-13,"30801",0
2013-05-13,"51202",0
2013-05-13,"20601",0.28
2013-05-13,"51200",0
2013-05-13,"60202",0
2013-05-13,"61500",0
2013-05-13,"80000",0
2013-05-13,"63000",0
2013-05-13,"80001",0
2013-05-13,"88888",1.4
2013-05-13,"61904",0
2013-05-13,"63603",0
2013-05-13,"61911",0
2013-05-13,"62201",0
2013-05-13,"61803",0
2013-05-13,"60400",0
2013-05-13,"62407",0
2013-05-13,"61800",0
2013-05-13,"60203",0
2013-05-13,"30201",0
2013-05-13,"51101",0
2013-05-13,"61919",0
2013-05-13,"62000",0
2013-05-13,"60500",0
2013-05-13,"62700",0
2013-05-13,"61804",0
2013-05-13,"61809",0
2013-05-13,"62001",0
2013-05-13,"61300",0.28
2013-05-13,"62902",0
2013-05-13,"63700",0
2013-05-13,"63003",0
2013-05-13,"50000",0
2013-05-13,"61200",0
2013-05-13,"53200",0
2013-05-13,"51800",0
2013-05-13,"62005",0
2013-05-13,"63616",0
2013-05-13,"62607",0
2013-06-13,"20901",0
2013-06-13,"50700",7
2013-06-13,"51000",0
2013-06-13,"60200",0
2013-06-13,"60201",0
2013-06-13,"61808",0
2013-06-13,"61810",0
2013-06-13,"10000",1.12
2013-06-13,"20000",0
2013-06-13,"60300",0
2013-06-13,"61918",3.08
2013-06-13,"62406",0
2013-06-13,"63400",0
2013-06-13,"51130",0
2013-06-13,"51801",0
2013-06-13,"61501",0
2013-06-13,"63005",0
2013-06-13,"63602",0
2013-06-13,"50900",0
2013-06-13,"61502",0
2013-06-13,"20302",0.56
2013-06-13,"62007",0
2013-06-13,"60800",0
2013-06-13,"60900",0
2013-06-13,"51105",0
2013-06-13,"61701",2.24
2013-06-13,"51103",0
2013-06-13,"61805",0
2013-06-13,"20101",0
2013-06-13,"20701",0
2013-06-13,"61402",0
2013-06-13,"61806",0
2013-06-13,"63600",0
2013-06-13,"51100",0
2013-06-13,"61702",0.28
2013-06-13,"63004",0
2013-06-13,"61801",0.28
2013-06-13,"62400",0
2013-06-13,"61900",0
2013-06-13,"63612",0
2013-06-13,"30000",0
2013-06-13,"30801",0
2013-06-13,"51202",0
2013-06-13,"20601",1.4
2013-06-13,"51200",0
2013-06-13,"60202",0
2013-06-13,"61500",0
2013-06-13,"80000",0
2013-06-13,"63000",0
2013-06-13,"80001",0
2013-06-13,"88888",0
2013-06-13,"61904",0
2013-06-13,"63603",0
2013-06-13,"61911",0
2013-06-13,"62201",0
2013-06-13,"61803",0
2013-06-13,"60400",0
2013-06-13,"62407",0
2013-06-13,"61800",0
2013-06-13,"60203",0
2013-06-13,"30201",0
2013-06-13,"51101",0
2013-06-13,"61919",0
2013-06-13,"62000",0
2013-06-13,"60500",0
2013-06-13,"62700",0
2013-06-13,"61804",0
2013-06-13,"61809",0
2013-06-13,"62001",0
2013-06-13,"61300",0
2013-06-13,"62902",0
2013-06-13,"63700",0
2013-06-13,"63003",0
2013-06-13,"50000",0
2013-06-13,"61200",0
2013-06-13,"53200",0
2013-06-13,"51800",0
2013-06-13,"62005",0
2013-06-13,"63616",0
2013-06-13,"62607",0
2013-07-10,"20901",0
2013-07-10,"50700",24.36
2013-07-10,"51000",0
2013-07-10,"60200",0
2013-07-10,"60201",0
2013-07-10,"61808",0.56
2013-07-10,"61810",0
2013-07-10,"10000",11.76
2013-07-10,"20000",0.28
2013-07-10,"60300",0
2013-07-10,"61918",0
2013-07-10,"62406",0.28
2013-07-10,"63400",0
2013-07-10,"51130",0.28
2013-07-10,"51801",2.24
2013-07-10,"61501",0
2013-07-10,"63005",0.84
2013-07-10,"63602",0
2013-07-10,"50900",0
2013-07-10,"61502",0
2013-07-10,"20302",0
2013-07-10,"62007",0
2013-07-10,"60800",0
2013-07-10,"60900",0
2013-07-10,"51105",0
2013-07-10,"61701",0.28
2013-07-10,"51103",0
2013-07-10,"61805",0
2013-07-10,"20101",0
2013-07-10,"20701",0
2013-07-10,"61402",0
2013-07-10,"61806",0
2013-07-10,"63600",0
2013-07-10,"51100",0
2013-07-10,"61702",0
2013-07-10,"63004",0
2013-07-10,"61801",0.28
2013-07-10,"62400",0
2013-07-10,"61900",0
2013-07-10,"63612",0
2013-07-10,"30000",0
2013-07-10,"30801",0
2013-07-10,"51202",0
2013-07-10,"20601",3.36
2013-07-10,"51200",0
2013-07-10,"60202",0
2013-07-10,"61500",0
2013-07-10,"80000",0
2013-07-10,"63000",0
2013-07-10,"80001",0
2013-07-10,"88888",0
2013-07-10,"61904",0
2013-07-10,"63603",0
2013-07-10,"61911",0
2013-07-10,"62201",0
2013-07-10,"61803",0
2013-07-10,"60400",0
2013-07-10,"62407",0
2013-07-10,"61800",0
2013-07-10,"60203",0
2013-07-10,"30201",0
2013-07-10,"51101",0
2013-07-10,"61919",0
2013-07-10,"62000",0
2013-07-10,"60500",0
2013-07-10,"62700",0
2013-07-10,"61804",0
2013-07-10,"61809",0
2013-07-10,"62001",0
2013-07-10,"61300",0
2013-07-10,"62902",0
2013-07-10,"63700",0
2013-07-10,"63003",0
2013-07-10,"50000",0
2013-07-10,"61200",0
2013-07-10,"53200",0
2013-07-10,"51800",0
2013-07-10,"62005",0
2013-07-10,"63616",0
2013-07-10,"62607",0
2013-08-06,"20901",0
2013-08-06,"50700",4.48
2013-08-06,"51000",0
2013-08-06,"60200",0
2013-08-06,"60201",0
2013-08-06,"61808",0
2013-08-06,"61810",0
2013-08-06,"10000",1.68
2013-08-06,"20000",0
2013-08-06,"60300",0
2013-08-06,"61918",0
2013-08-06,"62406",0
2013-08-06,"63400",0
2013-08-06,"51130",1.68
2013-08-06,"51801",0
2013-08-06,"61501",0
2013-08-06,"63005",0
2013-08-06,"63602",0
2013-08-06,"50900",0
2013-08-06,"61502",0.28
2013-08-06,"20302",0
2013-08-06,"62007",0
2013-08-06,"60800",0
2013-08-06,"60900",0
2013-08-06,"51105",0
2013-08-06,"61701",0
2013-08-06,"51103",0
2013-08-06,"61805",0
2013-08-06,"20101",0
2013-08-06,"20701",0
2013-08-06,"61402",0
2013-08-06,"61806",0
2013-08-06,"63600",0
2013-08-06,"51100",0
2013-08-06,"61702",0
2013-08-06,"63004",0
2013-08-06,"61801",0
2013-08-06,"62400",0
2013-08-06,"61900",0
2013-08-06,"63612",0
2013-08-06,"30000",0
2013-08-06,"30801",0
2013-08-06,"51202",0
2013-08-06,"20601",2.8
2013-08-06,"51200",0
2013-08-06,"60202",0
2013-08-06,"61500",0
2013-08-06,"80000",0
2013-08-06,"63000",0
2013-08-06,"80001",0
2013-08-06,"88888",0
2013-08-06,"61904",0
2013-08-06,"63603",0
2013-08-06,"61911",0
2013-08-06,"62201",0
2013-08-06,"61803",0
2013-08-06,"60400",0
2013-08-06,"62407",0
2013-08-06,"61800",0
2013-08-06,"60203",0
2013-08-06,"30201",0
2013-08-06,"51101",0
2013-08-06,"61919",0
2013-08-06,"62000",0
2013-08-06,"60500",0
2013-08-06,"62700",0
2013-08-06,"61804",0
2013-08-06,"61809",0
2013-08-06,"62001",0
2013-08-06,"61300",0
2013-08-06,"62902",0
2013-08-06,"63700",0
2013-08-06,"63003",0
2013-08-06,"50000",0
2013-08-06,"61200",0
2013-08-06,"53200",0
2013-08-06,"51800",0
2013-08-06,"62005",0
2013-08-06,"63616",0
2013-08-06,"62607",0
2013-09-04,"20901",0
2013-09-04,"50700",3.36
2013-09-04,"51000",0.28
2013-09-04,"60200",0
2013-09-04,"60201",0
2013-09-04,"61808",0
2013-09-04,"61810",0
2013-09-04,"10000",1.12
2013-09-04,"20000",0.28
2013-09-04,"60300",0
2013-09-04,"61918",0.28
2013-09-04,"62406",0.28
2013-09-04,"63400",0
2013-09-04,"51130",0
2013-09-04,"51801",0
2013-09-04,"61501",0
2013-09-04,"63005",1.68
2013-09-04,"63602",0
2013-09-04,"50900",0
2013-09-04,"61502",0
2013-09-04,"20302",0
2013-09-04,"62007",0
2013-09-04,"60800",0
2013-09-04,"60900",0
2013-09-04,"51105",0
2013-09-04,"61701",0
2013-09-04,"51103",0
2013-09-04,"61805",0
2013-09-04,"20101",0
2013-09-04,"20701",0
2013-09-04,"61402",0
2013-09-04,"61806",0
2013-09-04,"63600",0
2013-09-04,"51100",0
2013-09-04,"61702",0
2013-09-04,"63004",0
2013-09-04,"61801",0
2013-09-04,"62400",0
2013-09-04,"61900",0
2013-09-04,"63612",0
2013-09-04,"30000",0
2013-09-04,"30801",0
2013-09-04,"51202",0
2013-09-04,"20601",3.36
2013-09-04,"51200",0
2013-09-04,"60202",0
2013-09-04,"61500",0
2013-09-04,"80000",0
2013-09-04,"63000",0
2013-09-04,"80001",0
2013-09-04,"88888",0
2013-09-04,"61904",0
2013-09-04,"63603",0
2013-09-04,"61911",0
2013-09-04,"62201",0
2013-09-04,"61803",0
2013-09-04,"60400",0
2013-09-04,"62407",0
2013-09-04,"61800",0
2013-09-04,"60203",0
2013-09-04,"30201",0
2013-09-04,"51101",0
2013-09-04,"61919",0
2013-09-04,"62000",0
2013-09-04,"60500",0
2013-09-04,"62700",0
2013-09-04,"61804",0
2013-09-04,"61809",0
2013-09-04,"62001",0
2013-09-04,"61300",0
2013-09-04,"62902",0
2013-09-04,"63700",0
2013-09-04,"63003",0
2013-09-04,"50000",0
2013-09-04,"61200",0
2013-09-04,"53200",0
2013-09-04,"51800",0
2013-09-04,"62005",0
2013-09-04,"63616",0
2013-09-04,"62607",0
2013-09-30,"20901",0
2013-09-30,"50700",16.24
2013-09-30,"51000",0.28
2013-09-30,"60200",0
2013-09-30,"60201",0
2013-09-30,"61808",0
2013-09-30,"61810",0
2013-09-30,"10000",0
2013-09-30,"20000",0.56
2013-09-30,"60300",0
2013-09-30,"61918",1.68
2013-09-30,"62406",0
2013-09-30,"63400",0
2013-09-30,"51130",0
2013-09-30,"51801",0
2013-09-30,"61501",0
2013-09-30,"63005",6.16
2013-09-30,"63602",0
2013-09-30,"50900",0
2013-09-30,"61502",0
2013-09-30,"20302",0
2013-09-30,"62007",0
2013-09-30,"60800",0
2013-09-30,"60900",0
2013-09-30,"51105",0
2013-09-30,"61701",0
2013-09-30,"51103",0
2013-09-30,"61805",0
2013-09-30,"20101",0
2013-09-30,"20701",0
2013-09-30,"61402",0
2013-09-30,"61806",0
2013-09-30,"63600",0
2013-09-30,"51100",0
2013-09-30,"61702",0
2013-09-30,"63004",0
2013-09-30,"61801",0.28
2013-09-30,"62400",0
2013-09-30,"61900",0
2013-09-30,"63612",0
2013-09-30,"30000",0
2013-09-30,"30801",0
2013-09-30,"51202",0
2013-09-30,"20601",0.84
2013-09-30,"51200",0
2013-09-30,"60202",0
2013-09-30,"61500",0
2013-09-30,"80000",0
2013-09-30,"63000",0
2013-09-30,"80001",0
2013-09-30,"88888",0
2013-09-30,"61904",0
2013-09-30,"63603",0
2013-09-30,"61911",0
2013-09-30,"62201",0
2013-09-30,"61803",0
2013-09-30,"60400",0
2013-09-30,"62407",0
2013-09-30,"61800",0
2013-09-30,"60203",0
2013-09-30,"30201",0
2013-09-30,"51101",0
2013-09-30,"61919",0
2013-09-30,"62000",0
2013-09-30,"60500",0
2013-09-30,"62700",0
2013-09-30,"61804",0.28
2013-09-30,"61809",0
2013-09-30,"62001",0
2013-09-30,"61300",0
2013-09-30,"62902",0
2013-09-30,"63700",0
2013-09-30,"63003",0
2013-09-30,"50000",0
2013-09-30,"61200",0
2013-09-30,"53200",0
2013-09-30,"51800",0
2013-09-30,"62005",0
2013-09-30,"63616",0
2013-09-30,"62607",0
2013-11-08,"20901",0
2013-11-08,"50700",35.56
2013-11-08,"51000",0.84
2013-11-08,"60200",0.56
2013-11-08,"60201",0
2013-11-08,"61808",0
2013-11-08,"61810",0
2013-11-08,"10000",0
2013-11-08,"20000",0
2013-11-08,"60300",0
2013-11-08,"61918",4.2
2013-11-08,"62406",0.28
2013-11-08,"63400",0
2013-11-08,"51130",0
2013-11-08,"51801",0
2013-11-08,"61501",0
2013-11-08,"63005",35
2013-11-08,"63602",0.28
2013-11-08,"50900",0
2013-11-08,"61502",0
2013-11-08,"20302",1.12
2013-11-08,"62007",0
2013-11-08,"60800",0
2013-11-08,"60900",0
2013-11-08,"51105",0
2013-11-08,"61701",0
2013-11-08,"51103",0
2013-11-08,"61805",0
2013-11-08,"20101",0
2013-11-08,"20701",0
2013-11-08,"61402",0
2013-11-08,"61806",0
2013-11-08,"63600",0
2013-11-08,"51100",0
2013-11-08,"61702",0
2013-11-08,"63004",0
2013-11-08,"61801",0
2013-11-08,"62400",0
2013-11-08,"61900",0
2013-11-08,"63612",0
2013-11-08,"30000",0
2013-11-08,"30801",0
2013-11-08,"51202",0
2013-11-08,"20601",0
2013-11-08,"51200",0
2013-11-08,"60202",0
2013-11-08,"61500",0
2013-11-08,"80000",0
2013-11-08,"63000",0
2013-11-08,"80001",0
2013-11-08,"88888",0
2013-11-08,"61904",0
2013-11-08,"63603",0
2013-11-08,"61911",0
2013-11-08,"62201",0
2013-11-08,"61803",0
2013-11-08,"60400",0
2013-11-08,"62407",0
2013-11-08,"61800",0.28
2013-11-08,"60203",0
2013-11-08,"30201",0
2013-11-08,"51101",0
2013-11-08,"61919",0
2013-11-08,"62000",0
2013-11-08,"60500",0
2013-11-08,"62700",0
2013-11-08,"61804",0
2013-11-08,"61809",0
2013-11-08,"62001",0
2013-11-08,"61300",0
2013-11-08,"62902",0
2013-11-08,"63700",0
2013-11-08,"63003",0
2013-11-08,"50000",0
2013-11-08,"61200",0
2013-11-08,"53200",0
2013-11-08,"51800",0
2013-11-08,"62005",0
2013-11-08,"63616",0
2013-11-08,"62607",0
2014-02-20,"20901",0
2014-02-20,"50700",0
2014-02-20,"51000",0
2014-02-20,"60200",0
2014-02-20,"60201",0
2014-02-20,"61808",0
2014-02-20,"61810",0
2014-02-20,"10000",0
2014-02-20,"20000",0
2014-02-20,"60300",0
2014-02-20,"61918",0.28
2014-02-20,"62406",0
2014-02-20,"63400",0.28
2014-02-20,"51130",0
2014-02-20,"51801",0
2014-02-20,"61501",0
2014-02-20,"63005",0
2014-02-20,"63602",0
