"year","daynum","sampledate","chlor","avsnow","totice","whiteice","blueice","perwhiteice","perblueice","light","Genus","CellBioVol"
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Cf. Komvophoron / Trichormus",166.2745095
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Cryptomonad",12104.5948
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Armored Dinoflagellate",6124.042189
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Cyclotella ocellata",1583.362697
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Small cocconeis",305.2842662
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Dinobryon",5170.435
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Fragilaria",1555.775
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Discostella",3156.932462
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Elakatothrix",5.195218
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Cyanobacteria diachloros",174.53914
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Flagellated green",174.53914
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Asterionella",545.5867498
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Segmented green",417.167
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Peanut",4674.1805
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Cyclotella distinguenda",226.194671
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"Mallomonas",5928
2003,174,2003-06-23,1.1,NA,NA,NA,NA,NA,NA,155.6,"TotalBiovolume",53497.5692
2003,188,2003-07-07,0.5,NA,NA,NA,NA,NA,NA,1648,NA,NA
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Lindavia affinis",222.1138693
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Chroococcus ",880
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Mallomonas colony",432
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"unID cyanobacteria",87.26957
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Ceratium",0
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Limnothrix",767.416856
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Microcystis",505.0332366
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Planktolyngabia",1884.955592
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Cf. Komvophoron / Trichormus",224.9596305
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Cryptomonad",3319.0018
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Armored Dinoflagellate",874.8631698
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Cyclotella ocellata",1357.168026
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Dinobryon",8272.696
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Fragilaria",9645.805
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Cyclotella comensis",6559.645459
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Elakatothrix",5.195218
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Flagellated green",87.26957
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Asterionella",545.5867498
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Segmented green",500.6004
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"Peanut",40707.8629
2003,202,2003-07-21,2.2,NA,NA,NA,NA,NA,NA,361.4,"TotalBiovolume",76879.44305
2003,216,2003-08-04,3.3,NA,NA,NA,NA,NA,NA,1246,NA,NA
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Chroococcus ",880
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"unID cyanobacteria",87.26957
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Cf. Chlorallantis oblongus",0
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Lindavia affinis",88.84554771
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Cyclotella ocellata",904.778684
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Cf. Hippodonta",315.7300617
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Cyclotella meneghiniana",226.194671
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Microcystis",1663.453223
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Cf. Komvophoron / Trichormus",176.055363
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Staurosira construens",491.8320379
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Limnothrix",914.128902
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Planktolyngabia",3769.911185
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Cf. Komvophoron / Trichormus",117.370242
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Cryptomonad",2928.531
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Naked Dinoflagellate",7003.540037
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Thin rod",0
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Small cocconeis",4426.62186
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Fragilaria crotonensis",24270.09
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Cyclotella comensis",7690.618814
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Cf. Elakatothrix",72.733052
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Cyanobacteria diachloros",349.07828
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Flagellated green",87.26957
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Asterionella",12548.49524
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Segmented green",1042.9175
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Peanut",594.8957
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"Mallomonas c",204
2003,232,2003-08-20,1.1,NA,NA,NA,NA,NA,NA,399.6,"TotalBiovolume",70854.36054
2003,246,2003-09-03,1.2,NA,NA,NA,NA,NA,NA,361.9,NA,NA
2003,259,2003-09-16,1.4,NA,NA,NA,NA,NA,NA,751,NA,NA
2003,274,2003-10-01,1.9,NA,NA,NA,NA,NA,NA,129.5,NA,NA
2003,287,2003-10-14,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
2003,301,2003-10-28,2.9,NA,NA,NA,NA,NA,NA,53.83,NA,NA
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Cf. Tetraedron victoriae",47.2472
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Dinobryon",12409.044
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Cf. Anabaenopsis elenkinii (colony)",0
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Croococcus cf. kidneys",440
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Actinastrum falcatus",0
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"unID cyanobacteria",174.53914
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Cf. Hippodonta",315.7300617
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"unID chrysophyte",0
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Limnothrix",135.426504
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Microcystis",205.1697524
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Planktolyngabia",2827.433389
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Cryptomonad",7418.9452
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Naked Dinoflagellate",7003.540037
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Armored Dinoflagellate",10498.35804
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Cyclotella ocellata",2035.752039
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Small cocconies",610.5685324
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Fragilaria",2489.24
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Cyclotella comensis",678.584013
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Cf. Elakatothrix",5.195218
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Flagellated green",349.07828
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Segmented green",1168.0676
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Peanut",53965.5385
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"Mallomonas",72
2003,317,2003-11-13,2.3,NA,NA,NA,NA,NA,NA,272.6,"TotalBiovolume",102849.4575
2004,12,2004-01-12,11.4,10,37,8,29,21.6216216216216,78.3783783783784,4.49,NA,NA
2004,12,2004-01-12,11.4,10,37,8,29,21.6216216216216,78.3783783783784,4.49,NA,NA
2004,98,2004-04-07,1.9,0,39,6,33,15.3846153846154,84.6153846153846,417.4,NA,NA
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Microcystis (small)",1540.351372
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Lindavia (Lindavia affinis)",44.42277385
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Tabellaria",431.1835917
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Small Cocconeis",11295.51785
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Chroococcus",880
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Planktolyngabia",6911.503839
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Cryptomonad",9371.2992
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Naked Dinoflagellate",77038.94041
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Cyclotella ocellata",113.0973355
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Small cocconeis",1221.137065
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Dinobryon",10340.87
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Fragilaria",1244.62
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Aphanothece bacilloidea",0
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Flagellated green",610.88699
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Segmented green",1376.6511
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Peanut",509.9106
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Mallomonas",24
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"Armored Dinoflagellate",1749.72634
2004,121,2004-04-30,4,NA,NA,NA,NA,NA,NA,NA,"TotalBiovolume",124704.1185
2004,131,2004-05-10,4.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
2004,145,2004-05-24,2,NA,NA,NA,NA,NA,NA,310.1,NA,NA
2004,159,2004-06-07,1.2,NA,NA,NA,NA,NA,NA,1049,NA,NA
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Microcystis (small)",782.8015168
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Small cocconeis",8547.959454
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Cyanobium",0
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Lindavia affinis",133.2683216
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"?11",1545.356039
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Discostella stelligera",701.540547
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Statospore",0
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Asterocapsa",3879.43376
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Cosmarium (Croococcus cf. kidneys)",880
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Tabellaria",431.1835917
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"unID pennate diatom with stauros",0
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Limnothrix",203.139756
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Planktolyngabia",8168.1409
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Cryptomonad",5466.5912
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Naked Dinoflagellate",14007.08007
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Armored Dinoflagellate",1749.72634
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Dinobryon",20681.74
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Fragilaria",4978.48
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Lindavia comensis (C. Comensis)",3065.171396
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Flagellated green",1396.31312
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Asterionella",4364.693998
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Segmented green",834.334
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"Mallomonas",54
2004,174,2004-06-22,1.1,NA,NA,NA,NA,NA,NA,269.6,"TotalBiovolume",81870.95401
2004,188,2004-07-06,1,NA,NA,NA,NA,NA,NA,134.9,NA,NA
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Tabellaria",3449.468734
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Lindavia affinis",133.2683216
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"?17",27.73324717
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Epithemia",252.8982086
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"?11",3090.712078
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Asterocapsa",3879.43376
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Cocconeis",152.6421331
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Limnothrix",1958.041537
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Microcystis",31.56457729
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Cryptomonad",6052.2974
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Perdinium",0
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Small cocconeis",1679.063464
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Dinobryon",10340.87
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Fragilaria",1244.62
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Lindavia comensis",977.3010248
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Cf. Elakatothrix",23.378481
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Cyanobacteria diachloros",261.80871
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Flagellated green",872.6957
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Asterionella",1091.1735
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Segmented green",792.6173
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Peanut",679.8808
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Mallomonas colony",48
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"Aulacoseira",1872.377689
2004,203,2004-07-21,1,NA,NA,NA,NA,NA,NA,145.6,"TotalBiovolume",38911.84667
2004,215,2004-08-02,0.5,NA,NA,NA,NA,NA,NA,365.7,NA,NA
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"unID pennate diatom",0
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Tabellaria",1293.550775
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"?17",27.73324716
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Microcystis",230.4214142
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"?11",1545.356039
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"unID bacilliariales diatom",0
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Cosmarium",880
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Limnothrix",1540.476483
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Planktolyngabia",4712.388981
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Cryptomonad",3319.0018
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Naked Dinoflagellate",14007.08007
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Armored Dinoflagellate",1749.72634
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Small Cocconeis",305.2842662
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Dinobryon",3102.261
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Lindavia comensis",577.4960601
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Cf. Elakatothrix",67.537834
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Flagellated green",349.07828
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Segmented green",1793.8181
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Peanut",169.9702
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"Mallomonas colony",24
2004,229,2004-08-16,1.1,NA,NA,NA,NA,NA,NA,562.5,"TotalBiovolume",35695.18089
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"unID pennate diatom",0
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Tabellaria",1293.550775
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"?17",27.73324716
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Microcystis",230.4214142
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"?11",1545.356039
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"unID bacilliariales diatom",0
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Cosmarium",880
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Limnothrix",1540.476483
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Planktolyngabia",4712.388981
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Cryptomonad",3319.0018
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Naked Dinoflagellate",14007.08007
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Armored Dinoflagellate",1749.72634
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Small Cocconeis",305.2842662
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Dinobryon",3102.261
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Lindavia comensis",577.4960601
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Cf. Elakatothrix",67.537834
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Flagellated green",349.07828
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Segmented green",1793.8181
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Peanut",169.9702
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"Mallomonas colony",24
2004,229,2004-08-16,0.7,NA,NA,NA,NA,NA,NA,562.5,"TotalBiovolume",35695.18089
2004,243,2004-08-30,0.3,NA,NA,NA,NA,NA,NA,381.7,NA,NA
2004,257,2004-09-13,1.4,NA,NA,NA,NA,NA,NA,1101,NA,NA
2004,273,2004-09-29,1.7,NA,NA,NA,NA,NA,NA,832,NA,NA
2004,285,2004-10-11,1.7,NA,NA,NA,NA,NA,NA,445.2,NA,NA
2004,299,2004-10-25,4.1,NA,NA,NA,NA,NA,NA,72.2,NA,NA
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"Tabellaria",3880.652325
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"Actinastrum falcatus",0
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"?17",83.19974151
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"Cf. Ulnaria",0
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"Limnothrix",231.353611
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"Microcystis",104.1631051
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"Cryptomonad",4099.9434
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"Naked Dinoflagellate",21010.62011
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"Dinobryon",3102.261
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"Fragilaria crotonensis",3733.86
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"Lindavia comensis",444.2277385
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"Cyanobacteria diachloros",349.07828
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"Flagellated green",610.88699
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"Segmented green",2419.5686
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"Mallomonas",72
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,21.39,"TotalBiovolume",40141.8149
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"Tabellaria",3880.652325
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"Actinastrum falcatus",0
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"?17",83.19974151
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"Cf. Ulnaria",0
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"Limnothrix",231.353611
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"Microcystis",104.1631051
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"Cryptomonad",4099.9434
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"Naked Dinoflagellate",21010.62011
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"Dinobryon",3102.261
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"Fragilaria crotonensis",3733.86
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"Lindavia comensis",444.2277385
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"Cyanobacteria diachloros",349.07828
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"Flagellated green",610.88699
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"Segmented green",2419.5686
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"Mallomonas",72
2004,315,2004-11-10,4.3,NA,NA,NA,NA,NA,NA,NA,"TotalBiovolume",40141.8149
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"Tabellaria",3880.652325
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"Actinastrum falcatus",0
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"?17",83.19974151
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"Cf. Ulnaria",0
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"Limnothrix",231.353611
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"Microcystis",104.1631051
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"Cryptomonad",4099.9434
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"Naked Dinoflagellate",21010.62011
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"Dinobryon",3102.261
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"Fragilaria crotonensis",3733.86
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"Lindavia comensis",444.2277385
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"Cyanobacteria diachloros",349.07828
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"Flagellated green",610.88699
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"Segmented green",2419.5686
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"Mallomonas",72
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,21.39,"TotalBiovolume",40141.8149
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"Tabellaria",3880.652325
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"Actinastrum falcatus",0
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"?17",83.19974151
2004,315,2004-11-10,4.8,NA,NA,NA,NA,NA,NA,NA,"Cf. Ulnaria",0
