sampledate,wtemp,o2,o2sat,cond,frlight,chlor.int,phaeo,ph,phair,alk,dic,tic,doc,toc,no3no2,no2,nh4,totnf,totnuf,totpf,totpuf,drsif,brsif,brsiuf,tpm,cl,so4,ca,mg,na,k,fe,mn,year4frac,year,chlor.surf,avsnow,totice,whiteice,blueice,light,ice.off,ice.on,ice.pres,Genus,CellBioVol,log.cbv,one.cbv,,,
11/15/05,8.49,9.04,81.98,97,0.13,4.45,0.31,7.4,7.88,667.64,9.07,9.26,3.34,3.29,1.51,NA,19.14,105.75,260.07,2.79,10.98,2924.17,NA,NA,0.05,6.06,2.26,11.24,3.22,3.01,0.7,0.07,0,2005.871,2005,5.2,0,0,0,0,104.86,4/14/05,12/3/05,0,Asterionella,545.5867,6.303692941,546.5867,,,
11/15/05,8.49,9.04,81.98,97,0.13,4.45,0.31,7.4,7.88,667.64,9.07,9.26,3.34,3.29,1.51,NA,19.14,105.75,260.07,2.79,10.98,2924.17,NA,NA,0.05,6.06,2.26,11.24,3.22,3.01,0.7,0.07,0,2005.871,2005,5.2,0,0,0,0,104.86,4/14/05,12/3/05,0,Segmented Green,2461.285,7.80884506,2462.285,,,
11/15/05,8.49,9.04,81.98,97,0.13,4.45,0.31,7.4,7.88,667.64,9.07,9.26,3.34,3.29,1.51,NA,19.14,105.75,260.07,2.79,10.98,2924.17,NA,NA,0.05,6.06,2.26,11.24,3.22,3.01,0.7,0.07,0,2005.871,2005,5.2,0,0,0,0,104.86,4/14/05,12/3/05,0,Peanut,3314.419,8.10633929,3315.419,,,
11/15/05,8.49,9.04,81.98,97,0.13,4.45,0.31,7.4,7.88,667.64,9.07,9.26,3.34,3.29,1.51,NA,19.14,105.75,260.07,2.79,10.98,2924.17,NA,NA,0.05,6.06,2.26,11.24,3.22,3.01,0.7,0.07,0,2005.871,2005,5.2,0,0,0,0,104.86,4/14/05,12/3/05,0,Total,37769.78604,10.53929123,37770.78604,,,
11/15/05,8.49,9.04,81.98,97,0.13,4.45,0.31,7.4,7.88,667.64,9.07,9.26,3.34,3.29,1.51,NA,19.14,105.75,260.07,2.79,10.98,2924.17,NA,NA,0.05,6.06,2.26,11.24,3.22,3.01,0.7,0.07,0,2005.871,2005,4.9,0,0,0,0,104.86,4/14/05,12/3/05,0,Total,37769.78604,10.53929123,37770.78604,,,
2/13/06,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,2006.118,2006,3.7,23.6,33,12,21,17.43,4/13/06,12/23/06,1,Chroococcus cf. kidneys,13.86662,2.699118431,14.86662,,,
2/13/06,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,2006.118,2006,3.7,23.6,33,12,21,17.43,4/13/06,12/23/06,1,Limnothrix,73.35602,4.308864638,74.35602,,,
2/13/06,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,2006.118,2006,3.7,23.6,33,12,21,17.43,4/13/06,12/23/06,1,Microcystis,12.62583,2.611967256,13.62583,,,
2/13/06,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,2006.118,2006,3.7,23.6,33,12,21,17.43,4/13/06,12/23/06,1,Cryptomonad,2342.825,7.759539489,2343.825,,,
2/13/06,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,2006.118,2006,3.7,23.6,33,12,21,17.43,4/13/06,12/23/06,1,Naked Dinoflagellate,7003.54,8.854313789,7004.54,,,
2/13/06,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,2006.118,2006,3.7,23.6,33,12,21,17.43,4/13/06,12/23/06,1,Armored Dinoflagellate,1749.726,7.467785838,1750.726,,,
2/13/06,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,2006.118,2006,3.7,23.6,33,12,21,17.43,4/13/06,12/23/06,1,Lindavia,177.6911,5.185658617,178.6911,,,
2/13/06,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,2006.118,2006,3.7,23.6,33,12,21,17.43,4/13/06,12/23/06,1,Elakatothrix,7.792827,2.173936275,8.792827,,,
2/13/06,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,2006.118,2006,3.7,23.6,33,12,21,17.43,4/13/06,12/23/06,1,Flagellated Green,87.26957,4.480395428,88.26957,,,
2/13/06,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,2006.118,2006,3.7,23.6,33,12,21,17.43,4/13/06,12/23/06,1,Asterionella,1091.174,6.995925484,1092.174,,,
2/13/06,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,2006.118,2006,3.7,23.6,33,12,21,17.43,4/13/06,12/23/06,1,Segmented Green,375.4503,5.930786033,376.4503,,,
2/13/06,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,2006.118,2006,3.7,23.6,33,12,21,17.43,4/13/06,12/23/06,1,Peanut,509.9106,6.236194624,510.9106,,,
2/13/06,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,2006.118,2006,3.7,23.6,33,12,21,17.43,4/13/06,12/23/06,1,Total,13445.22755,9.506453866,13446.22755,,,
2/13/06,3.42,9.64,76.45,104.07,0.68,1.66,0.29,7.26,7.85,738.98,3.04,3.03,11.44,10.18,6.18,NA,208.29,334.31,472.25,14.56,20.51,3739.28,NA,NA,0,7.26,2.43,11.65,3.33,2.95,0.71,1.54,0.09,2006.118,2006,3,23.6,33,12,21,17.43,4/13/06,12/23/06,1,Total,13445.22755,9.506453866,13446.22755,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Tetraedron victoriae,47.2472,3.876337795,48.2472,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Synura,24,3.218875825,25,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Navicula,186.6048,5.234337623,187.6048,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,NA,1545.356,7.343656474,1546.356,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Microcystis,41.03395,3.738477625,42.03395,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Cryptomonad,17180.72,9.751601307,17181.72,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Naked Dinoflagellate,28014.16,10.24050107,28015.16,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Armored Dinoflagellate,41118.57,10.62423944,41119.57,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Cryptomonad,585.7062,6.374524183,586.7062,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Cocconeis,1831.706,7.513548842,1832.706,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Dinobryon,6204.522,8.73319482,6205.522,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Elakatothrix,2.597609,1.280269458,3.597609,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Flagellated Green,2530.818,7.836692901,2531.818,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Segmented Green,5089.437,8.53511896,5090.437,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Peanut,1529.732,7.333501331,1530.732,,,
4/20/06,6.39,10.21,88.45,97.71,0.17,7.8,0,7.17,7.92,663.39,8.33,8.24,2.67,2.55,38.11,NA,21.57,246.7,247.71,4.14,10.9,3263.35,NA,NA,0.05,6.96,2.5,10.31,3.09,2.75,0.59,0.07,0,2006.299,2006,NA,0,0,0,0,1490.3,4/13/06,12/23/06,0,Total,105932.2045,11.57056403,105933.2045,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Lindavia,133.2683,4.899840037,134.2683,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Cryptomonad,780.9416,6.661780057,781.9416,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Nitzschia,102.375,4.638363153,103.375,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Mallomonas,441.6,6.092666428,442.6,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Limnothrix,28.21385,3.374642912,29.21385,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Microcystis,25.25166,3.267729225,26.25166,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Cryptomonad,3904.708,8.270194352,3905.708,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Armored Dinoflagellate,5249.179,8.56601745,5250.179,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Cocconeis,4426.622,8.395617924,4427.622,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Dinobryon,70317.92,11.16079617,70318.92,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Fragilaria,3422.705,8.138478577,3423.705,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Lindavia,799.6099,6.685373812,800.6099,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Cyanobacteria,174.5391,5.16786181,175.5391,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Flagellated Green,1396.313,7.242306386,1397.313,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Asterionella,3819.107,8.248033712,3820.107,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Segmented Green,542.3171,6.297693127,543.3171,,,
6/16/06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2006,NA,0,0,0,0,NA,4/13/06,12/23/06,0,Total,95564.66686,11.4675689,95565.66686,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Mallomonas,120,4.795790546,121,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,NA,1545.356,7.343656474,1546.356,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Cryptomonad,390.4708,5.969910928,391.4708,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Limnothrix,287.7813,5.665669654,288.7813,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Microcystis,416.6524,6.034649508,417.6524,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Planktolyngabia,21048.67,9.954640162,21049.67,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Cf. Komvophoron / Trichormus,244.5213,5.503383705,245.5213,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Cryptomonad,2342.825,7.759539489,2343.825,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Armored Dinoflagellate,2624.59,7.873060912,2625.59,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Cryptomonad,1757.119,7.471999767,1758.119,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Dinobryon,38261.22,10.55221827,38262.22,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Fragilaria,2800.395,7.937872786,2801.395,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Lindavia,1688.065,7.4319304,1689.065,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Elakatothrix,119.49,4.791566762,120.49,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Flagellated Green,1832.661,7.514069794,1833.661,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Segmented Green,1209.784,7.099023363,1210.784,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Peanut,84.9851,4.454174025,85.9851,,,
7/12/06,16.54,9.26,102.36,NA,0.28,2.4,0.65,7.41,7.88,NA,8.52,9.01,3.25,3.15,1.26,NA,95.52,227.47,285.29,5.18,12.94,2928.73,NA,NA,0.26,NA,NA,NA,NA,NA,NA,NA,NA,2006.526,2006,0.6,0,0,0,0,595.79,4/13/06,12/23/06,0,Total,76774.5854,11.24864197,76775.5854,,,
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,0,Cryptomonad,195.2354,5.279314959,196.2354,,,
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,0,Limnothrix,665.847,6.502560634,666.847,,,
8/9/06,18.63,8.98,103.25,98.83,0.29,4.23,2.27,7.53,8,655.47,8.29,8.41,3.24,3.37,1.22,NA,45.09,172.49,195.2,2.05,6.96,2788.33,NA,NA,0.28,7.67,2.37,14.76,4.18,3.63,0.62,0.14,0.02,2006.603,2006,0.8,0,0,0,0,1480.9,4/13/06,12/23/06,0,Microcystis,520.8155,6.257314077,521.8155,,,
